,Rank,Player,Position,CP    ,UP,IP,T,CPR,GBG,F50GBG,Season,Round
0,1,Jy Simpkin,MID,18,19,4,9,48.6,14,1,2022,Round 18
1,2,Marcus Bontempelli,MID,17,21,8,8,44.7,12,3,2022,Round 18
2,2,Darcy Fort,RUC,17,3,4,4,85,9,1,2022,Round 18
3,2,Rory Laird,MID,17,13,6,10,56.7,13,1,2022,Round 18
4,2,Rhys Mathieson,FWD,17,8,5,6,68,6,1,2022,Round 18
5,2,Tom Mitchell,MID,17,16,3,4,51.5,12,1,2022,Round 18
6,2,Christian Petracca,MID,17,15,7,2,53.1,12,1,2022,Round 18
7,8,Tom Liberatore,MID,16,15,3,2,51.6,10,0,2022,Round 18
8,9,Touk Miller,MID,15,14,2,6,51.7,9,1,2022,Round 18
9,9,Chad Warner,MID,15,20,8,6,42.9,11,0,2022,Round 18
10,11,Stephen Coniglio,FWD,14,10,3,2,58.3,6,0,2022,Round 18
11,11,Dylan Shiel,MID,14,17,3,1,45.2,9,2,2022,Round 18
12,11,Jack Sinclair,DEF,14,20,10,7,41.2,13,1,2022,Round 18
13,11,Jack Steele,MID,14,10,6,3,58.3,10,1,2022,Round 18
14,11,Sam Taylor,KEYD,14,6,15,3,70,8,0,2022,Round 18
15,16,Sam Berry,MID,13,9,2,4,59.1,12,0,2022,Round 18
16,16,Jai Newcombe,MID,13,16,3,2,44.8,10,1,2022,Round 18
17,18,Noah Anderson,MID,12,12,4,6,50,7,0,2022,Round 18
18,18,Trent Cotchin,MID,12,12,9,3,50,7,1,2022,Round 18
19,18,Hugh Greenwood,MID,12,10,3,1,54.5,8,2,2022,Round 18
20,18,Cameron Guthrie,MID,12,12,3,5,50,7,2,2022,Round 18
21,18,Ben Keays,MID,12,7,2,10,63.2,10,0,2022,Round 18
22,18,Tim Kelly,MID,12,8,2,4,60,9,0,2022,Round 18
23,18,Dylan Moore,FWD,12,15,1,4,44.4,7,3,2022,Round 18
24,18,Lachie Neale,MID,12,15,3,3,44.4,8,3,2022,Round 18
25,18,James Sicily,KEYD,12,11,12,6,52.2,10,0,2022,Round 18
26,18,Riley Thilthorpe,KEYF,12,4,3,4,75,8,1,2022,Round 18
27,18,Sam Walsh,MID,12,23,2,3,34.3,9,1,2022,Round 18
28,18,Josh Ward,MID,12,22,3,6,35.3,7,0,2022,Round 18
29,30,Mark Blicavs,RUC,11,10,2,3,52.4,8,0,2022,Round 18
30,30,Luke Breust,FWD,11,6,2,2,64.7,4,3,2022,Round 18
31,30,Jai Culley,MID,11,2,1,1,84.6,9,3,2022,Round 18
32,30,Patrick Dangerfield,MID,11,9,4,5,55,7,0,2022,Round 18
33,30,Scott Pendlebury,MID,11,16,5,5,40.7,8,0,2022,Round 18
34,30,Dion Prestia,MID,11,18,3,6,37.9,6,2,2022,Round 18
35,30,Connor Rozee,FWD,11,22,5,6,33.3,8,0,2022,Round 18
36,30,Steele Sidebottom,MID,11,6,5,4,64.7,8,0,2022,Round 18
37,38,Darcy Cameron,RUC,10,6,5,3,62.5,7,1,2022,Round 18
38,38,Adam Cerra,MID,10,14,2,3,41.7,7,1,2022,Round 18
39,38,Callum Coleman-Jones,RUC,10,7,2,4,58.8,4,2,2022,Round 18
40,38,Jack Darling,KEYF,10,4,3,2,71.4,5,1,2022,Round 18
41,38,Willem Drew,MID,10,13,3,5,43.5,9,1,2022,Round 18
42,38,Andrew Gaff,MID,10,20,3,3,33.3,9,0,2022,Round 18
43,38,Todd Goldstein,RUC,10,6,0,2,62.5,8,1,2022,Round 18
44,38,Chayce Jones,DEF,10,9,6,7,52.6,7,0,2022,Round 18
45,38,David Mundy,MID,10,12,0,4,45.5,8,1,2022,Round 18
46,38,Nic Newman,DEF,10,13,8,5,43.5,9,0,2022,Round 18
47,38,Luke Parker,MID,10,14,3,4,41.7,9,1,2022,Round 18
48,38,Cam Rayner,FWD,10,12,4,4,45.5,6,0,2022,Round 18
49,38,Matt Rowell,MID,10,5,0,4,66.7,8,0,2022,Round 18
50,38,Harry Schoenberg,MID,10,8,3,5,55.6,10,0,2022,Round 18
51,38,Jake Soligo,MID,10,6,2,4,62.5,8,0,2022,Round 18
52,38,Tim Taranto,FWD,10,20,3,5,33.3,5,2,2022,Round 18
53,54,Trent Bianco,FWD,9,13,7,3,40.9,7,0,2022,Round 18
54,54,Travis Boak,MID,9,19,2,4,32.1,5,0,2022,Round 18
55,54,Heath Chapman,DEF,9,11,7,3,45,6,0,2022,Round 18
56,54,Brennan Cox,KEYD,9,6,10,1,60,5,0,2022,Round 18
57,54,Noah Cumberland,FWD,9,5,1,0,64.3,5,4,2022,Round 18
58,54,Nick Daicos,DEF,9,23,10,7,28.1,9,0,2022,Round 18
59,54,Josh Daicos,MID,9,13,2,7,40.9,9,0,2022,Round 18
60,54,Luke Davies-Uniacke,MID,9,22,2,7,29,7,0,2022,Round 18
61,54,Jack Graham,FWD,9,13,2,6,40.9,7,3,2022,Round 18
62,54,Robbie Gray,FWD,9,15,3,3,37.5,7,1,2022,Round 18
63,54,Jade Gresham,FWD,9,15,2,1,37.5,8,2,2022,Round 18
64,54,Will Hayes,MID,9,15,5,7,37.5,9,1,2022,Round 18
65,54,Will Hayward,FWD,9,8,0,2,52.9,4,2,2022,Round 18
66,54,George Hewett,MID,9,17,1,4,34.6,6,1,2022,Round 18
67,54,Harry Himmelberg,KEYF,9,15,10,5,37.5,7,2,2022,Round 18
68,54,Ben Hobbs,FWD,9,6,1,0,60,7,2,2022,Round 18
69,54,Jacob Hopper,MID,9,5,0,1,64.3,4,1,2022,Round 18
70,54,Luke Jackson,RUC,9,5,3,1,64.3,7,4,2022,Round 18
71,54,Patrick Lipinski,FWD,9,15,0,4,37.5,8,2,2022,Round 18
72,54,Jarryd Lyons,MID,9,9,1,4,50,6,1,2022,Round 18
73,54,Jack Macrae,MID,9,23,3,5,28.1,6,0,2022,Round 18
74,54,Finn Maginness,MID,9,12,2,1,42.9,7,3,2022,Round 18
75,54,Tom McCartin,KEYD,9,8,8,1,52.9,8,0,2022,Round 18
76,54,Hugh McCluggage,MID,9,21,0,5,30,7,3,2022,Round 18
77,54,Ben McKay,KEYD,9,5,11,3,64.3,4,0,2022,Round 18
78,54,Zach Merrett,MID,9,26,1,2,25.7,8,2,2022,Round 18
79,54,Toby Nankervis,RUC,9,13,1,4,40.9,3,0,2022,Round 18
80,54,Conor Nash,MID,9,8,0,1,52.9,5,2,2022,Round 18
81,54,Reilly O'Brien,RUC,9,3,3,4,75,6,0,2022,Round 18
82,54,Xavier O'Neill,MID,9,9,1,4,50,7,1,2022,Round 18
83,54,Taylor Walker,KEYF,9,6,0,4,60,4,3,2022,Round 18
84,54,Jacob Wehr,MID,9,7,5,2,56.3,8,0,2022,Round 18
85,86,Bailey Banfield,FWD,8,9,2,3,47.1,7,5,2022,Round 18
86,86,Shai Bolton,FWD,8,9,1,3,47.1,3,0,2022,Round 18
87,86,Will Brodie,MID,8,17,0,4,32,5,0,2022,Round 18
88,86,Ben Brown,KEYF,8,7,0,2,53.3,3,1,2022,Round 18
89,86,Patrick Cripps,MID,8,8,3,3,50,5,0,2022,Round 18
90,86,Charlie Curnow,KEYF,8,2,0,2,80,5,3,2022,Round 18
91,86,Paul Curtis,FWD,8,6,1,1,57.1,5,0,2022,Round 18
92,86,Tom De Koning,RUC,8,5,2,4,61.5,2,1,2022,Round 18
93,86,Charlie Dixon,KEYF,8,7,2,3,53.3,3,0,2022,Round 18
94,86,Sam Draper,RUC,8,4,2,3,66.7,3,0,2022,Round 18
95,86,Jamie Elliott,FWD,8,10,1,4,44.4,6,2,2022,Round 18
96,86,Jeremy Finlayson,RUC,8,8,0,3,50,2,0,2022,Round 18
97,86,Nat Fyfe,FWD,8,7,2,2,53.3,6,2,2022,Round 18
98,86,Riley Garcia,FWD,8,9,1,4,47.1,6,1,2022,Round 18
99,86,Jack Ginnivan,FWD,8,6,1,3,57.1,7,4,2022,Round 18
100,86,Will Hamill,DEF,8,6,5,2,57.1,8,0,2022,Round 18
101,86,James Harmes,FWD,8,9,0,4,47.1,7,1,2022,Round 18
102,86,Nick Hind,DEF,8,20,10,8,28.6,6,0,2022,Round 18
103,86,Dan Houston,DEF,8,18,5,3,30.8,7,0,2022,Round 18
104,86,Jarman Impey,DEF,8,5,1,3,61.5,8,5,2022,Round 18
105,86,Changkuoth Jiath,DEF,8,18,5,8,30.8,7,0,2022,Round 18
106,86,Zak Jones,MID,8,10,4,1,44.4,7,2,2022,Round 18
107,86,Daniel McStay,KEYF,8,7,0,2,53.3,3,1,2022,Round 18
108,86,Tom Papley,FWD,8,7,1,2,53.3,6,5,2022,Round 18
109,86,Kysaiah Pickett,FWD,8,5,4,1,61.5,8,3,2022,Round 18
110,86,Mason Redman,DEF,8,25,11,4,24.2,5,0,2022,Round 18
111,86,Mitch Robinson,MID,8,13,7,5,38.1,6,0,2022,Round 18
112,86,Liam Ryan,FWD,8,6,2,6,57.1,5,3,2022,Round 18
113,86,Joel Selwood,MID,8,17,5,3,32,3,0,2022,Round 18
114,86,Caleb Serong,MID,8,12,2,8,40,6,1,2022,Round 18
115,86,Jack Silvagni,KEYF,8,9,2,4,47.1,5,2,2022,Round 18
116,86,Bailey Smith,FWD,8,21,2,7,27.6,4,0,2022,Round 18
117,86,Tyson Stengle,FWD,8,9,1,3,47.1,8,2,2022,Round 18
118,86,Nick Vlastuin,DEF,8,15,6,2,34.8,7,0,2022,Round 18
119,86,Ollie Wines,MID,8,19,4,3,29.6,6,0,2022,Round 18
120,86,Cameron Zurhaar,FWD,8,4,1,1,66.7,4,1,2022,Round 18
121,122,Jack Billings,MID,7,14,4,2,33.3,6,2,2022,Round 18
122,122,Zak Butters,FWD,7,13,1,2,35,3,0,2022,Round 18
123,122,Jye Caldwell,MID,7,14,1,2,33.3,3,1,2022,Round 18
124,122,Josh Carmichael,FWD,7,8,0,5,46.7,5,3,2022,Round 18
125,122,Travis Colyer,FWD,7,12,5,4,36.8,4,1,2022,Round 18
126,122,Jack Crisp,MID,7,9,6,5,43.8,6,0,2022,Round 18
127,122,Bailey Dale,DEF,7,14,4,4,33.3,7,0,2022,Round 18
128,122,Liam Duggan,DEF,7,14,8,2,33.3,7,0,2022,Round 18
129,122,Brayden Fiorini,MID,7,9,1,2,43.8,6,1,2022,Round 18
130,122,Robbie Fox,DEF,7,18,7,3,28,4,0,2022,Round 18
131,122,Bayley Fritsch,FWD,7,9,1,1,43.8,4,3,2022,Round 18
132,122,Denver Grainger-Barras,KEYD,7,5,8,1,58.3,5,0,2022,Round 18
133,122,Tom Green,MID,7,7,1,4,50,5,1,2022,Round 18
134,122,Dylan Grimes,KEYD,7,5,10,1,58.3,3,0,2022,Round 18
135,122,Errol Gulden,FWD,7,16,2,5,30.4,6,1,2022,Round 18
136,122,Tom Hawkins,KEYF,7,9,1,2,43.8,3,2,2022,Round 18
137,122,Isaac Heeney,FWD,7,10,1,2,41.2,4,2,2022,Round 18
138,122,Dyson Heppell,DEF,7,12,3,4,36.8,2,0,2022,Round 18
139,122,Jack Higgins,FWD,7,10,2,2,41.2,6,4,2022,Round 18
140,122,Matthew Kennedy,MID,7,17,3,4,29.2,5,1,2022,Round 18
141,122,Kyle Langford,FWD,7,13,3,1,35,5,3,2022,Round 18
142,122,Rowan Marshall,RUC,7,9,4,3,43.8,2,1,2022,Round 18
143,122,Nic Martin,FWD,7,18,1,3,28,6,3,2022,Round 18
144,122,Brayden Maynard,DEF,7,10,5,3,41.2,4,0,2022,Round 18
145,122,Ben McEvoy,RUC,7,7,4,0,50,6,2,2022,Round 18
146,122,Mark O'Connor,DEF,7,6,7,5,53.8,6,0,2022,Round 18
147,122,Jaeger O'Meara,MID,7,8,2,5,46.7,5,1,2022,Round 18
148,122,Luke Ryan,DEF,7,10,5,7,41.2,3,0,2022,Round 18
149,122,Christian Salem,DEF,7,9,8,6,43.8,6,0,2022,Round 18
150,122,Jayden Short,MID,7,17,2,4,29.2,7,3,2022,Round 18
151,122,David Swallow,MID,7,10,1,3,41.2,6,0,2022,Round 18
152,122,Robbie Tarrant,KEYD,7,4,8,0,63.6,4,0,2022,Round 18
153,122,Zach Tuohy,DEF,7,14,8,5,33.3,6,1,2022,Round 18
154,122,Michael Walters,FWD,7,7,1,5,50,4,2,2022,Round 18
155,122,Callum Wilkie,DEF,7,17,14,2,29.2,3,0,2022,Round 18
156,122,Alex Witherden,DEF,7,14,5,4,33.3,3,0,2022,Round 18
157,158,Callum Ah Chee,MID,6,9,3,3,40,6,0,2022,Round 18
158,158,Aliir Aliir,KEYD,6,11,7,5,35.3,5,0,2022,Round 18
159,158,Tom Atkins,DEF,6,11,2,3,35.3,5,1,2022,Round 18
160,158,Zac Bailey,FWD,6,12,3,4,33.3,6,1,2022,Round 18
161,158,Noah Balta,KEYD,6,2,0,1,75,4,2,2022,Round 18
162,158,Miles Bergman,MID,6,10,4,3,37.5,6,1,2022,Round 18
163,158,Andrew Brayshaw,MID,6,14,3,0,30,4,0,2022,Round 18
164,158,Tanner Bruhn,FWD,6,6,3,2,50,3,1,2022,Round 18
165,158,Darcy Byrne-Jones,DEF,6,19,7,1,24,6,0,2022,Round 18
166,158,Jamie Cripps,FWD,6,7,2,3,46.2,3,2,2022,Round 18
167,158,Sam Durham,MID,6,7,2,2,46.2,4,1,2022,Round 18
168,158,Zac Fisher,FWD,6,21,2,5,22.2,5,2,2022,Round 18
169,158,Sam Flanders,FWD,6,9,2,3,40,4,3,2022,Round 18
170,158,Darcy Fogarty,KEYF,6,3,1,1,66.7,2,1,2022,Round 18
171,158,Ryan Gardner,KEYD,6,10,8,1,37.5,3,0,2022,Round 18
172,158,Jack Henry,KEYD,6,8,10,3,42.9,3,0,2022,Round 18
173,158,Tom Hickey,RUC,6,3,3,3,66.7,5,0,2022,Round 18
174,158,Mitchell Hinge,DEF,6,8,9,2,42.9,6,0,2022,Round 18
175,158,Eric Hipwood,KEYF,6,6,1,3,50,4,3,2022,Round 18
176,158,Jesse Hogan,KEYF,6,4,0,0,60,3,2,2022,Round 18
