,Rank,Player,Position,CP    ,UP,IP,T,CPR,GBG,F50GBG,Season,Round
0,1,Gary Ablett,MID,27,18,4,8,60,20,3,2017,Round 6
1,2,Richard Douglas,MID,18,9,2,6,66.7,12,2,2017,Round 6
2,3,Luke Parker,MID,16,14,4,8,53.3,10,1,2017,Round 6
3,3,Matthew Priddis,MID,16,17,3,3,48.5,14,2,2017,Round 6
4,5,Marcus Bontempelli,MID,15,7,3,5,68.2,10,2,2017,Round 6
5,5,Trent Cotchin,MID,15,12,4,11,55.6,9,3,2017,Round 6
6,5,Matt Crouch,MID,15,24,1,6,38.5,14,1,2017,Round 6
7,5,Jack Macrae,MID,15,11,5,5,57.7,9,1,2017,Round 6
8,5,Dustin Martin,MID,15,13,2,8,53.6,11,1,2017,Round 6
9,5,Tom Mitchell,MID,15,21,1,5,41.7,11,0,2017,Round 6
10,5,Callan Ward,MID,15,13,2,3,53.6,11,1,2017,Round 6
11,12,Brad Crouch,MID,14,12,0,5,53.8,8,1,2017,Round 6
12,12,Jarryd Lyons,MID,14,12,5,4,53.8,9,2,2017,Round 6
13,12,Marc Murphy,MID,14,14,4,9,50,11,1,2017,Round 6
14,12,Lachie Neale,MID,14,16,5,2,46.7,9,1,2017,Round 6
15,12,Dylan Shiel,MID,14,15,3,3,48.3,9,2,2017,Round 6
16,17,Brendon Goddard,MID,13,19,6,8,40.6,7,1,2017,Round 6
17,17,Mitch Robinson,FWD,13,12,5,3,52,5,0,2017,Round 6
18,17,Dom Sheed,MID,13,14,2,5,48.1,7,2,2017,Round 6
19,17,Rory Sloane,MID,13,20,3,3,39.4,8,1,2017,Round 6
20,17,Jack Steele,MID,13,15,3,4,46.4,11,1,2017,Round 6
21,17,Jack Steven,MID,13,24,4,9,35.1,10,2,2017,Round 6
22,23,Luke Dahlhaus,FWD,12,16,2,4,42.9,10,3,2017,Round 6
23,23,Patrick Dangerfield,MID,12,9,2,5,57.1,7,0,2017,Round 6
24,23,Shaun Higgins,MID,12,14,1,2,46.2,9,3,2017,Round 6
25,23,Josh Kelly,MID,12,13,4,4,48,8,2,2017,Round 6
26,23,Tom Lynch,FWD,12,10,2,2,54.5,8,2,2017,Round 6
27,23,Jack Newnes,MID,12,18,7,1,40,8,1,2017,Round 6
28,23,Koby Stevens,MID,12,17,1,4,41.4,11,1,2017,Round 6
29,23,Chad Wingard,FWD,12,19,3,3,38.7,9,1,2017,Round 6
30,31,Patrick Cripps,MID,11,15,3,6,42.3,8,0,2017,Round 6
31,31,Luke Hodge,DEF,11,15,12,4,42.3,6,0,2017,Round 6
32,31,Jake Kelly,DEF,11,17,14,0,39.3,10,0,2017,Round 6
33,31,Jeremy McGovern,KEYD,11,12,17,3,47.8,5,0,2017,Round 6
34,31,Conor McKenna,DEF,11,11,6,4,50,8,1,2017,Round 6
35,31,Sam Mitchell,MID,11,16,3,2,40.7,5,0,2017,Round 6
36,31,Toby Nankervis,RUC,11,4,3,2,73.3,8,0,2017,Round 6
37,31,Clayton Oliver,MID,11,23,6,3,32.4,7,0,2017,Round 6
38,31,Scott Pendlebury,MID,11,23,4,2,32.4,8,0,2017,Round 6
39,31,Jarryd Roughead,KEYF,11,9,4,3,55,8,2,2017,Round 6
40,31,Callum Sinclair,RUC,11,9,2,2,55,7,0,2017,Round 6
41,42,David Astbury,KEYD,10,10,12,5,50,8,0,2017,Round 6
42,42,Connor Blakely,MID,10,19,1,4,34.5,8,2,2017,Round 6
