,Rank,Player,Position,CP    ,UP,IP,T,CPR,GBG,F50GBG,Season,Round
0,1,Luke Davies-Uniacke,MID,18,12,0,1,60,9,2,2023,Round 9
1,1,Todd Goldstein,RUC,18,6,6,11,75,5,0,2023,Round 9
2,1,Jack Viney,MID,18,14,3,7,56.3,16,5,2023,Round 9
3,4,Tim Kelly,MID,17,8,2,5,68,15,2,2023,Round 9
4,5,Brad Crouch,MID,16,13,2,7,55.2,10,2,2023,Round 9
5,5,Tom Green,MID,16,14,2,6,53.3,9,0,2023,Round 9
6,7,Tom Atkins,MID,15,10,7,4,60,14,0,2023,Round 9
7,7,Lachie Neale,MID,15,18,7,5,45.5,12,1,2023,Round 9
8,7,Christian Petracca,MID,15,16,4,5,48.4,11,4,2023,Round 9
9,7,James Rowbottom,MID,15,8,4,5,65.2,14,1,2023,Round 9
10,7,Caleb Serong,MID,15,19,2,4,44.1,8,1,2023,Round 9
11,7,Jack Steele,MID,15,6,2,4,71.4,8,2,2023,Round 9
12,13,Zak Butters,MID,14,17,7,5,45.2,10,2,2023,Round 9
13,13,Patrick Cripps,MID,14,11,0,3,56,7,1,2023,Round 9
14,13,Sean Darcy,RUC,14,4,3,4,77.8,6,0,2023,Round 9
15,13,Will Day,MID,14,17,5,7,45.2,12,0,2023,Round 9
16,13,Tom Liberatore,MID,14,11,0,6,56,14,1,2023,Round 9
17,13,Clayton Oliver,MID,14,20,5,6,41.2,11,1,2023,Round 9
18,13,Cam Rayner,FWD,14,7,3,4,66.7,10,4,2023,Round 9
19,13,Jy Simpkin,MID,14,15,4,7,48.3,9,0,2023,Round 9
20,13,Rory Sloane,MID,14,12,6,6,53.8,10,0,2023,Round 9
21,13,Jarrod Witts,RUC,14,3,2,1,82.4,5,1,2023,Round 9
22,23,Noah Anderson,MID,13,15,3,7,46.4,8,2,2023,Round 9
23,23,Shai Bolton,FWD,13,9,3,1,59.1,9,2,2023,Round 9
24,23,Hunter Clark,MID,13,13,2,3,50,9,0,2023,Round 9
25,23,Josh Dunkley,MID,13,9,4,2,59.1,10,1,2023,Round 9
26,23,Luke Parker,MID,13,15,3,6,46.4,10,0,2023,Round 9
