,Rank,Player,Position,CP    ,UP,IP,T,CPR,GBG,F50GBG,Season,Round
0,1,Andrew Brayshaw,MID,17,9,6,5,65.4,13,1,2020,Round 8
1,1,Clayton Oliver,MID,17,13,4,6,56.7,10,1,2020,Round 8
2,3,Touk Miller,MID,16,12,5,8,57.1,11,3,2020,Round 8
3,3,Lachie Neale,MID,16,16,7,3,50,12,1,2020,Round 8
4,3,Jared Polec,MID,16,11,8,7,59.3,11,1,2020,Round 8
5,6,Cameron Guthrie,MID,15,13,1,4,53.6,10,2,2020,Round 8
6,7,Ed Curnow,MID,14,7,5,8,66.7,8,2,2020,Round 8
7,7,Peter Ladhams,RUC,14,7,8,1,66.7,7,0,2020,Round 8
8,7,Dustin Martin,FWD,14,8,3,6,63.6,5,2,2020,Round 8
9,7,David Mundy,MID,14,11,4,3,56,13,0,2020,Round 8
10,11,Mark Blicavs,KEYD,13,6,2,0,68.4,9,0,2020,Round 8
11,11,Zak Jones,MID,13,8,1,6,61.9,5,1,2020,Round 8
12,11,Tim Kelly,MID,13,16,2,4,44.8,9,0,2020,Round 8
13,11,Rowan Marshall,RUC,13,3,2,5,81.3,6,0,2020,Round 8
14,11,Reilly O'Brien,RUC,13,4,4,6,76.5,7,1,2020,Round 8
15,11,Brandan Parfitt,MID,13,5,4,4,72.2,11,1,2020,Round 8
16,11,Darcy Parish,MID,13,10,2,3,56.5,13,5,2020,Round 8
17,11,Christian Petracca,MID,13,12,4,3,52,8,0,2020,Round 8
18,11,Jack Viney,MID,13,11,4,4,54.2,5,1,2020,Round 8
19,20,Adam Cerra,MID,12,6,5,2,66.7,9,0,2020,Round 8
20,20,Sam Collins,KEYD,12,4,14,3,75,9,0,2020,Round 8
21,20,Hugh Greenwood,MID,12,10,2,8,54.5,10,3,2020,Round 8
22,20,Ben Keays,MID,12,12,2,3,50,10,1,2020,Round 8
23,20,Josh Kelly,MID,12,16,3,5,42.9,9,0,2020,Round 8
24,20,Jack Macrae,MID,12,15,5,9,44.4,8,2,2020,Round 8
25,20,Andrew McGrath,MID,12,10,6,5,54.5,10,0,2020,Round 8
26,20,Sam Menegola,MID,12,13,5,7,48,11,1,2020,Round 8
27,20,Will Setterfield,MID,12,8,4,5,60,9,1,2020,Round 8
28,20,Liam Shiels,MID,12,8,5,10,60,8,1,2020,Round 8
29,20,David Swallow,MID,12,7,6,8,63.2,4,1,2020,Round 8
30,20,Tim Taranto,MID,12,5,1,2,70.6,9,2,2020,Round 8
31,32,Matt Crouch,MID,11,14,6,2,44,8,0,2020,Round 8
32,32,Toby Greene,FWD,11,6,1,3,64.7,6,3,2020,Round 8
33,32,Nick Holman,FWD,11,3,3,4,78.6,10,3,2020,Round 8
34,32,Jake Lloyd,DEF,11,18,12,6,37.9,9,1,2020,Round 8
35,32,Jaeger O'Meara,MID,11,12,2,6,47.8,7,1,2020,Round 8
36,32,James Rowbottom,MID,11,9,6,9,55,9,1,2020,Round 8
37,32,James Sicily,DEF,11,12,11,6,47.8,8,0,2020,Round 8
38,32,Adam Treloar,MID,11,13,1,5,45.8,8,2,2020,Round 8
39,32,Sam Walsh,MID,11,11,6,6,50,9,4,2020,Round 8
40,32,Michael Walters,FWD,11,11,5,5,50,6,1,2020,Round 8
41,32,James Worpel,MID,11,5,3,3,68.8,6,1,2020,Round 8
42,43,Taylor Adams,MID,10,11,4,3,47.6,5,0,2020,Round 8
43,43,Jarrod Berry,MID,10,10,1,6,50,9,0,2020,Round 8
44,43,Marcus Bontempelli,MID,10,16,1,8,38.5,1,0,2020,Round 8
45,43,Stephen Coniglio,MID,10,11,1,4,47.6,4,1,2020,Round 8
46,43,Mitch Duncan,MID,10,16,6,3,38.5,10,3,2020,Round 8
47,43,Shaun Higgins,MID,10,10,3,7,50,6,0,2020,Round 8
48,43,Hugh McCluggage,MID,10,12,2,5,45.5,10,4,2020,Round 8
49,43,Anthony McDonald-Tipungwuti,FWD,10,2,2,4,83.3,10,6,2020,Round 8
50,43,Marc Murphy,MID,10,12,7,3,45.5,10,1,2020,Round 8
51,43,Luke Parker,MID,10,9,2,5,52.6,7,2,2020,Round 8
52,43,Caleb Serong,MID,10,12,5,6,45.5,6,0,2020,Round 8
