,Rank,Player,Position,CP    ,UP,IP,T,CPR,GBG,F50GBG,Season,Round
0,1,Jack Viney,MID,20,16,8,5,55.6,13,5,2020,Round 1
1,2,Patrick Cripps,MID,17,15,1,6,53.1,9,0,2020,Round 1
2,3,Ben Cunnington,MID,16,10,2,3,61.5,11,0,2020,Round 1
3,3,Josh P. Kennedy,MID,16,9,3,4,64,11,0,2020,Round 1
4,3,Lachie Neale,MID,16,11,5,4,59.3,14,1,2020,Round 1
5,6,Rory Sloane,MID,15,3,3,2,83.3,7,1,2020,Round 1
6,7,Taylor Adams,MID,14,11,2,5,56,5,0,2020,Round 1
7,7,Tom Mitchell,MID,14,10,4,3,58.3,9,0,2020,Round 1
8,7,Jaeger O'Meara,MID,14,10,5,9,58.3,12,1,2020,Round 1
9,10,Hugh Greenwood,MID,13,7,2,2,65,11,0,2020,Round 1
10,10,Brodie Grundy,RUC,13,8,2,2,61.9,7,1,2020,Round 1
11,10,Luke Parker,MID,13,16,2,5,44.8,6,0,2020,Round 1
12,10,Dylan Shiel,MID,13,19,4,1,40.6,8,0,2020,Round 1
13,10,Jack Steele,MID,13,8,3,4,61.9,10,1,2020,Round 1
14,15,Travis Boak,MID,12,14,1,1,46.2,6,1,2020,Round 1
15,15,Brad Crouch,MID,12,8,4,6,60,9,0,2020,Round 1
16,15,Isaac Heeney,FWD,12,5,5,5,70.6,10,6,2020,Round 1
17,15,Zak Jones,MID,12,10,0,4,54.5,8,1,2020,Round 1
18,15,Jarryd Lyons,MID,12,9,7,3,57.1,9,1,2020,Round 1
19,20,Jacob Hopper,MID,11,10,2,3,52.4,6,0,2020,Round 1
20,20,Jeremy Howe,DEF,11,14,12,4,44,7,0,2020,Round 1
21,20,Ben Long,DEF,11,6,11,5,64.7,5,0,2020,Round 1
22,20,Jack Macrae,MID,11,10,0,3,52.4,11,0,2020,Round 1
23,20,Andrew McGrath,MID,11,12,6,3,47.8,9,1,2020,Round 1
24,20,Marc Murphy,MID,11,18,2,7,37.9,8,1,2020,Round 1
25,20,Christian Petracca,MID,11,14,3,4,44,9,3,2020,Round 1
26,20,Sam Petrevski-Seton,DEF,11,8,9,0,57.9,9,0,2020,Round 1
27,20,Matt Rowell,MID,11,8,3,3,57.9,9,0,2020,Round 1
28,29,Gary Ablett,FWD,10,12,5,6,45.5,8,2,2020,Round 1
29,29,Liam Baker,DEF,10,6,10,4,62.5,8,0,2020,Round 1
30,29,Patrick Dangerfield,MID,10,6,3,3,62.5,5,0,2020,Round 1
31,29,Nat Fyfe,MID,10,14,6,5,41.7,8,0,2020,Round 1
32,29,Zach Merrett,MID,10,13,4,6,43.5,7,1,2020,Round 1
33,29,Nic Naitanui,RUC,10,3,3,3,76.9,7,2,2020,Round 1
34,29,Clayton Oliver,MID,10,10,2,4,50,7,0,2020,Round 1
35,29,Sam Powell-Pepper,FWD,10,11,2,4,47.6,9,3,2020,Round 1
36,29,Tom Rockliff,MID,10,15,1,3,40,4,0,2020,Round 1
37,29,Connor Rozee,FWD,10,15,5,5,40,7,1,2020,Round 1
38,29,Dom Sheed,MID,10,15,4,8,40,7,3,2020,Round 1
39,29,Luke Shuey,MID,10,18,4,9,35.7,8,0,2020,Round 1
40,29,Jy Simpkin,MID,10,12,4,4,45.5,6,1,2020,Round 1
41,42,Jed Anderson,MID,9,7,1,4,56.3,6,3,2020,Round 1
