,Rank,Player,Position,CP    ,UP,IP,T,CPR,GBG,F50GBG,Season,Round
0,1,Nat Fyfe,MID,25,11,6,6,69.4,19,5,2013,Round 9
1,2,Jobe Watson,MID,18,12,3,2,60,13,3,2013,Round 9
2,3,Gary Ablett,MID,17,19,6,3,47.2,15,5,2013,Round 9
3,3,Ryan Griffen,MID,17,12,3,7,58.6,10,1,2013,Round 9
4,3,Chris Judd,MID,17,9,5,5,65.4,13,3,2013,Round 9
5,6,Patrick Dangerfield,MID,16,14,4,9,53.3,13,0,2013,Round 9
6,6,David Mundy,MID,16,19,0,2,45.7,8,3,2013,Round 9
7,8,Matthew Boyd,MID,15,23,2,4,39.5,10,2,2013,Round 9
8,8,Jack Steven,MID,15,13,4,6,53.6,10,2,2013,Round 9
9,10,Steve Johnson,MID,14,18,3,7,43.8,7,1,2013,Round 9
10,10,Daniel Kerr,MID,14,15,1,4,48.3,7,1,2013,Round 9
11,10,Jordan Lewis,MID,14,19,4,5,42.4,7,0,2013,Round 9
12,10,Brock McLean,MID,14,12,1,1,53.8,6,1,2013,Round 9
13,10,Ryan O'Keefe,MID,14,12,3,3,53.8,8,1,2013,Round 9
14,15,Lance Franklin,KEYF,13,9,0,8,59.1,9,6,2013,Round 9
15,15,Dyson Heppell,MID,13,16,3,4,44.8,8,1,2013,Round 9
16,15,Daniel Jackson,MID,13,17,0,3,43.3,8,1,2013,Round 9
17,15,Josh P. Kennedy,MID,13,5,1,4,72.2,12,0,2013,Round 9
18,15,Marc Murphy,MID,13,10,6,5,56.5,9,2,2013,Round 9
19,15,Scott Pendlebury,MID,13,16,3,3,44.8,10,1,2013,Round 9
20,15,Scott Thompson,MID,13,11,2,4,54.2,9,1,2013,Round 9
21,22,Taylor Adams,MID,12,17,2,8,41.4,8,2,2013,Round 9
22,22,Luke Ball,MID,12,15,4,7,44.4,9,1,2013,Round 9
23,22,Jonathan Giles,RUC,12,2,0,3,85.7,6,2,2013,Round 9
24,22,Adam Goodes,FWD,12,19,8,1,38.7,7,1,2013,Round 9
