,Rank,Player,Position,CP    ,UP,IP,T,CPR,GBG,F50GBG,Season,Round
0,1,Nat Fyfe,MID,15,12,5,3,55.6,7,0,2013,Preliminary Finals
1,2,Josh P. Kennedy,MID,14,11,2,5,56,11,0,2013,Preliminary Finals
2,2,Sam Mitchell,MID,14,22,2,4,38.9,7,1,2013,Preliminary Finals
3,4,Steve Johnson,MID,13,20,3,7,39.4,10,1,2013,Preliminary Finals
4,4,David Mundy,MID,13,16,4,5,44.8,10,1,2013,Preliminary Finals
5,4,Joel Selwood,MID,13,9,3,4,59.1,10,0,2013,Preliminary Finals
6,7,Tendai Mzungu,MID,12,6,3,1,66.7,11,0,2013,Preliminary Finals
7,7,Nicholas Suban,MID,12,4,3,5,75,7,0,2013,Preliminary Finals
8,9,Ben McGlynn,FWD,11,9,3,3,55,8,0,2013,Preliminary Finals
9,9,Aaron Sandilands,RUC,11,2,2,2,84.6,5,1,2013,Preliminary Finals
10,11,Michael Barlow,MID,10,13,4,3,43.5,8,0,2013,Preliminary Finals
11,11,Jarrad McVeigh,DEF,10,20,3,7,33.3,8,2,2013,Preliminary Finals
12,11,Luke Parker,MID,10,13,2,5,43.5,8,2,2013,Preliminary Finals
13,11,Ted Richards,KEYD,10,7,11,2,58.8,6,0,2013,Preliminary Finals
14,11,Mathew Stokes,MID,10,10,6,6,50,7,1,2013,Preliminary Finals
15,11,Michael Walters,FWD,10,5,1,3,66.7,5,4,2013,Preliminary Finals
16,17,Chris Mayne,FWD,9,8,6,2,52.9,8,1,2013,Preliminary Finals
17,17,Danyle Pearce,MID,9,17,1,4,34.6,9,0,2013,Preliminary Finals
18,19,Luke Breust,FWD,8,9,2,0,47.1,4,3,2013,Preliminary Finals
19,19,Shane Mumford,RUC,8,3,2,2,72.7,6,0,2013,Preliminary Finals
20,19,Lachie Neale,MID,8,3,2,1,72.7,6,0,2013,Preliminary Finals
21,19,Matthew Pavlich,KEYF,8,7,1,4,53.3,6,4,2013,Preliminary Finals
22,19,Paul Puopolo,FWD,8,9,1,1,47.1,3,0,2013,Preliminary Finals
