,Rank,Player,Position,CP    ,UP,IP,T,CPR,GBG,F50GBG,Season,Round
0,1,Christian Petracca,MID,20,14,2,3,58.8,17,5,2022,Round 16
1,2,Patrick Cripps,MID,19,11,4,4,63.3,12,0,2022,Round 16
2,2,Clayton Oliver,MID,19,19,1,3,50,16,1,2022,Round 16
3,4,Luke Davies-Uniacke,MID,18,18,5,8,50,12,0,2022,Round 16
4,4,Touk Miller,MID,18,11,2,7,62.1,15,2,2022,Round 16
5,4,Tom Mitchell,MID,18,17,10,10,51.4,12,2,2022,Round 16
6,7,Tim Kelly,MID,17,20,4,8,45.9,11,1,2022,Round 16
7,7,Tom Liberatore,MID,17,17,3,4,50,13,1,2022,Round 16
8,7,Matt Rowell,MID,17,8,8,10,68,12,0,2022,Round 16
9,7,Ollie Wines,MID,17,20,7,3,45.9,11,1,2022,Round 16
10,11,Sean Darcy,RUC,16,5,4,5,76.2,6,0,2022,Round 16
11,11,Josh Kelly,MID,16,12,7,9,57.1,10,4,2022,Round 16
12,11,Jack Macrae,MID,16,17,1,7,48.5,13,1,2022,Round 16
13,11,Sam Walsh,MID,16,17,5,5,48.5,15,2,2022,Round 16
14,15,Noah Anderson,MID,15,18,6,9,45.5,13,2,2022,Round 16
15,15,Ben Keays,MID,15,15,2,5,50,8,1,2022,Round 16
16,15,Luke Shuey,MID,15,11,2,2,57.7,8,0,2022,Round 16
17,18,Tom Green,MID,14,8,4,3,63.6,11,2,2022,Round 16
18,18,Lachie Neale,MID,14,18,4,4,43.8,9,1,2022,Round 16
19,18,Sam Taylor,KEYD,14,8,15,5,63.6,13,0,2022,Round 16
20,18,Jack Viney,MID,14,12,1,9,53.8,12,1,2022,Round 16
21,22,Stephen Coniglio,FWD,13,16,5,7,44.8,9,2,2022,Round 16
22,22,Jai Newcombe,MID,13,10,7,7,56.5,9,2,2022,Round 16
23,22,Reilly O'Brien,RUC,13,3,6,3,81.3,5,0,2022,Round 16
24,22,Luke Parker,MID,13,11,2,4,54.2,7,0,2022,Round 16
25,22,Adam Saad,DEF,13,13,13,4,50,9,0,2022,Round 16
26,22,Adam Treloar,MID,13,14,3,5,48.1,11,2,2022,Round 16
27,28,Mark Blicavs,RUC,12,14,3,1,46.2,8,2,2022,Round 16
28,28,Travis Boak,MID,12,17,4,3,41.4,11,3,2022,Round 16
29,28,Cameron Guthrie,MID,12,18,2,1,40,12,1,2022,Round 16
30,28,Nick Holman,FWD,12,6,4,7,66.7,9,2,2022,Round 16
31,28,Rowan Marshall,RUC,12,10,2,4,54.5,5,2,2022,Round 16
32,28,Nic Naitanui,RUC,12,4,0,3,75,4,1,2022,Round 16
33,28,Jaeger O'Meara,MID,12,10,2,6,54.5,9,1,2022,Round 16
34,28,Darcy Parish,MID,12,9,1,0,57.1,8,0,2022,Round 16
35,36,James Aish,MID,11,18,5,4,37.9,10,1,2022,Round 16
36,36,Brad Crouch,MID,11,11,2,4,50,9,1,2022,Round 16
37,36,Isaac Cumming,DEF,11,11,12,6,50,10,0,2022,Round 16
38,36,Matt Flynn,RUC,11,3,5,4,78.6,6,0,2022,Round 16
39,36,Robbie Gray,FWD,11,12,2,3,47.8,9,3,2022,Round 16
40,36,Rory Laird,MID,11,20,5,7,35.5,6,0,2022,Round 16
41,36,Ed Langdon,MID,11,24,4,5,31.4,10,1,2022,Round 16
42,36,Connor Rozee,FWD,11,11,7,4,50,10,2,2022,Round 16
43,36,David Swallow,MID,11,13,3,6,45.8,9,0,2022,Round 16
44,36,Chad Warner,MID,11,14,4,5,44,10,4,2022,Round 16
45,46,Lachie Ash,MID,10,10,7,2,50,8,1,2022,Round 16
46,46,Tom Atkins,DEF,10,7,7,2,58.8,6,0,2022,Round 16
47,46,Shai Bolton,FWD,10,7,1,2,58.8,2,0,2022,Round 16
48,46,Marcus Bontempelli,MID,10,16,2,8,38.5,5,0,2022,Round 16
49,46,Andrew Brayshaw,MID,10,16,3,5,38.5,7,0,2022,Round 16
50,46,Hugh Greenwood,MID,10,10,3,8,50,6,1,2022,Round 16
51,46,Jade Gresham,FWD,10,17,0,3,37,9,1,2022,Round 16
52,46,Matthew Kennedy,MID,10,11,1,3,47.6,6,3,2022,Round 16
53,46,Brayden Maynard,DEF,10,7,6,2,58.8,7,0,2022,Round 16
54,46,Dylan Moore,FWD,10,5,3,2,66.7,8,3,2022,Round 16
55,46,Harry Morrison,MID,10,12,6,8,45.5,10,3,2022,Round 16
56,46,Marlion Pickett,MID,10,15,8,4,40,5,0,2022,Round 16
57,46,Malcolm Rosas,FWD,10,2,0,4,83.3,8,4,2022,Round 16
58,46,Dylan Shiel,MID,10,10,1,3,50,5,1,2022,Round 16
59,46,James Sicily,KEYD,10,10,15,9,50,8,0,2022,Round 16
60,46,Tim Taranto,FWD,10,13,3,9,43.5,8,0,2022,Round 16
61,46,Josh Walker,KEYD,10,6,8,3,62.5,5,0,2022,Round 16
62,46,Callan Ward,MID,10,13,8,6,43.5,9,1,2022,Round 16
63,64,Jed Anderson,FWD,9,10,2,4,47.4,6,0,2022,Round 16
64,64,Jarrod Berry,MID,9,15,5,4,37.5,6,1,2022,Round 16
65,64,Sam Berry,MID,9,10,3,9,47.4,7,1,2022,Round 16
66,64,Will Brodie,MID,9,18,4,3,33.3,5,0,2022,Round 16
67,64,Jase Burgoyne,DEF,9,10,6,4,47.4,7,0,2022,Round 16
68,64,Jamie Cripps,FWD,9,15,2,7,37.5,8,4,2022,Round 16
69,64,Josh Daicos,MID,9,10,0,2,47.4,7,2,2022,Round 16
70,64,Tom De Koning,RUC,9,2,4,1,81.8,4,0,2022,Round 16
71,64,Charlie Dixon,KEYF,9,8,4,3,52.9,3,1,2022,Round 16
72,64,Nat Fyfe,FWD,9,11,2,3,45,8,4,2022,Round 16
73,64,Jack Graham,FWD,9,18,2,6,33.3,6,1,2022,Round 16
74,64,Ben Hobbs,FWD,9,10,3,8,47.4,7,2,2022,Round 16
75,64,Jarryd Lyons,MID,9,15,2,5,37.5,6,0,2022,Round 16
76,64,Hugh McCluggage,MID,9,16,1,5,36,6,2,2022,Round 16
77,64,Callum Mills,MID,9,6,2,1,60,5,1,2022,Round 16
78,64,Jack Redden,MID,9,15,4,2,37.5,7,1,2022,Round 16
79,64,Ned Reeves,RUC,9,0,1,3,100,3,0,2022,Round 16
80,64,Sebastian Ross,MID,9,18,2,4,33.3,7,1,2022,Round 16
81,64,James Rowbottom,MID,9,8,3,5,52.9,8,1,2022,Round 16
82,64,Caleb Serong,MID,9,16,0,1,36,5,1,2022,Round 16
83,64,Liam Shiels,FWD,9,4,1,4,69.2,7,3,2022,Round 16
84,64,Jayden Short,MID,9,13,2,5,40.9,8,1,2022,Round 16
85,64,Jy Simpkin,MID,9,15,1,6,37.5,8,1,2022,Round 16
86,64,Jake Soligo,MID,9,11,2,3,45,7,0,2022,Round 16
87,64,Jake Stringer,KEYF,9,9,2,4,50,3,3,2022,Round 16
88,64,Jacob Wehr,MID,9,4,3,2,69.2,8,3,2022,Round 16
89,64,Lachie Whitfield,MID,9,22,6,8,29,6,1,2022,Round 16
90,91,Liam Baker,DEF,8,13,2,3,38.1,5,0,2022,Round 16
91,91,Connor Budarick,DEF,8,6,8,3,57.1,7,0,2022,Round 16
92,91,Jye Caldwell,MID,8,10,2,3,44.4,5,2,2022,Round 16
93,91,Darcy Cameron,RUC,8,7,4,3,53.3,4,0,2022,Round 16
94,91,Jeremy Cameron,KEYF,8,20,3,3,28.6,4,1,2022,Round 16
95,91,Jordan Dawson,DEF,8,17,8,6,32,5,0,2022,Round 16
96,91,Jordan De Goey,MID,8,3,0,1,72.7,5,1,2022,Round 16
97,91,Sam Docherty,DEF,8,10,5,6,44.4,5,0,2022,Round 16
98,91,Willem Drew,MID,8,10,2,2,44.4,6,1,2022,Round 16
99,91,Josh Dunkley,FWD,8,19,1,5,29.6,5,0,2022,Round 16
100,91,Jeremy Finlayson,RUC,8,8,0,4,50,5,2,2022,Round 16
101,91,Toby Greene,FWD,8,5,0,5,61.5,3,0,2022,Round 16
102,91,James Harmes,FWD,8,12,1,6,40,8,3,2022,Round 16
103,91,Jesse Hogan,KEYF,8,11,0,6,42.1,5,4,2022,Round 16
104,91,Jarman Impey,DEF,8,3,6,1,72.7,6,1,2022,Round 16
105,91,Tom Jonas,KEYD,8,8,7,3,50,6,0,2022,Round 16
106,91,Max King,KEYF,8,3,1,7,72.7,4,2,2022,Round 16
107,91,Jake Kolodjashnij,KEYD,8,3,5,1,72.7,7,0,2022,Round 16
108,91,Mitch Lewis,KEYF,8,2,3,3,80,6,2,2022,Round 16
109,91,Lincoln McCarthy,FWD,8,3,2,2,72.7,5,1,2022,Round 16
110,91,Oscar McInerney,RUC,8,1,1,2,88.9,1,0,2022,Round 16
111,91,Harry McKay,KEYF,8,5,0,4,61.5,2,2,2022,Round 16
112,91,Conor Nash,MID,8,4,3,6,66.7,8,3,2022,Round 16
113,91,John Noble,DEF,8,15,8,0,34.8,7,0,2022,Round 16
114,91,Tom Papley,FWD,8,10,3,3,44.4,4,1,2022,Round 16
115,91,Harry Schoenberg,MID,8,5,1,2,61.5,4,0,2022,Round 16
116,91,Jack Sinclair,DEF,8,21,8,4,27.6,5,0,2022,Round 16
117,91,Taylor Walker,KEYF,8,4,2,4,66.7,4,1,2022,Round 16
118,91,Lewis Young,KEYD,8,1,7,1,88.9,2,0,2022,Round 16
119,120,Taylor Adams,MID,7,15,0,5,31.8,5,0,2022,Round 16
120,120,Lachlan Bramble,DEF,7,9,10,7,43.8,6,0,2022,Round 16
121,120,Luke Breust,FWD,7,6,3,6,53.8,2,0,2022,Round 16
122,120,Callum M. Brown,KEYF,7,6,1,2,53.8,2,1,2022,Round 16
123,120,Tanner Bruhn,FWD,7,2,2,1,77.8,5,0,2022,Round 16
124,120,Darcy Byrne-Jones,DEF,7,19,7,4,26.9,6,0,2022,Round 16
125,120,Charlie Cameron,FWD,7,5,1,2,58.3,6,4,2022,Round 16
126,120,Jordan Clark,DEF,7,22,9,4,24.1,5,0,2022,Round 16
127,120,Nick Daicos,DEF,7,25,6,4,21.9,6,0,2022,Round 16
128,120,Patrick Dangerfield,MID,7,13,2,3,35,4,0,2022,Round 16
129,120,Tom Doedee,KEYD,7,9,8,1,43.8,4,0,2022,Round 16
130,120,Corey Durdin,FWD,7,3,0,0,70,6,4,2022,Round 16
131,120,Sam Durham,MID,7,8,3,3,46.7,5,1,2022,Round 16
132,120,Sam Flanders,FWD,7,7,3,3,50,7,2,2022,Round 16
133,120,Andrew Gaff,MID,7,14,2,1,33.3,7,2,2022,Round 16
134,120,Matt Guelfi,FWD,7,6,0,1,53.8,7,5,2022,Round 16
135,120,Dyson Heppell,DEF,7,18,6,2,28,5,0,2022,Round 16
136,120,George Hewett,MID,7,15,1,1,31.8,5,0,2022,Round 16
137,120,Tom Hickey,RUC,7,5,4,0,58.3,3,0,2022,Round 16
138,120,Will Hoskin-Elliott,FWD,7,11,3,5,38.9,7,2,2022,Round 16
139,120,Ethan Hughes,MID,7,19,1,3,26.9,5,0,2022,Round 16
140,120,Connor Idun,DEF,7,4,7,3,63.6,2,0,2022,Round 16
141,120,Changkuoth Jiath,DEF,7,6,6,3,53.8,4,0,2022,Round 16
142,120,Zach Merrett,MID,7,19,3,4,26.9,2,0,2022,Round 16
143,120,Wayne Milera,FWD,7,10,5,1,41.2,6,1,2022,Round 16
144,120,Toby Nankervis,RUC,7,9,3,0,43.8,4,0,2022,Round 16
145,120,Scott Pendlebury,MID,7,8,3,5,46.7,4,0,2022,Round 16
146,120,Jaxon Prior,MID,7,11,3,4,38.9,5,0,2022,Round 16
147,120,Isaac Quaynor,DEF,7,7,12,5,50,7,0,2022,Round 16
148,120,Willie Rioli,FWD,7,8,1,3,46.7,6,2,2022,Round 16
149,120,Daniel Rioli,DEF,7,19,4,4,26.9,5,0,2022,Round 16
150,120,Gary Rohan,FWD,7,4,4,3,63.6,6,2,2022,Round 16
151,120,Luke Ryan,DEF,7,10,7,2,41.2,3,0,2022,Round 16
152,120,Tom Sparrow,FWD,7,7,1,3,50,6,3,2022,Round 16
153,120,Jordon Sweet,RUC,7,6,2,2,53.8,2,1,2022,Round 16
154,120,Curtis Taylor,MID,7,8,5,4,46.7,5,0,2022,Round 16
155,120,Riley Thilthorpe,KEYF,7,4,2,2,63.6,5,0,2022,Round 16
156,120,Peter Wright,KEYF,7,9,1,1,43.8,2,0,2022,Round 16
157,120,Hayden Young,DEF,7,13,7,4,35,4,0,2022,Round 16
158,159,Zac Bailey,FWD,6,6,2,3,50,5,2,2022,Round 16
159,159,Miles Bergman,MID,6,12,4,2,33.3,4,0,2022,Round 16
160,159,Jack Billings,MID,6,18,2,5,25,6,0,2022,Round 16
161,159,Angus Brayshaw,DEF,6,12,11,5,33.3,5,0,2022,Round 16
162,159,Ben Brown,KEYF,6,4,0,0,60,4,4,2022,Round 16
163,159,Hunter Clark,DEF,6,11,7,2,35.3,5,0,2022,Round 16
164,159,Jack Crisp,MID,6,13,3,6,31.6,3,1,2022,Round 16
165,159,Bailey Dale,DEF,6,18,5,3,25,6,0,2022,Round 16
166,159,Sam Draper,RUC,6,1,3,4,85.7,0,0,2022,Round 16
167,159,Mitch Duncan,DEF,6,25,4,4,19.4,4,1,2022,Round 16
168,159,Zac Fisher,FWD,6,15,1,3,28.6,6,1,2022,Round 16
169,159,Lance Franklin,KEYF,6,10,0,4,37.5,1,1,2022,Round 16
170,159,Michael Frederick,FWD,6,8,2,3,42.9,4,1,2022,Round 16
171,159,Mitch Georgiades,KEYF,6,6,0,4,50,3,1,2022,Round 16
172,159,Tom Hawkins,KEYF,6,10,0,5,37.5,3,3,2022,Round 16
173,159,Harry Himmelberg,KEYF,6,9,8,7,40,4,0,2022,Round 16
174,159,Nick Hind,DEF,6,18,3,3,25,6,1,2022,Round 16
175,159,Shannon Hurn,DEF,6,12,8,0,33.3,3,0,2022,Round 16
176,159,Kyle Langford,FWD,6,8,0,2,42.9,6,4,2022,Round 16
177,159,Jake Lever,KEYD,6,9,14,4,40,6,0,2022,Round 16
178,159,Daniel Lloyd,FWD,6,3,2,4,66.7,6,5,2022,Round 16
179,159,Griffin Logue,KEYD,6,4,0,3,60,3,3,2022,Round 16
180,159,Oleg Markov,DEF,6,9,6,4,40,4,0,2022,Round 16
181,159,Robbie McComb,FWD,6,12,0,6,33.3,4,1,2022,Round 16
182,159,Luke McDonald,DEF,6,12,7,8,33.3,4,0,2022,Round 16
183,159,Daniel McStay,KEYF,6,2,0,1,75,3,1,2022,Round 16
184,159,Darcy Moore,KEYD,6,5,7,1,54.5,1,0,2022,Round 16
185,159,David Mundy,MID,6,13,3,4,31.6,4,0,2022,Round 16
186,159,Nathan Murphy,KEYD,6,11,7,3,35.3,2,0,2022,Round 16
187,159,Jack Newnes,MID,6,9,3,3,40,3,0,2022,Round 16
188,159,Mark O'Connor,DEF,6,7,6,4,46.2,4,0,2022,Round 16
189,159,Jack Petruccelle,FWD,6,7,1,2,46.2,2,1,2022,Round 16
190,159,Tom Powell,FWD,6,7,1,2,46.2,6,0,2022,Round 16
191,159,Izak Rankine,FWD,6,11,1,2,35.3,6,5,2022,Round 16
192,159,Paddy Ryder,RUC,6,5,2,1,54.5,3,2,2022,Round 16
193,159,Jack Scrimshaw,DEF,6,10,9,3,37.5,5,0,2022,Round 16
194,159,Rhys Stanley,RUC,6,11,4,1,35.3,1,0,2022,Round 16
195,159,Jack Steele,MID,6,17,3,3,26.1,6,1,2022,Round 16
196,159,Zach Tuohy,DEF,6,19,7,2,24,5,0,2022,Round 16
197,159,Nick Vlastuin,DEF,6,12,10,4,33.3,5,0,2022,Round 16
198,159,Sam Weideman,KEYF,6,6,1,1,50,5,0,2022,Round 16
199,159,Nathan Wilson,DEF,6,12,5,4,33.3,6,0,2022,Round 16
200,159,Jarrod Witts,RUC,6,6,1,3,50,3,3,2022,Round 16
201,202,Ben Ainsworth,FWD,5,7,0,3,41.7,3,0,2022,Round 16
202,202,Aliir Aliir,KEYD,5,5,6,2,50,4,0,2022,Round 16
203,202,Karl Amon,MID,5,11,2,2,31.3,3,0,2022,Round 16
204,202,Harris Andrews,KEYD,5,9,11,0,35.7,3,0,2022,Round 16
205,202,Charlie Ballard,KEYD,5,8,5,2,38.5,2,0,2022,Round 16
206,202,James Blanck,KEYD,5,2,8,4,71.4,3,0,2022,Round 16
207,202,Jack Bowes,DEF,5,10,3,4,33.3,5,0,2022,Round 16
208,202,Jake Bowey,DEF,5,10,3,3,33.3,4,0,2022,Round 16
209,202,Dan Butler,FWD,5,3,1,3,62.5,4,2,2022,Round 16
210,202,Jason Castagna,FWD,5,9,0,3,35.7,3,0,2022,Round 16
211,202,Mabior Chol,KEYF,5,3,1,1,62.5,1,1,2022,Round 16
212,202,Keidean Coleman,DEF,5,18,5,1,21.7,4,0,2022,Round 16
213,202,Charlie Curnow,KEYF,5,4,0,2,55.6,2,1,2022,Round 16
214,202,Phil Davis,KEYD,5,7,9,1,41.7,4,0,2022,Round 16
215,202,Will Day,DEF,5,6,5,5,45.5,5,0,2022,Round 16
216,202,Jamie Elliott,FWD,5,6,0,4,45.5,2,1,2022,Round 16
217,202,Errol Gulden,FWD,5,19,3,6,20.8,4,1,2022,Round 16
218,202,Nick Haynes,DEF,5,7,0,5,41.7,4,2,2022,Round 16
219,202,Oliver Henry,KEYF,5,4,1,3,55.6,2,1,2022,Round 16
220,202,Jack Higgins,FWD,5,6,0,2,45.5,5,1,2022,Round 16
221,202,Mitchell Hinge,DEF,5,11,5,2,31.3,4,0,2022,Round 16
222,202,Dan Houston,DEF,5,10,3,2,33.3,5,1,2022,Round 16
223,202,Jason Johannisen,FWD,5,6,2,0,45.5,3,2,2022,Round 16
224,202,Jamaine Jones,DEF,5,10,4,3,33.3,3,0,2022,Round 16
225,202,Zak Jones,MID,5,16,1,6,23.8,1,0,2022,Round 16
226,202,James Jordon,MID,5,13,2,3,27.8,5,0,2022,Round 16
227,202,Charlie Lazzaro,FWD,5,11,3,6,31.3,5,1,2022,Round 16
228,202,Sean Lemmens,DEF,5,5,7,3,50,3,0,2022,Round 16
229,202,Jake Lloyd,DEF,5,13,6,1,27.8,4,0,2022,Round 16
230,202,Rory Lobb,KEYF,5,7,0,0,41.7,3,2,2022,Round 16
231,202,Connor Macdonald,FWD,5,10,2,6,33.3,5,3,2022,Round 16
232,202,Dustin Martin,FWD,5,12,1,2,29.4,5,1,2022,Round 16
233,202,Steven May,KEYD,5,10,12,3,33.3,1,0,2022,Round 16
234,202,Paddy McCartin,KEYD,5,6,9,2,45.5,3,0,2022,Round 16
235,202,Tom McCartin,KEYD,5,4,7,0,55.6,1,0,2022,Round 16
236,202,Sam Menegola,MID,5,17,2,6,22.7,5,0,2022,Round 16
237,202,Jesse Motlop,FWD,5,4,0,0,55.6,4,1,2022,Round 16
238,202,Lachlan Murphy,FWD,5,4,2,2,55.6,3,1,2022,Round 16
239,202,Nic Newman,DEF,5,14,6,3,26.3,3,0,2022,Round 16
240,202,Tim O'Brien,KEYD,5,2,4,2,71.4,2,0,2022,Round 16
241,202,Patrick Parnell,DEF,5,11,5,5,31.3,5,0,2022,Round 16
242,202,Sam Petrevski-Seton,FWD,5,6,5,3,45.5,4,0,2022,Round 16
243,202,Lachie Plowman,DEF,5,13,10,4,27.8,3,0,2022,Round 16
244,202,Sam Powell-Pepper,FWD,5,9,2,5,35.7,3,2,2022,Round 16
