,Rank,Player,Position,CP    ,UP,IP,T,CPR,GBG,F50GBG,Season,Round
0,1,Steve Johnson,MID,24,10,7,9,70.6,16,5,2013,Round 16
1,2,Luke Ball,MID,18,12,9,4,60,16,1,2013,Round 16
2,2,Nathan Jones,MID,18,13,2,6,58.1,15,0,2013,Round 16
3,2,Tom Liberatore,MID,18,15,3,6,54.5,12,0,2013,Round 16
4,5,Michael Barlow,MID,17,8,2,3,68,14,1,2013,Round 16
5,5,Josh P. Kennedy,MID,17,12,2,2,58.6,13,5,2013,Round 16
6,5,David Mundy,MID,17,13,4,5,56.7,13,0,2013,Round 16
7,8,Daniel Jackson,MID,16,9,3,5,64,10,2,2013,Round 16
8,8,Scott Pendlebury,MID,16,24,4,7,40,11,1,2013,Round 16
9,10,Dan Hannebery,MID,15,19,9,8,44.1,10,0,2013,Round 16
10,10,Matt Jones,MID,15,9,5,5,62.5,12,1,2013,Round 16
11,10,Matthew Priddis,MID,15,11,1,2,57.7,11,2,2013,Round 16
12,10,Colin Sylvia,FWD,15,2,0,4,88.2,10,0,2013,Round 16
13,14,David Armitage,MID,14,12,3,5,53.8,9,0,2013,Round 16
14,14,Nat Fyfe,MID,14,15,5,8,48.3,8,0,2013,Round 16
15,14,George Horlin-Smith,MID,14,2,6,0,87.5,10,4,2013,Round 16
16,14,Tom Rockliff,MID,14,14,0,0,0,0,0,2013,Round 16
17,14,Andrew Swallow,MID,14,8,0,0,0,0,0,2013,Round 16
18,14,Dane Swan,MID,14,17,4,8,45.2,11,3,2013,Round 16
19,20,Travis Boak,MID,13,23,3,4,36.1,11,1,2013,Round 16
20,20,Shannon Byrnes,FWD,13,6,6,5,68.4,13,2,2013,Round 16
21,20,Mark Hutchings,MID,13,6,3,2,68.4,13,2,2013,Round 16
22,20,Chris Judd,MID,13,12,3,3,52,9,3,2013,Round 16
23,20,Chris Masten,MID,13,13,5,5,50,8,1,2013,Round 16
24,20,Joel Selwood,MID,13,15,3,5,46.4,8,3,2013,Round 16
25,26,Ben Cunnington,MID,12,5,0,0,0,0,0,2013,Round 16
26,26,Levi Greenwood,MID,12,5,0,0,0,0,0,2013,Round 16
27,26,Dyson Heppell,MID,12,16,2,5,42.9,3,1,2013,Round 16
28,26,Nathan Hrovat,MID,12,13,2,7,48,11,1,2013,Round 16
29,26,Jason Porplyzia,FWD,12,8,1,5,60,9,6,2013,Round 16
30,26,Dion Prestia,MID,12,14,3,6,46.2,9,2,2013,Round 16
31,26,Jack Redden,MID,12,9,0,0,0,0,0,2013,Round 16
32,26,Koby Stevens,MID,12,18,2,7,40,7,2,2013,Round 16
33,26,Jack Trengove,MID,12,8,1,5,60,11,1,2013,Round 16
34,26,Callan Ward,MID,12,10,1,2,54.5,6,0,2013,Round 16
35,26,Jack Ziebell,MID,12,10,0,0,0,0,0,2013,Round 16
36,37,Gary Ablett,MID,11,14,5,6,44,9,1,2013,Round 16
37,37,Leigh Adams,FWD,11,12,0,0,0,0,0,2013,Round 16
38,37,Trent Cotchin,MID,11,18,3,7,37.9,10,1,2013,Round 16
39,37,Brett Goodes,DEF,11,14,12,8,44,10,0,2013,Round 16
40,37,Ryan Griffen,MID,11,17,3,7,39.3,8,0,2013,Round 16
41,37,Lenny Hayes,MID,11,18,1,8,37.9,5,1,2013,Round 16
42,37,Stephen Hill,MID,11,16,3,3,40.7,7,0,2013,Round 16
43,37,Luke Hodge,DEF,11,13,3,5,45.8,4,0,2013,Round 16
44,37,Dustin Martin,FWD,11,21,5,6,34.4,7,0,2013,Round 16
45,37,Marc Murphy,MID,11,9,4,3,55,9,1,2013,Round 16
46,37,Cameron O'Shea,DEF,11,5,8,3,68.8,8,1,2013,Round 16
47,37,Clay Smith,MID,11,9,6,3,55,8,2,2013,Round 16
48,37,Scott Thompson,MID,11,13,2,5,45.8,9,0,2013,Round 16
49,50,Greg Broughton,DEF,10,15,5,2,40,8,0,2013,Round 16
50,50,Shaun Burgoyne,MID,10,7,2,2,58.8,8,1,2013,Round 16
