,Rank,Player,Position,CP    ,UP,IP,T,CPR,GBG,F50GBG,Season,Round
0,1,Nat Fyfe,MID,21,16,6,4,56.8,11,1,2015,Round 8
1,2,Robbie Gray,MID,19,10,1,6,65.5,10,2,2015,Round 8
2,3,Ben Cunnington,MID,18,7,6,4,72,15,1,2015,Round 8
3,4,Luke Parker,MID,17,9,4,5,65.4,11,1,2015,Round 8
4,4,Luke Shuey,MID,17,11,3,3,60.7,12,2,2015,Round 8
5,6,David Armitage,MID,16,15,2,3,51.6,13,1,2015,Round 8
6,6,Mark Blicavs,RUC,16,13,7,1,55.2,9,0,2015,Round 8
7,6,Dustin Martin,FWD,16,13,5,3,55.2,12,2,2015,Round 8
8,9,Dayne Beams,MID,15,5,4,7,75,11,2,2015,Round 8
9,9,Matthew Boyd,DEF,15,16,11,4,48.4,9,1,2015,Round 8
10,9,Patrick Dangerfield,MID,15,12,7,1,55.6,9,0,2015,Round 8
11,9,Brett Deledio,FWD,15,13,2,1,53.6,10,3,2015,Round 8
12,9,Dan Hannebery,MID,15,20,6,5,42.9,12,2,2015,Round 8
13,9,Josh P. Kennedy,MID,15,14,3,5,51.7,13,3,2015,Round 8
14,9,Matthew Priddis,MID,15,18,1,4,45.5,8,1,2015,Round 8
15,9,Mitch Wallis,MID,15,7,3,4,68.2,9,0,2015,Round 8
16,17,Kane Cornes,MID,14,14,3,4,50,11,1,2015,Round 8
17,17,Jack Crisp,MID,14,14,0,4,50,10,0,2015,Round 8
18,17,Luke Dahlhaus,FWD,14,14,2,6,50,9,3,2015,Round 8
19,17,Jack Steven,MID,14,24,1,4,36.8,10,1,2015,Round 8
20,21,Michael Barlow,FWD,13,18,2,5,41.9,13,4,2015,Round 8
21,21,Harley Bennell,FWD,13,11,5,4,54.2,9,3,2015,Round 8
22,21,Cameron Guthrie,MID,13,9,4,1,59.1,8,2,2015,Round 8
23,21,Tom Hawkins,KEYF,13,1,1,3,92.9,6,1,2015,Round 8
24,21,Kieren Jack,MID,13,8,6,7,61.9,11,0,2015,Round 8
25,21,Nathan Jones,MID,13,17,4,7,43.3,5,2,2015,Round 8
26,21,Will Langford,MID,13,7,3,6,65,9,1,2015,Round 8
27,21,Jordan Lewis,MID,13,19,3,5,40.6,7,2,2015,Round 8
28,21,Adam Treloar,MID,13,22,4,5,37.1,11,0,2015,Round 8
29,21,Chad Wingard,FWD,13,8,1,3,61.9,10,3,2015,Round 8
30,21,Aaron vandenBerg,FWD,13,16,4,4,44.8,10,3,2015,Round 8
31,32,Ryan Griffen,MID,12,11,7,3,52.2,6,0,2015,Round 8
32,32,Shaun Grigg,MID,12,14,2,5,46.2,9,1,2015,Round 8
33,32,Ben Howlett,FWD,12,12,4,2,50,8,1,2015,Round 8
34,32,Dane Swan,MID,12,23,3,5,34.3,5,0,2015,Round 8
35,32,Bernie Vince,MID,12,15,5,7,44.4,6,0,2015,Round 8
36,37,Travis Boak,MID,11,20,2,6,35.5,4,1,2015,Round 8
37,37,Patrick Cripps,MID,11,7,2,0,61.1,9,3,2015,Round 8
38,37,Matt Crouch,MID,11,13,0,1,45.8,7,1,2015,Round 8
39,37,Joe Daniher,KEYF,11,4,0,2,73.3,2,0,2015,Round 8
40,37,Brad Ebert,MID,11,15,3,6,42.3,9,0,2015,Round 8
41,37,Jeff Garlett,FWD,11,5,1,2,68.8,9,6,2015,Round 8
42,37,Ivan Maric,RUC,11,8,3,4,57.9,5,1,2015,Round 8
43,37,Anthony Miles,MID,11,15,5,3,42.3,8,0,2015,Round 8
44,37,Sam Mitchell,MID,11,22,5,7,33.3,7,0,2015,Round 8
45,37,Marc Murphy,MID,11,14,3,5,44,7,0,2015,Round 8
46,37,Lachie Neale,MID,11,29,2,8,27.5,4,0,2015,Round 8
47,37,Steele Sidebottom,MID,11,21,4,7,34.4,10,0,2015,Round 8
48,37,Kade Simpson,DEF,11,16,13,3,40.7,5,0,2015,Round 8
49,37,Elliot Yeo,MID,11,7,3,2,61.1,5,3,2015,Round 8
50,37,Jack Ziebell,MID,11,10,4,6,52.4,6,0,2015,Round 8
51,52,Josh Caddy,MID,10,13,2,5,43.5,6,2,2015,Round 8
52,52,Daniel Cross,DEF,10,9,6,0,52.6,4,0,2015,Round 8
53,52,Andrew Gaff,MID,10,24,4,6,29.4,7,0,2015,Round 8
54,52,Mitch Hallahan,MID,10,14,2,9,41.7,7,1,2015,Round 8
55,52,Hamish Hartlett,MID,10,14,4,6,41.7,5,1,2015,Round 8
56,52,Jake Melksham,MID,10,11,5,3,47.6,7,0,2015,Round 8
57,52,Leigh Montagna,MID,10,22,5,4,31.3,4,0,2015,Round 8
58,52,David Mundy,MID,10,17,5,0,37,8,2,2015,Round 8
59,52,Nic Naitanui,RUC,10,4,3,3,71.4,5,0,2015,Round 8
60,52,Daniel Rich,DEF,10,7,5,3,58.8,7,1,2015,Round 8
61,52,Jarryd Roughead,KEYF,10,11,4,4,47.6,5,3,2015,Round 8
62,52,Joel Selwood,MID,10,6,2,5,62.5,7,0,2015,Round 8
63,52,Liam Shiels,MID,10,9,5,3,52.6,8,2,2015,Round 8
64,52,Jobe Watson,MID,10,12,0,4,45.5,4,0,2015,Round 8
65,66,Taylor Adams,MID,9,13,0,2,40.9,6,2,2015,Round 8
66,66,Jack Billings,FWD,9,15,2,7,37.5,8,4,2015,Round 8
67,66,Adam Cooney,FWD,9,10,0,4,47.4,7,5,2015,Round 8
68,66,Trent Cotchin,MID,9,5,2,4,64.3,8,1,2015,Round 8
69,66,Stewart Crameri,FWD,9,6,0,5,60,8,2,2015,Round 8
70,66,Brandon Ellis,MID,9,21,5,5,30,6,0,2015,Round 8
71,66,Josh Gibson,KEYD,9,12,8,2,42.9,4,0,2015,Round 8
72,66,Tyson Goldsack,DEF,9,15,10,0,37.5,7,0,2015,Round 8
73,66,Dyson Heppell,MID,9,12,3,2,42.9,7,0,2015,Round 8
74,66,Stephen Hill,MID,9,19,2,4,32.1,9,0,2015,Round 8
75,66,Jesse Hogan,KEYF,9,12,1,3,42.9,6,4,2015,Round 8
76,66,Cale Hooker,KEYD,9,14,12,3,39.1,2,0,2015,Round 8
77,66,Jeremy Howe,DEF,9,9,2,3,50,6,2,2015,Round 8
78,66,Lin Jong,MID,9,0,5,1,100,8,1,2015,Round 8
79,66,Tom Langdon,DEF,9,15,7,1,37.5,9,0,2015,Round 8
80,66,Stefan Martin,RUC,9,8,3,4,52.9,6,1,2015,Round 8
81,66,Troy Menzel,FWD,9,7,0,6,56.3,5,3,2015,Round 8
82,66,Adam Schneider,FWD,9,19,1,4,32.1,5,1,2015,Round 8
83,66,Isaac Smith,MID,9,21,4,5,30,6,0,2015,Round 8
84,66,Nicholas Suban,MID,9,13,4,5,40.9,5,1,2015,Round 8
85,66,Jason Tutt,MID,9,16,6,3,36,9,2,2015,Round 8
86,66,Nathan Van Berlo,MID,9,11,5,1,45,8,1,2015,Round 8
87,66,Ollie Wines,MID,9,15,3,6,37.5,7,3,2015,Round 8
88,89,Mark Baguley,DEF,8,9,8,1,47.1,5,0,2015,Round 8
89,89,Hayden Ballantyne,FWD,8,9,2,4,47.1,8,5,2015,Round 8
90,89,Ryan Bastinac,MID,8,11,2,3,42.1,4,1,2015,Round 8
91,89,Jarryd Blair,FWD,8,10,3,2,44.4,7,1,2015,Round 8
92,89,Angus Brayshaw,FWD,8,12,3,3,40,8,1,2015,Round 8
93,89,Allen Christensen,FWD,8,7,1,5,53.3,5,1,2015,Round 8
94,89,Zac Clarke,RUC,8,6,3,3,57.1,4,1,2015,Round 8
95,89,Ayce Cordy,RUC,8,5,4,2,61.5,4,0,2015,Round 8
96,89,Phil Davis,KEYD,8,7,9,1,53.3,4,0,2015,Round 8
97,89,Liam Duggan,FWD,8,15,3,6,34.8,5,3,2015,Round 8
98,89,Luke Dunstan,MID,8,10,2,5,44.4,5,0,2015,Round 8
99,89,Shane Edwards,FWD,8,5,1,2,61.5,6,1,2015,Round 8
100,89,Cameron Ellis-Yolmen,MID,8,5,2,1,61.5,5,0,2015,Round 8
101,89,Andrejs Everitt,FWD,8,8,0,2,50,8,0,2015,Round 8
102,89,Bryce Gibbs,MID,8,4,0,2,66.7,4,2,2015,Round 8
103,89,Martin Gleeson,DEF,8,9,6,2,47.1,6,0,2015,Round 8
104,89,Jack Grimes,DEF,8,13,6,3,38.1,6,2,2015,Round 8
105,89,Heath Grundy,KEYD,8,12,9,2,40,5,0,2015,Round 8
106,89,Jack Gunston,KEYF,8,14,4,5,36.4,6,5,2015,Round 8
107,89,Rory Laird,DEF,8,11,6,4,42.1,8,0,2015,Round 8
108,89,Ryan Lester,MID,8,8,1,2,50,6,1,2015,Round 8
109,89,Jamie Macmillan,DEF,8,9,3,2,47.1,6,1,2015,Round 8
110,89,Jeremy McGovern,KEYD,8,10,8,0,44.4,3,0,2015,Round 8
111,89,Benjamin Newton,FWD,8,10,1,3,44.4,5,1,2015,Round 8
112,89,Clancee Pearce,DEF,8,18,5,4,30.8,7,0,2015,Round 8
113,89,Danyle Pearce,MID,8,17,3,5,32,8,1,2015,Round 8
114,89,Liam Picken,MID,8,12,0,3,40,7,2,2015,Round 8
115,89,Callum Sinclair,RUC,8,6,0,1,57.1,4,1,2015,Round 8
116,89,Jake Stringer,FWD,8,8,3,6,50,5,2,2015,Round 8
117,89,Scott Thompson,MID,8,15,1,4,34.8,4,1,2015,Round 8
118,89,Callan Ward,MID,8,18,1,3,30.8,3,0,2015,Round 8
119,89,Justin Westhoff,KEYF,8,11,5,4,42.1,2,1,2015,Round 8
120,89,Marley Williams,DEF,8,26,7,3,23.5,8,1,2015,Round 8
121,89,Jarrod Witts,RUC,8,5,2,4,61.5,6,2,2015,Round 8
122,89,Matthew Wright,FWD,8,7,2,4,53.3,5,1,2015,Round 8
123,124,Luke Breust,FWD,7,6,2,3,53.8,3,1,2015,Round 8
124,124,Shaun Burgoyne,DEF,7,8,0,1,46.7,4,0,2015,Round 8
125,124,Stephen Coniglio,MID,7,12,1,1,36.8,5,1,2015,Round 8
126,124,Charlie Dixon,KEYF,7,6,0,3,53.8,3,2,2015,Round 8
127,124,Sam Gibson,MID,7,13,2,5,35,5,1,2015,Round 8
128,124,Adam Goodes,FWD,7,11,1,3,38.9,3,0,2015,Round 8
129,124,Ben Griffiths,KEYF,7,6,1,5,53.8,4,2,2015,Round 8
130,124,Billy Hartung,MID,7,1,3,2,87.5,5,0,2015,Round 8
131,124,Garrick Ibbotson,DEF,7,15,7,1,31.8,5,0,2015,Round 8
132,124,Chris Judd,MID,7,5,2,1,58.3,5,0,2015,Round 8
133,124,Tom J. Lynch,KEYF,7,13,0,5,35,3,0,2015,Round 8
134,124,Trent McKenzie,DEF,7,7,4,4,50,6,0,2015,Round 8
135,124,Zach Merrett,FWD,7,13,5,2,35,4,0,2015,Round 8
136,124,Robin Nahas,FWD,7,11,4,4,38.9,3,0,2015,Round 8
137,124,Adam Oxley,MID,7,20,4,3,25.9,5,0,2015,Round 8
138,124,Scott Pendlebury,MID,7,26,2,3,21.2,5,0,2015,Round 8
139,124,Alex Rance,KEYD,7,3,5,3,70,6,0,2015,Round 8
140,124,Jack Riewoldt,KEYF,7,11,2,3,38.9,1,0,2015,Round 8
141,124,Cyril Rioli,FWD,7,9,1,2,43.8,4,2,2015,Round 8
142,124,Michael Rischitelli,MID,7,17,1,5,29.2,3,0,2015,Round 8
143,124,Tom Rockliff,MID,7,20,2,6,25.9,6,0,2015,Round 8
144,124,Paddy Ryder,RUC,7,4,2,3,63.6,2,1,2015,Round 8
145,124,Alex Sexton,FWD,7,4,4,1,63.6,5,2,2015,Round 8
146,124,Jake Spencer,RUC,7,5,3,3,58.3,5,0,2015,Round 8
147,124,Koby Stevens,MID,7,9,2,2,43.8,6,0,2015,Round 8
148,124,Mathew Stokes,FWD,7,20,3,8,25.9,4,1,2015,Round 8
149,124,Scott D. Thompson,KEYD,7,6,8,2,53.8,5,0,2015,Round 8
150,124,Robert Warnock,RUC,7,3,3,2,70,5,0,2015,Round 8
151,124,Cameron Wood,RUC,7,5,1,2,58.3,5,3,2015,Round 8
152,124,Sam Wright,DEF,7,13,6,7,35,6,1,2015,Round 8
153,154,Dennis Armfield,FWD,6,10,3,5,37.5,3,0,2015,Round 8
154,154,Claye Beams,DEF,6,9,7,3,40,5,0,2015,Round 8
155,154,Tom Bellchambers,RUC,6,5,0,3,54.5,1,0,2015,Round 8
156,154,Travis Colyer,FWD,6,8,0,5,42.9,4,1,2015,Round 8
157,154,Michael Firrito,KEYD,6,11,5,2,35.3,4,0,2015,Round 8
158,154,Toby Greene,FWD,6,15,0,2,28.6,5,3,2015,Round 8
159,154,Jarrod Harbrow,DEF,6,12,3,3,33.3,4,0,2015,Round 8
160,154,Taylor Hunt,DEF,6,7,5,1,46.2,4,0,2015,Round 8
161,154,Liam Jones,KEYF,6,5,3,2,54.5,2,1,2015,Round 8
162,154,Jeremy Laidler,DEF,6,6,4,1,50,5,0,2015,Round 8
163,154,Jake Lloyd,MID,6,14,1,2,30,5,1,2015,Round 8
164,154,Tom Lonergan,KEYD,6,12,6,2,33.3,4,0,2015,Round 8
165,154,Chris Mayne,FWD,6,6,1,2,50,4,1,2015,Round 8
166,154,Tom McDonald,KEYD,6,12,4,2,33.3,4,0,2015,Round 8
167,154,Jarrad McVeigh,MID,6,13,3,4,31.6,5,0,2015,Round 8
168,154,Touk Miller,FWD,6,9,1,3,40,5,1,2015,Round 8
169,154,Tom Mitchell,MID,6,19,1,0,24,4,1,2015,Round 8
170,154,Angus Monfries,FWD,6,9,1,4,40,5,4,2015,Round 8
171,154,Shane Mumford,RUC,6,4,0,1,60,4,0,2015,Round 8
172,154,Dion Prestia,MID,6,13,0,5,31.6,4,0,2015,Round 8
173,154,Andrew Raines,MID,6,5,2,1,54.5,6,2,2015,Round 8
174,154,Sam Reid,KEYF,6,11,4,4,35.3,3,0,2015,Round 8
175,154,Dylan Roberton,DEF,6,10,6,3,37.5,5,0,2015,Round 8
176,154,Mitch Robinson,FWD,6,10,4,4,37.5,4,0,2015,Round 8
177,154,Aaron Sandilands,RUC,6,7,3,1,46.2,2,0,2015,Round 8
178,154,Jay Schulz,KEYF,6,7,1,1,46.2,2,0,2015,Round 8
179,154,Scott Selwood,MID,6,2,3,2,75,4,1,2015,Round 8
180,154,Heath Shaw,DEF,6,6,6,4,50,4,0,2015,Round 8
181,154,Cameron Shenton,DEF,6,7,7,2,46.2,6,0,2015,Round 8
182,154,Dylan Shiel,MID,6,27,1,2,18.2,3,0,2015,Round 8
183,154,Rhys Stanley,RUC,6,8,3,0,42.9,5,1,2015,Round 8
184,154,Brent Stanton,MID,6,19,1,3,24,5,0,2015,Round 8
