,Rank,Player,Position,CP    ,UP,IP,T,CPR,GBG,F50GBG,Season,Round
0,1,Patrick Cripps,MID,19,8,3,1,70.4,10,4,2020,Round 9
1,2,Nat Fyfe,MID,18,5,5,3,78.3,15,0,2020,Round 9
2,3,David Mundy,MID,15,10,1,1,60,8,0,2020,Round 9
3,3,Christian Petracca,MID,15,10,3,9,60,11,3,2020,Round 9
4,3,Dom Sheed,MID,15,9,5,3,62.5,11,5,2020,Round 9
5,3,Elliot Yeo,MID,15,7,1,1,68.2,6,2,2020,Round 9
6,7,Zak Jones,MID,14,7,5,4,66.7,12,4,2020,Round 9
7,7,Tom Liberatore,MID,14,9,3,0,60.9,11,2,2020,Round 9
8,7,Jack Macrae,MID,14,24,3,8,36.8,8,0,2020,Round 9
9,7,Dustin Martin,FWD,14,14,1,3,50,12,2,2020,Round 9
10,7,Lachie Neale,MID,14,19,3,4,42.4,11,0,2020,Round 9
11,7,Clayton Oliver,MID,14,9,4,5,60.9,13,0,2020,Round 9
12,7,Caleb Serong,MID,14,11,4,4,56,13,1,2020,Round 9
13,7,Adam Treloar,MID,14,16,3,7,46.7,11,2,2020,Round 9
14,15,Jed Anderson,MID,13,13,1,3,50,9,3,2020,Round 9
15,15,Travis Boak,MID,13,13,0,6,50,9,1,2020,Round 9
16,15,Luke Parker,MID,13,15,2,5,46.4,7,3,2020,Round 9
17,15,James Worpel,MID,13,7,7,2,65,10,0,2020,Round 9
18,19,Connor Blakely,MID,12,12,7,6,50,10,0,2020,Round 9
19,19,Jacob Hopper,MID,12,14,3,8,46.2,7,1,2020,Round 9
20,19,Andrew McGrath,MID,12,15,5,7,44.4,9,1,2020,Round 9
21,22,Karl Amon,MID,11,14,8,4,44,10,0,2020,Round 9
22,22,Trent Cotchin,MID,11,7,3,3,61.1,6,0,2020,Round 9
23,22,Patrick Dangerfield,MID,11,7,2,6,61.1,7,0,2020,Round 9
24,22,Trent Dumont,MID,11,14,0,1,44,8,0,2020,Round 9
25,22,Todd Goldstein,RUC,11,7,1,3,61.1,7,2,2020,Round 9
26,22,Rowan Marshall,RUC,11,5,1,4,68.8,7,3,2020,Round 9
27,22,Callum Mills,DEF,11,11,9,4,50,9,0,2020,Round 9
28,22,Ollie Wines,MID,11,14,5,3,44,9,0,2020,Round 9
29,30,Taylor Adams,MID,10,6,1,3,62.5,5,1,2020,Round 9
30,30,Jack Bowes,DEF,10,4,12,5,71.4,8,0,2020,Round 9
31,30,Ed Curnow,MID,10,7,0,6,58.8,10,0,2020,Round 9
32,30,Caleb Daniel,DEF,10,12,8,6,45.5,9,0,2020,Round 9
33,30,Hugh Greenwood,MID,10,4,1,3,71.4,8,3,2020,Round 9
34,30,Jade Gresham,MID,10,9,5,3,52.6,6,1,2020,Round 9
35,30,Cameron Guthrie,MID,10,12,0,4,45.5,7,1,2020,Round 9
36,30,Josh Kelly,MID,10,19,2,6,34.5,9,3,2020,Round 9
37,30,Jarryd Lyons,MID,10,12,3,2,45.5,8,2,2020,Round 9
38,30,Jack Martin,FWD,10,7,2,5,58.8,6,2,2020,Round 9
39,30,Brayden Maynard,DEF,10,13,11,4,43.5,5,0,2020,Round 9
40,30,Tom Mitchell,MID,10,18,1,3,35.7,7,2,2020,Round 9
41,30,Jaeger O'Meara,MID,10,10,1,2,50,5,1,2020,Round 9
42,30,Jack Sinclair,MID,10,6,3,3,62.5,5,1,2020,Round 9
43,30,Tom Stewart,DEF,10,9,11,4,52.6,8,1,2020,Round 9
44,30,Jack Viney,MID,10,10,3,8,50,6,0,2020,Round 9
45,30,Alex Witherden,DEF,10,12,8,3,45.5,7,0,2020,Round 9
46,47,Noah Anderson,MID,9,6,2,4,60,6,0,2020,Round 9
47,47,Noah Balta,KEYD,9,6,9,4,60,4,0,2020,Round 9
48,47,Jarrod Berry,MID,9,9,2,2,50,5,2,2020,Round 9
49,47,Marcus Bontempelli,MID,9,5,2,2,64.3,5,0,2020,Round 9
50,47,Jye Caldwell,FWD,9,7,1,4,56.3,8,4,2020,Round 9
51,47,Stephen Coniglio,MID,9,11,3,4,45,7,5,2020,Round 9
