,Rank,Player,Position,CP    ,UP,IP,T,CPR,GBG,F50GBG,Season,Round
0,1,Sam Powell-Pepper,MID,19,9,6,8,67.9,12,2,2018,Round 13
1,2,Marcus Bontempelli,MID,16,8,0,5,66.7,11,3,2018,Round 13
2,2,Patrick Cripps,MID,16,22,3,3,42.1,11,2,2018,Round 13
3,2,Luke Dahlhaus,FWD,16,8,3,0,66.7,16,2,2018,Round 13
4,2,Tom Mitchell,MID,16,23,7,5,41,10,2,2018,Round 13
5,2,Jack Steven,MID,16,11,2,9,59.3,6,0,2018,Round 13
6,7,Luke Breust,FWD,15,8,3,6,65.2,11,7,2018,Round 13
7,7,Josh P. Kennedy,MID,15,12,0,2,55.6,11,2,2018,Round 13
8,9,Patrick Dangerfield,FWD,14,9,6,3,60.9,10,2,2018,Round 13
9,9,Robbie Gray,FWD,14,14,2,7,50,9,5,2018,Round 13
10,9,Tim Kelly,FWD,14,8,2,3,63.6,10,2,2018,Round 13
11,9,Jarryd Lyons,MID,14,8,7,6,63.6,11,1,2018,Round 13
12,9,Lachie Neale,MID,14,19,4,2,42.4,10,1,2018,Round 13
13,14,Shaun Burgoyne,MID,13,12,4,0,52,5,1,2018,Round 13
14,14,Mitch Duncan,MID,13,9,7,4,59.1,10,1,2018,Round 13
15,14,Shane Edwards,FWD,13,8,4,2,61.9,11,3,2018,Round 13
16,14,George Hewett,MID,13,12,5,1,52,12,2,2018,Round 13
17,14,Jaeger O'Meara,MID,13,18,3,5,41.9,8,1,2018,Round 13
18,14,Jack Redden,MID,13,16,4,7,44.8,8,2,2018,Round 13
19,14,Sebastian Ross,MID,13,20,2,11,39.4,11,0,2018,Round 13
20,14,Ollie Wines,MID,13,24,4,3,35.1,8,2,2018,Round 13
21,14,Elliot Yeo,MID,13,17,7,12,43.3,10,1,2018,Round 13
22,23,Gary Ablett,MID,12,11,1,8,52.2,7,3,2018,Round 13
23,23,Lance Franklin,KEYF,12,7,0,8,63.2,5,2,2018,Round 13
24,23,Nat Fyfe,MID,12,18,5,0,40,7,3,2018,Round 13
25,23,Sam Gray,FWD,12,5,4,7,70.6,10,3,2018,Round 13
26,23,Dan Hannebery,MID,12,12,6,2,50,10,0,2018,Round 13
27,23,Daniel Howe,MID,12,14,5,5,46.2,7,1,2018,Round 13
28,23,Nic Naitanui,RUC,12,3,1,3,80,7,4,2018,Round 13
29,23,Joel Selwood,MID,12,19,6,6,38.7,6,0,2018,Round 13
30,31,Matt Crouch,MID,11,20,6,7,35.5,9,0,2018,Round 13
31,31,Ed Curnow,MID,11,16,3,7,40.7,10,1,2018,Round 13
32,31,Luke Dunstan,MID,11,5,1,2,68.8,9,3,2018,Round 13
33,31,Jade Gresham,FWD,11,12,1,5,47.8,8,3,2018,Round 13
34,35,David Armitage,FWD,10,16,1,5,38.5,2,0,2018,Round 13
35,35,Luke Parker,MID,10,12,1,3,45.5,7,1,2018,Round 13
36,35,Tom Rockliff,MID,10,14,1,4,41.7,5,1,2018,Round 13
37,35,Jack Sinclair,MID,10,15,1,3,40,5,1,2018,Round 13
38,35,David Swallow,MID,10,12,9,5,45.5,9,0,2018,Round 13
39,35,Mitch Wallis,FWD,10,3,1,2,76.9,8,4,2018,Round 13
40,35,Justin Westhoff,KEYF,10,9,5,5,52.6,5,2,2018,Round 13
41,35,Chad Wingard,FWD,10,20,1,5,33.3,4,0,2018,Round 13
42,43,Connor Blakely,DEF,9,17,2,4,34.6,5,1,2018,Round 13
43,43,Jake Carlisle,KEYD,9,13,9,2,40.9,5,1,2018,Round 13
44,43,Trent Cotchin,MID,9,8,2,6,52.9,5,1,2018,Round 13
45,43,Bryce Gibbs,MID,9,18,2,5,33.3,3,0,2018,Round 13
46,43,Sam Gibson,MID,9,12,5,4,42.9,8,1,2018,Round 13
47,43,Shaun Grigg,MID,9,13,2,4,40.9,8,3,2018,Round 13
48,43,Dylan Grimes,DEF,9,4,10,1,69.2,5,1,2018,Round 13
49,43,Nick Holman,FWD,9,6,0,2,60,8,4,2018,Round 13
50,43,Sam Jacobs,RUC,9,5,1,4,64.3,6,1,2018,Round 13
51,43,Josh J. Kennedy,KEYF,9,1,0,3,90,3,1,2018,Round 13
52,43,Mark LeCras,FWD,9,12,2,5,42.9,8,4,2018,Round 13
53,43,Jack Martin,FWD,9,7,1,1,56.3,5,1,2018,Round 13
54,43,Dustin Martin,MID,9,11,1,9,45,8,2,2018,Round 13
55,43,Tom McCartin,KEYF,9,7,2,3,56.3,5,2,2018,Round 13
56,43,Jeremy McGovern,KEYD,9,5,9,2,64.3,4,0,2018,Round 13
57,43,Sam Menegola,FWD,9,12,2,4,42.9,6,3,2018,Round 13
58,43,Ed Richards,DEF,9,5,1,0,64.3,7,1,2018,Round 13
59,43,Jarryd Roughead,KEYF,9,7,2,2,56.3,5,1,2018,Round 13
60,43,Paddy Ryder,RUC,9,7,0,0,56.3,5,1,2018,Round 13
61,43,Luke Shuey,MID,9,5,2,1,64.3,4,1,2018,Round 13
62,43,Callum Sinclair,RUC,9,5,3,3,64.3,8,3,2018,Round 13
63,64,Travis Boak,FWD,8,12,0,6,40,5,3,2018,Round 13
64,64,Josh Caddy,FWD,8,6,0,2,57.1,6,4,2018,Round 13
65,64,Reece Conca,MID,8,12,4,7,40,6,1,2018,Round 13
66,64,Zaine Cordy,KEYD,8,6,8,1,57.1,5,0,2018,Round 13
67,64,Brennan Cox,KEYF,8,6,1,2,57.1,5,3,2018,Round 13
68,64,Charlie Dixon,KEYF,8,3,1,0,72.7,4,3,2018,Round 13
69,64,Andrew Gaff,MID,8,16,1,3,33.3,4,1,2018,Round 13
70,64,Jack Graham,MID,8,3,3,2,72.7,3,0,2018,Round 13
71,64,Hugh Greenwood,MID,8,5,1,0,61.5,5,2,2018,Round 13
72,64,Heath Grundy,KEYD,8,15,9,2,34.8,4,0,2018,Round 13
73,64,Isaac Heeney,FWD,8,16,4,6,33.3,6,0,2018,Round 13
74,64,Kane Lambert,FWD,8,14,2,3,36.4,6,3,2018,Round 13
75,64,Jack Leslie,KEYD,8,7,10,7,53.3,4,0,2018,Round 13
76,64,Steven Motlop,FWD,8,17,2,2,32,5,1,2018,Round 13
77,64,Sam Petrevski-Seton,FWD,8,9,1,3,47.1,6,4,2018,Round 13
78,64,Paul Puopolo,FWD,8,2,2,2,80,7,2,2018,Round 13
79,64,Jack Riewoldt,KEYF,8,6,0,5,57.1,3,2,2018,Round 13
80,64,Kade Simpson,DEF,8,24,9,3,25,6,0,2018,Round 13
81,64,Isaac Smith,MID,8,15,2,3,34.8,6,2,2018,Round 13
82,64,Rhys Stanley,RUC,8,8,1,2,50,3,0,2018,Round 13
83,64,Tom Stewart,DEF,8,12,9,5,40,5,0,2018,Round 13
84,64,Nick Vlastuin,DEF,8,14,11,6,36.4,5,0,2018,Round 13
85,64,Taylor Walker,KEYF,8,3,0,1,72.7,4,0,2018,Round 13
86,87,Michael Apeness,RUC,7,3,0,2,70,4,2,2018,Round 13
87,87,Jack Billings,FWD,7,20,1,4,25.9,6,1,2018,Round 13
88,87,Mark Blicavs,KEYD,7,8,10,3,46.7,5,0,2018,Round 13
89,87,Andrew Brayshaw,MID,7,13,3,7,35,6,2,2018,Round 13
90,87,Dan Butler,FWD,7,7,3,1,50,6,4,2018,Round 13
91,87,Jonathon Ceglar,RUC,7,6,2,2,53.8,6,2,2018,Round 13
92,87,Jordan Cunico,MID,7,13,3,2,35,7,0,2018,Round 13
93,87,Richard Douglas,FWD,7,5,1,2,58.3,4,1,2018,Round 13
94,87,Brad Ebert,MID,7,15,7,1,31.8,5,0,2018,Round 13
95,87,Jack Higgins,FWD,7,10,3,3,41.2,6,3,2018,Round 13
96,87,Lachie Hunter,MID,7,11,4,6,38.9,5,0,2018,Round 13
97,87,Tom J. Lynch,KEYF,7,10,3,5,41.2,4,2,2018,Round 13
98,87,Chris Masten,MID,7,16,8,4,30.4,6,1,2018,Round 13
99,87,Paddy McCartin,KEYF,7,3,1,4,70,3,2,2018,Round 13
100,87,Daniel McKenzie,DEF,7,8,6,2,46.7,6,0,2018,Round 13
101,87,James Parsons,FWD,7,7,2,4,50,5,2,2018,Round 13
102,87,Gary Rohan,FWD,7,3,3,5,70,6,1,2018,Round 13
103,87,Ben Ronke,FWD,7,6,3,5,53.8,4,0,2018,Round 13
104,87,Liam Ryan,FWD,7,4,1,6,63.6,3,2,2018,Round 13
105,87,Shane Savage,DEF,7,9,5,3,43.8,4,0,2018,Round 13
106,87,Josh Schoenfeld,MID,7,5,4,0,58.3,5,1,2018,Round 13
107,87,Dom Sheed,MID,7,5,1,1,58.3,6,2,2018,Round 13
108,87,Jack Silvagni,FWD,7,6,4,3,53.8,6,0,2018,Round 13
109,87,Jack Steele,MID,7,15,2,2,31.8,6,2,2018,Round 13
110,87,Bailey Williams,DEF,7,12,9,9,36.8,4,0,2018,Round 13
111,112,Josh Battle,KEYF,6,7,1,3,46.2,2,1,2018,Round 13
112,112,Jack Bowes,MID,6,11,1,3,35.3,4,2,2018,Round 13
113,112,Tom Cole,DEF,6,7,8,1,46.2,4,0,2018,Round 13
114,112,Liam Duggan,DEF,6,11,8,3,35.3,5,0,2018,Round 13
115,112,Oliver Florent,MID,6,23,2,6,20.7,6,4,2018,Round 13
116,112,Jack Gunston,KEYF,6,22,2,3,21.4,4,0,2018,Round 13
117,112,Josh Jenkins,KEYF,6,4,0,1,60,3,0,2018,Round 13
118,112,Jake Kelly,DEF,6,16,8,2,27.3,5,0,2018,Round 13
119,112,Shane Kersten,KEYD,6,11,6,4,35.3,4,0,2018,Round 13
120,112,Matthew Kreuzer,RUC,6,8,0,2,42.9,5,2,2018,Round 13
121,112,Patrick Lipinski,FWD,6,3,0,1,66.7,5,3,2018,Round 13
122,112,Scott Lycett,RUC,6,6,3,2,50,5,0,2018,Round 13
123,112,Jack Macrae,MID,6,6,4,2,50,5,0,2018,Round 13
124,112,Ben McEvoy,RUC,6,4,2,0,60,4,0,2018,Round 13
125,112,Toby McLean,FWD,6,10,1,3,37.5,4,1,2018,Round 13
126,112,Wayne Milera,DEF,6,11,5,3,35.3,6,0,2018,Round 13
127,112,Touk Miller,MID,6,7,4,1,46.2,5,0,2018,Round 13
128,112,Toby Nankervis,RUC,6,5,2,2,54.5,4,0,2018,Round 13
129,112,Jackson Nelson,DEF,6,10,4,5,37.5,6,0,2018,Round 13
130,112,Dane Rampe,KEYD,6,5,8,3,54.5,3,0,2018,Round 13
131,112,Daniel Rioli,FWD,6,5,2,2,54.5,3,1,2018,Round 13
132,112,Sam Rowe,KEYD,6,7,7,3,46.2,4,0,2018,Round 13
133,112,Aaron Sandilands,RUC,6,6,0,0,50,3,1,2018,Round 13
134,112,Josh Schache,KEYF,6,8,3,4,42.9,3,0,2018,Round 13
135,112,Tommy Sheridan,MID,6,10,2,3,37.5,4,0,2018,Round 13
136,112,Lindsay Thomas,FWD,6,9,0,3,40,3,3,2018,Round 13
137,112,Maverick Weller,FWD,6,11,0,2,35.3,2,0,2018,Round 13
138,112,Nathan Wilson,DEF,6,10,3,2,37.5,2,0,2018,Round 13
139,140,Aliir Aliir,KEYD,5,13,8,1,27.8,2,0,2018,Round 13
140,140,Rory Atkins,MID,5,8,4,3,38.5,5,1,2018,Round 13
141,140,Logan Austin,KEYD,5,8,3,2,38.5,5,0,2018,Round 13
142,140,Eddie Betts,FWD,5,8,1,3,38.5,1,0,2018,Round 13
143,140,Riley Bonner,DEF,5,10,7,5,33.3,5,0,2018,Round 13
144,140,Tom Boyd,RUC,5,4,1,1,55.6,4,0,2018,Round 13
145,140,Nathan Broad,DEF,5,8,8,6,38.5,2,0,2018,Round 13
146,140,Levi Casboult,KEYF,5,4,0,1,55.6,2,0,2018,Round 13
147,140,Adam Cerra,FWD,5,10,4,0,33.3,1,0,2018,Round 13
148,140,Jamie Cripps,FWD,5,8,1,2,38.5,5,4,2018,Round 13
149,140,Hayden Crozier,DEF,5,14,7,4,26.3,2,0,2018,Round 13
150,140,Harry Cunningham,MID,5,13,1,0,27.8,3,0,2018,Round 13
151,140,Charlie Curnow,KEYF,5,9,0,3,35.7,3,1,2018,Round 13
152,140,Sam Day,KEYF,5,1,1,0,83.3,2,1,2018,Round 13
153,140,Paddy Dow,FWD,5,11,1,4,31.3,3,0,2018,Round 13
154,140,Billy Gowers,FWD,5,6,2,3,45.5,3,0,2018,Round 13
155,140,Nick Graham,FWD,5,12,1,4,29.4,5,0,2018,Round 13
156,140,Joel Hamling,KEYD,5,6,9,2,45.5,3,0,2018,Round 13
157,140,Jarrod Harbrow,DEF,5,14,5,6,26.3,3,0,2018,Round 13
158,140,Tom Hawkins,KEYF,5,5,1,5,50,3,2,2018,Round 13
159,140,Ricky Henderson,MID,5,10,1,2,33.3,3,0,2018,Round 13
160,140,Stephen Hill,DEF,5,11,4,1,31.3,3,0,2018,Round 13
161,140,Zak Jones,DEF,5,15,3,5,25,4,0,2018,Round 13
162,140,Jake Kolodjashnij,KEYD,5,4,7,2,55.6,5,0,2018,Round 13
163,140,Darcy Lang,FWD,5,8,2,1,38.5,4,1,2018,Round 13
164,140,Sean Lemmens,FWD,5,7,0,3,41.7,3,1,2018,Round 13
165,140,Jake Lloyd,DEF,5,17,7,5,22.7,3,0,2018,Round 13
166,140,Harrison Marsh,DEF,5,11,7,2,31.3,4,0,2018,Round 13
167,140,Todd Marshall,KEYF,5,4,0,1,55.6,2,2,2018,Round 13
168,140,Brandon Matera,FWD,5,13,2,4,27.8,3,2,2018,Round 13
169,140,Lincoln McCarthy,FWD,5,3,0,3,62.5,5,3,2018,Round 13
170,140,David Mundy,FWD,5,15,1,5,25,2,0,2018,Round 13
171,140,Tom Papley,FWD,5,4,2,2,55.6,4,2,2018,Round 13
172,140,Willie Rioli,FWD,5,2,2,4,71.4,4,1,2018,Round 13
173,140,Liam Shiels,MID,5,14,4,3,26.3,3,1,2018,Round 13
174,140,Jayden Short,DEF,5,11,5,2,31.3,5,0,2018,Round 13
175,140,Roarke Smith,DEF,5,9,5,6,35.7,4,0,2018,Round 13
176,140,Daniel Talia,KEYD,5,14,5,3,26.3,5,0,2018,Round 13
177,140,Lukas Webb,FWD,5,4,2,2,55.6,2,0,2018,Round 13
178,140,Jacob Weitering,KEYD,5,18,5,3,21.7,5,0,2018,Round 13
179,140,Lachie Weller,MID,5,15,4,3,25,4,0,2018,Round 13
180,181,Callum Ah Chee,DEF,4,10,1,2,28.6,3,2,2018,Round 13
181,181,Ben Ainsworth,FWD,4,11,1,2,26.7,4,1,2018,Round 13
182,181,Charlie Ballard,KEYD,4,11,9,2,26.7,4,0,2018,Round 13
183,181,Jason Castagna,FWD,4,3,0,0,57.1,1,0,2018,Round 13
184,181,Kyle Cheney,KEYD,4,8,4,3,33.3,2,0,2018,Round 13
185,181,Hunter Clark,DEF,4,14,5,3,22.2,4,0,2018,Round 13
186,181,Tom Clurey,KEYD,4,4,4,1,50,3,0,2018,Round 13
187,181,Tom Doedee,DEF,4,10,6,7,28.6,4,0,2018,Round 13
188,181,Jordan Gallucci,FWD,4,12,1,1,25,2,2,2018,Round 13
189,181,Ryan Garthwaite,KEYD,4,6,3,3,40,1,0,2018,Round 13
190,181,Cory Gregson,FWD,4,5,1,2,44.4,2,1,2018,Round 13
191,181,Zach Guthrie,DEF,4,3,4,2,57.1,4,0,2018,Round 13
192,181,Will Hayward,FWD,4,9,0,5,30.8,3,0,2018,Round 13
193,181,Mitch Honeychurch,FWD,4,9,2,6,30.8,1,0,2018,Round 13
194,181,Dan Houston,DEF,4,15,7,4,21.1,3,0,2018,Round 13
195,181,Shannon Hurn,DEF,4,11,7,4,26.7,2,0,2018,Round 13
196,181,Liam Jones,KEYD,4,6,7,2,40,2,0,2018,Round 13
197,181,Jesse Joyce,DEF,4,8,5,0,33.3,2,0,2018,Round 13
198,181,Jed Lamb,DEF,4,13,3,8,23.5,4,0,2018,Round 13
199,181,Ed Langdon,MID,4,16,2,4,20,4,0,2018,Round 13
200,181,Will Langford,FWD,4,6,4,5,40,3,1,2018,Round 13
201,181,Lochie O'Brien,MID,4,14,0,3,22.2,4,0,2018,Round 13
202,181,Brandan Parfitt,FWD,4,10,2,4,28.6,3,1,2018,Round 13
203,181,Lachie Plowman,DEF,4,12,4,0,25,4,0,2018,Round 13
204,181,Alex Rance,KEYD,4,12,10,5,25,3,0,2018,Round 13
205,181,Paul Seedsman,MID,4,8,2,2,33.3,4,0,2018,Round 13
206,181,Brad Sheppard,DEF,4,9,5,4,30.8,3,0,2018,Round 13
207,181,Nick Smith,DEF,4,16,5,2,20,0,0,2018,Round 13
208,181,Jackson Trengove,KEYD,4,9,7,2,30.8,2,0,2018,Round 13
209,181,Zach Tuohy,DEF,4,17,3,4,19,2,0,2018,Round 13
210,181,Jarrod Witts,RUC,4,5,0,1,44.4,1,0,2018,Round 13
211,181,Matthew Wright,FWD,4,9,0,0,30.8,2,1,2018,Round 13
212,213,Hayden Ballantyne,FWD,3,8,1,3,27.3,2,2,2018,Round 13
213,213,Bailey Banfield,FWD,3,10,3,2,23.1,1,0,2018,Round 13
214,213,Jed Bews,DEF,3,11,5,7,21.4,3,0,2018,Round 13
