,Rank,Player,Position,CP    ,UP,IP,T,CPR,GBG,F50GBG,Season,Round
0,1,Jarryd Lyons,MID,21,14,9,9,60,15,2,2021,Round 5
1,2,Max Gawn,RUC,19,6,9,4,76,6,0,2021,Round 5
2,3,Clayton Oliver,MID,18,14,3,5,56.3,8,0,2021,Round 5
3,4,Travis Boak,MID,17,13,5,1,56.7,11,1,2021,Round 5
4,4,Andrew Brayshaw,MID,17,16,3,7,51.5,13,2,2021,Round 5
5,4,Josh Dunkley,FWD,17,23,4,10,42.5,12,3,2021,Round 5
6,7,Nat Fyfe,MID,16,8,3,2,66.7,11,3,2021,Round 5
7,7,Zach Merrett,MID,16,19,9,10,45.7,11,0,2021,Round 5
8,7,Lachie Neale,MID,16,19,7,8,45.7,12,1,2021,Round 5
9,10,Ben Cunnington,MID,15,13,5,6,53.6,10,0,2021,Round 5
10,10,Brodie Grundy,RUC,15,6,5,4,71.4,9,1,2021,Round 5
11,10,Rory Laird,MID,15,15,0,7,50,9,1,2021,Round 5
12,10,Tom Liberatore,MID,15,9,2,4,62.5,10,0,2021,Round 5
13,10,Jack Macrae,MID,15,21,5,1,41.7,10,1,2021,Round 5
14,10,Andrew McGrath,MID,15,9,5,5,62.5,10,0,2021,Round 5
15,16,Hunter Clark,DEF,14,20,9,4,41.2,13,0,2021,Round 5
16,16,Toby Nankervis,RUC,14,6,5,4,70,8,0,2021,Round 5
17,16,Jaeger O'Meara,MID,14,15,1,6,48.3,10,1,2021,Round 5
18,16,Jack Redden,MID,14,25,3,7,35.9,8,0,2021,Round 5
19,16,Ollie Wines,MID,14,19,1,6,42.4,9,0,2021,Round 5
20,21,Patrick Dangerfield,MID,13,10,2,4,56.5,7,1,2021,Round 5
21,21,Tim Kelly,MID,13,16,2,6,44.8,8,1,2021,Round 5
22,21,Josh P. Kennedy,MID,13,9,1,2,59.1,8,1,2021,Round 5
23,21,Lincoln McCarthy,FWD,13,7,6,1,65,12,3,2021,Round 5
24,21,David Mundy,MID,13,18,4,2,41.9,8,0,2021,Round 5
25,21,Sam Walsh,MID,13,17,2,2,43.3,10,2,2021,Round 5
26,27,Patrick Cripps,MID,12,13,3,2,48,6,0,2021,Round 5
27,27,Sean Darcy,RUC,12,2,2,4,85.7,8,2,2021,Round 5
28,27,Jack Darling,KEYF,12,2,3,2,85.7,7,3,2021,Round 5
29,27,Shane Edwards,MID,12,16,1,5,42.9,7,2,2021,Round 5
30,27,Andrew Gaff,MID,12,25,3,6,32.4,10,0,2021,Round 5
31,27,Toby Greene,FWD,12,9,0,5,57.1,8,5,2021,Round 5
32,27,Dustin Martin,FWD,12,18,3,9,40,11,0,2021,Round 5
33,27,Shane Mumford,RUC,12,4,2,2,75,6,1,2021,Round 5
34,27,Nic Naitanui,RUC,12,3,0,1,80,5,0,2021,Round 5
35,27,Reilly O'Brien,RUC,12,7,3,2,63.2,5,0,2021,Round 5
