,Rank,Player,Position,CP    ,UP,IP,T,CPR,GBG,F50GBG,Season,Round
0,1,David Swallow,MID,20,3,2,3,87,10,1,2017,Round 7
1,2,Ben Cunnington,MID,18,11,2,2,62.1,10,2,2017,Round 7
2,3,Sebastian Ross,MID,17,15,2,3,53.1,12,0,2017,Round 7
3,3,Paddy Ryder,RUC,17,4,8,1,81,7,0,2017,Round 7
4,5,Patrick Dangerfield,MID,16,14,3,4,53.3,14,0,2017,Round 7
5,5,Rory Laird,DEF,16,23,3,5,41,13,1,2017,Round 7
6,5,Tom Mitchell,MID,16,15,3,3,51.6,9,2,2017,Round 7
7,5,Lachie Neale,MID,16,24,4,0,40,8,0,2017,Round 7
8,5,Matthew Priddis,MID,16,10,3,2,61.5,13,0,2017,Round 7
9,5,Jack Viney,MID,16,15,3,11,51.6,14,0,2017,Round 7
10,5,Elliot Yeo,DEF,16,12,9,6,57.1,12,1,2017,Round 7
11,12,Matt Crouch,MID,15,23,2,8,39.5,10,1,2017,Round 7
12,12,Nat Fyfe,MID,15,12,3,7,55.6,6,0,2017,Round 7
13,12,Dustin Martin,MID,15,12,5,6,55.6,11,2,2017,Round 7
14,12,Dom Tyson,MID,15,14,2,0,51.7,11,3,2017,Round 7
15,12,Michael Walters,FWD,15,13,4,4,53.6,13,1,2017,Round 7
16,12,Callan Ward,MID,15,14,3,2,51.7,14,4,2017,Round 7
17,18,Marcus Bontempelli,MID,14,13,4,6,51.9,10,2,2017,Round 7
18,18,Charlie Dixon,KEYF,14,8,2,2,63.6,7,5,2017,Round 7
19,18,Sam Gibson,MID,14,7,6,2,66.7,9,0,2017,Round 7
20,18,Matthew Kreuzer,RUC,14,1,4,0,93.3,6,2,2017,Round 7
21,18,Jack Macrae,MID,14,17,3,3,45.2,10,1,2017,Round 7
22,18,Clayton Oliver,MID,14,15,3,2,48.3,12,0,2017,Round 7
23,24,Taylor Adams,MID,13,14,5,7,48.1,10,1,2017,Round 7
24,24,Shaun Burgoyne,MID,13,12,4,2,52,7,0,2017,Round 7
25,24,Patrick Cripps,MID,13,13,0,5,50,9,1,2017,Round 7
26,24,Zak Jones,MID,13,15,4,4,46.4,11,0,2017,Round 7
27,24,Josh P. Kennedy,MID,13,9,2,4,59.1,7,1,2017,Round 7
28,24,Jarryd Lyons,MID,13,15,2,4,46.4,8,3,2017,Round 7
29,24,Dylan Shiel,MID,13,15,4,4,46.4,10,0,2017,Round 7
30,24,Jack Steven,MID,13,15,5,5,46.4,10,3,2017,Round 7
31,24,Matt Taberner,KEYF,13,5,1,3,72.2,5,2,2017,Round 7
32,24,Chad Wingard,FWD,13,19,3,8,40.6,9,1,2017,Round 7
33,34,Sam Jacobs,RUC,12,8,5,4,60,8,1,2017,Round 7
34,34,Touk Miller,MID,12,8,3,0,60,7,3,2017,Round 7
35,34,Tom Rockliff,MID,12,20,2,6,37.5,4,0,2017,Round 7
36,34,Joel Selwood,MID,12,14,5,7,46.2,7,1,2017,Round 7
37,34,Devon Smith,FWD,12,15,2,3,44.4,10,5,2017,Round 7
38,34,Koby Stevens,MID,12,16,2,5,42.9,8,0,2017,Round 7
39,40,Eddie Betts,FWD,11,3,4,4,78.6,5,2,2017,Round 7
40,40,Trent Cotchin,MID,11,9,4,3,55,8,1,2017,Round 7
41,40,Lin Jong,FWD,11,10,3,4,52.4,5,0,2017,Round 7
42,40,Ben Keays,FWD,11,7,4,3,61.1,9,2,2017,Round 7
43,40,Stefan Martin,RUC,11,10,3,5,52.4,9,1,2017,Round 7
44,40,Zach Merrett,MID,11,18,5,3,37.9,8,2,2017,Round 7
45,40,Sam Mitchell,MID,11,10,3,3,52.4,6,0,2017,Round 7
46,40,Marc Murphy,MID,11,18,6,4,37.9,9,0,2017,Round 7
47,40,Scott Pendlebury,MID,11,18,2,5,37.9,6,1,2017,Round 7
48,40,Rory Sloane,MID,11,9,4,4,55,7,3,2017,Round 7
49,40,Daniel Talia,KEYD,11,12,15,5,47.8,7,0,2017,Round 7
50,40,Jarrad Waite,KEYF,11,12,1,2,47.8,8,3,2017,Round 7
51,40,Jack Ziebell,MID,11,6,5,4,64.7,6,1,2017,Round 7
52,53,Michael Barlow,FWD,10,18,4,5,35.7,7,3,2017,Round 7
53,53,Connor Blakely,MID,10,19,1,3,34.5,8,0,2017,Round 7
54,53,Ed Curnow,MID,10,17,4,8,37,7,3,2017,Round 7
55,53,Richard Douglas,MID,10,21,2,7,32.3,8,0,2017,Round 7
56,53,Levi Greenwood,FWD,10,9,3,5,52.6,9,0,2017,Round 7
