,Rank,Player,Position,CP    ,UP,IP,T,CPR,GBG,F50GBG,Season,Round
0,1,Jarryd Lyons,MID,19,19,4,8,50,11,2,2021,Round 20
1,1,Jack Macrae,MID,19,12,1,3,61.3,16,1,2021,Round 20
2,1,Clayton Oliver,MID,19,17,3,4,52.8,12,3,2021,Round 20
3,1,Darcy Parish,MID,19,16,5,4,54.3,11,1,2021,Round 20
4,1,Jack Steele,MID,19,18,1,4,51.4,9,4,2021,Round 20
5,6,Touk Miller,MID,17,17,2,8,50,12,2,2021,Round 20
6,7,Rowan Marshall,RUC,16,7,2,3,69.6,7,1,2021,Round 20
7,8,Andrew Brayshaw,MID,15,23,5,6,39.5,9,1,2021,Round 20
8,8,Patrick Cripps,MID,15,11,4,2,57.7,10,2,2021,Round 20
9,8,Luke Dunstan,MID,15,14,2,5,51.7,8,1,2021,Round 20
10,8,Jaeger O'Meara,MID,15,21,4,4,41.7,10,1,2021,Round 20
11,8,Jack Viney,MID,15,10,2,7,60,8,3,2021,Round 20
12,13,Taylor Adams,MID,14,19,2,7,42.4,7,1,2021,Round 20
13,13,Travis Boak,MID,14,13,4,2,51.9,8,2,2021,Round 20
14,13,Tom Liberatore,MID,14,11,3,3,56,10,3,2021,Round 20
15,13,Oscar McInerney,RUC,14,0,2,6,100,5,2,2021,Round 20
16,13,David Mundy,MID,14,16,4,4,46.7,9,1,2021,Round 20
17,13,Ollie Wines,MID,14,15,3,3,48.3,7,0,2021,Round 20
18,19,Liam Baker,DEF,13,10,3,5,56.5,12,2,2021,Round 20
19,19,Cameron Guthrie,MID,13,18,5,1,41.9,7,0,2021,Round 20
20,19,Justin McInerney,MID,13,17,5,5,43.3,10,0,2021,Round 20
21,19,Tom Mitchell,MID,13,22,2,6,37.1,7,1,2021,Round 20
22,19,Christian Petracca,MID,13,19,3,7,40.6,10,3,2021,Round 20
23,19,Jy Simpkin,MID,13,17,4,7,43.3,10,0,2021,Round 20
24,19,Rory Sloane,MID,13,11,6,3,54.2,11,1,2021,Round 20
25,19,Jake Stringer,FWD,13,7,0,5,65,5,1,2021,Round 20
26,27,Brad Crouch,MID,12,14,3,5,46.2,7,1,2021,Round 20
27,27,Sean Darcy,RUC,12,6,1,5,66.7,5,0,2021,Round 20
28,27,Luke Davies-Uniacke,MID,12,14,0,6,46.2,7,0,2021,Round 20
29,27,Ben Keays,MID,12,9,0,3,57.1,8,0,2021,Round 20
30,27,Matthew Kennedy,MID,12,13,3,2,48,11,0,2021,Round 20
31,27,Rory Laird,MID,12,13,2,3,48,11,3,2021,Round 20
32,27,Conor Nash,FWD,12,11,3,5,52.2,7,2,2021,Round 20
