,Rank,Player,Position,CP    ,UP,IP,T,CPR,GBG,F50GBG,Season,Round
0,1,Jacob Hopper,MID,16,6,4,1,72.7,13,1,2020,Round 6
1,1,Jy Simpkin,MID,16,8,3,5,66.7,10,2,2020,Round 6
2,3,Jarrod Berry,MID,15,5,2,6,75,10,1,2020,Round 6
3,3,Christian Petracca,MID,15,11,1,7,57.7,9,2,2020,Round 6
4,3,Adam Treloar,MID,15,21,2,7,41.7,10,0,2020,Round 6
5,6,Patrick Dangerfield,MID,14,12,1,2,53.8,12,0,2020,Round 6
6,6,Clayton Oliver,MID,14,10,3,6,58.3,9,0,2020,Round 6
7,6,Darcy Parish,MID,14,7,3,4,66.7,8,1,2020,Round 6
8,9,Joel Selwood,MID,13,10,4,3,56.5,7,1,2020,Round 6
9,9,Sam Simpson,FWD,13,14,6,4,48.1,12,1,2020,Round 6
10,11,Ed Curnow,MID,12,7,2,2,63.2,6,0,2020,Round 6
11,11,Josh Kelly,MID,12,5,1,5,70.6,10,2,2020,Round 6
12,11,Tom Liberatore,MID,12,12,1,6,50,8,3,2020,Round 6
13,11,Jack Macrae,MID,12,15,7,3,44.4,8,0,2020,Round 6
14,11,Kamdyn McIntosh,MID,12,12,7,5,50,10,1,2020,Round 6
15,11,Jack Viney,MID,12,9,2,4,57.1,10,0,2020,Round 6
16,11,Michael Walters,FWD,12,14,3,7,46.2,8,3,2020,Round 6
17,11,Dayne Zorko,MID,12,4,6,4,75,5,1,2020,Round 6
18,19,Nat Fyfe,MID,11,6,3,1,64.7,5,2,2020,Round 6
19,19,Max Gawn,RUC,11,4,3,6,73.3,5,0,2020,Round 6
20,19,Todd Goldstein,RUC,11,8,3,5,57.9,5,0,2020,Round 6
21,19,Hugh Greenwood,MID,11,8,4,4,57.9,7,1,2020,Round 6
22,19,Dan Houston,DEF,11,9,6,4,55,9,1,2020,Round 6
23,19,Matthew Kennedy,FWD,11,10,4,6,52.4,9,1,2020,Round 6
24,19,Scott Lycett,RUC,11,2,1,2,84.6,7,0,2020,Round 6
25,19,Jack Martin,FWD,11,3,3,1,78.6,8,3,2020,Round 6
26,19,Jake Melksham,FWD,11,5,1,4,68.8,8,2,2020,Round 6
27,19,Touk Miller,MID,11,12,5,1,47.8,8,2,2020,Round 6
28,19,Tom Mitchell,MID,11,23,3,4,32.4,7,2,2020,Round 6
29,19,Lachie Neale,MID,11,14,7,7,44,11,3,2020,Round 6
30,31,Lachie Ash,DEF,10,5,7,3,66.7,8,0,2020,Round 6
31,31,Ryan Clarke,MID,10,14,5,6,41.7,10,2,2020,Round 6
32,31,Matt Crouch,MID,10,19,2,7,34.5,5,0,2020,Round 6
33,31,Isaac Heeney,FWD,10,6,3,3,62.5,7,0,2020,Round 6
34,31,Tim Kelly,MID,10,14,1,4,41.7,6,0,2020,Round 6
35,31,Bailey Smith,MID,10,14,6,3,41.7,8,3,2020,Round 6
36,31,Will Snelling,FWD,10,5,1,1,66.7,7,3,2020,Round 6
37,31,Jack Steele,MID,10,12,0,2,45.5,3,0,2020,Round 6
38,31,Sam Walsh,MID,10,12,7,7,45.5,10,1,2020,Round 6
39,31,Cameron Zurhaar,FWD,10,8,4,4,55.6,8,4,2020,Round 6
40,41,Oscar Allen,KEYF,9,8,4,3,52.9,5,1,2020,Round 6
41,41,Marcus Bontempelli,MID,9,13,3,5,40.9,7,1,2020,Round 6
42,41,Zak Butters,FWD,9,5,2,4,64.3,7,2,2020,Round 6
43,41,Brad Crouch,MID,9,14,2,6,39.1,5,0,2020,Round 6
44,41,Taylin Duman,DEF,9,5,9,2,64.3,6,0,2020,Round 6
45,41,Trent Dumont,MID,9,10,2,6,47.4,7,0,2020,Round 6
46,41,Tim English,RUC,9,9,2,2,50,4,0,2020,Round 6
47,41,Cameron Guthrie,MID,9,12,1,3,42.9,8,1,2020,Round 6
48,41,Aaron Hall,FWD,9,12,3,6,42.9,7,3,2020,Round 6
49,41,Mitchell Hibberd,MID,9,9,4,5,50,8,3,2020,Round 6
50,41,Zak Jones,MID,9,7,1,4,56.3,7,0,2020,Round 6
51,41,Rory Lobb,RUC,9,6,4,4,60,6,0,2020,Round 6
52,41,Callum Mills,DEF,9,19,15,3,32.1,7,1,2020,Round 6
53,41,Will Setterfield,MID,9,10,2,4,47.4,6,2,2020,Round 6
54,41,Dom Sheed,MID,9,16,2,8,36,4,0,2020,Round 6
55,41,Ollie Wines,MID,9,10,2,2,47.4,5,1,2020,Round 6
56,41,Matt de Boer,MID,9,10,5,1,47.4,7,0,2020,Round 6
57,58,Taylor Adams,MID,8,14,2,2,36.4,5,0,2020,Round 6
58,58,Charlie Ballard,KEYD,8,6,11,5,57.1,3,0,2020,Round 6
59,58,Darcy Byrne-Jones,DEF,8,11,4,3,42.1,8,0,2020,Round 6
60,58,Jeremy Cameron,KEYF,8,8,3,1,50,6,1,2020,Round 6
61,58,Sam Collins,KEYD,8,8,10,2,50,6,0,2020,Round 6
62,58,Patrick Cripps,MID,8,3,0,1,72.7,3,0,2020,Round 6
63,58,Jordan Dawson,DEF,8,4,2,5,66.7,4,0,2020,Round 6
64,58,Darcy Fort,RUC,8,2,2,5,80,5,0,2020,Round 6
65,58,Robbie Gray,FWD,8,5,1,1,61.5,6,0,2020,Round 6
66,58,Toby Greene,FWD,8,13,0,6,38.1,6,4,2020,Round 6
67,58,Jade Gresham,MID,8,9,1,3,47.1,5,2,2020,Round 6
68,58,James Harmes,DEF,8,7,1,5,53.3,7,4,2020,Round 6
69,58,Nick Haynes,DEF,8,14,11,4,36.4,8,0,2020,Round 6
70,58,Shaun Higgins,MID,8,8,3,3,50,5,2,2020,Round 6
71,58,Patrick Lipinski,MID,8,6,1,3,57.1,4,2,2020,Round 6
72,58,Jackson Nelson,DEF,8,9,6,1,47.1,4,0,2020,Round 6
73,58,Brandan Parfitt,MID,8,10,4,5,44.4,5,2,2020,Round 6
74,58,Harry Perryman,MID,8,16,7,7,33.3,7,0,2020,Round 6
75,58,Sam Powell-Pepper,FWD,8,14,1,4,36.4,6,0,2020,Round 6
76,58,Izak Rankine,FWD,8,4,2,2,66.7,5,4,2020,Round 6
77,58,Dylan Shiel,MID,8,3,5,3,72.7,5,0,2020,Round 6
78,58,Devon Smith,FWD,8,12,0,3,40,7,3,2020,Round 6
79,58,Justin Westhoff,KEYF,8,4,1,3,66.7,3,0,2020,Round 6
80,58,Rupert Wills,MID,8,12,4,1,40,6,0,2020,Round 6
81,82,Paul Ahern,FWD,7,6,1,2,53.8,6,4,2020,Round 6
82,82,Harris Andrews,KEYD,7,2,7,4,77.8,6,0,2020,Round 6
83,82,Shai Bolton,MID,7,8,3,6,46.7,3,0,2020,Round 6
84,82,Stephen Coniglio,MID,7,14,2,3,33.3,5,0,2020,Round 6
85,82,Mason Cox,KEYF,7,0,1,2,100,2,1,2020,Round 6
86,82,Will Day,DEF,7,6,6,3,53.8,5,0,2020,Round 6
87,82,Charlie Dixon,KEYF,7,3,1,2,70,4,4,2020,Round 6
88,82,Jamie Elliott,FWD,7,8,0,3,46.7,4,2,2020,Round 6
89,82,Michael Gibbons,FWD,7,7,1,3,50,6,2,2020,Round 6
90,82,Brodie Grundy,RUC,7,4,2,1,63.6,5,0,2020,Round 6
91,82,Will Hamill,DEF,7,9,6,6,43.8,6,0,2020,Round 6
92,82,Liam Jones,KEYD,7,3,7,2,70,4,0,2020,Round 6
93,82,Alex Keath,KEYD,7,5,8,4,58.3,1,0,2020,Round 6
94,82,Max King,KEYF,7,1,1,1,87.5,4,2,2020,Round 6
95,82,Ryan Lester,DEF,7,2,7,1,77.8,4,0,2020,Round 6
96,82,Jarryd Lyons,MID,7,11,2,3,38.9,5,2,2020,Round 6
97,82,David Mackay,DEF,7,9,1,3,43.8,7,1,2020,Round 6
98,82,Dustin Martin,FWD,7,7,2,2,50,4,0,2020,Round 6
99,82,Fischer McAsey,KEYD,7,7,0,4,50,5,1,2020,Round 6
100,82,Jeremy McGovern,KEYD,7,10,9,2,41.2,2,0,2020,Round 6
101,82,Gryan Miers,FWD,7,7,3,2,50,5,3,2020,Round 6
102,82,Reilly O'Brien,RUC,7,11,8,2,38.9,3,0,2020,Round 6
103,82,Jaeger O'Meara,MID,7,14,2,5,33.3,5,1,2020,Round 6
104,82,Scott Pendlebury,MID,7,13,3,3,35,5,1,2020,Round 6
105,82,Paul Puopolo,FWD,7,1,3,1,87.5,6,2,2020,Round 6
106,82,Dane Rampe,KEYD,7,8,6,1,46.7,5,0,2020,Round 6
107,82,Liam Shiels,MID,7,11,1,4,38.9,4,0,2020,Round 6
108,82,Brodie Smith,DEF,7,25,2,6,21.9,4,0,2020,Round 6
109,82,Ivan Soldo,RUC,7,2,1,0,77.8,4,1,2020,Round 6
110,82,Zach Tuohy,MID,7,12,4,3,36.8,5,0,2020,Round 6
111,82,James Worpel,MID,7,9,3,5,43.8,6,3,2020,Round 6
112,113,Gary Ablett,FWD,6,8,1,4,42.9,5,1,2020,Round 6
113,113,Callum Ah Chee,DEF,6,7,4,2,46.2,4,0,2020,Round 6
114,113,Josh Battle,FWD,6,8,5,5,42.9,5,0,2020,Round 6
115,113,Eddie Betts,FWD,6,7,3,3,46.2,4,1,2020,Round 6
116,113,Jed Bews,DEF,6,4,4,4,60,4,0,2020,Round 6
117,113,Jack Billings,MID,6,11,2,4,35.3,4,2,2020,Round 6
118,113,Ryan Burton,DEF,6,7,3,3,46.2,6,0,2020,Round 6
119,113,Adam Cerra,MID,6,10,4,4,37.5,6,0,2020,Round 6
120,113,Hunter Clark,DEF,6,10,4,3,37.5,4,0,2020,Round 6
121,113,Caleb Daniel,DEF,6,5,5,2,54.5,5,0,2020,Round 6
122,113,Jack Darling,KEYF,6,6,0,0,50,2,2,2020,Round 6
123,113,Derek Eggmolesse-Smith,DEF,6,3,7,2,66.7,5,0,2020,Round 6
124,113,Robbie Fox,KEYD,6,7,5,1,46.2,4,0,2020,Round 6
125,113,Jarryn Geary,DEF,6,5,3,3,54.5,5,0,2020,Round 6
126,113,George Hewett,MID,6,9,1,3,40,6,0,2020,Round 6
127,113,Stephen Hill,DEF,6,10,7,4,37.5,5,0,2020,Round 6
128,113,Cale Hooker,KEYD,6,1,7,0,85.7,5,0,2020,Round 6
129,113,Michael Hurley,KEYD,6,10,7,5,37.5,3,0,2020,Round 6
130,113,Tom Jonas,KEYD,6,10,10,5,37.5,4,0,2020,Round 6
131,113,Jayden Laverde,KEYF,6,7,0,1,46.2,5,3,2020,Round 6
132,113,Brayden Maynard,DEF,6,10,7,4,37.5,5,0,2020,Round 6
133,113,Anthony McDonald-Tipungwuti,FWD,6,7,3,1,46.2,6,2,2020,Round 6
134,113,Sam Menegola,MID,6,20,7,3,23.1,6,0,2020,Round 6
135,113,Darcy Moore,KEYD,6,14,9,5,30,3,0,2020,Round 6
136,113,Nic Naitanui,RUC,6,1,1,3,85.7,4,1,2020,Round 6
137,113,Sam Petrevski-Seton,DEF,6,11,6,3,35.3,6,0,2020,Round 6
138,113,Kysaiah Pickett,FWD,6,3,4,2,66.7,4,1,2020,Round 6
139,113,Marc Pittonet,RUC,6,1,3,1,85.7,5,0,2020,Round 6
