,Rank,Player,Position,CP    ,UP,IP,T,CPR,GBG,F50GBG,Season,Round
0,1,Marcus Bontempelli,MID,26,10,2,6,72.2,14,2,2023,Round 8
1,2,Darcy Parish,MID,22,15,2,4,59.5,13,1,2023,Round 8
2,3,Tim Taranto,MID,20,11,3,3,64.5,14,0,2023,Round 8
3,4,Tim Kelly,MID,19,8,5,8,70.4,15,4,2023,Round 8
4,4,Sam Walsh,MID,19,11,2,7,63.3,14,4,2023,Round 8
5,6,Shai Bolton,FWD,18,13,1,2,58.1,10,4,2023,Round 8
6,6,Jacob Hopper,MID,18,15,5,9,54.5,11,1,2023,Round 8
7,8,Noah Anderson,MID,17,18,6,4,48.6,12,2,2023,Round 8
8,9,Luke Jackson,RUC,16,9,5,7,64,13,3,2023,Round 8
9,9,Tom Liberatore,MID,16,14,5,5,53.3,11,1,2023,Round 8
10,11,Josh Dunkley,MID,14,19,6,11,42.4,9,0,2023,Round 8
11,11,Tom Green,MID,14,25,5,7,35.9,11,1,2023,Round 8
12,11,Oscar McInerney,RUC,14,3,1,5,82.4,2,1,2023,Round 8
13,11,Clayton Oliver,MID,14,13,6,5,51.9,8,0,2023,Round 8
14,11,Bailey Smith,FWD,14,18,4,9,43.8,14,1,2023,Round 8
15,11,David Swallow,MID,14,10,4,2,58.3,10,0,2023,Round 8
16,17,Zak Butters,MID,13,17,2,3,43.3,7,2,2023,Round 8
17,17,Adam Cerra,MID,13,20,4,1,39.4,9,4,2023,Round 8
18,17,Jack Crisp,MID,13,8,3,7,61.9,8,2,2023,Round 8
19,17,Errol Gulden,MID,13,23,7,8,36.1,10,0,2023,Round 8
20,17,Matt Rowell,MID,13,6,1,6,68.4,8,1,2023,Round 8
21,17,Connor Rozee,MID,13,14,5,4,48.1,12,4,2023,Round 8
22,23,Blake Acres,MID,12,19,8,5,38.7,8,0,2023,Round 8
23,23,Tom Atkins,MID,12,6,2,1,66.7,9,0,2023,Round 8
24,23,Mark Blicavs,RUC,12,5,5,5,70.6,7,1,2023,Round 8
25,23,Todd Goldstein,RUC,12,4,5,1,75,5,1,2023,Round 8
26,23,Jamaine Jones,DEF,12,18,9,3,40,11,0,2023,Round 8
27,23,Dustin Martin,FWD,12,14,2,4,46.2,11,6,2023,Round 8
28,23,Jaeger O'Meara,MID,12,14,3,4,46.2,9,3,2023,Round 8
29,23,Luke Parker,MID,12,21,4,9,36.4,8,0,2023,Round 8
30,23,Christian Petracca,MID,12,15,2,7,44.4,9,2,2023,Round 8
31,32,Stephen Coniglio,MID,11,15,2,2,42.3,11,4,2023,Round 8
32,32,Patrick Cripps,MID,11,8,0,1,57.9,4,2,2023,Round 8
33,32,Brent Daniels,FWD,11,7,4,4,61.1,11,6,2023,Round 8
34,32,Will Day,MID,11,14,0,7,44,8,0,2023,Round 8
35,32,Jordan De Goey,MID,11,5,3,2,68.8,7,2,2023,Round 8
36,32,George Hewett,MID,11,16,6,4,40.7,9,1,2023,Round 8
37,32,Josh Kelly,MID,11,24,0,2,31.4,9,1,2023,Round 8
38,32,Rowan Marshall,RUC,11,10,4,2,52.4,6,2,2023,Round 8
39,32,Zach Merrett,MID,11,18,3,6,37.9,7,0,2023,Round 8
40,32,Conor Nash,MID,11,14,2,4,44,5,0,2023,Round 8
41,32,James Rowbottom,MID,11,10,3,6,52.4,9,1,2023,Round 8
42,32,Dom Sheed,MID,11,19,0,5,36.7,8,0,2023,Round 8
43,32,Liam Shiels,MID,11,17,3,3,39.3,9,1,2023,Round 8
44,32,Jake Stringer,FWD,11,7,1,5,61.1,10,3,2023,Round 8
45,46,Andrew Brayshaw,MID,10,22,6,4,31.3,5,1,2023,Round 8
46,46,Jack Buckley,KEYD,10,9,9,2,52.6,7,0,2023,Round 8
47,46,Ryan Byrnes,MID,10,16,5,4,38.5,8,2,2023,Round 8
48,46,Charlie Cameron,FWD,10,3,1,2,76.9,7,6,2023,Round 8
49,46,Josh Daicos,MID,10,13,4,2,43.5,8,0,2023,Round 8
50,46,Jordan Dawson,MID,10,18,4,7,35.7,7,1,2023,Round 8
51,46,Charlie Dixon,KEYF,10,3,0,2,76.9,3,3,2023,Round 8
52,46,Willem Drew,MID,10,12,3,2,45.5,9,3,2023,Round 8
53,46,Max Holmes,MID,10,10,4,3,50,7,1,2023,Round 8
