,Rank,Player,Position,CP    ,UP,IP,T,CPR,GBG,F50GBG,Season,Round
0,1,Tom Liberatore,MID,20,16,0,5,55.6,15,0,2013,Round 23
1,2,Josh P. Kennedy,MID,19,12,3,4,61.3,11,4,2013,Round 23
2,3,Patrick Dangerfield,MID,17,12,3,4,58.6,12,1,2013,Round 23
3,4,Matthew Priddis,MID,16,19,5,4,45.7,12,0,2013,Round 23
4,5,Matthew Boyd,MID,15,25,3,8,37.5,11,1,2013,Round 23
5,5,Dion Prestia,MID,15,18,7,6,45.5,11,0,2013,Round 23
6,5,Jack Steven,MID,15,33,4,2,31.3,13,2,2013,Round 23
7,8,Dean Cox,RUC,14,14,2,5,50,6,0,2013,Round 23
8,8,Bryce Gibbs,MID,14,12,2,4,53.8,9,0,2013,Round 23
9,8,Daniel Jackson,MID,14,16,2,2,46.7,9,0,2013,Round 23
10,8,Paul Puopolo,FWD,14,12,2,1,53.8,9,2,2013,Round 23
11,8,Joel Selwood,MID,14,12,3,4,53.8,11,3,2013,Round 23
12,8,Brad Sewell,MID,14,17,7,3,45.2,9,2,2013,Round 23
13,14,Gary Ablett,MID,13,20,3,4,39.4,9,3,2013,Round 23
14,14,Shaun Burgoyne,MID,13,13,5,9,50,10,2,2013,Round 23
15,14,Daniel Cross,MID,13,14,4,4,48.1,7,1,2013,Round 23
16,14,Nick Dal Santo,MID,13,23,12,5,36.1,10,0,2013,Round 23
17,14,David Hale,RUC,13,7,2,3,65,10,1,2013,Round 23
18,14,Steve Johnson,MID,13,10,2,1,56.5,9,3,2013,Round 23
19,14,Will Minson,RUC,13,8,2,1,61.9,8,0,2013,Round 23
20,14,Scott Pendlebury,MID,13,20,6,3,39.4,11,2,2013,Round 23
21,14,Scott Selwood,MID,13,15,4,3,46.4,10,0,2013,Round 23
22,14,Mathew Stokes,MID,13,22,3,4,37.1,11,0,2013,Round 23
23,24,Ryan Bastinac,MID,12,22,4,5,35.3,9,2,2013,Round 23
24,24,Craig Bird,FWD,12,12,2,3,50,11,4,2013,Round 23
25,24,Ryan Crowley,MID,12,18,3,8,40,7,0,2013,Round 23
26,24,James Kelly,MID,12,7,2,3,63.2,11,1,2013,Round 23
