,Rank,Player,Position,CP    ,UP,IP,T,CPR,GBG,F50GBG,Season,Round
0,1,Tom Green,MID,20,17,6,7,54.1,18,2,2023,Round 21
1,2,Tom Liberatore,MID,18,12,2,2,60,14,1,2023,Round 21
2,3,Luke Davies-Uniacke,MID,17,14,2,5,54.8,8,0,2023,Round 21
3,3,Darcy Parish,MID,17,17,2,11,50,11,0,2023,Round 21
4,3,James Rowbottom,MID,17,8,10,9,68,12,3,2023,Round 21
5,6,Marcus Bontempelli,MID,16,20,4,5,44.4,8,0,2023,Round 21
6,6,Christian Petracca,MID,16,12,1,1,57.1,11,2,2023,Round 21
7,8,Patrick Cripps,MID,15,10,1,5,60,8,3,2023,Round 21
8,8,Mitchell Hinge,DEF,15,18,14,5,45.5,9,0,2023,Round 21
9,8,Lachie Hunter,MID,15,20,6,4,42.9,10,2,2023,Round 21
10,8,Luke Jackson,RUC,15,11,6,5,57.7,10,4,2023,Round 21
11,8,Hayden Young,DEF,15,13,2,2,53.6,11,2,2023,Round 21
12,13,Will Day,MID,14,15,5,5,48.3,10,0,2023,Round 21
13,13,Matt Rowell,MID,14,5,3,2,73.7,9,2,2023,Round 21
14,13,Caleb Serong,MID,14,21,0,5,40,9,1,2023,Round 21
15,13,Tarryn Thomas,MID,14,10,0,0,58.3,7,0,2023,Round 21
16,13,Adam Treloar,MID,14,19,2,4,42.4,11,2,2023,Round 21
17,18,Angus Brayshaw,MID,13,24,1,4,35.1,9,1,2023,Round 21
18,18,Brad Crouch,MID,13,14,2,5,48.1,8,0,2023,Round 21
19,18,Mitch Duncan,DEF,13,6,3,3,68.4,6,2,2023,Round 21
20,18,Rory Laird,MID,13,11,2,8,54.2,6,3,2023,Round 21
21,22,Sam Flanders,FWD,12,14,2,5,46.2,11,1,2023,Round 21
22,22,Darcy Fogarty,KEYF,12,9,0,6,57.1,5,3,2023,Round 21
23,22,Rowan Marshall,RUC,12,1,4,5,92.3,4,0,2023,Round 21
24,22,Zach Merrett,MID,12,19,5,6,38.7,7,1,2023,Round 21
25,22,Toby Nankervis,RUC,12,3,3,3,80,9,2,2023,Round 21
26,22,Mitch Owens,KEYF,12,8,2,5,60,6,0,2023,Round 21
27,22,Jack Viney,MID,12,12,1,6,50,5,1,2023,Round 21
28,29,Tom Atkins,MID,11,9,3,3,55,8,0,2023,Round 21
29,29,Matt Crouch,MID,11,21,2,2,34.4,9,0,2023,Round 21
30,29,Darcy Fort,RUC,11,1,1,3,91.7,8,0,2023,Round 21
31,29,Todd Goldstein,RUC,11,4,7,1,73.3,6,1,2023,Round 21
32,29,Tim Kelly,MID,11,20,3,2,35.5,9,0,2023,Round 21
33,29,Jack Macrae,FWD,11,13,3,4,45.8,8,2,2023,Round 21
34,29,Lincoln McCarthy,FWD,11,9,4,3,55,6,2,2023,Round 21
35,29,Lachie Neale,MID,11,12,1,5,47.8,6,0,2023,Round 21
36,29,Rhys Stanley,RUC,11,10,2,5,52.4,4,0,2023,Round 21
37,29,Tim Taranto,MID,11,13,2,1,45.8,7,0,2023,Round 21
38,29,Ollie Wines,MID,11,6,6,4,64.7,8,1,2023,Round 21
39,29,Jarrod Witts,RUC,11,8,2,2,57.9,4,0,2023,Round 21
40,41,Noah Anderson,MID,10,11,4,4,47.6,6,0,2023,Round 21
41,41,Toby Bedford,FWD,10,5,6,5,66.7,6,5,2023,Round 21
42,41,Jack Buckley,KEYD,10,3,9,0,76.9,4,0,2023,Round 21
43,41,Jack Crisp,MID,10,17,5,8,37,8,2,2023,Round 21
44,41,Tom De Koning,RUC,10,4,3,3,71.4,5,1,2023,Round 21
45,41,Paddy Dow,MID,10,14,2,4,41.7,5,0,2023,Round 21
46,41,Ben Hobbs,MID,10,7,1,5,58.8,4,0,2023,Round 21
47,41,Oliver Hollands,MID,10,11,4,4,47.6,8,1,2023,Round 21
48,41,Rory Lobb,KEYF,10,6,1,1,62.5,5,4,2023,Round 21
49,41,Jai Newcombe,MID,10,19,2,3,34.5,8,0,2023,Round 21
50,41,Nic Newman,DEF,10,23,10,7,30.3,6,0,2023,Round 21
51,41,Archie Perkins,FWD,10,7,1,2,58.8,6,3,2023,Round 21
52,41,Marlion Pickett,FWD,10,5,5,3,66.7,7,0,2023,Round 21
53,41,Jake Soligo,MID,10,8,3,1,55.6,6,1,2023,Round 21
54,41,Chad Warner,MID,10,11,5,4,47.6,6,0,2023,Round 21
55,41,Lachie Whitfield,DEF,10,11,5,6,47.6,6,0,2023,Round 21
56,57,Kieren Briggs,RUC,9,9,6,7,50,5,0,2023,Round 21
57,57,Tanner Bruhn,MID,9,9,7,3,50,8,0,2023,Round 21
58,57,Darcy Byrne-Jones,FWD,9,10,5,2,47.4,6,1,2023,Round 21
59,57,Sam Collins,KEYD,9,6,8,3,60,6,0,2023,Round 21
60,57,Stephen Coniglio,MID,9,14,5,6,39.1,6,1,2023,Round 21
61,57,Zac Fisher,FWD,9,23,4,6,28.1,7,0,2023,Round 21
62,57,Robbie Fox,DEF,9,5,12,3,64.3,5,0,2023,Round 21
63,57,Tom Hickey,RUC,9,5,0,3,64.3,5,1,2023,Round 21
64,57,Josh Kelly,MID,9,12,4,5,42.9,8,2,2023,Round 21
65,57,Hugh McCluggage,MID,9,14,1,0,39.1,6,1,2023,Round 21
66,57,Lachlan Murphy,FWD,9,11,3,5,45,6,4,2023,Round 21
67,57,Tom Papley,FWD,9,5,2,8,64.3,7,1,2023,Round 21
68,57,Dion Prestia,MID,9,11,1,2,45,6,1,2023,Round 21
69,57,Sam Switkowski,FWD,9,10,2,3,47.4,6,1,2023,Round 21
70,57,Kayne Turner,FWD,9,6,2,3,60,7,2,2023,Round 21
71,57,Chad Wingard,FWD,9,17,1,5,34.6,7,1,2023,Round 21
72,57,James Worpel,MID,9,13,1,2,40.9,6,0,2023,Round 21
73,57,Tristan Xerri,RUC,9,4,1,2,69.2,7,2,2023,Round 21
74,75,Callum Ah Chee,FWD,8,6,3,5,57.1,4,0,2023,Round 21
75,75,Liam Baker,DEF,8,9,3,5,47.1,6,2,2023,Round 21
76,75,Noah Balta,KEYD,8,8,12,3,50,4,0,2023,Round 21
77,75,Jarrod Berry,MID,8,20,2,5,28.6,6,1,2023,Round 21
78,75,Travis Boak,MID,8,11,4,2,42.1,7,1,2023,Round 21
79,75,Darcy Cameron,RUC,8,3,2,1,72.7,3,0,2023,Round 21
80,75,Campbell Chesser,MID,8,9,4,4,47.1,8,0,2023,Round 21
81,75,Jordan Clark,DEF,8,10,7,2,44.4,7,0,2023,Round 21
82,75,Matthew Coulthard,FWD,8,5,1,2,61.5,5,2,2023,Round 21
83,75,Nik Cox,MID,8,7,6,0,53.3,7,1,2023,Round 21
84,75,Patrick Dangerfield,MID,8,10,1,5,44.4,4,1,2023,Round 21
85,75,Max Gawn,RUC,8,11,2,4,42.1,2,0,2023,Round 21
86,75,Jade Gresham,FWD,8,9,4,2,47.1,6,0,2023,Round 21
87,75,James Harmes,FWD,8,14,2,7,36.4,5,3,2023,Round 21
88,75,Liam Henry,MID,8,17,4,2,32,8,0,2023,Round 21
89,75,George Hewett,MID,8,16,4,2,33.3,8,2,2023,Round 21
90,75,James Jordon,FWD,8,16,1,3,33.3,7,2,2023,Round 21
91,75,Ben Keays,FWD,8,10,1,4,44.4,5,1,2023,Round 21
92,75,Darcy Macpherson,DEF,8,7,4,5,53.3,7,2,2023,Round 21
93,75,Callum Mills,MID,8,18,5,9,30.8,7,2,2023,Round 21
94,75,Dylan Moore,FWD,8,13,3,1,38.1,5,1,2023,Round 21
95,75,Jaeger O'Meara,MID,8,11,2,1,42.1,5,0,2023,Round 21
96,75,Luke Parker,MID,8,18,5,5,30.8,6,0,2023,Round 21
97,75,Scott Pendlebury,MID,8,12,3,7,40,7,1,2023,Round 21
98,75,Harry Perryman,DEF,8,12,9,7,40,5,0,2023,Round 21
99,75,Caleb Poulter,MID,8,13,5,2,38.1,5,1,2023,Round 21
100,75,James Sicily,KEYD,8,27,11,3,22.9,7,0,2023,Round 21
101,75,Ivan Soldo,RUC,8,1,0,2,88.9,3,0,2023,Round 21
102,75,David Swallow,MID,8,3,1,0,72.7,5,1,2023,Round 21
103,75,Dante Visentini,RUC,8,2,0,0,80,5,0,2023,Round 21
104,75,Peter Wright,KEYF,8,6,2,2,57.1,4,3,2023,Round 21
105,106,Ben Ainsworth,FWD,7,12,2,3,36.8,7,0,2023,Round 21
106,106,Zac Bailey,FWD,7,15,3,4,31.8,7,2,2023,Round 21
107,106,Josh Battle,KEYD,7,9,11,2,43.8,1,0,2023,Round 21
108,106,Shai Bolton,FWD,7,6,0,3,53.8,2,1,2023,Round 21
109,106,James Borlase,KEYD,7,11,8,0,38.9,5,0,2023,Round 21
110,106,Andrew Brayshaw,MID,7,23,0,2,23.3,5,0,2023,Round 21
111,106,Nick Bryan,RUC,7,1,1,0,87.5,5,1,2023,Round 21
112,106,Zak Butters,MID,7,23,2,5,23.3,6,0,2023,Round 21
113,106,Alex Cincotta,DEF,7,9,5,2,43.8,7,0,2023,Round 21
114,106,Matthew Cottrell,FWD,7,13,3,3,35,5,3,2023,Round 21
115,106,Jordan Dawson,MID,7,16,2,4,30.4,4,1,2023,Round 21
116,106,Willem Drew,MID,7,7,4,2,50,5,0,2023,Round 21
117,106,Liam Duggan,DEF,7,20,4,5,25.9,6,1,2023,Round 21
118,106,Toby Greene,FWD,7,6,0,8,53.8,5,2,2023,Round 21
119,106,Jason Horne-Francis,MID,7,17,0,4,29.2,4,0,2023,Round 21
120,106,Jayden Hunt,DEF,7,16,6,4,30.4,7,0,2023,Round 21
121,106,Liam Jones,KEYD,7,4,10,3,63.6,6,0,2023,Round 21
122,106,Ed Langdon,MID,7,10,5,4,41.2,6,3,2023,Round 21
123,106,Patrick Lipinski,FWD,7,12,1,4,36.8,7,0,2023,Round 21
124,106,Daniel Lloyd,FWD,7,4,5,4,63.6,7,3,2023,Round 21
125,106,Connor Macdonald,FWD,7,12,3,3,36.8,5,2,2023,Round 21
126,106,Jack Martin,FWD,7,8,1,0,46.7,5,1,2023,Round 21
127,106,Conor Nash,MID,7,23,3,6,23.3,3,0,2023,Round 21
128,106,Harry Schoenberg,MID,7,7,3,2,50,5,0,2023,Round 21
129,106,Jack Scrimshaw,DEF,7,13,6,1,35,6,0,2023,Round 21
130,106,Jy Simpkin,MID,7,19,3,7,26.9,6,1,2023,Round 21
131,106,Rory Sloane,MID,7,5,2,2,58.3,3,0,2023,Round 21
132,106,Tom Stewart,DEF,7,13,8,2,35,4,0,2023,Round 21
133,106,Sam Taylor,KEYD,7,2,7,1,77.8,4,0,2023,Round 21
134,106,Riley Thilthorpe,KEYF,7,9,2,4,43.8,5,2,2023,Round 21
135,106,Callan Ward,MID,7,16,5,1,30.4,4,0,2023,Round 21
136,106,Rhylee West,FWD,7,8,0,2,46.7,7,4,2023,Round 21
137,106,Callum Wilkie,KEYD,7,14,8,2,33.3,6,0,2023,Round 21
138,106,Bailey J. Williams,RUC,7,4,3,2,63.6,4,1,2023,Round 21
139,106,Darcy Wilmot,DEF,7,5,5,3,58.3,7,0,2023,Round 21
140,106,Brandon Zerk-Thatcher,KEYD,7,10,10,2,41.2,4,0,2023,Round 21
141,142,Blake Acres,MID,6,21,3,5,22.2,3,1,2023,Round 21
142,142,Taylor Adams,FWD,6,7,0,1,46.2,3,1,2023,Round 21
143,142,Mac Andrew,KEYD,6,10,8,3,37.5,4,1,2023,Round 21
144,142,Jake Bowey,DEF,6,8,6,2,42.9,4,0,2023,Round 21
145,142,Charlie Cameron,FWD,6,5,1,1,54.5,2,2,2023,Round 21
146,142,Jeremy Cameron,KEYF,6,9,1,2,40,1,0,2023,Round 21
147,142,Jamie Cripps,FWD,6,10,0,1,37.5,4,3,2023,Round 21
148,142,Charlie Curnow,KEYF,6,6,0,4,50,3,1,2023,Round 21
149,142,Caleb Daniel,FWD,6,14,1,3,30,2,0,2023,Round 21
150,142,Brent Daniels,FWD,6,9,2,6,40,6,2,2023,Round 21
151,142,Joe Daniher,KEYF,6,7,1,4,46.2,1,1,2023,Round 21
152,142,Jordan De Goey,MID,6,13,1,3,31.6,3,0,2023,Round 21
153,142,Sam Docherty,MID,6,20,4,4,23.1,5,0,2023,Round 21
154,142,Josh Dunkley,MID,6,10,2,1,37.5,4,1,2023,Round 21
155,142,Sam Durham,MID,6,16,4,5,27.3,6,0,2023,Round 21
156,142,Errol Gulden,MID,6,25,2,6,19.4,5,2,2023,Round 21
157,142,Dyson Heppell,DEF,6,14,4,6,30,5,0,2023,Round 21
158,142,Lachlan Keeffe,KEYF,6,2,2,2,75,5,2,2023,Round 21
159,142,Jacob Koschitzke,KEYF,6,4,1,1,60,1,0,2023,Round 21
160,142,Kyle Langford,KEYF,6,7,0,0,46.2,3,3,2023,Round 21
161,142,Jake Lloyd,DEF,6,13,7,9,31.6,4,0,2023,Round 21
162,142,Tom McCartin,KEYD,6,4,8,2,60,4,0,2023,Round 21
163,142,Hayden McLean,RUC,6,5,0,1,54.5,1,1,2023,Round 21
164,142,Darcy Moore,KEYD,6,6,10,4,50,3,0,2023,Round 21
165,142,Aaron Naughton,KEYF,6,6,2,3,50,4,4,2023,Round 21
166,142,Marc Pittonet,RUC,6,3,3,2,66.7,2,0,2023,Round 21
167,142,Gary Rohan,FWD,6,7,0,2,46.2,1,0,2023,Round 21
168,142,Jack Ross,MID,6,9,0,3,40,5,1,2023,Round 21
169,142,Connor Rozee,MID,6,23,1,3,20.7,3,0,2023,Round 21
170,142,Christian Salem,DEF,6,17,5,3,26.1,5,0,2023,Round 21
171,142,Bailey Scott,MID,6,23,6,5,20.7,6,0,2023,Round 21
172,142,Jack Sinclair,DEF,6,12,5,3,33.3,4,0,2023,Round 21
173,142,Brodie Smith,DEF,6,18,4,7,25,4,0,2023,Round 21
174,142,Bailey Smith,FWD,6,15,1,3,28.6,5,0,2023,Round 21
175,142,Jack Steele,MID,6,5,6,3,54.5,6,0,2023,Round 21
176,142,Dylan Stephens,MID,6,3,5,3,66.7,5,0,2023,Round 21
177,142,Curtis Taylor,FWD,6,16,4,3,27.3,3,1,2023,Round 21
178,142,Josh Treacy,KEYF,6,4,1,4,60,4,0,2023,Round 21
179,142,Bailey Williams,MID,6,10,2,0,37.5,6,1,2023,Round 21
180,142,Mason Wood,MID,6,30,5,11,16.7,5,0,2023,Round 21
181,142,Dayne Zorko,FWD,6,14,1,1,30,2,0,2023,Round 21
182,183,James Aish,MID,5,12,4,4,29.4,4,0,2023,Round 21
183,183,Harris Andrews,KEYD,5,11,9,1,31.3,3,0,2023,Round 21
184,183,Lachie Ash,DEF,5,20,10,7,20,5,0,2023,Round 21
185,183,Charlie Ballard,KEYD,5,5,8,4,50,2,0,2023,Round 21
186,183,Jack Bowes,DEF,5,8,3,2,38.5,5,0,2023,Round 21
187,183,Callum M. Brown,FWD,5,8,1,3,38.5,2,1,2023,Round 21
188,183,Jase Burgoyne,DEF,5,9,7,3,35.7,4,0,2023,Round 21
189,183,Anthony Caminiti,KEYF,5,5,1,5,50,3,0,2023,Round 21
190,183,Braeden Campbell,MID,5,6,3,5,45.5,4,0,2023,Round 21
191,183,Levi Casboult,KEYF,5,8,0,2,38.5,3,3,2023,Round 21
192,183,Hunter Clark,MID,5,13,1,3,27.8,4,0,2023,Round 21
193,183,Ryan Clarke,FWD,5,6,2,3,45.5,5,0,2023,Round 21
194,183,David Cuningham,FWD,5,11,1,5,31.3,4,0,2023,Round 21
195,183,Harry Cunningham,DEF,5,9,4,5,35.7,4,0,2023,Round 21
196,183,Josh Daicos,MID,5,12,3,2,29.4,4,1,2023,Round 21
197,183,Luke Edwards,MID,5,16,4,3,23.8,4,0,2023,Round 21
198,183,Jamie Elliott,FWD,5,6,2,2,45.5,4,2,2023,Round 21
199,183,Tim English,RUC,5,16,1,0,23.8,1,0,2023,Round 21
200,183,Francis Evans,FWD,5,7,1,4,41.7,4,3,2023,Round 21
201,183,Oliver Florent,DEF,5,7,4,11,41.7,4,0,2023,Round 21
202,183,Eddie Ford,FWD,5,5,1,4,50,3,3,2023,Round 21
203,183,Andrew Gaff,MID,5,18,4,0,21.7,5,0,2023,Round 21
204,183,Jack Graham,FWD,5,6,2,1,45.5,5,0,2023,Round 21
205,183,Zach Guthrie,DEF,5,5,4,2,50,4,0,2023,Round 21
206,183,Isaac Heeney,FWD,5,4,1,2,55.6,4,2,2023,Round 21
207,183,Oliver Henry,FWD,5,8,0,1,38.5,4,3,2023,Round 21
208,183,Elijah Hewett,FWD,5,6,3,6,45.5,5,0,2023,Round 21
209,183,Michael Hibberd,DEF,5,1,5,1,83.3,3,0,2023,Round 21
210,183,Jesse Hogan,KEYF,5,10,0,7,33.3,4,1,2023,Round 21
211,183,Nick Holman,FWD,5,5,2,4,50,4,1,2023,Round 21
212,183,Max Holmes,MID,5,9,2,4,35.7,3,0,2023,Round 21
213,183,Bailey Humphrey,FWD,5,5,1,2,50,5,1,2023,Round 21
214,183,Connor Idun,DEF,5,6,6,0,45.5,3,0,2023,Round 21
215,183,Chayce Jones,MID,5,7,2,0,41.7,3,1,2023,Round 21
216,183,Mark Keane,KEYD,5,8,10,4,38.5,3,0,2023,Round 21
217,183,Ryan Lester,KEYD,5,11,6,3,31.3,3,0,2023,Round 21
218,183,Brayden Maynard,DEF,5,10,6,1,33.3,3,0,2023,Round 21
219,183,Beau McCreery,FWD,5,6,1,2,45.5,3,0,2023,Round 21
220,183,Ben McKay,KEYD,5,5,7,1,50,5,0,2023,Round 21
221,183,Judd McVee,DEF,5,8,5,1,38.5,4,0,2023,Round 21
222,183,Jye Menzie,FWD,5,4,1,1,55.6,4,2,2023,Round 21
223,183,Harry Morrison,MID,5,14,4,2,26.3,4,1,2023,Round 21
224,183,Jesse Motlop,FWD,5,8,1,3,38.5,5,4,2023,Round 21
225,183,Reilly O'Brien,RUC,5,2,1,0,71.4,1,1,2023,Round 21
226,183,James O'Donnell,KEYD,5,4,5,3,55.6,5,0,2023,Round 21
227,183,Brandan Parfitt,MID,5,3,0,0,62.5,4,2,2023,Round 21
228,183,Alex Pearce,KEYD,5,1,5,0,83.3,2,0,2023,Round 21
229,183,Jack Petruccelle,FWD,5,7,0,2,41.7,5,2,2023,Round 21
230,183,Wil Powell,DEF,5,13,9,7,27.8,2,0,2023,Round 21
231,183,Sam Powell-Pepper,FWD,5,7,0,3,41.7,3,1,2023,Round 21
232,183,Isaac Quaynor,DEF,5,12,3,1,29.4,4,0,2023,Round 21
233,183,Esava Ratugolea,KEYD,5,4,6,2,55.6,1,0,2023,Round 21
234,183,Mason Redman,DEF,5,18,7,1,21.7,1,0,2023,Round 21
235,183,Ed Richards,DEF,5,12,7,3,29.4,5,0,2023,Round 21
236,183,Trent Rivers,DEF,5,13,5,0,27.8,5,0,2023,Round 21
237,183,Luke Ryan,DEF,5,8,6,2,38.5,3,0,2023,Round 21
238,183,Cooper Sharman,KEYF,5,6,1,1,45.5,5,2,2023,Round 21
239,183,Jayden Short,DEF,5,20,1,4,20,5,0,2023,Round 21
240,183,Tom Sparrow,MID,5,15,5,5,25,2,0,2023,Round 21
241,183,Corey Wagner,DEF,5,9,6,4,35.7,2,0,2023,Round 21
242,183,Taylor Walker,KEYF,5,8,0,2,38.5,3,0,2023,Round 21
243,183,Nasiah Wanganeen-Milera,DEF,5,14,5,3,26.3,4,0,2023,Round 21
244,183,Jacob Weitering,KEYD,5,10,9,2,33.3,2,0,2023,Round 21
245,183,Alex Witherden,DEF,5,14,5,5,26.3,4,0,2023,Round 21
246,247,Oscar Allen,KEYF,4,8,0,3,33.3,1,1,2023,Round 21
247,247,Riley Bonner,MID,4,12,0,5,25,4,0,2023,Round 21
248,247,Luke Breust,FWD,4,11,1,2,26.7,4,3,2023,Round 21
249,247,Ryan Burton,DEF,4,15,7,5,21.1,3,0,2023,Round 21
250,247,Dan Butler,FWD,4,10,3,4,28.6,3,1,2023,Round 21
251,247,Ryan Byrnes,MID,4,7,3,3,36.4,4,0,2023,Round 21
252,247,Jye Caldwell,FWD,4,8,1,5,33.3,3,1,2023,Round 21
253,247,Zaine Cordy,KEYD,4,4,6,0,50,3,0,2023,Round 21
254,247,Noah Cumberland,FWD,4,9,2,8,30.8,1,0,2023,Round 21
255,247,Sam De Koning,KEYD,4,11,5,1,26.7,3,0,2023,Round 21
256,247,Taylor Duryea,DEF,4,10,4,0,28.6,2,0,2023,Round 21
257,247,Xavier Duursma,MID,4,10,5,2,28.6,3,0,2023,Round 21
258,247,Brandon Ellis,MID,4,12,1,6,25,2,0,2023,Round 21
259,247,Neil Erasmus,MID,4,13,3,3,23.5,3,0,2023,Round 21
260,247,Jy Farrar,DEF,4,4,4,2,50,1,0,2023,Round 21
261,247,Aaron Francis,KEYD,4,3,8,3,57.1,1,0,2023,Round 21
262,247,Jack Gunston,KEYF,4,4,0,0,50,1,1,2023,Round 21
263,247,Blake Hardwick,DEF,4,10,7,0,28.6,1,0,2023,Round 21
264,247,Nick Haynes,DEF,4,14,4,2,22.2,2,0,2023,Round 21
265,247,Bradley Hill,FWD,4,18,1,1,18.2,3,0,2023,Round 21
266,247,Bobby Hill,FWD,4,9,3,4,30.8,3,0,2023,Round 21
267,247,Harry Himmelberg,KEYD,4,14,6,3,22.2,3,0,2023,Round 21
268,247,Dan Houston,DEF,4,8,3,1,33.3,1,0,2023,Round 21
269,247,Jeremy Howe,KEYD,4,8,5,2,33.3,2,0,2023,Round 21
