,Rank,Player,Position,CP    ,UP,IP,T,CPR,GBG,F50GBG,Season,Round
0,1,Jobe Watson,MID,20,11,2,8,64.5,7,2,2012,Round 4
1,2,Lenny Hayes,MID,17,14,4,6,54.8,13,2,2012,Round 4
2,2,Dane Swan,MID,17,16,9,6,51.5,9,2,2012,Round 4
3,4,Gary Ablett,MID,16,16,3,9,50,13,2,2012,Round 4
4,4,Liam Anthony,MID,16,13,7,8,55.2,13,1,2012,Round 4
5,6,Andrew Swallow,MID,15,13,1,2,53.6,10,1,2012,Round 4
6,6,Jack Ziebell,MID,15,8,1,7,65.2,8,1,2012,Round 4
7,8,Daniel Cross,MID,14,14,3,3,50,11,1,2012,Round 4
8,8,Ben Cunnington,MID,14,7,2,4,66.7,9,2,2012,Round 4
9,8,Nick Dal Santo,MID,14,3,4,2,82.4,11,3,2012,Round 4
10,8,Nathan Foley,MID,14,10,3,5,58.3,11,0,2012,Round 4
11,8,Josh P. Kennedy,MID,14,13,2,8,51.9,10,0,2012,Round 4
12,8,Daniel Kerr,MID,14,18,4,3,43.8,9,3,2012,Round 4
13,8,Sam Mitchell,MID,14,16,2,3,46.7,9,1,2012,Round 4
14,8,Joel Selwood,MID,14,13,4,1,51.9,8,0,2012,Round 4
15,16,Travis Boak,MID,13,18,1,5,41.9,11,2,2012,Round 4
16,16,Dom Cassisi,MID,13,10,6,1,56.5,11,2,2012,Round 4
17,16,Adam Cooney,MID,13,12,5,8,52,11,3,2012,Round 4
18,16,Brent Moloney,MID,13,4,0,4,76.5,10,0,2012,Round 4
19,16,Luke Parker,MID,13,15,4,4,46.4,10,1,2012,Round 4
20,16,Scott Pendlebury,MID,13,17,3,3,43.3,6,1,2012,Round 4
21,16,Tom Rockliff,MID,13,26,1,4,33.3,5,0,2012,Round 4
22,16,Brad Sewell,MID,13,11,2,4,54.2,12,0,2012,Round 4
23,16,Scott D. Thompson,KEYD,13,8,13,2,61.9,7,0,2012,Round 4
24,16,Shane Tuck,MID,13,14,3,6,48.1,9,0,2012,Round 4
25,26,Allen Christensen,FWD,12,11,2,4,52.2,10,3,2012,Round 4
26,26,Trent Cotchin,MID,12,11,1,2,52.2,9,5,2012,Round 4
27,26,Luke Dahlhaus,FWD,12,13,3,3,48,8,2,2012,Round 4
28,26,Stephen Hill,MID,12,17,5,5,41.4,10,0,2012,Round 4
29,26,Kieren Jack,MID,12,14,6,5,46.2,11,0,2012,Round 4
30,26,Marc Murphy,MID,12,18,2,4,40,7,2,2012,Round 4
31,26,Matthew Priddis,MID,12,8,3,0,60,7,1,2012,Round 4
32,26,Daniel Rich,MID,12,10,0,2,54.5,5,2,2012,Round 4
