,Rank,Player,Position,CP    ,UP,IP,T,CPR,GBG,F50GBG,Season,Round
0,1,Jaeger O'Meara,MID,23,22,3,8,51.1,19,0,2019,Round 6
1,2,Ben Cunnington,MID,21,15,1,7,58.3,15,1,2019,Round 6
2,3,Josh P. Kennedy,MID,19,13,2,4,59.4,19,4,2019,Round 6
3,3,Clayton Oliver,MID,19,12,8,5,61.3,15,1,2019,Round 6
4,5,George Hewett,MID,18,7,6,6,72,14,1,2019,Round 6
5,5,Jacob Hopper,MID,18,15,8,4,54.5,14,1,2019,Round 6
6,7,Patrick Cripps,MID,17,12,3,4,58.6,10,3,2019,Round 6
7,7,Dion Prestia,MID,17,13,6,8,56.7,12,3,2019,Round 6
8,7,Tim Taranto,MID,17,14,3,3,54.8,13,2,2019,Round 6
9,10,Nat Fyfe,MID,16,15,5,6,51.6,11,1,2019,Round 6
10,10,Jake Melksham,FWD,16,10,3,10,61.5,6,0,2019,Round 6
11,10,Scott Pendlebury,MID,16,20,8,6,44.4,10,0,2019,Round 6
12,13,Travis Boak,MID,15,21,2,7,41.7,10,0,2019,Round 6
13,13,Brodie Grundy,RUC,15,11,4,3,57.7,9,1,2019,Round 6
14,13,Kane Lambert,FWD,15,14,1,5,51.7,11,4,2019,Round 6
15,13,Jack Steele,MID,15,8,6,6,65.2,11,1,2019,Round 6
16,17,Brad Crouch,MID,14,13,0,6,51.9,8,1,2019,Round 6
17,17,Josh Kelly,MID,14,17,6,6,45.2,14,3,2019,Round 6
18,17,Lachie Neale,MID,14,14,3,3,50,12,1,2019,Round 6
19,17,Rhys Stanley,RUC,14,8,5,4,63.6,5,0,2019,Round 6
20,17,Jake Stringer,FWD,14,5,0,4,73.7,10,5,2019,Round 6
21,17,Adam Treloar,MID,14,18,7,4,43.8,12,0,2019,Round 6
22,17,James Worpel,MID,14,10,3,5,58.3,10,2,2019,Round 6
23,24,Marcus Bontempelli,MID,13,12,2,3,52,7,0,2019,Round 6
24,24,Matt Crouch,MID,13,23,4,7,36.1,10,1,2019,Round 6
25,24,Brayden Fiorini,MID,13,18,3,6,41.9,8,0,2019,Round 6
26,24,Max Gawn,RUC,13,4,5,5,76.5,7,0,2019,Round 6
27,24,Jarryd Lyons,MID,13,12,3,10,52,9,0,2019,Round 6
28,24,Zac Williams,DEF,13,17,12,4,43.3,12,0,2019,Round 6
29,24,Elliot Yeo,MID,13,13,1,3,50,6,0,2019,Round 6
30,31,Gary Ablett,FWD,12,16,0,3,42.9,11,6,2019,Round 6
31,31,Tom Bellchambers,RUC,12,5,5,4,70.6,9,1,2019,Round 6
32,31,Will Brodie,MID,12,9,4,5,57.1,8,0,2019,Round 6
33,31,Josh Dunkley,MID,12,12,4,4,50,10,6,2019,Round 6
34,31,Xavier Duursma,MID,12,12,5,4,50,12,3,2019,Round 6
35,31,Tom Hickey,RUC,12,12,1,6,50,5,0,2019,Round 6
36,31,Marty Hore,DEF,12,8,9,4,60,9,0,2019,Round 6
37,31,Sam Menegola,MID,12,11,3,4,52.2,10,3,2019,Round 6
38,31,Dylan Shiel,MID,12,20,1,10,37.5,9,2,2019,Round 6
39,31,Mitch Wallis,FWD,12,10,1,3,54.5,8,1,2019,Round 6
40,31,Michael Walters,FWD,12,5,2,3,70.6,7,1,2019,Round 6
41,31,Matt de Boer,MID,12,10,2,1,54.5,11,5,2019,Round 6
42,43,Hugh Greenwood,FWD,11,4,3,0,73.3,8,3,2019,Round 6
43,43,Matthew Kreuzer,RUC,11,5,1,2,68.8,3,0,2019,Round 6
44,43,Tom Langdon,DEF,11,8,9,1,57.9,10,1,2019,Round 6
45,43,Tom Liberatore,MID,11,10,4,5,52.4,8,1,2019,Round 6
46,43,Jack Macrae,MID,11,18,3,6,37.9,9,4,2019,Round 6
47,43,Dustin Martin,FWD,11,4,4,4,73.3,10,4,2019,Round 6
48,43,Stefan Martin,RUC,11,7,6,5,61.1,5,0,2019,Round 6
49,43,Ben McEvoy,RUC,11,5,3,1,68.8,7,0,2019,Round 6
50,43,Zach Merrett,MID,11,22,5,7,33.3,5,1,2019,Round 6
51,43,Shane Mumford,RUC,11,5,3,2,68.8,6,1,2019,Round 6
52,43,David Mundy,MID,11,20,3,4,35.5,6,0,2019,Round 6
53,43,Ryan Nyhuis,DEF,11,10,10,3,52.4,7,0,2019,Round 6
54,43,Tom Phillips,MID,11,15,3,6,42.3,7,0,2019,Round 6
55,43,Tom Rockliff,MID,11,17,2,4,39.3,6,1,2019,Round 6
56,43,Connor Rozee,FWD,11,11,0,2,50,8,4,2019,Round 6
57,43,Joel Selwood,MID,11,14,6,3,44,4,0,2019,Round 6
58,43,Rory Sloane,MID,11,11,4,4,50,8,1,2019,Round 6
59,43,Jack Steven,FWD,11,11,2,3,50,7,0,2019,Round 6
60,43,Billy Stretch,MID,11,11,4,1,50,7,0,2019,Round 6
61,43,Nick Vlastuin,DEF,11,18,14,2,37.9,6,0,2019,Round 6
62,63,Taylor Adams,MID,10,13,4,4,43.5,5,0,2019,Round 6
63,63,David Cuningham,FWD,10,6,1,4,62.5,8,3,2019,Round 6
64,63,Tom Cutler,MID,10,12,1,4,45.5,6,3,2019,Round 6
65,63,Patrick Dangerfield,MID,10,20,3,8,33.3,3,1,2019,Round 6
66,63,Luke Davies-Uniacke,FWD,10,8,1,1,55.6,6,0,2019,Round 6
67,63,Brad Ebert,FWD,10,13,3,2,43.5,5,2,2019,Round 6
68,63,Jade Gresham,FWD,10,11,2,6,47.6,10,0,2019,Round 6
69,63,Tom Hawkins,KEYF,10,8,2,3,55.6,6,5,2019,Round 6
70,63,Dyson Heppell,MID,10,22,6,6,31.3,8,0,2019,Round 6
71,63,Jack Higgins,FWD,10,15,3,6,40,8,2,2019,Round 6
72,63,Zak Jones,MID,10,17,3,4,37,6,1,2019,Round 6
73,63,Rory Laird,DEF,10,21,8,2,32.3,9,0,2019,Round 6
74,63,Jeremy McGovern,KEYD,10,7,11,4,58.8,7,0,2019,Round 6
75,63,Touk Miller,MID,10,13,0,3,43.5,6,1,2019,Round 6
76,63,Luke Parker,MID,10,14,3,6,41.7,7,0,2019,Round 6
77,63,Jack Riewoldt,KEYF,10,6,5,7,62.5,5,4,2019,Round 6
78,63,Dom Sheed,MID,10,11,1,2,47.6,6,1,2019,Round 6
79,63,Luke Shuey,MID,10,11,0,7,47.6,3,0,2019,Round 6
80,63,Adam Tomlinson,MID,10,11,4,4,47.6,6,1,2019,Round 6
81,63,Sam Walsh,MID,10,20,3,5,33.3,6,1,2019,Round 6
82,63,Ollie Wines,MID,10,16,1,4,38.5,7,1,2019,Round 6
83,63,Jarrod Witts,RUC,10,4,2,1,71.4,9,2,2019,Round 6
84,85,Jed Anderson,MID,9,15,2,3,37.5,7,1,2019,Round 6
85,85,Dayne Beams,MID,9,18,3,7,33.3,7,1,2019,Round 6
86,85,Josh Caddy,FWD,9,8,3,5,52.9,6,2,2019,Round 6
87,85,Ed Curnow,MID,9,15,0,3,37.5,7,4,2019,Round 6
88,85,Luke Dahlhaus,FWD,9,12,2,2,42.9,8,3,2019,Round 6
89,85,Joe Daniher,KEYF,9,6,2,3,60,2,0,2019,Round 6
90,85,Cameron Ellis-Yolmen,MID,9,10,2,3,47.4,8,1,2019,Round 6
91,85,Joel Hamling,KEYD,9,8,8,4,52.9,5,0,2019,Round 6
92,85,Isaac Heeney,FWD,9,7,2,2,56.3,4,0,2019,Round 6
93,85,Dan Houston,DEF,9,11,7,6,45,7,0,2019,Round 6
94,85,Liam Jones,KEYD,9,7,9,1,56.3,4,0,2019,Round 6
95,85,Nathan Jones,DEF,9,11,3,3,45,7,0,2019,Round 6
96,85,David Myers,FWD,9,5,1,3,64.3,8,0,2019,Round 6
97,85,Reilly O'Brien,RUC,9,4,3,2,69.2,4,1,2019,Round 6
98,85,Darcy Parish,FWD,9,13,2,3,40.9,9,3,2019,Round 6
99,85,Sam Petrevski-Seton,DEF,9,13,1,2,40.9,7,0,2019,Round 6
100,85,Lachie Plowman,DEF,9,11,10,3,45,8,0,2019,Round 6
101,85,Christian Salem,DEF,9,10,5,3,47.4,9,0,2019,Round 6
102,85,Jack Viney,MID,9,16,2,10,36,7,0,2019,Round 6
103,85,Taylor Walker,KEYF,9,6,5,5,60,4,3,2019,Round 6
104,105,Rory Atkins,MID,8,21,4,7,27.6,8,1,2019,Round 6
105,105,Jarrod Berry,MID,8,11,2,0,42.1,6,1,2019,Round 6
106,105,Jack Bowes,MID,8,10,3,6,44.4,7,3,2019,Round 6
107,105,Angus Brayshaw,MID,8,20,7,7,28.6,5,0,2019,Round 6
108,105,Levi Casboult,KEYF,8,1,1,2,88.9,2,0,2019,Round 6
109,105,Tom Clurey,KEYD,8,7,9,3,53.3,5,0,2019,Round 6
110,105,Stephen Coniglio,MID,8,15,1,6,34.8,4,0,2019,Round 6
111,105,Jordan Dawson,DEF,8,10,5,6,44.4,5,2,2019,Round 6
112,105,Jordan De Goey,FWD,8,8,3,3,50,5,3,2019,Round 6
113,105,Mitch Duncan,MID,8,22,4,5,26.7,5,0,2019,Round 6
114,105,Zac Fisher,FWD,8,16,1,6,33.3,6,3,2019,Round 6
115,105,Sam Frost,KEYD,8,5,10,7,61.5,7,0,2019,Round 6
116,105,Andrew Gaff,MID,8,19,2,11,29.6,6,1,2019,Round 6
117,105,Todd Goldstein,RUC,8,13,2,5,38.1,4,1,2019,Round 6
118,105,Toby Greene,FWD,8,10,1,6,44.4,5,4,2019,Round 6
119,105,Matt Guelfi,MID,8,8,1,3,50,4,2,2019,Round 6
120,105,Bradley Hill,MID,8,20,5,3,28.6,7,0,2019,Round 6
121,105,Jesse Hogan,KEYF,8,9,1,4,47.1,6,5,2019,Round 6
122,105,Daniel Howe,MID,8,13,0,2,38.1,3,0,2019,Round 6
123,105,Jeremy Howe,KEYD,8,9,8,4,47.1,2,0,2019,Round 6
124,105,Ethan Hughes,DEF,8,9,9,0,47.1,7,0,2019,Round 6
125,105,Jarman Impey,DEF,8,7,8,1,53.3,4,0,2019,Round 6
126,105,Tim Kelly,MID,8,9,3,3,47.1,6,1,2019,Round 6
127,105,Scott Lycett,RUC,8,3,2,3,72.7,5,1,2019,Round 6
128,105,Gryan Miers,FWD,8,12,2,4,40,6,4,2019,Round 6
129,105,Darcy Moore,KEYD,8,9,11,4,47.1,4,0,2019,Round 6
130,105,Christian Petracca,FWD,8,6,3,5,57.1,6,3,2019,Round 6
131,105,Jasper Pittard,DEF,8,14,8,4,36.4,5,0,2019,Round 6
132,105,Sam J. Reid,DEF,8,3,6,0,72.7,5,0,2019,Round 6
133,105,Mitch Robinson,MID,8,19,3,8,29.6,6,1,2019,Round 6
134,105,Jack Ross,MID,8,21,1,5,27.6,5,0,2019,Round 6
135,105,Adam Saad,DEF,8,10,7,4,44.4,6,0,2019,Round 6
136,105,Tom Scully,MID,8,16,2,4,33.3,5,3,2019,Round 6
137,105,James Sicily,KEYD,8,20,10,7,28.6,5,0,2019,Round 6
138,105,Brodie Smith,DEF,8,19,6,9,29.6,8,1,2019,Round 6
139,105,Harry Taylor,KEYD,8,15,9,1,34.8,7,0,2019,Round 6
