,Rank,Player,Position,CP    ,UP,IP,T,CPR,GBG,F50GBG,Season,Round
0,1,Matthew Priddis,MID,21,14,8,4,60,15,4,2012,Round 15
1,2,Scott Thompson,MID,20,12,4,5,62.5,10,1,2012,Round 15
2,3,Joel Selwood,MID,19,14,5,7,57.6,12,5,2012,Round 15
3,4,Jarryd Blair,FWD,18,6,2,1,75,15,3,2012,Round 15
4,5,Matthew Boyd,MID,17,18,6,6,48.6,13,2,2012,Round 15
5,6,Josh P. Kennedy,MID,15,15,8,7,50,12,2,2012,Round 15
6,7,Toby Greene,MID,14,21,4,5,40,7,0,2012,Round 15
7,7,Daniel Kerr,MID,14,17,4,4,45.2,6,1,2012,Round 15
8,9,Travis Boak,MID,13,11,1,5,54.2,9,3,2012,Round 15
9,9,Trent Cotchin,MID,13,14,2,5,48.1,10,4,2012,Round 15
10,9,Lenny Hayes,MID,13,11,3,5,54.2,11,0,2012,Round 15
11,9,Kieren Jack,MID,13,11,5,7,54.2,8,2,2012,Round 15
12,9,Jarrad McVeigh,MID,13,20,4,3,39.4,11,5,2012,Round 15
13,9,Nic Naitanui,RUC,13,1,5,2,92.9,5,0,2012,Round 15
14,9,Cyril Rioli,FWD,13,12,4,1,52,9,3,2012,Round 15
15,9,Mitch Robinson,FWD,13,16,6,7,44.8,7,0,2012,Round 15
16,9,Andrew Swallow,MID,13,12,2,5,52,6,0,2012,Round 15
17,9,Dane Swan,MID,13,18,3,2,41.9,9,0,2012,Round 15
18,9,Shane Tuck,MID,13,10,1,2,56.5,10,1,2012,Round 15
19,9,Callan Ward,MID,13,9,4,2,59.1,9,0,2012,Round 15
20,21,Nick Dal Santo,MID,12,15,4,3,44.4,9,1,2012,Round 15
21,21,Patrick Dangerfield,MID,12,9,2,1,57.1,8,0,2012,Round 15
22,21,Ben Howlett,MID,12,9,4,2,57.1,9,1,2012,Round 15
23,21,Ben Hudson,RUC,12,6,4,1,66.7,9,0,2012,Round 15
24,21,Chris Judd,MID,12,18,1,3,40,11,2,2012,Round 15
25,21,Tom Liberatore,MID,12,13,1,6,48,10,1,2012,Round 15
26,21,Brock McLean,MID,12,17,1,1,41.4,8,0,2012,Round 15
27,21,Tom Rockliff,MID,12,14,2,3,46.2,9,2,2012,Round 15
28,21,Jarryd Roughead,KEYF,12,13,3,5,48,5,1,2012,Round 15
29,21,Colin Sylvia,FWD,12,11,3,6,52.2,10,0,2012,Round 15
30,21,Bernie Vince,MID,12,13,4,4,48,7,2,2012,Round 15
31,21,Dayne Zorko,MID,12,19,4,4,38.7,10,2,2012,Round 15
32,33,Dayne Beams,MID,11,13,1,3,45.8,7,1,2012,Round 15
33,33,Paul Chapman,FWD,11,16,3,3,40.7,4,0,2012,Round 15
34,33,Allen Christensen,FWD,11,14,5,3,44,8,1,2012,Round 15
35,33,Brad Ebert,MID,11,10,1,4,52.4,9,1,2012,Round 15
36,33,Nathan Jones,MID,11,13,3,3,45.8,5,0,2012,Round 15
37,33,Nick Lower,MID,11,10,3,2,52.4,7,0,2012,Round 15
38,33,Ryan O'Keefe,MID,11,10,2,1,52.4,10,2,2012,Round 15
39,33,Clancee Pearce,MID,11,12,2,4,47.8,4,1,2012,Round 15
40,33,Michael Rischitelli,MID,11,9,7,3,55,9,1,2012,Round 15
41,33,Luke Shuey,MID,11,13,1,6,45.8,6,2,2012,Round 15
42,33,Brent Stanton,MID,11,12,6,7,47.8,8,2,2012,Round 15
43,33,Jobe Watson,MID,11,13,2,3,45.8,7,1,2012,Round 15
44,45,Leigh Adams,FWD,10,9,0,7,52.6,5,1,2012,Round 15
45,45,David Armitage,MID,10,13,3,2,43.5,6,0,2012,Round 15
46,45,Rohan Bail,MID,10,10,7,5,50,8,1,2012,Round 15
47,45,Daniel Cross,MID,10,16,3,3,38.5,7,1,2012,Round 15
48,45,Shane Edwards,FWD,10,10,2,2,50,7,2,2012,Round 15
49,45,Matthew Kreuzer,RUC,10,8,0,4,55.6,6,1,2012,Round 15
50,45,Samuel Lonergan,MID,10,10,2,4,50,6,1,2012,Round 15
51,45,Joel Macdonald,DEF,10,10,6,4,50,7,1,2012,Round 15
52,45,Beau Maister,KEYF,10,8,2,4,55.6,2,2,2012,Round 15
53,45,Ivan Maric,RUC,10,9,4,4,52.6,9,0,2012,Round 15
54,45,Chris Mayne,FWD,10,10,5,1,50,4,2,2012,Round 15
55,45,Sam Mitchell,MID,10,22,4,7,31.3,5,1,2012,Round 15
56,45,Leigh Montagna,MID,10,11,3,5,47.6,8,1,2012,Round 15
57,45,Tendai Mzungu,MID,10,10,4,1,50,7,1,2012,Round 15
58,45,Darren Pfeiffer,MID,10,7,9,2,58.8,4,1,2012,Round 15
59,45,Jason Porplyzia,FWD,10,6,1,3,62.5,6,1,2012,Round 15
60,45,Jack Redden,MID,10,11,6,4,47.6,8,0,2012,Round 15
61,45,Jack Riewoldt,KEYF,10,7,3,4,58.8,4,3,2012,Round 15
62,45,Will Schofield,DEF,10,13,8,5,43.5,6,1,2012,Round 15
63,45,Rory Sloane,MID,10,12,5,2,45.5,7,1,2012,Round 15
64,45,Jack Watts,DEF,10,7,10,7,58.8,5,1,2012,Round 15
65,66,Taylor Adams,FWD,9,17,0,6,34.6,7,0,2012,Round 15
66,66,Jude Bolton,FWD,9,9,3,2,50,8,2,2012,Round 15
67,66,Sam Butler,DEF,9,13,7,3,40.9,7,0,2012,Round 15
68,66,Travis Cloke,KEYF,9,7,1,4,56.3,4,1,2012,Round 15
69,66,Reece Conca,MID,9,11,3,6,45,4,1,2012,Round 15
70,66,Stephen Coniglio,MID,9,17,3,10,34.6,4,0,2012,Round 15
71,66,Richard Douglas,MID,9,11,1,3,45,7,3,2012,Round 15
72,66,Michael Firrito,DEF,9,6,8,3,60,5,0,2012,Round 15
73,66,Jeff Garlett,FWD,9,7,2,2,56.3,7,6,2012,Round 15
74,66,David Hale,RUC,9,7,3,1,56.3,4,1,2012,Round 15
75,66,Pearce Hanley,DEF,9,23,7,6,28.1,8,1,2012,Round 15
76,66,Dyson Heppell,DEF,9,15,5,4,37.5,7,1,2012,Round 15
77,66,Heath Hocking,MID,9,11,1,3,45,7,0,2012,Round 15
78,66,Jeremy Howe,FWD,9,7,4,7,56.3,6,0,2012,Round 15
79,66,Sam Jacobs,RUC,9,10,2,4,47.4,4,0,2012,Round 15
80,66,Clinton Jones,MID,9,10,4,2,47.4,8,1,2012,Round 15
81,66,James Kelly,MID,9,18,3,1,33.3,6,1,2012,Round 15
82,66,Jordie McKenzie,MID,9,12,3,4,42.9,8,0,2012,Round 15
83,66,Will Minson,RUC,9,10,2,3,47.4,4,0,2012,Round 15
84,66,Steven Motlop,FWD,9,6,2,6,60,6,3,2012,Round 15
85,66,Joel Patfull,KEYD,9,8,7,3,52.9,8,0,2012,Round 15
86,66,Daniel Rich,MID,9,11,6,4,45,6,0,2012,Round 15
87,66,Nick Riewoldt,KEYF,9,16,2,4,36,5,1,2012,Round 15
88,66,Heath Scotland,MID,9,18,4,4,33.3,8,0,2012,Round 15
89,66,Steele Sidebottom,MID,9,16,5,3,36,8,0,2012,Round 15
90,66,Clay Smith,MID,9,9,0,2,50,7,1,2012,Round 15
91,66,Zac Smith,RUC,9,4,2,3,69.2,6,3,2012,Round 15
92,66,Jack Trengove,MID,9,5,2,2,64.3,5,0,2012,Round 15
93,66,Nathan Van Berlo,MID,9,15,4,1,37.5,7,2,2012,Round 15
94,66,Andrew Walker,FWD,9,11,1,4,45,8,3,2012,Round 15
95,66,Mitch Wallis,MID,9,20,2,3,31,6,0,2012,Round 15
96,66,Jack Ziebell,MID,9,12,2,6,42.9,5,0,2012,Round 15
97,98,Gary Ablett,MID,8,17,3,8,32,5,0,2012,Round 15
98,98,Liam Anthony,MID,8,12,5,2,40,7,2,2012,Round 15
99,98,Hayden Ballantyne,FWD,8,7,1,6,53.3,5,0,2012,Round 15
100,98,Eddie Betts,FWD,8,7,1,2,53.3,6,2,2012,Round 15
101,98,Luke Breust,FWD,8,12,1,1,40,8,6,2012,Round 15
102,98,Ryan Crowley,MID,8,4,5,1,66.7,3,1,2012,Round 15
103,98,Brandon Ellis,DEF,8,11,3,4,42.1,6,0,2012,Round 15
104,98,Bryce Gibbs,MID,8,17,7,5,32,7,0,2012,Round 15
105,98,Heath Grundy,KEYD,8,12,10,4,40,4,0,2012,Round 15
106,98,Jarrod Harbrow,DEF,8,15,3,5,34.8,4,0,2012,Round 15
107,98,Bachar Houli,DEF,8,17,4,3,32,6,0,2012,Round 15
108,98,Justin Koschitzke,KEYF,8,3,1,0,72.7,4,3,2012,Round 15
109,98,Brian Lake,KEYD,8,9,10,2,47.1,3,0,2012,Round 15
110,98,Andrew Mackie,DEF,8,17,6,2,32,6,0,2012,Round 15
111,98,Patrick McGinnity,MID,8,6,5,1,57.1,7,0,2012,Round 15
112,98,Luke McGuane,KEYF,8,5,2,3,61.5,2,1,2012,Round 15
113,98,Robin Nahas,FWD,8,10,3,3,44.4,7,3,2012,Round 15
114,98,Andrew Raines,MID,8,12,0,5,40,7,3,2012,Round 15
115,98,Sam Reid,KEYF,8,3,1,2,72.7,4,3,2012,Round 15
116,98,Heath Shaw,DEF,8,10,9,3,44.4,6,0,2012,Round 15
117,98,Jack Steven,MID,8,10,1,4,44.4,5,1,2012,Round 15
118,98,Maverick Weller,DEF,8,6,5,4,57.1,6,0,2012,Round 15
119,98,Daniel Wells,MID,8,10,6,7,44.4,5,1,2012,Round 15
120,121,Kepler Bradley,KEYF,7,13,2,4,35,7,4,2012,Round 15
121,121,Matthew Broadbent,MID,7,7,3,2,50,7,1,2012,Round 15
122,121,Jonathan Brown,KEYF,7,6,0,4,53.8,5,4,2012,Round 15
123,121,Andrew Carrazzo,MID,7,18,0,0,28,5,0,2012,Round 15
124,121,Joel Corey,MID,7,13,4,4,35,5,0,2012,Round 15
125,121,Chad Cornes,KEYD,7,10,2,3,41.2,5,1,2012,Round 15
126,121,Dean Cox,RUC,7,14,3,2,33.3,1,0,2012,Round 15
127,121,Ed Curnow,MID,7,16,2,3,30.4,6,1,2012,Round 15
128,121,Luke Dahlhaus,FWD,7,13,1,5,35,5,0,2012,Round 15
129,121,Courtenay Dempsey,DEF,7,16,5,5,30.4,5,0,2012,Round 15
130,121,Sean Dempster,DEF,7,9,10,7,43.8,6,0,2012,Round 15
131,121,Charlie Dixon,KEYD,7,6,3,1,53.8,1,1,2012,Round 15
132,121,Nathan Djerrkura,FWD,7,10,3,0,41.2,6,0,2012,Round 15
133,121,Andrejs Everitt,FWD,7,7,2,4,50,3,2,2012,Round 15
134,121,James Frawley,KEYD,7,13,6,4,35,5,0,2012,Round 15
135,121,Josh Gibson,KEYD,7,17,11,1,29.2,5,0,2012,Round 15
136,121,Tyson Goldsack,FWD,7,3,3,3,70,6,2,2012,Round 15
137,121,Adam Goodes,FWD,7,15,2,7,31.8,5,3,2012,Round 15
138,121,Ryan Griffen,MID,7,9,2,2,43.8,5,3,2012,Round 15
139,121,Shaun Grigg,MID,7,28,3,4,20,6,1,2012,Round 15
140,121,Brent Harvey,FWD,7,16,3,4,30.4,6,1,2012,Round 15
141,121,Ryan Harwood,DEF,7,15,4,2,31.8,4,0,2012,Round 15
142,121,David Hille,KEYF,7,7,2,6,50,2,1,2012,Round 15
143,121,Shannon Hurn,DEF,7,7,5,3,50,3,0,2012,Round 15
144,121,Jordan Lewis,FWD,7,23,2,2,23.3,2,0,2012,Round 15
145,121,Matthew Lobbe,RUC,7,6,3,3,53.8,3,0,2012,Round 15
146,121,David Mackay,MID,7,13,6,2,35,7,0,2012,Round 15
147,121,Nick Maxwell,DEF,7,9,10,2,43.8,2,0,2012,Round 15
148,121,Daniel Merrett,KEYF,7,5,5,2,58.3,3,0,2012,Round 15
149,121,Steven Morris,DEF,7,11,8,6,38.9,6,0,2012,Round 15
150,121,David Mundy,MID,7,11,4,6,38.9,5,0,2012,Round 15
151,121,Tom Murphy,DEF,7,9,8,2,43.8,6,0,2012,Round 15
152,121,Matthew Pavlich,KEYF,7,15,1,1,31.8,3,2,2012,Round 15
153,121,Ted Richards,KEYD,7,7,10,3,50,2,0,2012,Round 15
154,121,Matt Rosa,MID,7,17,3,6,29.2,4,0,2012,Round 15
155,121,Ben Rutten,KEYD,7,12,6,2,36.8,4,0,2012,Round 15
156,121,Matt Shaw,DEF,7,11,3,0,38.9,3,0,2012,Round 15
157,121,Kade Simpson,MID,7,9,4,4,43.8,5,1,2012,Round 15
158,121,Danny Stanley,DEF,7,12,8,4,36.8,6,1,2012,Round 15
159,121,Cam Sutcliffe,MID,7,8,1,3,46.7,7,0,2012,Round 15
160,121,Daniel Talia,KEYD,7,4,6,1,63.6,4,0,2012,Round 15
161,121,Dale Thomas,FWD,7,21,4,5,25,6,2,2012,Round 15
162,121,Sharrod Wellingham,FWD,7,13,0,3,35,3,2,2012,Round 15
163,121,Justin Westhoff,KEYF,7,8,2,2,46.7,2,1,2012,Round 15
164,165,Jed Adcock,DEF,6,15,5,7,28.6,4,0,2012,Round 15
165,165,Shaun Atley,DEF,6,13,6,3,31.6,5,0,2012,Round 15
166,165,Michael Barlow,MID,6,14,1,3,30,4,0,2012,Round 15
167,165,Grant Birchall,DEF,6,24,5,2,20,6,0,2012,Round 15
168,165,Greg Broughton,DEF,6,5,1,5,54.5,4,2,2012,Round 15
169,165,Tomas Bugg,DEF,6,10,4,1,37.5,5,0,2012,Round 15
170,165,Josh Caddy,MID,6,13,2,2,31.6,4,1,2012,Round 15
171,165,Martin Clarke,DEF,6,7,4,2,46.2,5,0,2012,Round 15
172,165,Kane Cornes,MID,6,11,2,2,35.3,5,1,2012,Round 15
173,165,Brett Deledio,MID,6,17,2,7,26.1,3,0,2012,Round 15
174,165,Tory Dickson,FWD,6,9,1,1,40,4,1,2012,Round 15
175,165,Lynden Dunn,DEF,6,12,4,4,33.3,4,0,2012,Round 15
176,165,Alex Fasolo,FWD,6,16,0,4,27.3,5,0,2012,Round 15
177,165,Sam Fisher,KEYD,6,15,8,3,28.6,5,0,2012,Round 15
178,165,Jarryn Geary,DEF,6,6,5,3,50,4,0,2012,Round 15
179,165,Jonathan Giles,RUC,6,1,2,1,85.7,3,1,2012,Round 15
180,165,Todd Goldstein,RUC,6,2,0,3,75,5,1,2012,Round 15
181,165,Shaun Higgins,FWD,6,17,3,2,26.1,3,2,2012,Round 15
182,165,Kyal Horsley,MID,6,7,1,3,46.2,6,1,2012,Round 15
183,165,Christian Howard,DEF,6,10,5,2,37.5,5,0,2012,Round 15
184,165,Stefan Martin,RUC,6,13,1,7,31.6,3,1,2012,Round 15
185,165,John McCarthy,MID,6,9,2,6,40,5,1,2012,Round 15
186,165,James McDonald,MID,6,4,0,0,60,4,0,2012,Round 15
187,165,Ben McGlynn,FWD,6,5,2,3,54.5,4,0,2012,Round 15
188,165,Stephen Milne,FWD,6,6,0,3,50,5,5,2012,Round 15
189,165,Drew Petrie,KEYF,6,3,2,6,66.7,4,1,2012,Round 15
190,165,Dion Prestia,MID,6,9,3,1,40,5,0,2012,Round 15
191,165,Ahmed Saad,FWD,6,8,3,3,42.9,3,1,2012,Round 15
192,165,Liam Shiels,MID,6,23,2,5,20.7,3,0,2012,Round 15
193,165,Devon Smith,FWD,6,15,2,3,28.6,4,0,2012,Round 15
194,165,Paul Stewart,FWD,6,8,2,3,42.9,4,3,2012,Round 15
195,165,Robbie Tarrant,KEYF,6,7,0,1,46.2,3,0,2012,Round 15
196,165,Adam Tomlinson,KEYF,6,11,2,1,35.3,5,2,2012,Round 15
197,165,Alan Toovey,DEF,6,4,4,1,60,3,0,2012,Round 15
198,165,Matthew White,MID,6,10,4,3,37.5,3,0,2012,Round 15
199,165,Brendan Whitecross,FWD,6,21,2,2,22.2,5,2,2012,Round 15
200,165,Sam Wright,DEF,6,5,6,4,54.5,5,1,2012,Round 15
201,165,Matthew Wright,FWD,6,16,0,5,27.3,4,1,2012,Round 15
202,203,Jimmy Bartel,MID,5,18,4,4,21.7,5,2,2012,Round 15
203,203,Ryan Bastinac,MID,5,13,3,2,27.8,5,1,2012,Round 15
204,203,Troy Chaplin,KEYD,5,17,8,5,22.7,5,0,2012,Round 15
205,203,Tom Derickx,RUC,5,1,2,1,83.3,3,1,2012,Round 15
206,203,Josh Drummond,DEF,5,15,4,7,25,4,0,2012,Round 15
207,203,Corey Enright,DEF,5,23,7,5,17.9,4,0,2012,Round 15
208,203,Lance Franklin,KEYF,5,6,0,1,45.5,2,2,2012,Round 15
209,203,Jason Gram,DEF,5,15,4,5,25,3,0,2012,Round 15
210,203,Dan Hannebery,MID,5,16,2,3,23.8,3,0,2012,Round 15
211,203,Michael Hibberd,DEF,5,7,5,4,41.7,3,0,2012,Round 15
212,203,Tom Hickey,RUC,5,5,2,0,50,2,1,2012,Round 15
213,203,Cale Hooker,KEYD,5,8,6,4,38.5,2,0,2012,Round 15
214,203,Taylor Hunt,MID,5,13,1,2,27.8,3,1,2012,Round 15
