,Rank,Player,Position,CP    ,UP,IP,T,CPR,GBG,F50GBG,Season,Round
0,1,Ben Cunnington,MID,32,8,7,12,80,17,0,2018,Round 8
1,2,Nat Fyfe,MID,25,12,4,5,67.6,9,1,2018,Round 8
2,3,Trent Cotchin,MID,22,18,5,4,55,20,6,2018,Round 8
3,4,Patrick Cripps,MID,19,11,1,4,63.3,11,5,2018,Round 8
4,4,Matthew Kreuzer,RUC,19,2,5,5,90.5,9,3,2018,Round 8
5,4,Jack Macrae,MID,19,26,1,5,42.2,16,3,2018,Round 8
6,4,Luke Parker,MID,19,11,4,1,63.3,10,1,2018,Round 8
7,8,James Harmes,MID,18,16,6,3,52.9,16,4,2018,Round 8
8,8,Dayne Zorko,MID,18,8,3,8,69.2,10,1,2018,Round 8
9,10,Jack Redden,MID,17,12,2,5,58.6,13,0,2018,Round 8
10,10,Elliot Yeo,MID,17,12,3,8,58.6,12,2,2018,Round 8
11,12,Jed Anderson,MID,16,13,1,5,55.2,11,0,2018,Round 8
12,12,Touk Miller,MID,16,14,7,4,53.3,8,0,2018,Round 8
13,12,David Zaharakis,MID,16,10,3,5,61.5,10,2,2018,Round 8
14,15,Bryce Gibbs,MID,15,9,3,5,62.5,12,3,2018,Round 8
15,15,Lachie Neale,MID,15,18,2,7,45.5,10,1,2018,Round 8
16,15,Clayton Oliver,MID,15,15,3,3,50,7,2,2018,Round 8
17,15,Callan Ward,MID,15,16,5,4,48.4,7,0,2018,Round 8
18,19,Brodie Grundy,RUC,14,9,4,5,60.9,10,2,2018,Round 8
19,19,Rory Laird,DEF,14,12,10,5,53.8,11,0,2018,Round 8
20,19,Stefan Martin,RUC,14,8,4,2,63.6,8,0,2018,Round 8
21,19,David Myers,MID,14,9,1,4,60.9,12,1,2018,Round 8
22,19,Lachie Whitfield,DEF,14,17,9,5,45.2,10,0,2018,Round 8
23,24,Luke Dunstan,MID,13,14,2,5,48.1,8,0,2018,Round 8
24,24,Lachie Hunter,MID,13,20,7,4,39.4,12,0,2018,Round 8
25,24,Sam Lloyd,MID,13,10,7,3,56.5,9,1,2018,Round 8
26,24,Toby McLean,FWD,13,14,3,4,48.1,8,3,2018,Round 8
27,24,Sam Menegola,FWD,13,12,4,5,52,10,2,2018,Round 8
28,24,Daniel Robinson,FWD,13,7,5,0,65,10,1,2018,Round 8
29,24,Jy Simpkin,FWD,13,5,4,1,72.2,10,3,2018,Round 8
30,24,Nick Smith,DEF,13,10,9,2,56.5,9,0,2018,Round 8
31,24,Ollie Wines,MID,13,15,4,6,46.4,9,3,2018,Round 8
32,33,Harris Andrews,KEYD,12,8,9,2,60,9,0,2018,Round 8
33,33,Travis Boak,FWD,12,11,3,7,52.2,9,2,2018,Round 8
34,33,Patrick Dangerfield,FWD,12,14,0,4,46.2,9,3,2018,Round 8
35,33,Hugh Greenwood,MID,12,4,4,4,75,6,0,2018,Round 8
36,33,Mitch Honeychurch,FWD,12,11,3,5,52.2,11,0,2018,Round 8
37,33,Tom Mitchell,MID,12,9,3,3,57.1,9,2,2018,Round 8
38,33,Tom Rockliff,MID,12,17,2,2,41.4,8,0,2018,Round 8
39,33,Joel Selwood,MID,12,11,3,4,52.2,8,2,2018,Round 8
40,33,Tom Stewart,DEF,12,13,12,6,48,7,0,2018,Round 8
41,33,Adam Treloar,MID,12,24,2,7,33.3,8,0,2018,Round 8
42,33,Mitch Wallis,FWD,12,14,2,2,46.2,11,5,2018,Round 8
43,33,Justin Westhoff,KEYF,12,15,3,3,44.4,9,1,2018,Round 8
44,45,Taylor Adams,MID,11,13,2,3,45.8,7,0,2018,Round 8
45,45,Reece Conca,MID,11,12,6,4,47.8,8,0,2018,Round 8
46,45,Jack Crisp,DEF,11,21,8,8,34.4,7,0,2018,Round 8
47,45,Jack Darling,KEYF,11,7,0,5,61.1,3,3,2018,Round 8
48,45,Mitch Duncan,MID,11,13,3,2,45.8,11,1,2018,Round 8
49,45,Josh Dunkley,FWD,11,8,3,2,57.9,8,2,2018,Round 8
50,45,George Hewett,MID,11,13,4,2,45.8,8,3,2018,Round 8
51,45,Shaun Higgins,MID,11,16,4,4,40.7,8,0,2018,Round 8
52,45,Josh P. Kennedy,MID,11,7,1,3,61.1,10,1,2018,Round 8
53,45,Kane Lambert,FWD,11,12,5,2,47.8,8,1,2018,Round 8
54,45,Rory Lobb,RUC,11,2,5,2,84.6,6,0,2018,Round 8
55,45,Scott Lycett,RUC,11,2,2,4,84.6,4,0,2018,Round 8
56,45,Jarryd Lyons,MID,11,11,2,3,50,7,0,2018,Round 8
57,45,Sam Powell-Pepper,MID,11,9,2,4,55,9,3,2018,Round 8
58,45,Esava Ratugolea,KEYF,11,4,2,3,73.3,6,3,2018,Round 8
59,45,Daniel Rich,DEF,11,4,7,5,73.3,11,0,2018,Round 8
60,45,Jack Steele,MID,11,13,4,5,45.8,9,2,2018,Round 8
61,45,Bailey Williams,DEF,11,11,9,8,50,8,0,2018,Round 8
62,45,Aaron Young,FWD,11,7,0,6,61.1,10,3,2018,Round 8
63,45,Jack Ziebell,FWD,11,10,5,8,52.4,6,4,2018,Round 8
64,65,Ben Ainsworth,FWD,10,9,3,2,52.6,9,1,2018,Round 8
65,65,Jarrod Berry,MID,10,10,2,3,50,5,2,2018,Round 8
66,65,Luke Breust,FWD,10,7,2,3,58.8,6,5,2018,Round 8
67,65,Stephen Coniglio,MID,10,18,2,4,35.7,3,0,2018,Round 8
68,65,Ed Curnow,MID,10,13,3,2,43.5,7,1,2018,Round 8
69,65,Brad Ebert,MID,10,14,2,3,41.7,6,1,2018,Round 8
70,65,Orazio Fantasia,FWD,10,6,2,1,62.5,7,1,2018,Round 8
71,65,Max Gawn,RUC,10,8,4,2,55.6,7,0,2018,Round 8
72,65,Isaac Heeney,FWD,10,19,3,6,34.5,10,1,2018,Round 8
73,65,Cale Hooker,KEYD,10,12,14,4,45.5,8,0,2018,Round 8
74,65,Tim Kelly,FWD,10,16,1,5,38.5,8,2,2018,Round 8
75,65,Sam Kerridge,MID,10,7,1,3,58.8,7,1,2018,Round 8
76,65,Jack Martin,FWD,10,8,5,5,55.6,5,2,2018,Round 8
77,65,Ben McEvoy,RUC,10,7,4,1,58.8,7,1,2018,Round 8
78,65,Alex Neal-Bullen,FWD,10,15,3,4,40,8,4,2018,Round 8
79,65,Dylan Shiel,MID,10,12,1,5,45.5,7,2,2018,Round 8
80,65,James Sicily,DEF,10,16,10,6,38.5,6,1,2018,Round 8
81,65,Devon Smith,FWD,10,11,2,2,47.6,7,2,2018,Round 8
82,65,David Swallow,MID,10,2,1,2,83.3,7,0,2018,Round 8
83,65,Matthew Wright,FWD,10,7,3,2,58.8,9,4,2018,Round 8
84,85,Jeremy Cameron,KEYF,9,5,3,5,64.3,7,4,2018,Round 8
85,85,Harry Cunningham,MID,9,19,4,9,32.1,8,0,2018,Round 8
86,85,Sam Day,KEYF,9,6,3,5,60,6,2,2018,Round 8
87,85,Jordan De Goey,FWD,9,14,3,5,39.1,6,0,2018,Round 8
88,85,Cameron Ellis-Yolmen,MID,9,10,2,4,47.4,7,4,2018,Round 8
89,85,Oliver Florent,MID,9,15,4,6,37.5,9,1,2018,Round 8
90,85,Sam Gray,FWD,9,14,1,5,39.1,7,0,2018,Round 8
91,85,Dyson Heppell,MID,9,18,2,6,33.3,8,3,2018,Round 8
92,85,Jesse Hogan,KEYF,9,15,3,3,37.5,5,0,2018,Round 8
93,85,Jacob Hopper,MID,9,10,2,4,47.4,6,1,2018,Round 8
94,85,Dan Houston,DEF,9,10,9,5,47.4,8,0,2018,Round 8
95,85,Jed Lamb,DEF,9,7,0,2,56.3,7,2,2018,Round 8
96,85,Jake Lloyd,DEF,9,23,8,7,28.1,6,1,2018,Round 8
97,85,Jamie Macmillan,DEF,9,10,9,4,47.4,6,0,2018,Round 8
98,85,Oscar McInerney,KEYF,9,7,2,3,56.3,4,1,2018,Round 8
99,85,Zach Merrett,MID,9,8,4,4,52.9,8,3,2018,Round 8
100,85,Toby Nankervis,RUC,9,9,2,4,50,5,0,2018,Round 8
101,85,Sam Petrevski-Seton,FWD,9,3,3,3,75,9,0,2018,Round 8
102,85,Alex Rance,KEYD,9,12,11,3,42.9,5,0,2018,Round 8
103,85,Jarryd Roughead,KEYF,9,8,3,3,52.9,6,2,2018,Round 8
104,85,Matthew Scharenberg,DEF,9,19,13,3,32.1,7,0,2018,Round 8
105,85,Steele Sidebottom,MID,9,22,2,3,29,6,3,2018,Round 8
106,85,Kade Simpson,DEF,9,17,8,10,34.6,7,0,2018,Round 8
107,85,Jack Steven,MID,9,14,3,5,39.1,6,2,2018,Round 8
108,85,Tim Taranto,MID,9,13,2,2,40.9,5,0,2018,Round 8
109,85,Dom Tyson,MID,9,7,3,4,56.3,6,0,2018,Round 8
110,85,Nick Vlastuin,DEF,9,18,15,4,33.3,7,0,2018,Round 8
111,85,Jimmy Webster,DEF,9,22,12,5,29,8,0,2018,Round 8
112,85,Chad Wingard,FWD,9,9,3,6,50,6,2,2018,Round 8
113,114,Gary Ablett,MID,8,24,1,7,25,6,3,2018,Round 8
114,114,Brendon Ah Chee,FWD,8,13,3,3,38.1,6,1,2018,Round 8
115,114,Marcus Bontempelli,MID,8,16,1,1,33.3,5,0,2018,Round 8
116,114,Shaun Burgoyne,MID,8,19,3,3,29.6,7,0,2018,Round 8
117,114,Josh Caddy,FWD,8,11,1,3,42.1,6,2,2018,Round 8
118,114,Charles Cameron,FWD,8,11,4,1,42.1,3,1,2018,Round 8
119,114,Adam Cerra,FWD,8,6,2,1,57.1,7,2,2018,Round 8
120,114,Matt Crouch,MID,8,16,3,7,33.3,7,0,2018,Round 8
121,114,Bailey Dale,FWD,8,17,3,5,32,7,4,2018,Round 8
122,114,Majak Daw,KEYD,8,5,4,2,61.5,3,0,2018,Round 8
