,Rank,Player,Position,CP    ,UP,IP,T,CPR,GBG,F50GBG,Season,Round
0,1,Josh P. Kennedy,MID,17,17,3,10,50,11,2,2016,Round 15
1,1,Ollie Wines,MID,17,8,2,9,68,13,1,2016,Round 15
2,3,Nathan Jones,MID,16,16,2,5,50,10,0,2016,Round 15
3,3,Luke Parker,MID,16,16,6,4,50,10,4,2016,Round 15
4,3,Jackson Trengove,RUC,16,4,3,4,80,7,1,2016,Round 15
5,6,Lachie Hunter,MID,14,19,6,10,42.4,10,1,2016,Round 15
6,6,Anthony Miles,MID,14,14,2,6,50,11,2,2016,Round 15
7,6,Scott Pendlebury,MID,14,19,1,2,42.4,11,3,2016,Round 15
8,6,Luke Shuey,MID,14,13,0,2,51.9,6,0,2016,Round 15
9,10,Travis Boak,MID,13,11,5,4,54.2,9,2,2016,Round 15
10,10,Brad Crouch,MID,13,14,4,7,48.1,8,0,2016,Round 15
11,10,Brett Deledio,FWD,13,14,8,5,48.1,11,1,2016,Round 15
12,10,Brad Ebert,MID,13,3,1,7,81.3,11,3,2016,Round 15
13,10,Dustin Martin,MID,13,16,5,10,44.8,10,2,2016,Round 15
14,10,Christian Petracca,FWD,13,6,4,4,68.4,10,2,2016,Round 15
15,10,Michael Rischitelli,MID,13,19,6,5,40.6,8,1,2016,Round 15
16,17,Marcus Bontempelli,MID,12,18,3,6,40,8,3,2016,Round 15
17,17,Brandon Ellis,MID,12,21,7,5,36.4,8,1,2016,Round 15
18,17,Jarryd Lyons,MID,12,10,2,5,54.5,9,1,2016,Round 15
19,17,Liam Picken,MID,12,16,1,6,42.9,9,2,2016,Round 15
20,17,Mitch Wallis,FWD,12,13,3,3,48,8,4,2016,Round 15
21,22,Gary Ablett,MID,11,14,3,3,44,10,1,2016,Round 15
22,22,Craig Bird,MID,11,14,4,2,44,8,0,2016,Round 15
23,22,Trent Cotchin,MID,11,5,3,3,68.8,7,0,2016,Round 15
24,22,Patrick Cripps,MID,11,10,3,4,52.4,5,3,2016,Round 15
25,22,Dan Hannebery,MID,11,21,2,8,34.4,9,1,2016,Round 15
26,22,Tom Mitchell,MID,11,13,2,5,45.8,8,1,2016,Round 15
27,22,Matthew Priddis,MID,11,13,1,0,45.8,8,0,2016,Round 15
28,22,Dom Tyson,MID,11,13,2,2,45.8,9,1,2016,Round 15
29,22,Justin Westhoff,KEYF,11,6,5,7,64.7,4,1,2016,Round 15
30,31,David Armitage,MID,10,12,1,5,45.5,3,0,2016,Round 15
31,31,Matt Crouch,MID,10,11,1,3,47.6,9,1,2016,Round 15
32,31,Ed Curnow,MID,10,12,5,2,45.5,8,0,2016,Round 15
33,31,Shane Edwards,FWD,10,7,1,2,58.8,9,1,2016,Round 15
34,31,Bryce Gibbs,MID,10,13,2,3,43.5,6,2,2016,Round 15
35,31,Brendon Goddard,MID,10,11,4,3,47.6,6,0,2016,Round 15
36,31,Robbie Gray,MID,10,13,3,6,43.5,8,1,2016,Round 15
37,31,Lin Jong,FWD,10,11,3,6,47.6,8,2,2016,Round 15
38,31,Chris Masten,MID,10,23,5,4,30.3,8,0,2016,Round 15
39,31,Jarrad McVeigh,DEF,10,11,7,2,47.6,8,1,2016,Round 15
40,31,Zach Merrett,MID,10,13,0,5,43.5,4,0,2016,Round 15
41,31,Jordan Roughead,RUC,10,0,2,3,100,5,0,2016,Round 15
42,31,Rory Sloane,MID,10,13,2,6,43.5,8,0,2016,Round 15
43,31,Dale Thomas,MID,10,12,3,3,45.5,7,0,2016,Round 15
44,31,Jack Watts,KEYF,10,15,3,2,40,6,3,2016,Round 15
45,31,Matthew Wright,FWD,10,14,2,5,41.7,8,5,2016,Round 15
46,47,James Aish,MID,9,9,2,3,50,6,0,2016,Round 15
47,47,David Astbury,KEYD,9,14,9,6,39.1,5,0,2016,Round 15
48,47,Matthew Boyd,DEF,9,20,10,3,31,8,0,2016,Round 15
49,47,Lance Franklin,KEYF,9,12,4,2,42.9,4,3,2016,Round 15
50,47,Tyson Goldsack,DEF,9,9,13,2,50,7,0,2016,Round 15
51,47,Levi Greenwood,FWD,9,11,2,4,45,6,1,2016,Round 15
52,47,Brodie Grundy,RUC,9,9,2,2,50,4,0,2016,Round 15
53,47,Kieren Jack,MID,9,18,2,5,33.3,9,2,2016,Round 15
54,47,Jackson Nelson,DEF,9,6,1,2,60,9,0,2016,Round 15
55,47,Clay Smith,FWD,9,9,4,1,50,7,2,2016,Round 15
56,47,Scott Thompson,MID,9,10,5,5,47.4,6,0,2016,Round 15
57,47,Jack Viney,MID,9,12,3,4,42.9,6,0,2016,Round 15
58,47,David Zaharakis,MID,9,3,0,3,75,8,1,2016,Round 15
59,60,Blake Acres,FWD,8,9,3,3,47.1,5,1,2016,Round 15
60,60,Darcy Byrne-Jones,DEF,8,7,9,5,53.3,6,0,2016,Round 15
61,60,Jack Crisp,MID,8,9,3,2,47.1,4,1,2016,Round 15
62,60,Joe Daniher,KEYF,8,7,0,3,53.3,2,0,2016,Round 15
63,60,Charlie Dixon,KEYF,8,2,2,3,80,5,3,2016,Round 15
64,60,Sam Frost,KEYD,8,3,8,3,72.7,6,0,2016,Round 15
65,60,Jeff Garlett,FWD,8,8,2,4,50,8,7,2016,Round 15
66,60,Martin Gleeson,DEF,8,10,8,3,44.4,8,0,2016,Round 15
67,60,Jade Gresham,FWD,8,8,3,1,50,7,3,2016,Round 15
68,60,Heath Grundy,KEYD,8,4,9,0,66.7,5,0,2016,Round 15
69,60,James Kelly,DEF,8,21,5,5,27.6,5,2,2016,Round 15
70,60,Tom Liberatore,MID,8,7,1,4,53.3,6,3,2016,Round 15
71,60,Jake Lloyd,MID,8,17,3,4,32,7,0,2016,Round 15
72,60,Oscar McDonald,KEYD,8,8,7,3,50,6,0,2016,Round 15
73,60,Jeremy McGovern,KEYD,8,10,10,2,44.4,5,0,2016,Round 15
74,60,Jackson Merrett,FWD,8,16,1,6,33.3,6,0,2016,Round 15
75,60,Darren Minchington,FWD,8,5,3,3,61.5,7,3,2016,Round 15
76,60,Kane Mitchell,MID,8,14,4,7,36.4,8,2,2016,Round 15
77,60,Jack Newnes,MID,8,12,5,2,40,5,0,2016,Round 15
78,60,Jasper Pittard,DEF,8,5,10,3,61.5,7,0,2016,Round 15
79,60,Jack Riewoldt,KEYF,8,6,0,3,57.1,4,1,2016,Round 15
80,60,Jake Stringer,FWD,8,3,2,1,72.7,5,2,2016,Round 15
81,82,Eddie Betts,FWD,7,5,1,1,58.3,5,3,2016,Round 15
82,82,Matthew Broadbent,DEF,7,7,1,0,50,5,0,2016,Round 15
83,82,Ryan Davis,FWD,7,7,2,2,50,5,1,2016,Round 15
84,82,Luke Dunstan,MID,7,10,1,2,41.2,5,3,2016,Round 15
85,82,Andrew Gaff,MID,7,29,4,3,19.4,4,0,2016,Round 15
86,82,Max Gawn,RUC,7,9,4,6,43.8,6,1,2016,Round 15
87,82,Shaun Grigg,MID,7,14,1,8,33.3,5,2,2016,Round 15
88,82,Aaron Hall,MID,7,20,5,6,25.9,3,0,2016,Round 15
89,82,Tom Hickey,RUC,7,4,0,2,63.6,1,0,2016,Round 15
90,82,Jesse Hogan,KEYF,7,10,1,4,41.2,4,3,2016,Round 15
91,82,Josh Jenkins,KEYF,7,6,1,2,53.8,3,2,2016,Round 15
92,82,Josh J. Kennedy,KEYF,7,2,0,2,77.8,5,5,2016,Round 15
