,Rank,Player,Position,CP    ,UP,IP,T,CPR,GBG,F50GBG,Season,Round
0,1,Rory Sloane,MID,20,13,8,7,60.6,13,0,2019,Round 5
1,2,Patrick Dangerfield,MID,18,11,4,7,62.1,13,4,2019,Round 5
2,2,Nat Fyfe,MID,18,13,3,7,58.1,11,4,2019,Round 5
3,4,Patrick Cripps,MID,16,21,1,3,43.2,10,2,2019,Round 5
4,4,Ben Cunnington,MID,16,15,0,3,51.6,11,1,2019,Round 5
5,4,Dustin Martin,FWD,16,9,4,6,64,10,4,2019,Round 5
6,4,Zach Merrett,MID,16,25,5,2,39,10,1,2019,Round 5
7,8,Hugh Greenwood,FWD,15,4,2,3,78.9,11,4,2019,Round 5
8,8,Lachie Neale,MID,15,9,1,2,62.5,13,2,2019,Round 5
9,8,Luke Parker,MID,15,16,2,9,48.4,10,1,2019,Round 5
10,8,Sam Petrevski-Seton,DEF,15,23,5,1,39.5,12,1,2019,Round 5
11,12,Brad Crouch,MID,14,21,5,4,40,10,1,2019,Round 5
12,12,Tom Liberatore,MID,14,7,1,1,66.7,7,1,2019,Round 5
13,12,Dion Prestia,MID,14,17,2,5,45.2,13,1,2019,Round 5
14,12,Jack Sinclair,FWD,14,10,7,6,58.3,10,2,2019,Round 5
15,16,Travis Boak,MID,13,11,3,8,54.2,11,4,2019,Round 5
16,16,Andrew Gaff,MID,13,22,5,7,37.1,8,1,2019,Round 5
17,16,Zak Jones,MID,13,18,0,6,41.9,10,0,2019,Round 5
18,16,Harry McKay,KEYF,13,7,0,4,65,5,3,2019,Round 5
19,16,David Mundy,MID,13,13,2,7,50,9,0,2019,Round 5
20,16,Reilly O'Brien,RUC,13,3,6,0,81.3,6,1,2019,Round 5
21,16,Tom Phillips,MID,13,16,5,5,44.8,12,1,2019,Round 5
22,16,Tom Rockliff,MID,13,18,4,4,41.9,11,2,2019,Round 5
23,16,Ollie Wines,MID,13,20,4,8,39.4,10,0,2019,Round 5
24,16,James Worpel,MID,13,10,2,7,56.5,9,1,2019,Round 5
25,16,Elliot Yeo,MID,13,5,3,5,72.2,7,1,2019,Round 5
26,27,Dayne Beams,MID,12,14,2,2,46.2,5,0,2019,Round 5
27,27,Stephen Coniglio,MID,12,24,5,9,33.3,9,2,2019,Round 5
28,27,Willem Drew,MID,12,11,6,3,52.2,7,3,2019,Round 5
29,27,Cameron Ellis-Yolmen,MID,12,18,1,5,40,11,2,2019,Round 5
30,27,Tim Kelly,MID,12,20,4,4,37.5,7,2,2019,Round 5
31,27,Jaeger O'Meara,MID,12,11,3,5,52.2,10,1,2019,Round 5
32,27,Joel Selwood,MID,12,19,4,4,38.7,8,0,2019,Round 5
33,27,Michael Walters,FWD,12,13,2,4,48,9,2,2019,Round 5
34,35,Rory Atkins,MID,11,16,5,8,40.7,11,0,2019,Round 5
35,35,Eddie Betts,FWD,11,2,0,2,84.6,10,8,2019,Round 5
36,35,Will Brodie,MID,11,13,2,4,45.8,9,1,2019,Round 5
37,35,Cameron Guthrie,MID,11,11,1,3,50,8,0,2019,Round 5
38,35,Isaac Heeney,FWD,11,17,1,2,39.3,5,2,2019,Round 5
39,35,George Hewett,MID,11,11,7,5,50,9,0,2019,Round 5
40,35,Nick Holman,FWD,11,7,2,2,61.1,10,2,2019,Round 5
41,35,Ben McEvoy,RUC,11,5,5,4,68.8,7,1,2019,Round 5
42,35,Touk Miller,MID,11,17,4,6,39.3,9,1,2019,Round 5
43,35,Clayton Oliver,MID,11,22,1,5,33.3,7,1,2019,Round 5
44,35,Christian Petracca,FWD,11,12,5,9,47.8,10,3,2019,Round 5
45,35,Jarryd Roughead,KEYF,11,4,3,0,73.3,8,1,2019,Round 5
46,35,Jack Steven,FWD,11,8,2,4,57.9,5,1,2019,Round 5
47,35,Matt Taberner,KEYF,11,11,1,4,50,5,1,2019,Round 5
48,35,Jarrod Witts,RUC,11,7,3,2,61.1,7,0,2019,Round 5
49,50,Tom Atkins,FWD,10,7,3,2,58.8,6,1,2019,Round 5
50,50,Shaun Atley,DEF,10,12,7,2,45.5,8,0,2019,Round 5
51,50,Marcus Bontempelli,MID,10,14,2,4,41.7,6,2,2019,Round 5
52,50,Shane Edwards,DEF,10,17,8,3,37,9,0,2019,Round 5
53,50,Orazio Fantasia,FWD,10,8,2,1,55.6,7,2,2019,Round 5
54,50,Zac Fisher,FWD,10,18,2,5,35.7,8,3,2019,Round 5
55,50,Todd Goldstein,RUC,10,4,2,0,71.4,7,0,2019,Round 5
56,50,Jade Gresham,FWD,10,13,3,2,43.5,9,2,2019,Round 5
57,50,Jackson Hately,MID,10,14,6,5,41.7,9,0,2019,Round 5
58,50,Dyson Heppell,MID,10,23,3,7,30.3,6,1,2019,Round 5
59,50,Shaun Higgins,MID,10,22,3,3,31.3,5,1,2019,Round 5
60,50,Jacob Hopper,MID,10,9,3,3,52.6,6,1,2019,Round 5
61,50,Dan Houston,DEF,10,6,13,2,62.5,7,0,2019,Round 5
62,50,Josh Kelly,MID,10,19,2,3,34.5,6,1,2019,Round 5
63,50,Matthew Kreuzer,RUC,10,5,3,3,66.7,3,1,2019,Round 5
64,50,Mitchell Lewis,KEYF,10,4,1,2,71.4,5,5,2019,Round 5
65,50,Jack Macrae,MID,10,13,1,5,43.5,7,1,2019,Round 5
66,50,Brandon Matera,FWD,10,9,2,9,52.6,9,4,2019,Round 5
67,50,Jordan Murdoch,DEF,10,13,9,7,43.5,8,0,2019,Round 5
68,50,Jack Redden,MID,10,13,2,6,43.5,7,0,2019,Round 5
69,50,Sam J. Reid,DEF,10,13,10,1,43.5,10,1,2019,Round 5
70,50,Jack Steele,MID,10,10,1,1,50,7,2,2019,Round 5
71,50,Harry Taylor,KEYD,10,11,8,3,47.6,8,2,2019,Round 5
72,50,Chad Wingard,FWD,10,5,2,4,66.7,10,3,2019,Round 5
73,50,Mason Wood,FWD,10,4,3,4,71.4,6,1,2019,Round 5
74,75,Blake Acres,FWD,9,10,4,6,47.4,6,1,2019,Round 5
75,75,Caleb Daniel,DEF,9,15,10,6,37.5,9,0,2019,Round 5
76,75,Jordan Dawson,DEF,9,22,9,3,29,6,0,2019,Round 5
77,75,Josh Dunkley,MID,9,7,2,1,56.3,8,2,2019,Round 5
78,75,Brayden Fiorini,MID,9,19,2,5,32.1,4,1,2019,Round 5
79,75,Sam Gray,FWD,9,17,5,1,34.6,9,0,2019,Round 5
80,75,Ricky Henderson,MID,9,24,4,5,27.3,4,0,2019,Round 5
81,75,Alex Keath,KEYD,9,9,12,2,50,7,0,2019,Round 5
82,75,Josh P. Kennedy,MID,9,22,4,3,29,7,0,2019,Round 5
83,75,Jamie Macmillan,DEF,9,11,11,6,45,5,0,2019,Round 5
84,75,Jack Martin,FWD,9,8,1,4,52.9,5,2,2019,Round 5
85,75,Anthony McDonald-Tipungwuti,FWD,9,5,4,2,64.3,5,3,2019,Round 5
86,75,Lachlan Murphy,FWD,9,5,3,4,64.3,7,1,2019,Round 5
87,75,David Myers,FWD,9,8,2,2,52.9,7,0,2019,Round 5
