,Rank,Player,Position,CP    ,UP,IP,T,CPR,GBG,F50GBG,Season,Round
0,1,David Mundy,MID,24,22,6,5,52.2,19,1,2016,Round 19
1,2,Josh P. Kennedy,MID,23,22,3,5,51.1,16,3,2016,Round 19
2,3,Lachie Neale,MID,20,20,8,10,50,16,1,2016,Round 19
3,3,Jackson Trengove,RUC,20,5,2,6,80,10,1,2016,Round 19
4,5,Patrick Cripps,MID,18,13,2,3,58.1,11,3,2016,Round 19
5,5,Dan Hannebery,MID,18,25,4,11,41.9,13,2,2016,Round 19
6,7,Patrick Dangerfield,MID,17,17,1,5,50,10,1,2016,Round 19
7,7,Archie Smith,RUC,17,5,1,1,77.3,7,0,2016,Round 19
8,7,Adam Treloar,MID,17,12,1,4,58.6,13,3,2016,Round 19
9,10,Matthew Priddis,MID,16,15,2,7,51.6,12,0,2016,Round 19
10,11,Taylor Adams,MID,15,22,2,8,40.5,8,2,2016,Round 19
11,11,Robbie Gray,MID,15,20,4,2,42.9,10,1,2016,Round 19
12,11,Luke Parker,MID,15,15,1,2,50,8,0,2016,Round 19
13,11,Scott Pendlebury,MID,15,20,4,4,42.9,7,2,2016,Round 19
14,15,Touk Miller,FWD,14,8,3,1,63.6,10,0,2016,Round 19
15,15,Alex Rance,KEYD,14,13,17,2,51.9,7,0,2016,Round 19
16,17,James Aish,MID,13,13,7,6,50,12,2,2016,Round 19
17,17,Stephen Coniglio,MID,13,17,4,4,43.3,10,1,2016,Round 19
18,17,Ben Cunnington,MID,13,13,1,3,50,9,0,2016,Round 19
19,17,Luke Dahlhaus,FWD,13,13,1,7,50,11,1,2016,Round 19
20,17,Rory Laird,DEF,13,21,13,3,38.2,10,0,2016,Round 19
21,17,Tom J. Lynch,KEYF,13,7,2,3,65,8,1,2016,Round 19
22,17,Dustin Martin,MID,13,16,3,8,44.8,9,1,2016,Round 19
23,17,Tom Nicholls,RUC,13,3,7,1,81.3,10,0,2016,Round 19
24,17,Liam Picken,MID,13,12,8,3,52,13,2,2016,Round 19
25,17,Zac Smith,RUC,13,4,5,2,76.5,8,0,2016,Round 19
26,17,Dom Tyson,MID,13,19,2,6,40.6,5,0,2016,Round 19
27,17,Ollie Wines,MID,13,17,1,3,43.3,9,1,2016,Round 19
28,29,Corey Enright,DEF,12,12,11,6,50,11,1,2016,Round 19
29,29,Tom Hawkins,KEYF,12,3,2,5,80,9,7,2016,Round 19
30,29,Mark Hutchings,MID,12,9,6,3,57.1,11,1,2016,Round 19
31,29,Darcy Parish,MID,12,9,1,3,57.1,9,0,2016,Round 19
32,29,Joel Selwood,MID,12,10,0,4,54.5,8,1,2016,Round 19
