,Rank,Player,Position,CP    ,UP,IP,T,CPR,GBG,F50GBG,Season,Round
0,1,Gary Ablett,MID,21,8,4,7,72.4,15,3,2013,Round 6
1,1,Ben Cunnington,MID,21,6,4,7,77.8,14,4,2013,Round 6
2,3,Patrick Dangerfield,MID,20,16,6,6,55.6,13,0,2013,Round 6
3,4,Allen Christensen,FWD,18,13,2,1,58.1,13,4,2013,Round 6
4,4,Ryan O'Keefe,MID,18,11,8,3,62.1,9,0,2013,Round 6
5,6,Ryan Lester,DEF,17,8,7,1,68,12,1,2013,Round 6
6,7,Shane Edwards,FWD,16,14,4,8,53.3,13,1,2013,Round 6
7,8,Travis Boak,MID,15,15,1,6,50,10,1,2013,Round 6
8,8,Matthew Boyd,MID,15,11,4,5,57.7,12,3,2013,Round 6
9,8,David Mundy,MID,15,6,4,2,71.4,11,3,2013,Round 6
10,11,Dan Hannebery,MID,14,18,5,7,43.8,12,0,2013,Round 6
11,11,Josh P. Kennedy,MID,14,10,1,5,58.3,11,2,2013,Round 6
12,11,Daniel Kerr,MID,14,6,4,1,70,8,0,2013,Round 6
13,11,Tom Rockliff,MID,14,11,4,4,56,9,1,2013,Round 6
14,11,Adam Treloar,MID,14,13,4,5,51.9,9,1,2013,Round 6
15,16,Ryan Bastinac,MID,13,14,3,4,48.1,10,2,2013,Round 6
16,16,Luke Dahlhaus,FWD,13,8,1,4,61.9,12,5,2013,Round 6
17,16,Matt Jones,MID,13,12,8,4,52,11,1,2013,Round 6
18,16,Nathan Jones,MID,13,5,4,3,72.2,10,0,2013,Round 6
19,16,James Kelly,MID,13,8,1,4,61.9,7,0,2013,Round 6
20,16,Scott Pendlebury,MID,13,15,4,0,46.4,9,2,2013,Round 6
21,16,Matthew Priddis,MID,13,16,3,4,44.8,3,0,2013,Round 6
22,16,Clay Smith,MID,13,11,3,6,54.2,12,4,2013,Round 6
23,16,Jack Steven,MID,13,9,1,7,59.1,6,0,2013,Round 6
24,25,Michael Firrito,DEF,12,6,8,2,66.7,4,0,2013,Round 6
25,25,Jonathan Giles,RUC,12,1,3,5,92.3,9,0,2013,Round 6
26,25,Brendon Goddard,MID,12,13,5,4,48,11,0,2013,Round 6
27,25,Tom Liberatore,MID,12,5,2,6,70.6,11,1,2013,Round 6
28,25,Kane Lucas,MID,12,16,2,3,42.9,8,0,2013,Round 6
29,25,Brent Moloney,MID,12,12,3,6,50,5,0,2013,Round 6
30,25,Sam J. Reid,MID,12,3,5,5,80,9,0,2013,Round 6
31,25,Mitch Robinson,FWD,12,10,5,5,54.5,7,2,2013,Round 6
32,25,Luke Shuey,MID,12,13,5,2,48,6,0,2013,Round 6
33,25,Nicholas Suban,MID,12,10,3,6,54.5,10,1,2013,Round 6
34,25,Andrew Swallow,MID,12,15,5,4,44.4,6,0,2013,Round 6
35,25,Colin Sylvia,FWD,12,6,3,7,66.7,10,3,2013,Round 6
36,37,David Armitage,MID,11,11,4,6,50,7,1,2013,Round 6
37,37,Kane Cornes,MID,11,19,3,5,36.7,7,2,2013,Round 6
38,37,Trent Cotchin,MID,11,9,3,5,55,7,1,2013,Round 6
39,37,Darren Glass,KEYD,11,5,13,0,68.8,6,0,2013,Round 6
40,37,Robbie Gray,FWD,11,9,2,5,55,7,3,2013,Round 6
41,37,Shannon Hurn,DEF,11,11,11,1,50,8,0,2013,Round 6
42,37,Liam Jones,KEYF,11,4,3,4,73.3,5,1,2013,Round 6
43,37,Chris Masten,MID,11,16,3,3,40.7,6,0,2013,Round 6
44,37,Jarryd Roughead,KEYF,11,5,5,5,68.8,7,2,2013,Round 6
45,37,Heath Scotland,DEF,11,17,7,1,39.3,9,0,2013,Round 6
46,37,Joel Selwood,MID,11,12,4,1,47.8,7,0,2013,Round 6
47,37,Daniel Wells,MID,11,11,0,3,50,6,1,2013,Round 6
48,49,Kyle Hardingham,DEF,10,8,11,2,55.6,7,0,2013,Round 6
49,49,Michael Hibberd,DEF,10,19,9,4,34.5,7,0,2013,Round 6
50,49,Luke Hodge,DEF,10,19,4,6,34.5,7,2,2013,Round 6
51,49,Chris Judd,MID,10,3,0,1,76.9,5,1,2013,Round 6
52,49,Dustin Martin,FWD,10,13,3,4,43.5,5,1,2013,Round 6
53,49,Brock McLean,MID,10,12,1,3,45.5,4,0,2013,Round 6
54,49,Paul Puopolo,FWD,10,7,2,2,58.8,7,4,2013,Round 6
55,49,Ben Reid,KEYD,10,10,6,2,50,4,0,2013,Round 6
56,49,Jobe Watson,MID,10,11,4,1,47.6,8,3,2013,Round 6
57,49,Justin Westhoff,KEYF,10,1,2,1,90.9,8,4,2013,Round 6
58,59,Taylor Adams,MID,9,14,2,4,39.1,7,2,2013,Round 6
59,59,Jed Adcock,DEF,9,12,2,3,42.9,7,2,2013,Round 6
60,59,Dylan Addison,FWD,9,5,3,2,64.3,6,2,2013,Round 6
61,59,Michael Barlow,MID,9,11,0,4,45,7,1,2013,Round 6
62,59,Jimmy Bartel,DEF,9,19,7,5,32.1,5,1,2013,Round 6
63,59,Luke Breust,FWD,9,6,2,4,60,7,4,2013,Round 6
64,59,Stewart Crameri,KEYF,9,8,1,3,52.9,8,7,2013,Round 6
65,59,Daniel Cross,MID,9,11,4,4,45,8,0,2013,Round 6
66,59,Jack Darling,KEYF,9,6,0,3,60,5,2,2013,Round 6
67,59,Toby Greene,MID,9,13,4,8,40.9,6,0,2013,Round 6
68,59,Shaun Hampson,KEYF,9,3,1,5,75,3,2,2013,Round 6
69,59,Lachie Henderson,KEYD,9,6,10,1,60,4,0,2013,Round 6
70,59,David Hille,RUC,9,8,4,3,52.9,7,3,2013,Round 6
71,59,Steve Johnson,MID,9,23,2,5,28.1,6,1,2013,Round 6
72,59,Nick Lower,MID,9,8,0,5,52.9,6,2,2013,Round 6
73,59,Jarrad McVeigh,DEF,9,19,1,5,32.1,8,2,2013,Round 6
