,Rank,Player,Position,CP    ,UP,IP,T,CPR,GBG,F50GBG,Season,Round
0,1,Tom Green,MID,19,12,6,4,61.3,13,2,2023,Round 14
1,2,Marcus Bontempelli,MID,18,15,2,3,54.5,10,3,2023,Round 14
2,2,Tim Taranto,MID,18,14,4,6,56.3,14,2,2023,Round 14
3,4,Adam Cerra,MID,17,10,5,6,63,10,0,2023,Round 14
4,4,Brad Crouch,MID,17,15,3,6,53.1,14,2,2023,Round 14
5,4,Caleb Serong,MID,17,15,6,10,53.1,11,0,2023,Round 14
6,7,Will Ashcroft,MID,16,7,4,3,69.6,13,0,2023,Round 14
7,7,Josh Kelly,MID,16,18,5,2,47.1,14,4,2023,Round 14
8,7,Tom Liberatore,MID,16,12,2,4,57.1,10,1,2023,Round 14
9,7,Lachie Neale,MID,16,13,5,3,55.2,12,1,2023,Round 14
10,7,Adam Treloar,MID,16,20,3,8,44.4,9,2,2023,Round 14
11,12,Trent Cotchin,FWD,15,13,7,6,53.6,12,1,2023,Round 14
12,12,Josh Dunkley,MID,15,16,4,7,48.4,11,3,2023,Round 14
13,12,Max Holmes,MID,15,9,3,7,62.5,9,1,2023,Round 14
14,12,James Rowbottom,MID,15,7,6,7,68.2,13,5,2023,Round 14
15,12,Matt Rowell,MID,15,8,3,4,65.2,9,0,2023,Round 14
16,12,Ollie Wines,MID,15,12,6,3,55.6,12,2,2023,Round 14
17,18,Patrick Cripps,MID,14,13,0,2,51.9,10,0,2023,Round 14
18,18,Luke Parker,MID,14,10,3,1,58.3,10,2,2023,Round 14
19,18,Mason Wood,MID,14,5,6,4,73.7,12,1,2023,Round 14
20,21,Matthew Kennedy,MID,13,14,2,4,48.1,7,2,2023,Round 14
21,21,Oscar McInerney,RUC,13,5,3,4,72.2,5,1,2023,Round 14
22,23,Will Phillips,MID,12,12,4,3,50,6,0,2023,Round 14
23,23,Dion Prestia,MID,12,12,4,7,50,7,0,2023,Round 14
24,23,Jack Steele,MID,12,10,5,3,54.5,8,0,2023,Round 14
25,26,Kieren Briggs,RUC,11,3,3,2,78.6,2,0,2023,Round 14
26,26,Zak Butters,MID,11,11,2,3,50,8,0,2023,Round 14
27,26,Hugh Greenwood,MID,11,3,2,3,78.6,5,1,2023,Round 14
28,26,Tom Hickey,RUC,11,3,4,2,78.6,9,0,2023,Round 14
29,26,Nick Holman,FWD,11,8,2,4,57.9,6,3,2023,Round 14
30,26,Rowan Marshall,RUC,11,7,4,3,61.1,6,0,2023,Round 14
31,26,Dustin Martin,FWD,11,17,3,10,39.3,8,1,2023,Round 14
32,33,Noah Anderson,MID,10,17,4,6,37,8,0,2023,Round 14
33,33,Liam Baker,DEF,10,12,3,2,45.5,9,4,2023,Round 14
34,33,Shai Bolton,FWD,10,7,4,10,58.8,8,2,2023,Round 14
35,33,Andrew Brayshaw,MID,10,19,1,4,34.5,6,1,2023,Round 14
36,33,Tom De Koning,RUC,10,3,1,2,76.9,2,0,2023,Round 14
37,33,Tim English,RUC,10,16,4,2,38.5,3,0,2023,Round 14
38,33,Bradley Hill,FWD,10,21,7,9,32.3,8,0,2023,Round 14
39,33,Jack Sinclair,DEF,10,14,8,7,41.7,8,0,2023,Round 14
40,33,Sam Walsh,MID,10,19,1,5,34.5,8,1,2023,Round 14
41,42,Zac Bailey,FWD,9,17,1,5,34.6,5,2,2023,Round 14
42,42,Noah Balta,KEYD,9,8,10,3,52.9,5,0,2023,Round 14
43,42,Jarrod Berry,MID,9,9,4,2,50,6,0,2023,Round 14
44,42,Stephen Coniglio,MID,9,19,3,4,32.1,7,1,2023,Round 14
45,42,Dan Houston,DEF,9,22,4,5,29,5,0,2023,Round 14
46,42,Nick Larkey,KEYF,9,2,0,1,81.8,5,0,2023,Round 14
47,42,Jaeger O'Meara,MID,9,8,2,1,52.9,6,1,2023,Round 14
48,42,Mattaes Phillipou,FWD,9,9,4,6,50,6,1,2023,Round 14
49,42,Daniel Rioli,DEF,9,17,6,1,34.6,9,0,2023,Round 14
50,42,Gary Rohan,FWD,9,3,3,2,75,6,1,2023,Round 14
51,42,Sebastian Ross,MID,9,15,2,6,37.5,9,1,2023,Round 14
52,42,Angus Sheldrick,MID,9,10,1,4,47.4,7,1,2023,Round 14
53,42,Nasiah Wanganeen-Milera,DEF,9,9,6,12,50,7,0,2023,Round 14
54,42,Marcus Windhager,DEF,9,12,1,4,42.9,7,2,2023,Round 14
55,42,Jarrod Witts,RUC,9,2,0,3,81.8,1,0,2023,Round 14
56,57,Joel Amartey,KEYF,8,5,3,4,61.5,5,2,2023,Round 14
57,57,Keidean Coleman,DEF,8,14,9,7,36.4,5,0,2023,Round 14
58,57,Patrick Dangerfield,MID,8,7,1,7,53.3,5,0,2023,Round 14
59,57,Joe Daniher,KEYF,8,4,1,2,66.7,3,1,2023,Round 14
60,57,Nat Fyfe,FWD,8,7,1,2,53.3,6,0,2023,Round 14
61,57,Errol Gulden,MID,8,19,6,9,29.6,6,1,2023,Round 14
62,57,Zach Guthrie,DEF,8,16,8,9,33.3,7,0,2023,Round 14
63,57,Jason Horne-Francis,MID,8,6,3,4,57.1,5,1,2023,Round 14
64,57,Luke Jackson,RUC,8,12,9,2,40,5,0,2023,Round 14
65,57,Alex Keath,KEYD,8,7,8,1,53.3,4,0,2023,Round 14
66,57,Jack Lukosius,KEYF,8,7,5,5,53.3,5,3,2023,Round 14
67,57,Nic Newman,DEF,8,12,8,1,40,4,0,2023,Round 14
68,57,Xavier O'Halloran,FWD,8,7,2,5,53.3,7,2,2023,Round 14
69,57,Sam Powell-Pepper,FWD,8,5,5,2,61.5,7,3,2023,Round 14
70,57,Harry Sheezel,DEF,8,20,2,7,28.6,6,0,2023,Round 14
71,57,Jayden Short,DEF,8,14,7,8,36.4,7,0,2023,Round 14
72,57,Jy Simpkin,MID,8,11,0,1,42.1,4,0,2023,Round 14
73,57,Bailey Smith,FWD,8,11,2,0,42.1,8,4,2023,Round 14
74,57,Chad Warner,MID,8,9,2,5,47.1,7,0,2023,Round 14
75,76,Nathan Broad,DEF,7,10,9,5,41.2,5,0,2023,Round 14
76,76,Callum M. Brown,FWD,7,10,5,2,41.2,5,2,2023,Round 14
77,76,Darcy Byrne-Jones,FWD,7,8,2,2,46.7,5,3,2023,Round 14
78,76,Levi Casboult,KEYF,7,6,1,2,53.8,1,1,2023,Round 14
79,76,Todd Goldstein,RUC,7,8,4,2,46.7,3,0,2023,Round 14
80,76,Dougal Howard,KEYD,7,5,8,2,58.3,6,0,2023,Round 14
81,76,Bailey Humphrey,FWD,7,5,2,4,58.3,5,2,2023,Round 14
82,76,Darcy Macpherson,DEF,7,14,3,4,33.3,7,1,2023,Round 14
83,76,Ben McKay,KEYD,7,12,11,7,36.8,4,0,2023,Round 14
84,76,Conor McKenna,DEF,7,10,6,6,41.2,5,0,2023,Round 14
85,76,Lachlan McNeil,FWD,7,5,5,1,58.3,7,3,2023,Round 14
86,76,Harry Perryman,DEF,7,10,6,2,41.2,6,1,2023,Round 14
87,76,Jack Riewoldt,KEYF,7,1,1,5,87.5,5,2,2023,Round 14
88,76,Deven Robertson,FWD,7,9,3,4,43.8,6,3,2023,Round 14
89,76,Liam Shiels,MID,7,10,3,4,41.2,6,0,2023,Round 14
90,76,David Swallow,MID,7,10,1,3,41.2,4,1,2023,Round 14
91,76,Tarryn Thomas,MID,7,14,3,4,33.3,7,1,2023,Round 14
92,76,Zach Tuohy,MID,7,12,4,7,36.8,6,1,2023,Round 14
93,76,Jamarra Ugle-Hagan,KEYF,7,6,1,4,53.8,3,3,2023,Round 14
94,76,Jacob Weitering,KEYD,7,9,7,3,43.8,5,0,2023,Round 14
95,76,Darcy Wilmot,DEF,7,9,7,4,43.8,7,0,2023,Round 14
96,97,Ben Ainsworth,FWD,6,17,1,4,26.1,4,0,2023,Round 14
97,97,Aliir Aliir,KEYD,6,13,8,4,31.6,4,0,2023,Round 14
98,97,Lachie Ash,DEF,6,17,6,2,26.1,6,0,2023,Round 14
99,97,Charlie Ballard,KEYD,6,8,12,2,42.9,4,0,2023,Round 14
100,97,Josh Battle,KEYD,6,8,10,4,42.9,4,0,2023,Round 14
101,97,Nick Blakey,DEF,6,12,11,5,33.3,5,0,2023,Round 14
102,97,Mark Blicavs,RUC,6,7,2,2,46.2,5,0,2023,Round 14
103,97,Tanner Bruhn,MID,6,8,1,2,42.9,5,0,2023,Round 14
104,97,Brennan Cox,KEYD,6,8,8,9,42.9,4,0,2023,Round 14
105,97,Charlie Dixon,KEYF,6,3,1,1,66.7,3,3,2023,Round 14
106,97,Willem Drew,MID,6,6,0,4,50,3,0,2023,Round 14
107,97,Kane Farrell,DEF,6,9,7,4,40,5,0,2023,Round 14
108,97,Darcy Fort,RUC,6,2,0,0,75,3,1,2023,Round 14
109,97,Mitch Hannan,FWD,6,9,3,3,40,5,1,2023,Round 14
110,97,Jack Henry,KEYD,6,6,7,2,50,1,0,2023,Round 14
111,97,Connor Idun,DEF,6,10,7,4,37.5,3,0,2023,Round 14
112,97,Ben King,KEYF,6,3,0,0,66.7,4,2,2023,Round 14
113,97,Max King,KEYF,6,4,1,2,60,2,2,2023,Round 14
114,97,Daniel Lloyd,FWD,6,8,0,3,42.9,6,5,2023,Round 14
115,97,Kai Lohmann,FWD,6,8,2,2,42.9,5,2,2023,Round 14
116,97,Scott Lycett,RUC,6,3,1,3,66.7,1,0,2023,Round 14
117,97,Lincoln McCarthy,FWD,6,4,2,3,60,5,1,2023,Round 14
118,97,Justin McInerney,MID,6,5,1,2,54.5,4,1,2023,Round 14
119,97,Gryan Miers,FWD,6,7,2,3,46.2,5,1,2023,Round 14
120,97,Mitch Owens,KEYF,6,2,3,3,75,6,1,2023,Round 14
121,97,Matthew Owies,FWD,6,3,1,2,66.7,3,3,2023,Round 14
122,97,Jake Riccardi,KEYF,6,9,2,2,40,4,1,2023,Round 14
123,97,Jack Ross,MID,6,10,5,3,37.5,5,1,2023,Round 14
124,97,Tyson Stengle,FWD,6,3,2,1,66.7,5,4,2023,Round 14
125,97,Sam Switkowski,FWD,6,8,3,3,42.9,5,1,2023,Round 14
126,97,Cody Weightman,FWD,6,7,0,1,46.2,2,1,2023,Round 14
127,97,Rhylee West,FWD,6,7,1,1,46.2,4,3,2023,Round 14
128,97,Callum Wilkie,KEYD,6,10,9,8,37.5,3,0,2023,Round 14
129,97,Cameron Zurhaar,FWD,6,9,0,4,40,2,1,2023,Round 14
130,131,Tom Atkins,MID,5,7,2,4,41.7,3,0,2023,Round 14
131,131,Bailey Banfield,FWD,5,2,1,1,71.4,5,0,2023,Round 14
132,131,Miles Bergman,DEF,5,2,6,3,71.4,3,0,2023,Round 14
133,131,Jack Buckley,KEYD,5,7,6,3,41.7,3,0,2023,Round 14
134,131,Ryan Burton,DEF,5,5,3,2,50,4,0,2023,Round 14
135,131,Dan Butler,FWD,5,7,1,3,41.7,4,2,2023,Round 14
136,131,Jeremy Cameron,KEYF,5,6,2,2,45.5,5,4,2023,Round 14
137,131,Brad Close,FWD,5,4,2,2,55.6,4,2,2023,Round 14
138,131,Sam Collins,KEYD,5,3,6,1,62.5,4,0,2023,Round 14
139,131,Paul Curtis,FWD,5,7,3,1,41.7,3,2,2023,Round 14
140,131,Bailey Dale,DEF,5,18,7,3,21.7,4,1,2023,Round 14
141,131,Alex Davies,FWD,5,5,2,2,50,4,0,2023,Round 14
142,131,Sam De Koning,KEYD,5,5,5,3,50,5,0,2023,Round 14
143,131,Jaspa Fletcher,MID,5,8,5,1,38.5,4,0,2023,Round 14
144,131,Lachie Fogarty,FWD,5,5,0,1,50,4,2,2023,Round 14
145,131,Aaron Francis,KEYD,5,8,5,4,38.5,2,0,2023,Round 14
146,131,Jack Graham,FWD,5,14,3,4,26.3,5,1,2023,Round 14
147,131,Toby Greene,FWD,5,11,0,4,31.3,1,0,2023,Round 14
148,131,Jade Gresham,FWD,5,7,1,5,41.7,3,1,2023,Round 14
149,131,Dylan Grimes,DEF,5,5,6,2,50,4,0,2023,Round 14
150,131,Oliver Henry,FWD,5,6,4,3,45.5,4,1,2023,Round 14
151,131,Liam Henry,MID,5,13,4,2,27.8,3,1,2023,Round 14
152,131,Jack Higgins,FWD,5,5,2,4,50,2,1,2023,Round 14
153,131,Brodie Kemp,KEYD,5,13,11,2,27.8,2,0,2023,Round 14
154,131,Griffin Logue,KEYD,5,5,5,4,50,5,0,2023,Round 14
155,131,Luke McDonald,DEF,5,11,4,4,31.3,2,0,2023,Round 14
156,131,Kamdyn McIntosh,MID,5,10,5,5,33.3,4,1,2023,Round 14
157,131,Ben Miller,RUC,5,7,2,1,41.7,3,2,2023,Round 14
158,131,Toby Nankervis,RUC,5,2,2,1,71.4,3,0,2023,Round 14
159,131,Mark O'Connor,DEF,5,14,4,1,26.3,4,0,2023,Round 14
160,131,Nathan O'Driscoll,MID,5,9,5,5,35.7,5,1,2023,Round 14
161,131,Dane Rampe,KEYD,5,11,6,7,31.3,3,1,2023,Round 14
162,131,Connor Rozee,MID,5,20,1,6,20,3,0,2023,Round 14
163,131,Luke Ryan,DEF,5,10,8,1,33.3,3,0,2023,Round 14
164,131,Jaidyn Stephenson,FWD,5,8,1,4,38.5,3,1,2023,Round 14
165,131,Josh Treacy,KEYF,5,3,1,2,62.5,2,0,2023,Round 14
166,131,George Wardlaw,MID,5,4,1,0,55.6,4,0,2023,Round 14
