,Rank,Player,Position,CP    ,UP,IP,T,CPR,GBG,F50GBG,Season,Round
0,1,Patrick Dangerfield,MID,23,25,2,5,47.9,14,1,2016,Round 12
1,2,Tom Liberatore,MID,21,7,4,4,75,16,1,2016,Round 12
2,3,Robbie Gray,MID,20,13,4,6,60.6,14,5,2016,Round 12
3,4,Marcus Bontempelli,MID,18,14,2,7,56.3,11,2,2016,Round 12
4,4,Scott Pendlebury,MID,18,9,7,5,66.7,13,2,2016,Round 12
5,4,Mitch Wallis,FWD,18,10,6,7,64.3,15,2,2016,Round 12
6,7,Jarryd Lyons,MID,17,8,7,1,68,13,4,2016,Round 12
7,7,Joel Selwood,MID,17,21,2,4,44.7,10,0,2016,Round 12
8,7,Rory Sloane,MID,17,13,2,7,56.7,10,1,2016,Round 12
9,7,Ollie Wines,MID,17,11,6,6,60.7,11,0,2016,Round 12
10,11,Patrick Cripps,MID,16,10,1,1,61.5,10,1,2016,Round 12
11,11,Steve Johnson,FWD,16,9,3,1,64,9,2,2016,Round 12
12,11,Matthew Priddis,MID,16,14,1,4,53.3,10,1,2016,Round 12
13,14,Dan Hannebery,MID,15,14,6,8,51.7,10,0,2016,Round 12
14,14,Dustin Martin,MID,15,22,5,5,40.5,10,1,2016,Round 12
15,16,Connor Blakely,MID,14,14,3,5,50,13,1,2016,Round 12
16,16,Luke Shuey,MID,14,10,4,5,58.3,5,1,2016,Round 12
17,16,Bernie Vince,DEF,14,28,11,7,33.3,13,0,2016,Round 12
18,19,Gary Ablett,MID,13,9,1,5,59.1,8,1,2016,Round 12
19,19,Shaun Grigg,MID,13,15,3,3,46.4,5,2,2016,Round 12
20,19,Dylan Grimes,DEF,13,9,12,5,59.1,10,0,2016,Round 12
21,19,Josh P. Kennedy,MID,13,12,1,2,52,9,1,2016,Round 12
22,19,Liam Picken,MID,13,13,7,8,50,11,1,2016,Round 12
23,24,Brad Ebert,MID,12,12,5,2,50,7,2,2016,Round 12
24,24,Brodie Grundy,RUC,12,4,3,5,75,8,2,2016,Round 12
