,Rank,Player,Position,CP    ,UP,IP,T,CPR,GBG,F50GBG,Season,Round
0,1,Mark Hutchings,MID,20,8,5,5,71.4,10,0,2013,Round 19
1,2,Travis Boak,MID,19,9,1,7,67.9,16,3,2013,Round 19
2,3,Harley Bennell,MID,18,11,4,7,62.1,9,4,2013,Round 19
3,3,Trent Cotchin,MID,18,18,3,4,50,12,0,2013,Round 19
4,3,Ryan Griffen,MID,18,23,1,8,43.9,10,0,2013,Round 19
5,3,Dyson Heppell,MID,18,4,3,7,81.8,9,0,2013,Round 19
6,3,Tom Liberatore,MID,18,17,3,8,51.4,11,1,2013,Round 19
7,3,Tom Rockliff,MID,18,23,2,3,43.9,9,0,2013,Round 19
8,9,Daniel Cross,MID,17,15,4,7,53.1,14,3,2013,Round 19
9,10,Gary Ablett,MID,16,13,1,4,55.2,12,2,2013,Round 19
10,10,Nathan Jones,MID,16,13,2,4,55.2,8,1,2013,Round 19
11,12,David Armitage,MID,15,15,2,3,50,9,0,2013,Round 19
12,12,Nat Fyfe,MID,15,16,5,5,48.4,13,0,2013,Round 19
13,12,Robbie Gray,FWD,15,3,1,3,83.3,12,3,2013,Round 19
14,12,Kieren Jack,MID,15,15,1,1,50,10,3,2013,Round 19
15,12,Jobe Watson,MID,15,18,3,7,45.5,10,1,2013,Round 19
16,17,Michael Barlow,MID,14,11,2,3,56,13,1,2013,Round 19
17,17,Scott Selwood,MID,14,12,4,7,53.8,8,0,2013,Round 19
18,17,Callan Ward,MID,14,16,3,3,46.7,9,2,2013,Round 19
19,20,Adam Cooney,MID,13,17,5,5,43.3,12,2,2013,Round 19
20,20,Tendai Mzungu,MID,13,8,8,3,61.9,11,1,2013,Round 19
21,20,Dion Prestia,MID,13,16,3,4,44.8,12,1,2013,Round 19
22,20,Jack Redden,MID,13,21,1,4,38.2,5,2,2013,Round 19
23,20,Paddy Ryder,RUC,13,5,0,6,72.2,9,3,2013,Round 19
24,20,Scott D. Thompson,KEYD,13,9,14,0,59.1,9,0,2013,Round 19
25,20,Scott Thompson,MID,13,4,1,4,76.5,5,0,2013,Round 19
26,27,Lenny Hayes,MID,12,11,3,0,52.2,9,0,2013,Round 19
27,27,Steve Johnson,MID,12,15,6,7,44.4,9,2,2013,Round 19
28,27,Josh P. Kennedy,MID,12,6,3,5,66.7,8,1,2013,Round 19
29,27,Ivan Maric,RUC,12,4,2,2,75,7,1,2013,Round 19
30,27,Jarrad McVeigh,DEF,12,17,11,6,41.4,12,0,2013,Round 19
31,27,Sam Mitchell,MID,12,16,6,4,42.9,5,1,2013,Round 19
32,27,Mathew Stokes,MID,12,12,4,3,50,9,4,2013,Round 19
