,Rank,Player,Position,CP    ,UP,IP,T,CPR,GBG,F50GBG,Season,Round
0,1,Rory Laird,MID,21,17,7,13,55.3,13,1,2022,Round 19
1,1,Clayton Oliver,MID,21,8,2,4,72.4,14,1,2022,Round 19
2,3,Sam Berry,MID,20,7,4,4,74.1,13,2,2022,Round 19
3,4,Marcus Bontempelli,MID,19,10,2,6,65.5,8,0,2022,Round 19
4,5,Lachie Neale,MID,18,15,3,5,54.5,14,2,2022,Round 19
5,5,Luke Parker,MID,18,10,1,3,64.3,16,0,2022,Round 19
6,5,Christian Petracca,MID,18,7,3,4,72,10,4,2022,Round 19
7,8,Taylor Adams,MID,17,9,2,4,65.4,8,0,2022,Round 19
8,9,Dion Prestia,MID,16,13,5,4,55.2,10,0,2022,Round 19
9,10,Brad Crouch,MID,15,16,3,5,48.4,8,2,2022,Round 19
10,10,Charlie Dixon,KEYF,15,9,2,4,62.5,5,4,2022,Round 19
11,10,Zach Merrett,MID,15,23,3,10,39.5,13,1,2022,Round 19
12,10,Jai Newcombe,MID,15,13,4,5,53.6,10,1,2022,Round 19
13,10,Jack Viney,MID,15,8,6,5,65.2,10,0,2022,Round 19
14,10,Sam Walsh,MID,15,18,5,7,45.5,14,1,2022,Round 19
15,16,Tom Atkins,DEF,14,10,7,3,58.3,12,1,2022,Round 19
16,16,Ben Keays,MID,14,10,4,7,58.3,10,2,2022,Round 19
17,16,Jaeger O'Meara,MID,14,8,3,4,63.6,11,3,2022,Round 19
18,16,James Rowbottom,MID,14,11,2,2,56,13,2,2022,Round 19
19,16,Jack Steele,MID,14,25,2,5,35.9,10,0,2022,Round 19
20,21,Noah Anderson,MID,13,19,6,7,40.6,8,2,2022,Round 19
21,21,Tom Barrass,KEYD,13,13,10,4,50,8,0,2022,Round 19
22,21,Max Gawn,RUC,13,13,3,5,50,4,0,2022,Round 19
23,21,Tom Liberatore,MID,13,9,3,1,59.1,12,2,2022,Round 19
24,21,Touk Miller,MID,13,20,0,5,39.4,11,3,2022,Round 19
25,21,David Mundy,MID,13,11,1,5,54.2,11,1,2022,Round 19
26,21,Bailey J. Williams,RUC,13,3,3,8,81.3,4,1,2022,Round 19
27,28,Travis Boak,MID,12,16,3,3,42.9,8,1,2022,Round 19
28,28,Jeremy Finlayson,RUC,12,6,5,2,66.7,9,0,2022,Round 19
29,28,Tom Hawkins,KEYF,12,3,0,1,80,5,3,2022,Round 19
30,28,Matt Rowell,MID,12,8,2,2,60,6,0,2022,Round 19
31,28,Dylan Stephens,MID,12,17,8,5,41.4,7,1,2022,Round 19
32,33,Angus Brayshaw,DEF,11,20,11,6,35.5,8,0,2022,Round 19
33,33,Will Brodie,MID,11,16,6,10,40.7,8,1,2022,Round 19
34,33,Luke Davies-Uniacke,MID,11,18,2,3,37.9,6,0,2022,Round 19
35,33,Sam Draper,RUC,11,3,6,2,78.6,4,0,2022,Round 19
36,33,Isaac Heeney,FWD,11,5,2,1,68.8,5,1,2022,Round 19
37,33,Ben McEvoy,RUC,11,8,4,1,57.9,7,1,2022,Round 19
38,33,Dylan Moore,FWD,11,15,3,1,42.3,7,2,2022,Round 19
39,33,Tom Papley,FWD,11,10,2,3,52.4,9,3,2022,Round 19
40,33,Braydon Preuss,RUC,11,6,4,5,64.7,4,2,2022,Round 19
41,33,Sebastian Ross,MID,11,17,4,3,39.3,8,2,2022,Round 19
42,33,Caleb Serong,MID,11,15,3,4,42.3,7,0,2022,Round 19
43,33,Jack Sinclair,DEF,11,15,12,4,42.3,10,0,2022,Round 19
44,45,Aliir Aliir,KEYD,10,14,11,8,41.7,6,0,2022,Round 19
45,45,Zac Bailey,FWD,10,13,5,5,43.5,8,0,2022,Round 19
46,45,Noah Balta,KEYD,10,3,3,6,76.9,6,2,2022,Round 19
47,45,Darcy Byrne-Jones,DEF,10,7,5,3,58.8,9,0,2022,Round 19
48,45,Trent Cotchin,MID,10,11,3,4,47.6,8,0,2022,Round 19
