,Rank,Player,Position,M    ,Mi50,CM,MOL,IM,Season,Round
0,1,Andrew Gaff,MID,13,3,0,0,1,2017,Round 1
1,1,Tom McDonald,KEYD,13,0,0,0,1,2017,Round 1
2,3,Jeremy McGovern,KEYD,12,0,4,0,6,2017,Round 1
3,4,Heath Grundy,KEYD,11,0,0,0,5,2017,Round 1
4,4,Lachie Henderson,KEYD,11,0,0,0,3,2017,Round 1
5,4,Jeremy Howe,DEF,11,0,5,0,6,2017,Round 1
6,4,Matthew Suckling,DEF,11,0,1,1,2,2017,Round 1
7,8,Brendon Goddard,MID,10,1,0,0,1,2017,Round 1
8,8,Lachie Plowman,DEF,10,0,2,0,4,2017,Round 1
9,8,Brent Stanton,MID,10,0,0,0,0,2017,Round 1
10,8,Elliot Yeo,DEF,10,1,4,0,4,2017,Round 1
11,12,Mitch Duncan,MID,9,1,0,0,0,2017,Round 1
12,12,Josh J. Kennedy,KEYF,9,6,3,6,0,2017,Round 1
13,12,Jordan Lewis,MID,9,1,0,0,0,2017,Round 1
14,12,Jake Melksham,FWD,9,0,0,0,1,2017,Round 1
15,12,Tom Mitchell,MID,9,0,0,0,0,2017,Round 1
16,12,Lee Spurr,DEF,9,0,1,0,3,2017,Round 1
17,18,Mark Baguley,DEF,8,0,2,0,3,2017,Round 1
18,18,Alex Fasolo,FWD,8,4,2,2,0,2017,Round 1
19,18,Kyle Hartigan,KEYD,8,0,0,1,0,2017,Round 1
20,18,Dyson Heppell,MID,8,2,1,0,1,2017,Round 1
21,18,Jesse Hogan,KEYF,8,5,4,2,1,2017,Round 1
22,18,Will Hoskin-Elliott,MID,8,1,1,0,1,2017,Round 1
23,18,Shannon Hurn,DEF,8,0,1,0,3,2017,Round 1
24,18,Tom Jonas,KEYD,8,0,0,0,3,2017,Round 1
25,18,James Kelly,DEF,8,0,0,0,0,2017,Round 1
26,18,Caleb Marchbank,KEYD,8,0,3,0,5,2017,Round 1
27,18,Liam Picken,FWD,8,1,1,0,0,2017,Round 1
28,18,Jack Redden,MID,8,0,0,2,1,2017,Round 1
29,18,Christian Salem,DEF,8,0,0,0,0,2017,Round 1
30,18,Adam Treloar,MID,8,1,0,0,0,2017,Round 1
31,18,Bernie Vince,DEF,8,0,0,0,2,2017,Round 1
32,18,Jesse White,KEYF,8,1,1,1,0,2017,Round 1
33,18,Easton Wood,DEF,8,0,2,0,1,2017,Round 1
34,35,Joe Daniher,KEYF,7,3,1,3,0,2017,Round 1
35,35,Lance Franklin,KEYF,7,3,3,4,0,2017,Round 1
36,35,Brodie Grundy,RUC,7,0,1,0,1,2017,Round 1
37,35,Mitch Hannan,FWD,7,2,0,2,0,2017,Round 1
38,35,Nick Haynes,DEF,7,0,2,0,2,2017,Round 1
39,35,Michael Hurley,KEYD,7,0,0,0,1,2017,Round 1
40,35,Kieren Jack,FWD,7,1,0,0,0,2017,Round 1
41,35,Josh Jenkins,KEYF,7,3,0,3,0,2017,Round 1
42,35,Jason Johannisen,DEF,7,0,0,0,1,2017,Round 1
43,35,Steve Johnson,FWD,7,4,0,0,1,2017,Round 1
44,35,Zak Jones,MID,7,0,0,0,2,2017,Round 1
45,35,Jesse Joyce,DEF,7,0,1,1,2,2017,Round 1
46,35,Jack Macrae,MID,7,0,0,1,0,2017,Round 1
47,35,Chris Masten,MID,7,0,0,0,1,2017,Round 1
48,35,Brayden Maynard,DEF,7,0,0,0,2,2017,Round 1
49,35,Zach Merrett,MID,7,0,0,0,1,2017,Round 1
