,Rank,Player,Position,M    ,Mi50,CM,MOL,IM,Season,Round
0,1,Robbie Tarrant,KEYD,12,0,1,0,1,2017,Round 21
1,2,Jack Gunston,KEYF,11,0,1,0,2,2017,Round 21
2,2,Nick Haynes,DEF,11,0,1,0,3,2017,Round 21
3,2,Will Hoskin-Elliott,MID,11,1,1,0,0,2017,Round 21
4,2,Josh Jenkins,KEYF,11,5,4,0,0,2017,Round 21
5,2,Alex Keath,KEYD,11,0,1,0,2,2017,Round 21
6,2,Jeremy McGovern,KEYD,11,0,3,0,8,2017,Round 21
7,2,Matthew Scharenberg,DEF,11,0,2,0,3,2017,Round 21
8,2,Isaac Smith,MID,11,2,0,2,0,2017,Round 21
9,10,Hamish Hartlett,DEF,10,1,1,0,4,2017,Round 21
10,10,Cale Hooker,KEYF,10,1,3,3,1,2017,Round 21
11,10,Rory Laird,DEF,10,0,0,0,2,2017,Round 21
12,10,Jackson Thurlow,MID,10,1,1,0,1,2017,Round 21
13,10,Nick Vlastuin,DEF,10,0,1,1,3,2017,Round 21
14,15,Jack Billings,FWD,9,3,1,0,1,2017,Round 21
15,15,Luke Hodge,DEF,9,0,1,0,2,2017,Round 21
16,15,Jeremy Howe,DEF,9,0,0,0,2,2017,Round 21
17,15,Jake Kelly,DEF,9,0,1,0,2,2017,Round 21
18,15,James Kelly,DEF,9,0,0,0,1,2017,Round 21
19,15,Jack Martin,FWD,9,5,2,2,0,2017,Round 21
20,15,Sam Mayes,DEF,9,0,0,0,1,2017,Round 21
21,15,Alex Neal-Bullen,FWD,9,2,0,4,0,2017,Round 21
22,15,James Sicily,DEF,9,0,2,0,3,2017,Round 21
23,15,Brodie Smith,DEF,9,1,2,0,2,2017,Round 21
24,15,Max Spencer,KEYD,9,1,1,0,1,2017,Round 21
25,15,Matt Taberner,KEYF,9,3,5,1,0,2017,Round 21
26,27,Harris Andrews,KEYD,8,0,2,0,2,2017,Round 21
27,27,Ryan Clarke,DEF,8,0,0,0,2,2017,Round 21
28,27,Jack Crisp,DEF,8,1,0,1,2,2017,Round 21
29,27,Charlie Curnow,KEYF,8,1,1,2,1,2017,Round 21
30,27,Lance Franklin,KEYF,8,3,3,3,0,2017,Round 21
31,27,Martin Gleeson,DEF,8,0,2,0,5,2017,Round 21
32,27,Sam Gray,FWD,8,6,0,3,0,2017,Round 21
33,27,Jade Gresham,FWD,8,2,0,1,0,2017,Round 21
34,27,Isaac Heeney,MID,8,0,2,1,1,2017,Round 21
35,27,Ricky Henderson,MID,8,2,0,1,0,2017,Round 21
36,27,Lachie Henderson,KEYD,8,0,2,0,6,2017,Round 21
37,27,Bachar Houli,DEF,8,1,0,0,3,2017,Round 21
38,27,Ethan Hughes,DEF,8,0,0,0,4,2017,Round 21
39,27,Michael Hurley,KEYD,8,0,1,0,1,2017,Round 21
40,27,Kieren Jack,FWD,8,0,0,1,0,2017,Round 21
41,27,Tom Lynch,FWD,8,2,3,1,0,2017,Round 21
42,27,Oscar McDonald,KEYD,8,0,0,0,3,2017,Round 21
