,Rank,Player,Position,M    ,Mi50,CM,MOL,IM,Season,Round
0,1,Mitch Brown,KEYF,13,3,2,2,1,2020,Round 18
1,1,Ed Langdon,MID,13,1,0,0,1,2020,Round 18
2,1,Lachie Whitfield,DEF,13,1,0,0,1,2020,Round 18
3,4,Dan Houston,DEF,12,0,2,0,8,2020,Round 18
4,5,Jack Gunston,KEYF,11,6,2,4,1,2020,Round 18
5,6,Callum Ah Chee,DEF,10,1,3,0,8,2020,Round 18
6,6,Michael Hibberd,DEF,10,0,1,0,1,2020,Round 18
7,6,Jake Lever,KEYD,10,0,0,0,3,2020,Round 18
8,6,Sam Menegola,MID,10,0,0,0,1,2020,Round 18
9,10,Blake Acres,MID,9,0,0,0,0,2020,Round 18
10,10,Jake Kolodjashnij,DEF,9,0,3,0,4,2020,Round 18
11,10,Luke Ryan,KEYD,9,0,1,0,3,2020,Round 18
12,13,Darcy Byrne-Jones,DEF,8,0,0,0,3,2020,Round 18
13,13,Isaac Cumming,DEF,8,0,2,0,4,2020,Round 18
14,13,Oliver Florent,MID,8,0,0,1,0,2020,Round 18
15,13,Dylan Moore,FWD,8,1,0,1,0,2020,Round 18
16,17,Grant Birchall,DEF,7,0,0,0,2,2020,Round 18
17,17,Nick Coffield,DEF,7,0,0,1,4,2020,Round 18
18,17,James Cousins,MID,7,0,0,0,0,2020,Round 18
19,17,Mitch Duncan,MID,7,0,0,2,1,2020,Round 18
20,17,Bayley Fritsch,FWD,7,4,1,0,0,2020,Round 18
21,17,Lachie Hunter,MID,7,4,0,1,0,2020,Round 18
22,17,Michael Hurley,KEYD,7,0,1,0,2,2020,Round 18
23,17,Rowan Marshall,RUC,7,2,2,1,1,2020,Round 18
24,17,Steven May,KEYD,7,0,1,0,1,2020,Round 18
25,17,Justin McInerney,MID,7,0,0,1,1,2020,Round 18
26,17,Zach Merrett,MID,7,0,2,0,0,2020,Round 18
27,17,Tom Mitchell,MID,7,0,0,0,0,2020,Round 18
28,17,Reilly O'Brien,RUC,7,0,4,0,2,2020,Round 18
29,17,Christian Petracca,MID,7,2,0,1,0,2020,Round 18
30,17,Alex Sexton,FWD,7,4,0,2,0,2020,Round 18
31,17,Heath Shaw,DEF,7,0,0,0,0,2020,Round 18
32,17,Tom Stewart,DEF,7,0,0,1,3,2020,Round 18
33,17,Adam Tomlinson,KEYD,7,0,0,0,0,2020,Round 18
34,35,James Aish,MID,6,0,0,0,0,2020,Round 18
35,35,David Astbury,KEYD,6,0,3,0,5,2020,Round 18
36,35,Luke Brown,DEF,6,0,0,0,3,2020,Round 18
37,35,Jeremy Cameron,KEYF,6,1,3,0,1,2020,Round 18
38,35,Stephen Coniglio,MID,6,0,0,0,0,2020,Round 18
39,35,Joe Daniher,KEYF,6,0,1,0,2,2020,Round 18
40,35,Xavier Duursma,MID,6,1,0,0,0,2020,Round 18
41,35,Tom Green,MID,6,1,1,0,1,2020,Round 18
42,35,Brayden Ham,MID,6,0,0,0,0,2020,Round 18
43,35,Shaun Higgins,MID,6,1,0,0,0,2020,Round 18
44,35,Jesse Hogan,KEYF,6,2,0,1,0,2020,Round 18
45,35,Liam Jones,KEYD,6,1,1,0,5,2020,Round 18
46,35,Lachlan Keeffe,KEYD,6,0,3,0,3,2020,Round 18
47,35,Dean Kent,FWD,6,0,0,0,0,2020,Round 18
48,35,Kane Lambert,FWD,6,2,0,0,0,2020,Round 18
49,35,Jake Lloyd,DEF,6,0,0,0,0,2020,Round 18
50,35,Daniel Lloyd,FWD,6,0,0,0,1,2020,Round 18
51,35,Dustin Martin,FWD,6,2,2,0,0,2020,Round 18
52,35,Gryan Miers,FWD,6,1,0,2,0,2020,Round 18
53,35,Clayton Oliver,MID,6,0,0,0,0,2020,Round 18
54,35,Harry Perryman,MID,6,0,0,0,2,2020,Round 18
55,35,Jack Riewoldt,KEYF,6,3,1,1,0,2020,Round 18
56,35,Christian Salem,DEF,6,0,0,0,1,2020,Round 18
57,35,Lachlan Sholl,MID,6,0,0,0,1,2020,Round 18
58,35,Jayden Short,DEF,6,0,0,0,1,2020,Round 18
59,35,Taylor Walker,KEYF,6,0,3,0,0,2020,Round 18
60,35,Bailey Williams,DEF,6,0,1,0,2,2020,Round 18
61,62,Karl Amon,MID,5,0,0,0,1,2020,Round 18
62,62,Noah Balta,KEYD,5,0,0,0,1,2020,Round 18
63,62,Jed Bews,DEF,5,0,0,0,1,2020,Round 18
64,62,Riley Bonner,DEF,5,0,0,0,1,2020,Round 18
65,62,Josh Bruce,KEYF,5,2,3,1,0,2020,Round 18
66,62,Reece Conca,DEF,5,1,0,0,1,2020,Round 18
67,62,Mason Cox,KEYF,5,1,5,0,0,2020,Round 18
68,62,Matt Crouch,MID,5,0,0,0,0,2020,Round 18
69,62,Patrick Dangerfield,MID,5,4,0,5,0,2020,Round 18
70,62,Will Day,DEF,5,0,0,0,1,2020,Round 18
71,62,Taylin Duman,DEF,5,0,0,0,2,2020,Round 18
72,62,Taylor Duryea,DEF,5,0,0,0,2,2020,Round 18
73,62,James Frawley,KEYD,5,0,0,0,0,2020,Round 18
74,62,Michael Gibbons,FWD,5,2,0,0,0,2020,Round 18
75,62,Cameron Guthrie,MID,5,0,0,1,1,2020,Round 18
76,62,Nick Haynes,DEF,5,1,0,0,0,2020,Round 18
77,62,Tom Jonas,KEYD,5,0,0,0,2,2020,Round 18
78,62,Alex Keath,KEYD,5,1,0,0,1,2020,Round 18
79,62,Jake Kelly,DEF,5,0,3,0,3,2020,Round 18
80,62,Matthew Kennedy,FWD,5,0,0,1,0,2020,Round 18
81,62,Max King,KEYF,5,2,2,1,0,2020,Round 18
82,62,Mitch Lewis,KEYF,5,2,0,1,0,2020,Round 18
83,62,Ben Long,DEF,5,0,0,0,2,2020,Round 18
84,62,Tom Lynch,FWD,5,1,0,1,0,2020,Round 18
85,62,Brayden Maynard,DEF,5,0,2,0,3,2020,Round 18
86,62,Tom McCartin,KEYF,5,0,2,0,3,2020,Round 18
87,62,Hugh McCluggage,MID,5,1,0,1,0,2020,Round 18
88,62,Ben McEvoy,RUC,5,0,1,0,2,2020,Round 18
89,62,Harry McKay,KEYF,5,3,3,2,0,2020,Round 18
90,62,Darcy Moore,KEYD,5,0,1,0,1,2020,Round 18
91,62,Jackson Nelson,DEF,5,0,0,0,2,2020,Round 18
92,62,Tom Papley,FWD,5,3,0,4,0,2020,Round 18
93,62,Luke Parker,MID,5,0,1,0,1,2020,Round 18
94,62,Sam Petrevski-Seton,DEF,5,0,0,0,1,2020,Round 18
95,62,Jake Riccardi,KEYF,5,2,0,0,0,2020,Round 18
96,62,Tom Rockliff,MID,5,0,0,0,1,2020,Round 18
97,62,Adam Saad,DEF,5,0,1,0,1,2020,Round 18
98,62,Brandon Starcevich,DEF,5,0,1,1,2,2020,Round 18
99,62,Dylan Stephens,MID,5,0,0,0,0,2020,Round 18
100,62,Jack Steven,FWD,5,0,0,0,0,2020,Round 18
101,62,James Stewart,KEYF,5,4,3,0,0,2020,Round 18
102,62,Ben Stratton,DEF,5,1,0,1,0,2020,Round 18
103,62,Zach Tuohy,MID,5,0,1,0,2,2020,Round 18
104,62,Jack Viney,MID,5,0,0,0,0,2020,Round 18
105,62,Brandon Zerk-Thatcher,KEYD,5,0,0,0,1,2020,Round 18
106,62,Dayne Zorko,MID,5,1,0,1,1,2020,Round 18
107,108,Taylor Adams,MID,4,0,0,0,0,2020,Round 18
108,108,Oskar Baker,MID,4,0,0,0,0,2020,Round 18
109,108,Liam Baker,DEF,4,0,1,0,1,2020,Round 18
110,108,Jack Buckley,MID,4,0,0,0,2,2020,Round 18
111,108,Jason Castagna,FWD,4,2,0,0,0,2020,Round 18
112,108,Jonathon Ceglar,RUC,4,0,2,0,1,2020,Round 18
113,108,Ryan Clarke,MID,4,0,0,0,0,2020,Round 18
114,108,Sam Collins,KEYD,4,0,1,0,1,2020,Round 18
115,108,Hayden Crozier,DEF,4,0,0,0,0,2020,Round 18
116,108,David Cuningham,FWD,4,0,0,1,0,2020,Round 18
117,108,Josh Daicos,MID,4,0,0,0,0,2020,Round 18
118,108,Shane Edwards,MID,4,0,1,0,1,2020,Round 18
119,108,Nat Fyfe,MID,4,1,1,0,0,2020,Round 18
120,108,Max Gawn,RUC,4,0,2,2,2,2020,Round 18
121,108,Martin Gleeson,DEF,4,0,0,0,0,2020,Round 18
122,108,Todd Goldstein,RUC,4,0,0,0,1,2020,Round 18
123,108,Caleb Graham,KEYD,4,0,2,0,3,2020,Round 18
124,108,Robbie Gray,FWD,4,0,0,0,0,2020,Round 18
125,108,Damon Greaves,DEF,4,0,0,0,0,2020,Round 18
126,108,Dylan Grimes,KEYD,4,0,0,0,1,2020,Round 18
127,108,Hamish Hartlett,DEF,4,0,0,0,2,2020,Round 18
128,108,Lachie Henderson,KEYD,4,0,1,1,0,2020,Round 18
129,108,Bradley Hill,MID,4,0,0,0,1,2020,Round 18
