,Rank,Player,Position,M    ,Mi50,CM,MOL,IM,Season,Round
0,1,Harris Andrews,KEYD,10,0,2,0,5,2020,Round 10
1,1,Alex Witherden,DEF,10,0,0,0,1,2020,Round 10
2,3,Jake Carlisle,KEYD,9,0,0,0,3,2020,Round 10
3,3,Nick Haynes,DEF,9,0,1,0,5,2020,Round 10
4,3,Brody Mihocek,KEYF,9,0,1,4,1,2020,Round 10
5,6,Jordan Dawson,DEF,8,0,4,0,6,2020,Round 10
6,6,Michael Hurley,KEYD,8,0,2,0,4,2020,Round 10
7,6,Jordan Ridley,DEF,8,0,1,0,3,2020,Round 10
8,6,Jack Steele,MID,8,1,1,2,1,2020,Round 10
9,6,Nick Vlastuin,DEF,8,0,1,0,4,2020,Round 10
10,6,Brandon Zerk-Thatcher,KEYD,8,0,0,0,0,2020,Round 10
11,6,Dayne Zorko,MID,8,1,0,1,0,2020,Round 10
12,13,Tom Hawkins,KEYF,7,7,3,3,0,2020,Round 10
13,13,Jake Lloyd,DEF,7,0,0,0,2,2020,Round 10
14,13,Jarryd Lyons,MID,7,1,1,0,0,2020,Round 10
15,13,Lachie Neale,MID,7,1,0,0,0,2020,Round 10
16,13,Ed Phillips,MID,7,0,0,0,0,2020,Round 10
17,18,Ben Ainsworth,FWD,6,0,1,1,0,2020,Round 10
18,18,Liam Baker,DEF,6,0,0,0,3,2020,Round 10
19,18,Noah Balta,KEYD,6,0,2,0,6,2020,Round 10
20,18,Jarrod Berry,MID,6,0,0,0,0,2020,Round 10
21,18,Zak Butters,FWD,6,0,0,0,0,2020,Round 10
22,18,Jason Castagna,FWD,6,2,0,0,0,2020,Round 10
23,18,Mitch Duncan,MID,6,0,0,2,0,2020,Round 10
24,18,Darcy Gardiner,KEYD,6,0,2,0,5,2020,Round 10
25,18,Hamish Hartlett,DEF,6,0,0,0,0,2020,Round 10
26,18,Sam Lloyd,FWD,6,1,1,2,0,2020,Round 10
27,18,Hugh McCluggage,MID,6,0,0,1,0,2020,Round 10
28,18,Kamdyn McIntosh,MID,6,0,0,1,0,2020,Round 10
29,18,Tom Phillips,FWD,6,1,0,1,1,2020,Round 10
30,18,Mason Redman,DEF,6,0,0,0,0,2020,Round 10
31,18,Mitch Robinson,MID,6,0,0,0,2,2020,Round 10
32,18,Jordan Roughead,KEYD,6,0,0,0,2,2020,Round 10
33,18,Bailey Scott,FWD,6,1,0,2,0,2020,Round 10
34,18,Heath Shaw,DEF,6,1,1,0,2,2020,Round 10
35,18,Sam Skinner,KEYF,6,1,0,1,0,2020,Round 10
36,18,Jack Steven,FWD,6,0,0,1,1,2020,Round 10
37,18,Zach Tuohy,MID,6,0,0,0,1,2020,Round 10
38,18,Lachie Whitfield,DEF,6,0,2,1,1,2020,Round 10
39,18,Callum Wilkie,DEF,6,0,3,0,5,2020,Round 10
40,41,Callum Ah Chee,DEF,5,0,0,1,0,2020,Round 10
41,41,Zac Bailey,FWD,5,0,0,0,0,2020,Round 10
42,41,Jack Billings,MID,5,0,1,0,0,2020,Round 10
43,41,Darcy Byrne-Jones,DEF,5,0,1,0,3,2020,Round 10
44,41,Charlie Cameron,FWD,5,1,0,2,0,2020,Round 10
45,41,Jeremy Cameron,KEYF,5,2,0,1,0,2020,Round 10
46,41,Tom Clurey,KEYD,5,0,2,1,3,2020,Round 10
47,41,Nick Coffield,DEF,5,0,0,0,2,2020,Round 10
48,41,Josh Daicos,MID,5,1,0,0,0,2020,Round 10
49,41,Patrick Dangerfield,MID,5,2,0,2,0,2020,Round 10
50,41,Charlie Dixon,KEYF,5,2,5,0,0,2020,Round 10
51,41,Bayley Fritsch,FWD,5,3,2,0,0,2020,Round 10
52,41,Mitch Georgiades,KEYF,5,2,3,1,0,2020,Round 10
53,41,Will Hayward,FWD,5,0,2,1,0,2020,Round 10
54,41,Tom Jonas,KEYD,5,0,1,0,2,2020,Round 10
55,41,Nathan Jones,FWD,5,1,0,1,0,2020,Round 10
56,41,Rowan Marshall,RUC,5,1,3,1,0,2020,Round 10
57,41,Steven May,KEYD,5,0,0,0,2,2020,Round 10
58,41,Trent McKenzie,KEYD,5,0,3,0,3,2020,Round 10
59,41,Zach Merrett,MID,5,0,0,0,0,2020,Round 10
60,41,Touk Miller,MID,5,2,1,0,0,2020,Round 10
61,41,Clayton Oliver,MID,5,0,2,0,1,2020,Round 10
62,41,Jack Payne,KEYD,5,0,0,0,0,2020,Round 10
63,41,Dane Rampe,KEYD,5,0,0,0,1,2020,Round 10
64,41,Sam Reid,KEYF,5,2,4,1,0,2020,Round 10
65,41,Jaidyn Stephenson,FWD,5,1,0,2,0,2020,Round 10
66,41,Tom Stewart,DEF,5,0,0,0,1,2020,Round 10
67,41,Jackson Thurlow,DEF,5,1,1,0,1,2020,Round 10
68,69,Jake Aarts,FWD,4,1,0,0,0,2020,Round 10
69,69,Taylor Adams,MID,4,1,0,2,0,2020,Round 10
70,69,Noah Answerth,DEF,4,0,0,0,0,2020,Round 10
71,69,Josh Battle,FWD,4,2,2,0,0,2020,Round 10
72,69,Angus Brayshaw,MID,4,0,0,0,0,2020,Round 10
73,69,Zaine Cordy,KEYD,4,1,1,0,3,2020,Round 10
74,69,Phil Davis,KEYD,4,1,0,0,0,2020,Round 10
75,69,Majak Daw,KEYF,4,1,0,0,1,2020,Round 10
76,69,Sam Day,KEYF,4,1,1,2,0,2020,Round 10
77,69,Cameron Ellis-Yolmen,FWD,4,0,1,1,0,2020,Round 10
78,69,Tim English,RUC,4,0,1,0,1,2020,Round 10
79,69,Jade Gresham,MID,4,1,0,0,0,2020,Round 10
80,69,Dylan Grimes,KEYD,4,0,2,0,2,2020,Round 10
81,69,Jarrod Harbrow,DEF,4,0,1,0,3,2020,Round 10
82,69,Lachie Henderson,KEYD,4,0,0,0,2,2020,Round 10
83,69,Bradley Hill,MID,4,0,0,0,0,2020,Round 10
84,69,Jacob Hopper,MID,4,0,0,0,0,2020,Round 10
85,69,Ben Keays,MID,4,0,0,1,0,2020,Round 10
86,69,Jake Kelly,DEF,4,0,1,0,2,2020,Round 10
87,69,Jack Lukosius,DEF,4,0,2,0,2,2020,Round 10
88,69,Tom Lynch,FWD,4,1,0,0,2,2020,Round 10
89,69,Dustin Martin,FWD,4,0,1,1,0,2020,Round 10
90,69,Brayden Maynard,DEF,4,0,0,0,3,2020,Round 10
91,69,Fischer McAsey,KEYD,4,0,1,0,3,2020,Round 10
92,69,Lincoln McCarthy,FWD,4,1,1,1,0,2020,Round 10
93,69,Oscar McInerney,RUC,4,0,0,0,1,2020,Round 10
94,69,Ben McKay,KEYD,4,0,0,0,2,2020,Round 10
95,69,Shaun McKernan,KEYF,4,2,0,1,0,2020,Round 10
96,69,Jake Melksham,FWD,4,1,0,4,0,2020,Round 10
97,69,Sam Menegola,MID,4,1,0,0,0,2020,Round 10
98,69,Callum Mills,DEF,4,0,0,0,0,2020,Round 10
99,69,Darcy Moore,KEYD,4,0,1,0,1,2020,Round 10
100,69,John Noble,DEF,4,0,0,0,3,2020,Round 10
101,69,Christian Petracca,MID,4,1,1,0,0,2020,Round 10
102,69,Jared Polec,MID,4,1,0,0,0,2020,Round 10
103,69,Wil Powell,DEF,4,1,1,1,0,2020,Round 10
104,69,Cam Rayner,FWD,4,0,0,0,0,2020,Round 10
105,69,Jack Riewoldt,KEYF,4,4,1,1,0,2020,Round 10
106,69,Jack Ross,MID,4,0,0,0,0,2020,Round 10
107,69,Christian Salem,DEF,4,1,0,0,1,2020,Round 10
108,69,Jayden Short,DEF,4,0,0,0,0,2020,Round 10
109,69,Tim Taranto,MID,4,0,0,0,0,2020,Round 10
110,69,Adam Treloar,MID,4,0,1,0,1,2020,Round 10
111,69,Sam Weideman,KEYF,4,2,2,1,0,2020,Round 10
112,69,Bailey Williams,DEF,4,0,1,0,2,2020,Round 10
113,69,David Zaharakis,FWD,4,0,0,0,0,2020,Round 10
114,115,Karl Amon,MID,3,0,0,0,0,2020,Round 10
115,115,Charlie Ballard,KEYD,3,0,1,0,1,2020,Round 10
116,115,Shai Bolton,MID,3,0,0,0,1,2020,Round 10
117,115,Nathan Broad,DEF,3,0,1,0,1,2020,Round 10
118,115,Callum L. Brown,FWD,3,0,0,0,2,2020,Round 10
119,115,Sam Collins,KEYD,3,0,1,0,3,2020,Round 10
