,Rank,Player,Position,M    ,Mi50,CM,MOL,IM,Season,Round
0,1,Josh Gibson,KEYD,15,0,1,0,4,2012,Round 3
1,2,Sean Dempster,DEF,14,0,1,0,5,2012,Round 3
2,3,Brad Ebert,MID,12,3,1,0,0,2012,Round 3
3,3,Shaun Grigg,MID,12,1,0,0,0,2012,Round 3
4,3,Jeremy Howe,FWD,12,1,4,0,3,2012,Round 3
5,3,Brendan Whitecross,FWD,12,0,0,0,0,2012,Round 3
6,7,Troy Chaplin,KEYD,11,0,2,0,3,2012,Round 3
7,7,Josh Drummond,DEF,11,0,0,0,0,2012,Round 3
8,7,Jackson Trengove,KEYD,11,0,0,0,1,2012,Round 3
9,10,Brendon Goddard,DEF,10,3,2,0,1,2012,Round 3
10,10,Lachlan Keeffe,KEYD,10,0,1,0,2,2012,Round 3
11,10,Ryan Schoenmakers,KEYD,10,0,1,0,3,2012,Round 3
12,10,Scott Selwood,MID,10,2,2,0,2,2012,Round 3
13,10,Ben Stratton,KEYD,10,0,1,0,6,2012,Round 3
14,10,Matthew Suckling,DEF,10,1,0,0,1,2012,Round 3
15,10,Jarrad Waite,KEYF,10,2,2,4,0,2012,Round 3
16,17,Grant Birchall,DEF,9,0,1,0,2,2012,Round 3
17,17,Bryce Gibbs,MID,9,0,2,0,3,2012,Round 3
18,17,Dylan Grimes,KEYD,9,0,0,0,1,2012,Round 3
19,17,Brian Lake,KEYD,9,0,2,0,4,2012,Round 3
20,17,Quinten Lynch,KEYF,9,3,3,2,1,2012,Round 3
21,17,Alex Rance,KEYD,9,0,2,0,5,2012,Round 3
22,17,Will Schofield,DEF,9,0,2,0,4,2012,Round 3
23,17,Steele Sidebottom,MID,9,2,0,0,1,2012,Round 3
24,17,Tom Simpkin,KEYD,9,0,0,0,0,2012,Round 3
25,17,Jack Watts,DEF,9,0,2,0,2,2012,Round 3
26,17,Jack Ziebell,MID,9,3,0,0,2,2012,Round 3
27,28,Jason Blake,DEF,8,0,1,0,2,2012,Round 3
28,28,Matthew Boyd,MID,8,1,0,0,5,2012,Round 3
29,28,Kepler Bradley,KEYF,8,1,1,2,0,2012,Round 3
30,28,Reece Conca,MID,8,0,0,0,0,2012,Round 3
31,28,Kane Cornes,MID,8,0,0,0,0,2012,Round 3
32,28,Lance Franklin,KEYF,8,5,2,3,0,2012,Round 3
33,28,Brent Guerra,DEF,8,1,0,0,1,2012,Round 3
34,28,Shaun Higgins,FWD,8,1,0,0,1,2012,Round 3
35,28,Taylor Hunt,MID,8,0,0,0,0,2012,Round 3
36,28,Michael Johnson,KEYD,8,0,0,0,1,2012,Round 3
37,28,Matt Maguire,KEYD,8,0,2,0,3,2012,Round 3
38,28,Hamish McIntosh,RUC,8,3,4,0,2,2012,Round 3
39,28,Luke McPharlin,KEYD,8,0,1,0,1,2012,Round 3
40,28,Jack Newnes,DEF,8,0,0,0,1,2012,Round 3
41,28,Clancee Pearce,MID,8,2,0,0,0,2012,Round 3
42,28,James Podsiadly,KEYF,8,6,3,3,0,2012,Round 3
43,28,Mitch Robinson,FWD,8,1,0,0,0,2012,Round 3
44,28,Heath Scotland,MID,8,1,0,0,2,2012,Round 3
45,28,Dane Swan,MID,8,0,0,0,2,2012,Round 3
46,28,Kurt Tippett,KEYF,8,6,4,1,0,2012,Round 3
47,28,Callan Ward,MID,8,2,1,1,2,2012,Round 3
48,28,Beau Waters,DEF,8,0,1,1,3,2012,Round 3
49,50,Dean Brogan,RUC,7,1,1,2,0,2012,Round 3
50,50,Greg Broughton,DEF,7,0,0,0,1,2012,Round 3
51,50,Zac Dawson,KEYD,7,0,1,0,4,2012,Round 3
52,50,Brett Deledio,MID,7,1,0,0,1,2012,Round 3
53,50,Paul Duffield,DEF,7,0,0,0,0,2012,Round 3
54,50,Dustin Fletcher,KEYD,7,0,0,0,2,2012,Round 3
55,50,Pearce Hanley,DEF,7,0,0,0,1,2012,Round 3
56,50,Lenny Hayes,MID,7,0,0,0,0,2012,Round 3
57,50,Lachie Henderson,KEYD,7,0,0,1,2,2012,Round 3
58,50,Bachar Houli,DEF,7,0,1,0,1,2012,Round 3
59,50,Shannon Hurn,DEF,7,0,3,0,5,2012,Round 3
60,50,Daniel Jackson,MID,7,0,0,0,0,2012,Round 3
61,50,Michael Jamison,KEYD,7,0,0,1,2,2012,Round 3
62,50,Chris Judd,MID,7,0,0,1,1,2012,Round 3
63,50,Heritier Lumumba,DEF,7,0,0,0,1,2012,Round 3
64,50,Eric Mackenzie,KEYD,7,0,1,0,2,2012,Round 3
65,50,Daniel Merrett,KEYF,7,2,0,1,0,2012,Round 3
66,50,Leigh Montagna,MID,7,0,0,0,0,2012,Round 3
67,50,James Polkinghorne,MID,7,0,0,0,0,2012,Round 3
68,50,Jared Rivers,KEYD,7,1,1,0,4,2012,Round 3
69,50,Paddy Ryder,RUC,7,2,3,2,0,2012,Round 3
70,50,Adam Selwood,DEF,7,0,1,0,1,2012,Round 3
71,50,Devon Smith,FWD,7,1,0,1,0,2012,Round 3
72,50,Koby Stevens,MID,7,0,1,0,2,2012,Round 3
73,50,Justin Westhoff,KEYF,7,0,1,1,0,2012,Round 3
74,75,Jed Adcock,DEF,6,0,0,0,3,2012,Round 3
75,75,Dylan Addison,DEF,6,0,0,0,2,2012,Round 3
76,75,Jimmy Bartel,MID,6,0,2,0,4,2012,Round 3
77,75,Jake Batchelor,DEF,6,0,0,0,1,2012,Round 3
78,75,Dayne Beams,MID,6,1,0,1,0,2012,Round 3
79,75,Shaun Burgoyne,DEF,6,0,1,0,2,2012,Round 3
80,75,Allen Christensen,FWD,6,2,0,1,0,2012,Round 3
81,75,Martin Clarke,DEF,6,0,0,0,1,2012,Round 3
82,75,Joel Corey,MID,6,1,0,0,0,2012,Round 3
83,75,Ed Curnow,MID,6,0,0,0,0,2012,Round 3
84,75,Mitch Duncan,MID,6,0,1,1,2,2012,Round 3
85,75,Aaron Edwards,FWD,6,4,2,3,0,2012,Round 3
86,75,Sam Fisher,KEYD,6,0,1,0,3,2012,Round 3
87,75,Nathan Foley,MID,6,0,1,0,1,2012,Round 3
88,75,Shaun Hampson,KEYF,6,1,3,1,1,2012,Round 3
89,75,Ryan Harwood,DEF,6,0,0,0,0,2012,Round 3
90,75,Michael Hibberd,DEF,6,0,1,0,2,2012,Round 3
91,75,Josh Hill,FWD,6,1,1,1,0,2012,Round 3
92,75,George Horlin-Smith,MID,6,1,0,0,1,2012,Round 3
93,75,Clinton Jones,MID,6,0,0,0,0,2012,Round 3
94,75,Justin Koschitzke,KEYF,6,0,2,0,0,2012,Round 3
95,75,John McCarthy,MID,6,0,1,0,0,2012,Round 3
96,75,Tom McDonald,KEYD,6,0,1,0,2,2012,Round 3
97,75,Adam McPhee,DEF,6,0,0,0,2,2012,Round 3
98,75,Marc Murphy,MID,6,0,0,0,0,2012,Round 3
99,75,Michael Osborne,FWD,6,3,0,0,0,2012,Round 3
100,75,Tayte Pears,KEYD,6,0,2,0,2,2012,Round 3
101,75,Jack Redden,MID,6,0,0,0,1,2012,Round 3
102,75,Ted Richards,KEYD,6,0,1,0,5,2012,Round 3
103,75,Jack Riewoldt,KEYF,6,5,0,4,0,2012,Round 3
104,75,Nick Riewoldt,KEYF,6,3,4,2,0,2012,Round 3
105,75,Jordan Roughead,KEYD,6,1,2,0,1,2012,Round 3
106,75,Jarryd Roughead,KEYF,6,0,1,0,1,2012,Round 3
107,75,Luke Shuey,MID,6,2,1,0,0,2012,Round 3
108,75,Kade Simpson,MID,6,0,0,0,0,2012,Round 3
109,75,Ashley Smith,DEF,6,0,0,0,0,2012,Round 3
110,75,Rhys Stanley,KEYF,6,2,2,2,0,2012,Round 3
111,75,Jack Steven,MID,6,0,0,0,0,2012,Round 3
112,75,Paul Stewart,FWD,6,0,1,0,1,2012,Round 3
113,75,Daniel Stewart,KEYF,6,2,3,0,0,2012,Round 3
114,75,Dale Thomas,FWD,6,0,1,0,1,2012,Round 3
115,75,Shane Tuck,MID,6,2,0,1,0,2012,Round 3
116,75,Chris Yarran,DEF,6,1,0,0,0,2012,Round 3
117,75,Clinton Young,MID,6,0,0,0,0,2012,Round 3
118,119,Ryan Bastinac,MID,5,2,0,0,1,2012,Round 3
119,119,Craig Bird,FWD,5,2,1,0,0,2012,Round 3
120,119,Travis Boak,MID,5,0,1,0,0,2012,Round 3
121,119,Nathan Bock,KEYF,5,1,1,1,0,2012,Round 3
122,119,Paul Bower,KEYD,5,0,0,0,0,2012,Round 3
123,119,Luke Breust,FWD,5,4,0,0,0,2012,Round 3
124,119,Matthew Broadbent,MID,5,2,0,0,0,2012,Round 3
125,119,Mitchell Brown,KEYD,5,0,1,0,3,2012,Round 3
126,119,Mitch Clark,KEYF,5,3,2,2,0,2012,Round 3
127,119,Travis Cloke,KEYF,5,1,1,2,0,2012,Round 3
128,119,Stephen Coniglio,MID,5,1,0,1,0,2012,Round 3
129,119,Trent Cotchin,MID,5,2,1,0,0,2012,Round 3
130,119,Stewart Crameri,KEYF,5,4,1,2,0,2012,Round 3
131,119,Bradd Dalziell,MID,5,0,0,0,1,2012,Round 3
132,119,Jack Darling,KEYF,5,1,0,1,0,2012,Round 3
133,119,Ricky Dyson,DEF,5,0,0,0,1,2012,Round 3
134,119,Brandon Ellis,DEF,5,0,0,0,0,2012,Round 3
135,119,Corey Enright,DEF,5,0,0,0,0,2012,Round 3
136,119,Alex Fasolo,FWD,5,1,1,2,0,2012,Round 3
137,119,Jarryn Geary,DEF,5,0,0,0,2,2012,Round 3
138,119,Mitch Golby,DEF,5,0,0,0,0,2012,Round 3
139,119,Jack Grimes,MID,5,0,0,0,1,2012,Round 3
140,119,David Hale,RUC,5,3,1,0,0,2012,Round 3
141,119,Dan Hannebery,MID,5,0,0,0,0,2012,Round 3
142,119,Kyle Hardingham,DEF,5,0,0,0,2,2012,Round 3
143,119,Ryan Hargrave,DEF,5,0,0,0,0,2012,Round 3
144,119,Tom Hawkins,KEYF,5,4,1,3,0,2012,Round 3
145,119,Jack Hombsch,KEYD,5,0,2,0,2,2012,Round 3
146,119,Garrick Ibbotson,DEF,5,0,0,0,1,2012,Round 3
147,119,Sam Jacobs,RUC,5,0,1,0,2,2012,Round 3
148,119,Leroy Jetta,FWD,5,0,0,0,0,2012,Round 3
149,119,Ryan Lester,DEF,5,0,0,0,1,2012,Round 3
150,119,Nick Malceski,DEF,5,0,0,0,2,2012,Round 3
151,119,Chris Masten,MID,5,0,0,1,0,2012,Round 3
152,119,Nick Maxwell,DEF,5,0,1,0,3,2012,Round 3
153,119,Ben McEvoy,RUC,5,1,1,0,2,2012,Round 3
154,119,Terry Milera,FWD,5,0,1,1,2,2012,Round 3
155,119,Angus Monfries,FWD,5,0,0,0,1,2012,Round 3
156,119,Cale Morton,MID,5,0,0,0,1,2012,Round 3
157,119,Rhys Palmer,MID,5,2,1,1,1,2012,Round 3
158,119,Joel Patfull,KEYD,5,0,1,0,1,2012,Round 3
159,119,Liam Picken,MID,5,0,0,0,0,2012,Round 3
160,119,Jared Polec,MID,5,0,1,0,0,2012,Round 3
161,119,Orren Stephenson,RUC,5,0,1,0,2,2012,Round 3
162,119,Nicholas Suban,DEF,5,0,0,0,1,2012,Round 3
163,119,Matt Thomas,MID,5,1,1,0,0,2012,Round 3
164,119,Scott D. Thompson,KEYD,5,0,2,0,3,2012,Round 3
165,119,Easton Wood,DEF,5,0,3,0,4,2012,Round 3
166,119,Cameron Wood,RUC,5,1,2,0,0,2012,Round 3
167,119,Matt de Boer,FWD,5,1,2,0,1,2012,Round 3
168,169,Matthew Bate,FWD,4,1,1,0,0,2012,Round 3
169,169,Matt Campbell,FWD,4,1,0,2,0,2012,Round 3
170,169,Alipate Carlile,KEYD,4,0,1,0,2,2012,Round 3
171,169,Dom Cassisi,MID,4,0,0,0,0,2012,Round 3
172,169,Chad Cornes,KEYD,4,0,0,0,0,2012,Round 3
173,169,Jamie Cripps,MID,4,0,0,0,0,2012,Round 3
174,169,Phil Davis,KEYD,4,0,2,0,1,2012,Round 3
175,169,Chris Dawes,KEYF,4,1,0,1,0,2012,Round 3
176,169,Andrew Gaff,MID,4,1,0,0,1,2012,Round 3
177,169,Colin Garland,DEF,4,0,0,0,1,2012,Round 3
178,169,Adam Goodes,FWD,4,1,0,0,1,2012,Round 3
179,169,Jarrad Grant,FWD,4,1,0,1,0,2012,Round 3
180,169,Jack Gunston,FWD,4,1,1,2,0,2012,Round 3
181,169,Hamish Hartlett,MID,4,0,1,0,4,2012,Round 3
182,169,Stephen Hill,MID,4,1,2,0,1,2012,Round 3
183,169,Ben Jacobs,DEF,4,0,0,0,0,2012,Round 3
184,169,Mark Jamar,RUC,4,1,3,0,1,2012,Round 3
185,169,Jeremy Laidler,DEF,4,0,0,0,1,2012,Round 3
186,169,Kane Lucas,MID,4,1,0,0,1,2012,Round 3
187,169,Tom J. Lynch,KEYF,4,1,1,0,2,2012,Round 3
188,169,James Magner,MID,4,0,0,0,1,2012,Round 3
189,169,Brandon Matera,FWD,4,1,0,1,0,2012,Round 3
190,169,Chris Mayne,FWD,4,0,1,0,0,2012,Round 3
191,169,Jake Melksham,MID,4,1,0,0,0,2012,Round 3
192,169,Joshua Mellington,FWD,4,2,0,0,0,2012,Round 3
193,169,Brad J. Miller,KEYF,4,2,0,1,0,2012,Round 3
194,169,Stephen Milne,FWD,4,2,0,2,0,2012,Round 3
195,169,Tendai Mzungu,MID,4,1,0,0,0,2012,Round 3
196,169,Robin Nahas,FWD,4,2,0,0,1,2012,Round 3
197,169,Chris Newman,DEF,4,0,0,0,0,2012,Round 3
198,169,Luke Parker,MID,4,0,1,0,1,2012,Round 3
199,169,Jared Petrenko,FWD,4,0,0,0,1,2012,Round 3
200,169,Drew Petrie,KEYF,4,4,2,1,0,2012,Round 3
201,169,Dean Polo,MID,4,0,0,0,0,2012,Round 3
202,169,Sam Reid,KEYF,4,1,1,1,0,2012,Round 3
203,169,Cyril Rioli,FWD,4,2,0,2,0,2012,Round 3
204,169,Tom Rockliff,MID,4,0,1,0,0,2012,Round 3
205,169,Aaron Sandilands,RUC,4,1,0,0,0,2012,Round 3
206,169,Jay Schulz,KEYF,4,3,1,0,0,2012,Round 3
207,169,James Sellar,KEYD,4,2,2,1,0,2012,Round 3
208,169,Joel Selwood,MID,4,0,0,0,0,2012,Round 3
209,169,Matt Shaw,DEF,4,0,0,1,0,2012,Round 3
210,169,Heath Shaw,DEF,4,2,1,0,0,2012,Round 3
211,169,Brent Stanton,MID,4,0,0,0,0,2012,Round 3
212,169,Jacob Surjan,DEF,4,0,2,0,1,2012,Round 3
213,169,Andrew Swallow,MID,4,0,0,0,0,2012,Round 3
214,169,Harry Taylor,KEYD,4,0,3,0,3,2012,Round 3
215,169,Adam Tomlinson,KEYF,4,1,0,1,0,2012,Round 3
216,169,Jack Trengove,MID,4,2,0,0,0,2012,Round 3
217,169,Daniel Wells,MID,4,0,0,0,0,2012,Round 3
218,169,Jesse White,KEYF,4,1,1,1,1,2012,Round 3
219,220,Liam Anthony,MID,3,0,0,0,0,2012,Round 3
220,220,Dennis Armfield,FWD,3,0,0,0,0,2012,Round 3
221,220,Clint Bartram,DEF,3,0,0,0,1,2012,Round 3
222,220,Claye Beams,MID,3,0,0,0,0,2012,Round 3
223,220,Tom Bellchambers,RUC,3,1,1,0,1,2012,Round 3
224,220,Eddie Betts,FWD,3,3,0,1,0,2012,Round 3
225,220,Jonathan Brown,KEYF,3,0,0,0,0,2012,Round 3
226,220,Tomas Bugg,DEF,3,0,0,0,0,2012,Round 3
227,220,Josh Caddy,MID,3,0,0,0,0,2012,Round 3
228,220,Zac Clarke,RUC,3,0,0,0,0,2012,Round 3
229,220,Ayce Cordy,KEYF,3,0,1,0,0,2012,Round 3
230,220,Ben Cunnington,MID,3,0,0,0,0,2012,Round 3
231,220,Luke Dahlhaus,FWD,3,0,1,0,1,2012,Round 3
232,220,Patrick Dangerfield,MID,3,0,1,0,0,2012,Round 3
233,220,Aaron Davey,FWD,3,0,0,0,0,2012,Round 3
234,220,Luke Delaney,KEYD,3,0,0,0,1,2012,Round 3
235,220,Jeff Garlett,FWD,3,1,1,0,0,2012,Round 3
236,220,Tom Gillies,KEYD,3,0,1,0,1,2012,Round 3
237,220,Tyson Goldsack,FWD,3,1,0,0,0,2012,Round 3
238,220,Aaron Hall,FWD,3,2,1,2,0,2012,Round 3
239,220,Jarrod Harbrow,DEF,3,0,0,0,1,2012,Round 3
240,220,Kieran Harper,FWD,3,1,0,0,0,2012,Round 3
241,220,Brent Harvey,FWD,3,0,0,0,0,2012,Round 3
242,220,Michael Hurley,KEYF,3,2,0,2,0,2012,Round 3
243,220,Graham Johncock,FWD,3,0,0,0,1,2012,Round 3
244,220,Steve Johnson,FWD,3,1,1,0,0,2012,Round 3
245,220,Darren Jolly,RUC,3,1,0,0,0,2012,Round 3
246,220,Nathan Jones,MID,3,0,0,0,0,2012,Round 3
247,220,Josh J. Kennedy,KEYF,3,3,0,3,0,2012,Round 3
248,220,Jordan Lewis,FWD,3,0,0,0,0,2012,Round 3
249,220,Tom Lonergan,KEYD,3,0,0,0,2,2012,Round 3
250,220,David Mackay,MID,3,0,0,0,0,2012,Round 3
251,220,Jamie Macmillan,MID,3,0,1,0,1,2012,Round 3
252,220,Ivan Maric,RUC,3,0,0,0,0,2012,Round 3
253,220,Lukas Markovic,KEYD,3,0,1,0,2,2012,Round 3
254,220,Ashley McGrath,FWD,3,0,0,0,0,2012,Round 3
255,220,Trent McKenzie,DEF,3,0,0,0,0,2012,Round 3
256,220,Scott McMahon,DEF,3,0,0,0,0,2012,Round 3
257,220,Sam Mitchell,MID,3,1,0,0,0,2012,Round 3
258,220,Tim Mohr,KEYD,3,0,0,0,0,2012,Round 3
259,220,Steven Morris,DEF,3,0,0,0,0,2012,Round 3
260,220,David Mundy,MID,3,0,1,0,0,2012,Round 3
261,220,Jesse O'Brien,MID,3,1,0,0,0,2012,Round 3
262,220,Scott Pendlebury,MID,3,0,0,0,0,2012,Round 3
263,220,Brent Reilly,DEF,3,0,1,0,1,2012,Round 3
264,220,Kyle Reimers,FWD,3,1,0,1,0,2012,Round 3
265,220,Daniel Rich,MID,3,2,0,2,1,2012,Round 3
266,220,Shane Savage,FWD,3,0,0,1,0,2012,Round 3
267,220,Tom Scully,MID,3,0,0,0,0,2012,Round 3
268,220,Brad Sewell,MID,3,0,0,0,0,2012,Round 3
269,220,Clay Smith,MID,3,0,0,0,1,2012,Round 3
270,220,Seb Tape,DEF,3,0,0,0,1,2012,Round 3
271,220,Lindsay Thomas,FWD,3,1,0,0,0,2012,Round 3
272,220,Alan Toovey,DEF,3,0,0,0,1,2012,Round 3
273,220,Adam Treloar,MID,3,0,0,0,0,2012,Round 3
274,220,Nathan Van Berlo,MID,3,0,1,0,1,2012,Round 3
275,220,Taylor Walker,KEYF,3,3,1,0,0,2012,Round 3
276,220,Matthew Warnock,KEYD,3,0,0,0,1,2012,Round 3
277,278,Gary Ablett,MID,2,1,0,0,0,2012,Round 3
278,278,Shaun Atley,DEF,2,0,0,0,0,2012,Round 3
279,278,Rohan Bail,MID,2,0,0,0,0,2012,Round 3
280,278,Jared Brennan,DEF,2,1,1,0,0,2012,Round 3
281,278,Jeremy Cameron,KEYF,2,1,1,0,0,2012,Round 3
282,278,Andrew Carrazzo,MID,2,0,0,0,0,2012,Round 3
283,278,Kyle Cheney,DEF,2,0,0,0,0,2012,Round 3
284,278,Dean Cox,RUC,2,1,1,1,0,2012,Round 3
285,278,Daniel Cross,MID,2,0,0,1,0,2012,Round 3
286,278,Ryan Crowley,MID,2,0,0,0,0,2012,Round 3
287,278,Nick Duigan,DEF,2,0,0,0,0,2012,Round 3
288,278,Lynden Dunn,DEF,2,1,0,0,1,2012,Round 3
289,278,Michael Firrito,DEF,2,0,2,0,1,2012,Round 3
290,278,Josh Fraser,RUC,2,1,1,1,0,2012,Round 3
291,278,James Frawley,KEYD,2,1,1,0,1,2012,Round 3
292,278,Jonathan Giles,RUC,2,0,1,1,0,2012,Round 3
293,278,Todd Goldstein,RUC,2,0,1,0,1,2012,Round 3
294,278,Robbie Gray,FWD,2,2,0,1,0,2012,Round 3
295,278,Toby Greene,MID,2,0,0,0,0,2012,Round 3
296,278,Ryan Griffen,MID,2,1,0,1,0,2012,Round 3
297,278,Heath Grundy,KEYD,2,0,0,0,0,2012,Round 3
298,278,Curtly Hampton,DEF,2,2,0,0,0,2012,Round 3
299,278,Ashton Hams,FWD,2,1,0,0,0,2012,Round 3
300,278,Dyson Heppell,DEF,2,0,0,0,0,2012,Round 3
301,278,Karmichael Hunt,MID,2,0,0,0,0,2012,Round 3
302,278,Kieren Jack,MID,2,1,0,0,0,2012,Round 3
303,278,Alex Johnson,DEF,2,0,0,0,0,2012,Round 3
304,278,Liam Jones,KEYF,2,1,0,1,0,2012,Round 3
305,278,James Kelly,MID,2,0,0,0,0,2012,Round 3
306,278,Josh P. Kennedy,MID,2,0,1,0,0,2012,Round 3
307,278,Daniel Kerr,MID,2,1,0,2,0,2012,Round 3
308,278,Matthew Kreuzer,RUC,2,1,0,0,0,2012,Round 3
309,278,Tom Liberatore,MID,2,0,0,0,0,2012,Round 3
310,278,Billy Longer,RUC,2,0,1,0,0,2012,Round 3
311,278,Tom Lynch,FWD,2,0,0,0,0,2012,Round 3
312,278,Dustin Martin,FWD,2,0,0,0,0,2012,Round 3
313,278,Stefan Martin,RUC,2,1,1,0,0,2012,Round 3
314,278,Brodie Martin,DEF,2,0,0,0,0,2012,Round 3
315,278,Marty Mattner,DEF,2,0,0,0,1,2012,Round 3
316,278,Patrick McGinnity,MID,2,0,1,0,0,2012,Round 3
317,278,Ben McGlynn,FWD,2,0,0,0,0,2012,Round 3
318,278,Jarrad McVeigh,MID,2,0,0,0,0,2012,Round 3
319,278,Will Minson,RUC,2,0,1,0,0,2012,Round 3
320,278,Shane Mumford,RUC,2,0,0,0,0,2012,Round 3
321,278,Robert Murphy,DEF,2,0,0,0,1,2012,Round 3
322,278,Nic Naitanui,RUC,2,0,1,0,1,2012,Round 3
323,278,Andy Otten,DEF,2,0,0,0,1,2012,Round 3
324,278,Matthew Pavlich,KEYF,2,0,0,2,0,2012,Round 3
325,278,Luke Power,DEF,2,0,0,0,0,2012,Round 3
326,278,Andrew Raines,MID,2,0,0,0,0,2012,Round 3
327,278,Gary Rohan,FWD,2,2,0,0,0,2012,Round 3
328,278,Liam Shiels,MID,2,0,0,0,0,2012,Round 3
329,278,Rory Sloane,MID,2,0,1,0,1,2012,Round 3
330,278,Brodie Smith,DEF,2,0,0,0,0,2012,Round 3
331,278,Zac Smith,RUC,2,0,0,0,1,2012,Round 3
332,278,Luke Tapscott,DEF,2,0,0,0,0,2012,Round 3
333,278,Jacob Townsend,MID,2,1,1,0,0,2012,Round 3
334,278,Bernie Vince,MID,2,1,0,0,0,2012,Round 3
335,278,Maverick Weller,DEF,2,0,0,0,0,2012,Round 3
336,278,Trent West,RUC,2,0,0,0,0,2012,Round 3
337,278,Chad Wingard,MID,2,0,0,0,0,2012,Round 3
338,278,David Zaharakis,MID,2,0,1,0,0,2012,Round 3
339,340,David Armitage,MID,1,0,1,0,0,2012,Round 3
340,340,Luke Ball,MID,1,0,0,0,0,2012,Round 3
341,340,Todd Banfield,FWD,1,0,0,1,0,2012,Round 3
342,340,Michael Barlow,MID,1,0,0,0,0,2012,Round 3
343,340,Harley Bennell,MID,1,0,0,0,0,2012,Round 3
344,340,Jarryd Blair,FWD,1,0,0,0,0,2012,Round 3
345,340,Jude Bolton,FWD,1,0,0,0,1,2012,Round 3
346,340,Shannon Byrnes,FWD,1,0,0,0,0,2012,Round 3
347,340,Paul Chapman,FWD,1,0,0,0,0,2012,Round 3
348,340,Adam Cooney,MID,1,0,0,0,0,2012,Round 3
349,340,Nick Dal Santo,MID,1,0,0,0,1,2012,Round 3
350,340,Alwyn Davey,FWD,1,1,0,1,0,2012,Round 3
351,340,Sam Day,KEYF,1,0,0,1,0,2012,Round 3
352,340,Courtenay Dempsey,DEF,1,0,0,0,0,2012,Round 3
353,340,Nathan Djerrkura,FWD,1,0,0,0,0,2012,Round 3
354,340,Michael Doughty,DEF,1,0,0,0,0,2012,Round 3
355,340,Nat Fyfe,MID,1,0,0,0,0,2012,Round 3
356,340,Daniel Giansiracusa,FWD,1,0,0,0,0,2012,Round 3
357,340,Cameron Guthrie,DEF,1,1,0,0,0,2012,Round 3
358,340,Heath Hocking,MID,1,0,0,0,1,2012,Round 3
359,340,Ben Howlett,MID,1,0,0,0,0,2012,Round 3
360,340,Adam Kennedy,DEF,1,0,0,0,0,2012,Round 3
361,340,Matthew Leuenberger,RUC,1,0,0,0,0,2012,Round 3
362,340,Steven Motlop,FWD,1,0,0,0,0,2012,Round 3
363,340,Ryan O'Keefe,MID,1,0,0,0,0,2012,Round 3
364,340,Cameron O'Shea,DEF,1,0,0,0,0,2012,Round 3
365,340,Danyle Pearce,MID,1,0,0,0,0,2012,Round 3
366,340,Jason Porplyzia,FWD,1,0,0,0,0,2012,Round 3
367,340,Dion Prestia,MID,1,0,0,0,0,2012,Round 3
368,340,Jarrad Redden,RUC,1,0,0,0,0,2012,Round 3
369,340,Michael Rischitelli,MID,1,0,0,0,0,2012,Round 3
370,340,Luke Russell,DEF,1,0,0,0,0,2012,Round 3
371,340,Ben Rutten,KEYD,1,0,0,0,1,2012,Round 3
372,340,Rhyce Shaw,DEF,1,0,0,0,0,2012,Round 3
373,340,Dylan Shiel,MID,1,0,0,0,0,2012,Round 3
374,340,Ben Sinclair,FWD,1,0,0,0,0,2012,Round 3
