,Rank,Player,Position,M    ,Mi50,CM,MOL,IM,Season,Round
0,1,James Gwilt,KEYD,16,0,0,0,4,2016,Round 4
1,2,Jack Hombsch,KEYD,14,0,1,0,2,2016,Round 4
2,3,Nick Riewoldt,KEYF,12,3,2,2,0,2016,Round 4
3,3,Sam Wright,DEF,12,0,0,0,3,2016,Round 4
4,5,Jack Gunston,KEYF,11,1,1,1,0,2016,Round 4
5,5,Alex Rance,KEYD,11,0,0,0,2,2016,Round 4
6,7,Sam Docherty,DEF,10,1,1,0,3,2016,Round 4
7,7,Lachie Henderson,KEYD,10,0,2,0,4,2016,Round 4
8,7,Ben Reid,KEYD,10,0,3,0,6,2016,Round 4
9,7,Heath Shaw,DEF,10,0,1,0,3,2016,Round 4
10,7,Kade Simpson,DEF,10,0,0,0,1,2016,Round 4
11,12,Mark Baguley,DEF,9,0,0,0,2,2016,Round 4
12,12,Sean Dempster,KEYD,9,0,3,0,5,2016,Round 4
13,12,Jesse Hogan,KEYF,9,2,2,1,1,2016,Round 4
14,12,Thomas Lee,KEYD,9,0,1,0,3,2016,Round 4
15,12,Luke McDonald,DEF,9,0,1,0,1,2016,Round 4
16,12,Jonathon Patton,KEYF,9,3,2,5,1,2016,Round 4
17,12,Jack Riewoldt,KEYF,9,4,5,1,0,2016,Round 4
18,12,Brad Sheppard,DEF,9,0,2,0,2,2016,Round 4
19,12,Lee Spurr,DEF,9,0,0,0,2,2016,Round 4
20,12,Jarrad Waite,KEYF,9,4,1,5,0,2016,Round 4
21,12,Taylor Walker,KEYF,9,4,3,4,0,2016,Round 4
22,12,Justin Westhoff,KEYF,9,0,1,0,2,2016,Round 4
23,12,Lachie Whitfield,MID,9,2,1,2,1,2016,Round 4
24,12,Elliot Yeo,FWD,9,2,1,2,0,2016,Round 4
25,26,Matthew Boyd,DEF,8,0,0,0,3,2016,Round 4
26,26,Ben Brown,KEYF,8,2,3,3,0,2016,Round 4
27,26,Sam Butler,DEF,8,1,1,0,3,2016,Round 4
28,26,Nick Dal Santo,MID,8,0,0,2,1,2016,Round 4
29,26,Jack Darling,KEYF,8,5,5,2,0,2016,Round 4
30,26,Orazio Fantasia,FWD,8,1,0,4,0,2016,Round 4
31,26,Michael Johnson,KEYD,8,1,1,0,4,2016,Round 4
32,26,Tom J. Lynch,KEYF,8,4,6,0,1,2016,Round 4
33,26,Andrew Mackie,DEF,8,0,0,0,0,2016,Round 4
34,26,Tom McDonald,KEYD,8,0,0,0,3,2016,Round 4
35,26,Jeremy McGovern,KEYD,8,0,5,0,6,2016,Round 4
36,26,Daniel Menzel,FWD,8,6,2,2,0,2016,Round 4
37,26,Callum Mills,DEF,8,0,2,0,5,2016,Round 4
38,26,Dale Morris,KEYD,8,0,1,0,2,2016,Round 4
39,26,Will Schofield,KEYD,8,0,0,0,1,2016,Round 4
40,26,Harry Taylor,KEYD,8,0,1,0,4,2016,Round 4
