,Rank,Player,Position,M    ,Mi50,CM,MOL,IM,Season,Round
0,1,Aidan Corr,KEYD,11,0,1,0,2,2020,Round 3
1,1,Nick Haynes,DEF,11,0,2,0,5,2020,Round 3
2,3,Jake Carlisle,KEYD,9,0,2,0,3,2020,Round 3
3,3,Levi Casboult,KEYF,9,3,5,4,0,2020,Round 3
4,3,Sam Docherty,DEF,9,0,1,0,2,2020,Round 3
5,3,Daniel Rich,DEF,9,0,0,0,2,2020,Round 3
6,3,Heath Shaw,DEF,9,0,0,0,2,2020,Round 3
7,8,Grant Birchall,DEF,8,0,0,0,0,2020,Round 3
8,8,Jarrod Brander,FWD,8,1,2,1,3,2020,Round 3
9,8,Jye Caldwell,FWD,8,2,1,0,0,2020,Round 3
10,8,Nick Coffield,DEF,8,0,0,0,1,2020,Round 3
11,8,Tom Doedee,KEYD,8,1,1,0,5,2020,Round 3
12,8,Isaac Heeney,FWD,8,2,3,2,2,2020,Round 3
13,8,Will Hoskin-Elliott,FWD,8,0,0,1,1,2020,Round 3
14,8,Harry Perryman,MID,8,2,1,0,2,2020,Round 3
15,8,Callan Ward,MID,8,0,1,1,1,2020,Round 3
16,17,Charlie Ballard,KEYD,7,0,2,0,2,2020,Round 3
17,17,Jack Billings,MID,7,0,0,0,1,2020,Round 3
18,17,Jack Bowes,DEF,7,0,0,0,2,2020,Round 3
19,17,Tim English,RUC,7,0,1,1,4,2020,Round 3
20,17,Andrew Gaff,MID,7,2,1,0,0,2020,Round 3
21,17,Dylan Grimes,KEYD,7,0,1,0,1,2020,Round 3
22,17,Jackson Hately,MID,7,0,0,0,0,2020,Round 3
23,17,Bradley Hill,MID,7,0,0,0,0,2020,Round 3
24,17,Dougal Howard,KEYD,7,0,1,0,1,2020,Round 3
25,17,Ben Paton,DEF,7,0,1,0,2,2020,Round 3
26,17,Scott Pendlebury,MID,7,0,0,0,2,2020,Round 3
27,17,Jordan Roughead,KEYD,7,0,0,0,0,2020,Round 3
28,17,Jayden Short,DEF,7,0,1,0,1,2020,Round 3
29,17,Tom Stewart,DEF,7,0,0,0,1,2020,Round 3
30,17,Jack Ziebell,FWD,7,3,2,3,2,2020,Round 3
31,32,David Astbury,KEYD,6,0,1,0,3,2020,Round 3
32,32,Connor Budarick,DEF,6,0,2,0,2,2020,Round 3
33,32,Sam Collins,KEYD,6,0,1,0,5,2020,Round 3
34,32,Zaine Cordy,KEYD,6,0,0,0,1,2020,Round 3
35,32,Jack Crisp,DEF,6,0,0,0,2,2020,Round 3
36,32,Caleb Daniel,DEF,6,0,0,0,1,2020,Round 3
37,32,Phil Davis,KEYD,6,0,0,0,1,2020,Round 3
38,32,Charlie Dixon,KEYF,6,4,5,0,0,2020,Round 3
39,32,Michael Gibbons,FWD,6,2,0,1,0,2020,Round 3
40,32,Jack Gunston,KEYF,6,4,0,3,0,2020,Round 3
41,32,Jack Henry,DEF,6,0,0,1,2,2020,Round 3
42,32,Bachar Houli,DEF,6,0,1,0,1,2020,Round 3
43,32,Ben Keays,MID,6,0,0,0,0,2020,Round 3
44,32,Ben King,KEYF,6,5,1,4,0,2020,Round 3
45,32,Jake Lloyd,DEF,6,0,0,0,0,2020,Round 3
46,32,Jack Lukosius,DEF,6,0,1,0,2,2020,Round 3
47,32,Chris Mayne,MID,6,0,0,0,2,2020,Round 3
48,32,Brody Mihocek,KEYF,6,2,1,2,0,2020,Round 3
49,32,Touk Miller,MID,6,0,0,1,0,2020,Round 3
50,32,Tom Mitchell,MID,6,0,0,0,0,2020,Round 3
51,32,Darcy Moore,KEYD,6,0,2,0,3,2020,Round 3
52,32,Luke Parker,MID,6,1,1,1,2,2020,Round 3
53,32,Kade Simpson,DEF,6,0,0,0,1,2020,Round 3
54,32,Nick Vlastuin,DEF,6,0,0,0,4,2020,Round 3
55,32,Bailey Williams,DEF,6,0,0,0,3,2020,Round 3
56,32,Zac Williams,DEF,6,0,0,0,0,2020,Round 3
57,32,Jarrod Witts,RUC,6,1,3,0,3,2020,Round 3
58,59,Ben Ainsworth,FWD,5,3,0,2,0,2020,Round 3
59,59,Josh Caddy,MID,5,3,1,0,2,2020,Round 3
60,59,Reece Conca,DEF,5,0,0,0,1,2020,Round 3
61,59,Brennan Cox,KEYD,5,0,0,0,4,2020,Round 3
