,Rank,Player,Position,M    ,Mi50,CM,MOL,IM,Season,Round
0,1,Kane Cornes,MID,16,0,0,0,1,2013,Round 4
1,2,Travis Cloke,KEYF,14,6,6,3,1,2013,Round 4
2,2,Quinten Lynch,KEYF,14,0,2,2,3,2013,Round 4
3,4,Grant Birchall,DEF,12,0,2,0,5,2013,Round 4
4,4,Scott Gumbleton,KEYF,12,5,5,3,1,2013,Round 4
5,6,Michael Hibberd,DEF,11,0,0,0,1,2013,Round 4
6,6,Justin Westhoff,KEYF,11,4,2,3,1,2013,Round 4
7,8,Travis Boak,MID,10,0,0,3,0,2013,Round 4
8,8,Andrew Mackie,DEF,10,0,1,0,2,2013,Round 4
9,8,Isaac Smith,MID,10,1,1,0,0,2013,Round 4
10,8,Scott D. Thompson,KEYD,10,0,2,0,5,2013,Round 4
11,12,Mark Baguley,DEF,9,0,0,0,3,2013,Round 4
12,12,Alipate Carlile,KEYD,9,0,1,0,2,2013,Round 4
13,12,Jack Darling,KEYF,9,2,1,3,0,2013,Round 4
14,12,Sam Gibson,MID,9,1,0,0,0,2013,Round 4
15,12,Cale Hooker,KEYD,9,0,4,0,6,2013,Round 4
16,12,James Podsiadly,KEYF,9,1,1,1,0,2013,Round 4
17,12,Ben Reid,KEYD,9,0,0,0,1,2013,Round 4
18,19,Liam Anthony,FWD,8,0,0,0,0,2013,Round 4
19,19,Jonathan Brown,KEYF,8,2,2,2,0,2013,Round 4
20,19,Shannon Byrnes,FWD,8,2,2,1,1,2013,Round 4
21,19,Jamie Elliott,FWD,8,5,3,1,0,2013,Round 4
22,19,Sam Fisher,KEYD,8,0,1,0,5,2013,Round 4
23,19,Lance Franklin,KEYF,8,4,3,1,0,2013,Round 4
24,19,Jack Gunston,FWD,8,1,3,1,0,2013,Round 4
25,19,Dyson Heppell,MID,8,0,0,0,1,2013,Round 4
26,19,Michael Hurley,KEYF,8,3,2,5,0,2013,Round 4
27,19,Clinton Jones,MID,8,0,0,0,1,2013,Round 4
28,19,Heritier Lumumba,MID,8,0,0,0,2,2013,Round 4
29,19,Jamie Macmillan,MID,8,0,0,0,1,2013,Round 4
30,19,Chris Mayne,FWD,8,2,1,3,0,2013,Round 4
31,19,Scott McMahon,DEF,8,0,1,0,1,2013,Round 4
32,19,Jasper Pittard,DEF,8,0,0,0,2,2013,Round 4
33,19,Nick Riewoldt,KEYF,8,5,3,3,0,2013,Round 4
34,19,Jarryd Roughead,KEYF,8,5,2,2,1,2013,Round 4
35,19,Jordan Russell,DEF,8,1,0,0,0,2013,Round 4
36,19,Rory Thompson,KEYD,8,2,1,0,1,2013,Round 4
37,19,Ollie Wines,MID,8,0,1,0,0,2013,Round 4
38,19,Jack Ziebell,MID,8,2,3,1,2,2013,Round 4
39,40,Jimmy Bartel,DEF,7,0,0,0,0,2013,Round 4
40,40,Martin Clarke,MID,7,1,0,0,0,2013,Round 4
41,40,Ryan Crowley,MID,7,2,0,1,0,2013,Round 4
42,40,Courtenay Dempsey,DEF,7,0,0,0,1,2013,Round 4
43,40,Taylor Duryea,DEF,7,0,1,0,2,2013,Round 4
44,40,Michael Evans,MID,7,1,1,0,0,2013,Round 4
45,40,Jack Grimes,MID,7,0,0,0,0,2013,Round 4
46,40,David Hale,RUC,7,2,5,1,0,2013,Round 4
47,40,Hamish Hartlett,MID,7,1,0,0,4,2013,Round 4
48,40,Taylor Hine,DEF,7,0,0,0,0,2013,Round 4
49,40,Jeremy Howe,FWD,7,4,4,1,1,2013,Round 4
50,40,Matthew Jaensch,DEF,7,0,1,0,1,2013,Round 4
51,40,Jordan Lewis,MID,7,0,0,0,0,2013,Round 4
52,40,Ben McEvoy,RUC,7,0,0,0,2,2013,Round 4
53,40,Cameron O'Shea,DEF,7,0,0,1,1,2013,Round 4
54,40,Marco Paparone,FWD,7,3,1,1,0,2013,Round 4
55,40,Farren Ray,MID,7,1,0,0,1,2013,Round 4
56,40,Harry Taylor,KEYD,7,2,2,0,4,2013,Round 4
57,40,Michael Walters,FWD,7,1,0,0,1,2013,Round 4
58,59,Jed Adcock,DEF,6,0,0,0,1,2013,Round 4
59,59,Tom Bellchambers,RUC,6,2,3,1,0,2013,Round 4
60,59,Rohan Bewick,FWD,6,1,1,0,0,2013,Round 4
61,59,Jacob Brennan,DEF,6,0,0,0,1,2013,Round 4
62,59,Shaun Burgoyne,MID,6,0,0,0,0,2013,Round 4
63,59,Jake Carlisle,KEYD,6,0,0,0,1,2013,Round 4
64,59,Reece Conca,MID,6,0,0,0,0,2013,Round 4
65,59,Trent Cotchin,MID,6,0,0,0,0,2013,Round 4
66,59,Daniel Cross,MID,6,0,1,0,2,2013,Round 4
67,59,Sam Day,KEYF,6,0,0,0,1,2013,Round 4
68,59,Mitch Duncan,MID,6,1,0,1,0,2013,Round 4
69,59,Brad Ebert,MID,6,0,0,2,0,2013,Round 4
70,59,Corey Enright,DEF,6,0,0,0,0,2013,Round 4
71,59,Alex Fasolo,FWD,6,1,1,0,0,2013,Round 4
72,59,Michael Firrito,DEF,6,0,0,0,4,2013,Round 4
73,59,Max Gawn,RUC,6,2,3,0,1,2013,Round 4
74,59,Bryce Gibbs,MID,6,0,2,0,2,2013,Round 4
75,59,Brett Goodes,DEF,6,0,1,0,2,2013,Round 4
76,59,Nathan Grima,KEYD,6,0,0,0,1,2013,Round 4
77,59,Aaron Hall,FWD,6,1,2,0,0,2013,Round 4
78,59,Campbell Heath,DEF,6,0,0,0,2,2013,Round 4
79,59,Heath Hocking,MID,6,0,0,0,0,2013,Round 4
80,59,Jack Hutchins,KEYD,6,0,0,0,0,2013,Round 4
81,59,Josh J. Kennedy,KEYF,6,3,0,3,0,2013,Round 4
82,59,Matthew Leuenberger,RUC,6,1,1,0,0,2013,Round 4
83,59,Tom Lynch,FWD,6,2,2,1,0,2013,Round 4
84,59,Nick Malceski,DEF,6,1,0,0,1,2013,Round 4
85,59,Chris Masten,MID,6,0,0,0,0,2013,Round 4
