,Rank,Player,Position,M    ,Mi50,CM,MOL,IM,Season,Round
0,1,Jake Kelly,DEF,16,0,1,0,2,2023,Round 19
1,2,Jayden Laverde,KEYD,15,0,1,0,1,2023,Round 19
2,3,Noah Balta,KEYD,14,0,4,0,7,2023,Round 19
3,3,Jordan Ridley,KEYD,14,0,3,0,5,2023,Round 19
4,5,James Sicily,KEYD,13,0,6,0,10,2023,Round 19
5,6,Nathan Broad,DEF,12,0,3,0,3,2023,Round 19
6,6,Harry Himmelberg,KEYD,12,0,1,1,5,2023,Round 19
7,6,Connor Idun,DEF,12,0,1,0,1,2023,Round 19
8,9,Marcus Bontempelli,MID,11,2,3,0,1,2023,Round 19
9,9,Sam Collins,KEYD,11,0,3,0,10,2023,Round 19
10,9,Brodie Kemp,KEYD,11,0,2,0,4,2023,Round 19
11,9,Jacob Weitering,KEYD,11,0,3,0,3,2023,Round 19
12,13,Braeden Campbell,MID,10,0,1,0,1,2023,Round 19
13,13,Andrew Gaff,MID,10,1,0,0,3,2023,Round 19
14,13,Andrew McGrath,DEF,10,0,0,0,0,2023,Round 19
15,13,Sam Taylor,KEYD,10,0,4,0,6,2023,Round 19
16,13,Brandon Zerk-Thatcher,KEYD,10,0,0,0,3,2023,Round 19
17,18,Callum Ah Chee,FWD,9,2,2,1,2,2023,Round 19
18,18,Caleb Daniel,FWD,9,0,0,0,0,2023,Round 19
19,18,Mitch Duncan,DEF,9,0,1,1,1,2023,Round 19
20,18,Dyson Heppell,DEF,9,0,1,0,1,2023,Round 19
21,18,Mitchell Hinge,DEF,9,0,2,0,3,2023,Round 19
22,18,Jack Lukosius,KEYF,9,3,1,2,0,2023,Round 19
23,18,Ben McKay,KEYD,9,0,2,0,5,2023,Round 19
24,18,Mason Redman,DEF,9,0,0,0,2,2023,Round 19
25,18,Dom Sheed,MID,9,1,0,1,0,2023,Round 19
26,18,Isaac Smith,FWD,9,2,0,0,1,2023,Round 19
27,18,Jack Steele,MID,9,2,0,0,1,2023,Round 19
28,18,Tom Stewart,DEF,9,0,3,0,6,2023,Round 19
