,Rank,Player,Position,M    ,Mi50,CM,MOL,IM,Season,Round
0,1,Heath Scotland,DEF,12,1,2,0,4,2013,Round 19
1,2,Tom Scully,MID,11,1,0,1,1,2013,Round 19
2,2,Steele Sidebottom,MID,11,0,1,1,5,2013,Round 19
3,4,Justin Clarke,KEYD,10,0,0,0,4,2013,Round 19
4,4,Lachlan Hansen,KEYD,10,0,0,0,2,2013,Round 19
5,4,Brian Lake,KEYD,10,0,3,0,5,2013,Round 19
6,4,Tim Mohr,KEYD,10,0,1,0,3,2013,Round 19
7,4,Jack Redden,MID,10,0,0,1,0,2013,Round 19
8,4,Lachie Whitfield,FWD,10,1,0,1,0,2013,Round 19
9,10,Nathan Brown,KEYD,9,0,1,0,4,2013,Round 19
10,10,Dean Cox,RUC,9,2,0,1,2,2013,Round 19
11,10,Brandon Ellis,MID,9,0,0,1,0,2013,Round 19
12,10,Scott Lycett,RUC,9,1,1,2,2,2013,Round 19
13,10,Chris Newman,DEF,9,1,0,0,1,2013,Round 19
14,10,Matthew Wright,FWD,9,1,2,0,2,2013,Round 19
15,16,Dayne Beams,MID,8,1,0,1,1,2013,Round 19
16,16,Corey Enright,DEF,8,0,0,0,2,2013,Round 19
17,16,Pearce Hanley,DEF,8,0,0,0,0,2013,Round 19
18,16,Michael Jamison,KEYD,8,0,0,0,1,2013,Round 19
19,16,Josh J. Kennedy,KEYF,8,5,2,3,0,2013,Round 19
20,16,Heritier Lumumba,MID,8,1,0,0,2,2013,Round 19
21,16,Eric Mackenzie,KEYD,8,0,0,0,1,2013,Round 19
22,16,Matt Maguire,KEYD,8,1,3,1,2,2013,Round 19
23,16,Joel Patfull,KEYD,8,0,0,0,4,2013,Round 19
24,16,Ben Reid,KEYD,8,6,4,2,0,2013,Round 19
25,16,Nick Riewoldt,KEYF,8,3,2,3,0,2013,Round 19
26,16,Kade Simpson,DEF,8,1,1,0,2,2013,Round 19
27,16,Harry Taylor,KEYD,8,0,0,0,2,2013,Round 19
28,16,Kurt Tippett,KEYF,8,4,2,3,1,2013,Round 19
29,16,Jack Watts,FWD,8,1,1,2,0,2013,Round 19
30,16,Elliot Yeo,DEF,8,0,3,0,4,2013,Round 19
31,32,Shaun Atley,DEF,7,0,3,0,3,2013,Round 19
32,32,Dean Brogan,RUC,7,1,0,1,2,2013,Round 19
33,32,Josh Bruce,DEF,7,0,2,0,3,2013,Round 19
34,32,Travis Cloke,KEYF,7,4,3,3,0,2013,Round 19
35,32,Kane Cornes,MID,7,0,0,0,0,2013,Round 19
36,32,Bradd Dalziell,FWD,7,1,1,1,0,2013,Round 19
37,32,Sean Dempster,DEF,7,0,2,0,3,2013,Round 19
38,32,Andrejs Everitt,DEF,7,0,2,0,4,2013,Round 19
39,32,Scott Gumbleton,KEYF,7,1,1,1,0,2013,Round 19
40,32,Curtly Hampton,DEF,7,0,0,0,2,2013,Round 19
41,32,Lachie Henderson,KEYD,7,3,4,2,0,2013,Round 19
42,32,Steve Johnson,MID,7,1,1,1,2,2013,Round 19
43,32,Lewis Johnston,KEYF,7,1,0,1,0,2013,Round 19
44,32,Lachlan Keeffe,KEYD,7,0,0,0,2,2013,Round 19
45,32,Steven May,KEYF,7,0,1,0,3,2013,Round 19
46,32,Chris Mayne,FWD,7,1,3,2,0,2013,Round 19
47,32,Daniel Merrett,KEYD,7,1,3,3,0,2013,Round 19
48,32,Aaron Mullett,DEF,7,0,0,0,0,2013,Round 19
49,32,Cameron Pedersen,KEYD,7,0,2,0,4,2013,Round 19
50,32,Dane Rampe,DEF,7,0,2,0,3,2013,Round 19
51,32,Farren Ray,MID,7,0,0,0,0,2013,Round 19
52,32,Jack Riewoldt,KEYF,7,5,1,3,0,2013,Round 19
53,32,Dylan Roberton,DEF,7,0,1,0,2,2013,Round 19
54,32,Jay Schulz,KEYF,7,3,2,2,0,2013,Round 19
55,32,Ben Sinclair,DEF,7,0,1,1,1,2013,Round 19
56,32,Matthew Watson,KEYD,7,1,4,3,0,2013,Round 19
57,58,Taylor Adams,MID,6,1,0,2,0,2013,Round 19
58,58,David Armitage,MID,6,0,2,0,0,2013,Round 19
59,58,Harley Bennell,MID,6,0,1,0,0,2013,Round 19
60,58,Rohan Bewick,FWD,6,0,1,1,1,2013,Round 19
61,58,Sam Butler,DEF,6,0,0,0,1,2013,Round 19
62,58,Jeremy Cameron,KEYF,6,2,2,2,0,2013,Round 19
63,58,Trent Cotchin,MID,6,0,1,0,0,2013,Round 19
64,58,Brad Crouch,MID,6,1,0,0,1,2013,Round 19
65,58,Mitch Duncan,MID,6,1,0,0,1,2013,Round 19
66,58,Sam Dunell,MID,6,0,1,0,3,2013,Round 19
67,58,Bryce Gibbs,MID,6,0,1,0,2,2013,Round 19
68,58,Darren Glass,KEYD,6,0,0,0,3,2013,Round 19
69,58,Brendon Goddard,MID,6,1,0,0,2,2013,Round 19
