,Rank,Player,Position,M    ,Mi50,CM,MOL,IM,Season,Round
0,1,Taylor Duryea,DEF,11,0,0,0,2,2015,Round 9
1,1,Josh J. Kennedy,KEYF,11,8,1,4,0,2015,Round 9
2,1,Brian Lake,KEYD,11,0,4,0,6,2015,Round 9
3,1,Lachie Whitfield,MID,11,0,0,0,2,2015,Round 9
4,5,Dayne Beams,MID,10,1,0,1,1,2015,Round 9
5,5,Corey Enright,DEF,10,0,0,0,4,2015,Round 9
6,5,Josh Gibson,KEYD,10,0,2,0,2,2015,Round 9
7,5,Brendon Goddard,MID,10,0,1,1,1,2015,Round 9
8,5,Jack Hombsch,KEYD,10,0,1,0,4,2015,Round 9
9,5,Nick Riewoldt,KEYF,10,5,3,5,0,2015,Round 9
10,5,Heath Shaw,DEF,10,0,0,0,5,2015,Round 9
11,12,Sam Butler,DEF,9,0,0,0,4,2015,Round 9
12,12,Jake Carlisle,KEYF,9,3,5,1,0,2015,Round 9
13,12,Allen Christensen,FWD,9,1,1,2,0,2015,Round 9
14,12,Brett Deledio,FWD,9,1,2,2,0,2015,Round 9
15,12,Andrew Gaff,MID,9,0,0,1,0,2015,Round 9
16,12,Adam Goodes,FWD,9,2,1,0,0,2015,Round 9
17,12,Toby Greene,FWD,9,0,0,2,1,2015,Round 9
18,12,Shaun Grigg,MID,9,1,0,2,0,2015,Round 9
19,12,Dan Hannebery,MID,9,1,1,3,0,2015,Round 9
20,12,Jarman Impey,DEF,9,0,1,0,1,2015,Round 9
21,12,Angus Monfries,FWD,9,2,0,3,0,2015,Round 9
22,12,Robert Murphy,DEF,9,0,0,1,1,2015,Round 9
23,12,Drew Petrie,KEYF,9,6,2,4,1,2015,Round 9
24,12,Ted Richards,KEYD,9,0,0,0,2,2015,Round 9
25,12,Steele Sidebottom,MID,9,1,0,0,0,2015,Round 9
26,12,Jarrad Waite,KEYF,9,4,3,4,1,2015,Round 9
27,12,Matthew White,FWD,9,2,1,2,0,2015,Round 9
28,29,Tom Bell,FWD,8,1,1,1,0,2015,Round 9
29,29,Travis Boak,MID,8,0,0,0,0,2015,Round 9
30,29,Matthew Boyd,DEF,8,0,1,0,1,2015,Round 9
31,29,Matthew Broadbent,DEF,8,0,0,0,1,2015,Round 9
32,29,Brandon Ellis,MID,8,1,0,0,1,2015,Round 9
33,29,Andrejs Everitt,FWD,8,2,0,2,0,2015,Round 9
34,29,Todd Goldstein,RUC,8,1,3,0,1,2015,Round 9
35,29,Jesse Hogan,KEYF,8,1,2,3,0,2015,Round 9
36,29,Cale Hooker,KEYD,8,0,2,0,5,2015,Round 9
37,29,Ryan Lester,MID,8,5,1,3,0,2015,Round 9
38,29,Tom J. Lynch,KEYF,8,1,5,0,5,2015,Round 9
39,29,Jeremy McGovern,KEYD,8,0,0,0,5,2015,Round 9
40,29,Jack Riewoldt,KEYF,8,4,1,4,0,2015,Round 9
41,29,Lewis Taylor,FWD,8,1,0,1,0,2015,Round 9
42,29,Easton Wood,DEF,8,0,4,0,8,2015,Round 9
43,44,Mark Baguley,DEF,7,0,1,0,3,2015,Round 9
44,44,Rohan Bewick,FWD,7,1,0,0,0,2015,Round 9
45,44,Tom Clurey,DEF,7,0,1,0,1,2015,Round 9
46,44,Joe Daniher,KEYF,7,3,2,3,0,2015,Round 9
47,44,Sam Docherty,DEF,7,0,0,0,2,2015,Round 9
48,44,Shane Edwards,FWD,7,1,2,1,0,2015,Round 9
49,44,Jamie Elliott,FWD,7,4,0,1,1,2015,Round 9
50,44,Lance Franklin,KEYF,7,5,2,5,0,2015,Round 9
51,44,James Frawley,KEYD,7,0,1,0,2,2015,Round 9
52,44,Joel Hamling,KEYD,7,0,1,0,1,2015,Round 9
53,44,Billy Hartung,MID,7,0,0,0,2,2015,Round 9
54,44,Tom Hawkins,KEYF,7,6,6,1,0,2015,Round 9
55,44,Nick Haynes,KEYD,7,0,2,0,1,2015,Round 9
56,44,Lewis Jetta,MID,7,0,0,1,0,2015,Round 9
57,44,Jason Johannisen,DEF,7,1,1,0,1,2015,Round 9
58,44,Dustin Martin,FWD,7,1,2,0,0,2015,Round 9
59,44,Ben McGlynn,FWD,7,2,0,1,0,2015,Round 9
60,44,Kamdyn McIntosh,MID,7,1,0,0,1,2015,Round 9
61,44,Jarrad McVeigh,MID,7,0,0,0,1,2015,Round 9
62,44,Leigh Montagna,MID,7,1,0,0,1,2015,Round 9
63,44,Liam Picken,MID,7,1,1,1,0,2015,Round 9
64,44,Sam Reid,KEYF,7,0,0,0,3,2015,Round 9
65,44,Jay Schulz,KEYF,7,4,1,4,0,2015,Round 9
66,44,Isaac Smith,MID,7,0,0,0,0,2015,Round 9
67,44,Brent Stanton,MID,7,0,0,0,0,2015,Round 9
68,44,Harry Taylor,KEYD,7,0,2,0,1,2015,Round 9
69,44,Mitch Wallis,MID,7,1,0,1,0,2015,Round 9
70,44,Jack Watts,FWD,7,0,0,1,0,2015,Round 9
71,44,Justin Westhoff,KEYF,7,1,2,1,2,2015,Round 9
72,73,Jed Adcock,FWD,6,0,0,0,1,2015,Round 9
73,73,Josh Bruce,KEYF,6,3,2,1,1,2015,Round 9
74,73,Jeremy Cameron,KEYF,6,3,2,0,1,2015,Round 9
75,73,Levi Casboult,KEYF,6,2,1,1,2,2015,Round 9
76,73,Stephen Coniglio,MID,6,0,0,0,0,2015,Round 9
77,73,Aidan Corr,KEYD,6,0,0,0,1,2015,Round 9
78,73,Trent Cotchin,MID,6,1,0,3,0,2015,Round 9
