,Rank,Player,Position,M    ,Mi50,CM,MOL,IM,Season,Round
0,1,Aidan Corr,KEYD,13,0,1,0,4,2022,Round 10
1,2,Bailey Scott,DEF,12,0,0,0,1,2022,Round 10
2,3,Dan Houston,DEF,11,0,3,0,5,2022,Round 10
3,3,James Peatling,FWD,11,2,0,0,0,2022,Round 10
4,3,Ed Richards,DEF,11,0,4,0,8,2022,Round 10
5,3,Brodie Smith,DEF,11,1,1,0,3,2022,Round 10
6,7,Charlie Ballard,KEYD,10,0,0,0,6,2022,Round 10
7,7,Jordan Dawson,DEF,10,2,1,0,3,2022,Round 10
8,7,Bradley Hill,DEF,10,0,1,0,2,2022,Round 10
9,7,Logan McDonald,KEYF,10,5,3,3,0,2022,Round 10
10,7,Mason Redman,DEF,10,0,1,0,2,2022,Round 10
11,7,Jack Riewoldt,KEYF,10,6,2,4,0,2022,Round 10
12,7,Lachie Young,DEF,10,0,0,0,1,2022,Round 10
13,14,Adam Kennedy,DEF,9,0,0,0,0,2022,Round 10
14,14,Luke Parker,MID,9,1,0,2,0,2022,Round 10
15,14,Jayden Short,MID,9,0,0,0,0,2022,Round 10
16,14,Callan Ward,MID,9,0,1,0,2,2022,Round 10
17,18,Karl Amon,MID,8,0,0,0,0,2022,Round 10
18,18,Marcus Bontempelli,MID,8,3,3,0,0,2022,Round 10
19,18,Jarrod Brander,FWD,8,0,0,0,0,2022,Round 10
20,18,Keidean Coleman,DEF,8,0,0,0,1,2022,Round 10
21,18,Robbie Gray,FWD,8,7,1,4,0,2022,Round 10
22,18,Dyson Heppell,DEF,8,0,0,0,1,2022,Round 10
23,18,Sean Lemmens,DEF,8,0,0,0,0,2022,Round 10
24,18,Paddy McCartin,KEYD,8,0,1,0,3,2022,Round 10
25,18,Callum Mills,MID,8,0,0,0,0,2022,Round 10
26,18,Jake Riccardi,KEYF,8,1,2,3,0,2022,Round 10
27,18,Zach Sproule,KEYF,8,2,2,1,2,2022,Round 10
28,18,Tom Stewart,DEF,8,0,1,0,2,2022,Round 10
29,18,Robbie Tarrant,KEYD,8,0,1,0,2,2022,Round 10
30,18,Alex Witherden,DEF,8,0,0,0,2,2022,Round 10
31,32,Darcy Byrne-Jones,DEF,7,0,0,0,2,2022,Round 10
32,32,Darcy Cameron,RUC,7,1,3,0,3,2022,Round 10
33,32,Jack Carroll,FWD,7,0,0,1,1,2022,Round 10
34,32,Tom Clurey,KEYD,7,0,1,0,1,2022,Round 10
35,32,Luke Davies-Uniacke,MID,7,0,0,0,0,2022,Round 10
36,32,Mitch Duncan,DEF,7,0,0,3,0,2022,Round 10
37,32,Shane Edwards,FWD,7,0,0,0,2,2022,Round 10
38,32,Kane Farrell,FWD,7,0,1,0,0,2022,Round 10
39,32,Dougal Howard,KEYD,7,0,1,0,3,2022,Round 10
40,32,Jake Kelly,DEF,7,0,0,0,1,2022,Round 10
41,32,Jeremy McGovern,KEYD,7,0,1,0,4,2022,Round 10
42,32,Jack Payne,KEYD,7,1,3,2,2,2022,Round 10
43,32,Josh Rotham,DEF,7,0,1,0,3,2022,Round 10
