,Rank,Player,Position,M    ,Mi50,CM,MOL,IM,Season,Round
0,1,Jack Riewoldt,KEYF,16,8,7,6,1,2018,Round 15
1,2,Steven May,KEYD,14,0,2,0,2,2018,Round 15
2,3,Jarrod Harbrow,DEF,12,0,0,0,5,2018,Round 15
3,4,Max Gawn,RUC,11,1,7,0,7,2018,Round 15
4,4,Nick Robertson,DEF,11,0,1,1,3,2018,Round 15
5,4,Sam Wright,DEF,11,0,0,1,3,2018,Round 15
6,7,Scott D. Thompson,KEYD,10,0,2,0,3,2018,Round 15
7,7,Nick Vlastuin,DEF,10,0,3,0,5,2018,Round 15
8,7,Taylor Walker,KEYF,10,2,4,4,0,2018,Round 15
9,7,Lachie Weller,MID,10,0,0,0,0,2018,Round 15
10,11,Jack Billings,FWD,9,2,0,1,1,2018,Round 15
11,11,Ben Brown,KEYF,9,4,3,3,1,2018,Round 15
12,11,Jake Carlisle,KEYD,9,0,1,1,3,2018,Round 15
13,11,Ben Crocker,FWD,9,1,0,5,1,2018,Round 15
14,11,Charlie Curnow,KEYF,9,2,3,3,0,2018,Round 15
15,11,Tom Cutler,MID,9,3,0,0,1,2018,Round 15
16,11,Brendon Goddard,DEF,9,0,1,1,2,2018,Round 15
17,11,Tom Hawkins,KEYF,9,4,2,5,0,2018,Round 15
18,11,Dan Houston,DEF,9,0,0,0,2,2018,Round 15
19,11,Michael Hurley,KEYD,9,0,3,0,4,2018,Round 15
20,11,Ed Langdon,MID,9,1,0,0,0,2018,Round 15
21,11,Tom Mitchell,MID,9,0,0,0,1,2018,Round 15
22,11,Matthew Scharenberg,DEF,9,0,1,0,2,2018,Round 15
23,11,Brad Sheppard,DEF,9,0,1,0,4,2018,Round 15
24,25,Gary Ablett,MID,8,0,0,0,1,2018,Round 15
25,25,Tom Clurey,KEYD,8,0,1,0,3,2018,Round 15
26,25,Ben Cunnington,MID,8,1,2,0,0,2018,Round 15
27,25,Luke Dahlhaus,FWD,8,0,0,0,0,2018,Round 15
28,25,Mitch Duncan,MID,8,0,0,0,0,2018,Round 15
29,25,Brad Ebert,MID,8,0,1,0,3,2018,Round 15
30,25,Darcy Gardiner,KEYD,8,0,0,0,0,2018,Round 15
31,25,Rory Laird,DEF,8,0,0,0,4,2018,Round 15
32,25,Jake Lloyd,DEF,8,0,0,0,4,2018,Round 15
33,25,Chris Masten,MID,8,0,0,0,0,2018,Round 15
34,25,Chris Mayne,MID,8,0,0,0,3,2018,Round 15
35,25,Sam Menegola,FWD,8,1,0,1,0,2018,Round 15
36,25,Jack Trengove,DEF,8,0,0,0,1,2018,Round 15
37,25,Matthew Wright,FWD,8,1,0,1,2,2018,Round 15
38,39,Josh Battle,KEYF,7,2,2,0,0,2018,Round 15
39,39,Luke Breust,FWD,7,3,1,3,0,2018,Round 15
40,39,Shaun Grigg,MID,7,1,0,0,0,2018,Round 15
41,39,Cameron Guthrie,DEF,7,0,0,0,1,2018,Round 15
42,39,Joel Hamling,KEYD,7,0,3,0,2,2018,Round 15
43,39,Nick Haynes,DEF,7,0,3,0,5,2018,Round 15
44,39,Jack Higgins,FWD,7,1,0,2,1,2018,Round 15
45,39,Cale Hooker,KEYD,7,0,2,0,3,2018,Round 15
46,39,Jarman Impey,DEF,7,0,0,1,0,2018,Round 15
47,39,Jesse Joyce,DEF,7,0,1,0,0,2018,Round 15
48,39,Kane Lambert,FWD,7,1,0,1,0,2018,Round 15
49,39,Luke McDonald,DEF,7,1,0,0,0,2018,Round 15
50,39,Shaun McKernan,KEYF,7,2,2,2,2,2018,Round 15
51,39,Tim Membrey,KEYF,7,4,0,4,0,2018,Round 15
52,39,Tom Phillips,MID,7,0,0,0,2,2018,Round 15
53,54,Marcus Adams,KEYD,6,0,0,0,1,2018,Round 15
54,54,David Armitage,FWD,6,1,0,0,1,2018,Round 15
55,54,Dayne Beams,MID,6,0,0,1,1,2018,Round 15
56,54,Angus Brayshaw,MID,6,1,0,0,0,2018,Round 15
57,54,Jamie Cripps,FWD,6,3,1,2,0,2018,Round 15
58,54,Hayden Crozier,DEF,6,0,1,0,1,2018,Round 15
59,54,Andrew Gaff,MID,6,0,0,0,1,2018,Round 15
60,54,Heath Grundy,KEYD,6,0,2,0,3,2018,Round 15
61,54,Kyle Hartigan,KEYD,6,0,2,0,4,2018,Round 15
62,54,Will Hayward,FWD,6,1,1,0,0,2018,Round 15
63,54,Jack Henry,DEF,6,0,1,0,4,2018,Round 15
64,54,Michael Hibberd,DEF,6,0,0,0,3,2018,Round 15
65,54,Shaun Higgins,MID,6,1,2,0,0,2018,Round 15
66,54,Eric Hipwood,KEYF,6,4,1,1,0,2018,Round 15
67,54,Shannon Hurn,DEF,6,0,1,0,2,2018,Round 15
68,54,Mark Hutchings,MID,6,0,0,1,0,2018,Round 15
69,54,Shane Kersten,KEYD,6,0,0,0,2,2018,Round 15
70,54,Patrick Lipinski,FWD,6,0,0,0,1,2018,Round 15
71,54,Dustin Martin,MID,6,1,0,2,0,2018,Round 15
72,54,Oscar McInerney,KEYF,6,3,1,1,0,2018,Round 15
73,54,Daniel McStay,KEYF,6,3,3,0,0,2018,Round 15
74,54,Touk Miller,MID,6,0,0,1,0,2018,Round 15
75,54,Dion Prestia,MID,6,0,0,0,1,2018,Round 15
76,54,Cam Rayner,FWD,6,1,1,0,0,2018,Round 15
77,54,Tommy Sheridan,MID,6,1,0,0,1,2018,Round 15
78,54,Isaac Smith,MID,6,0,0,0,0,2018,Round 15
79,54,Jake Stringer,FWD,6,3,1,4,0,2018,Round 15
80,54,David Swallow,MID,6,0,1,1,0,2018,Round 15
81,54,Jacob Weitering,KEYD,6,0,2,0,4,2018,Round 15
82,54,Justin Westhoff,KEYF,6,2,2,1,2,2018,Round 15
83,54,Elliot Yeo,MID,6,0,2,0,3,2018,Round 15
84,85,Brendon Ah Chee,FWD,5,1,0,1,0,2018,Round 15
85,85,Aliir Aliir,KEYD,5,0,2,1,3,2018,Round 15
86,85,David Astbury,KEYD,5,0,0,0,0,2018,Round 15
87,85,Hayden Ballantyne,FWD,5,2,0,1,0,2018,Round 15
88,85,Mark Blicavs,KEYD,5,0,0,0,4,2018,Round 15
89,85,Riley Bonner,DEF,5,0,0,0,0,2018,Round 15
90,85,Andrew Brayshaw,MID,5,0,0,0,2,2018,Round 15
91,85,Mitch Brown,KEYF,5,0,2,2,0,2018,Round 15
92,85,Allen Christensen,FWD,5,1,0,0,0,2018,Round 15
93,85,Travis Colyer,FWD,5,0,0,0,0,2018,Round 15
94,85,Harry Cunningham,MID,5,0,0,0,0,2018,Round 15
95,85,Patrick Dangerfield,FWD,5,2,2,1,0,2018,Round 15
96,85,Phil Davis,KEYD,5,0,1,0,4,2018,Round 15
97,85,Jordan De Goey,FWD,5,2,1,3,0,2018,Round 15
98,85,Tom Doedee,DEF,5,0,1,0,3,2018,Round 15
99,85,Trent Dumont,MID,5,2,0,1,0,2018,Round 15
100,85,Shane Edwards,FWD,5,1,0,1,2,2018,Round 15
101,85,Brandon Ellis,DEF,5,0,1,0,3,2018,Round 15
102,85,Orazio Fantasia,FWD,5,2,0,3,0,2018,Round 15
