,Rank,Player,Position,M    ,Mi50,CM,MOL,IM,Season,Round
0,1,Lachie Neale,MID,14,1,0,0,2,2023,Round 13
1,2,Jarman Impey,DEF,12,0,0,0,3,2023,Round 13
2,2,James Sicily,KEYD,12,0,2,0,2,2023,Round 13
3,2,Nick Vlastuin,DEF,12,0,0,0,5,2023,Round 13
4,5,Taylor Walker,KEYF,11,6,5,3,0,2023,Round 13
5,6,Jack Macrae,FWD,10,1,0,1,0,2023,Round 13
6,6,Christian Salem,DEF,10,0,1,0,3,2023,Round 13
7,6,Adam Tomlinson,KEYD,10,0,1,0,2,2023,Round 13
8,9,Noah Balta,KEYD,9,0,2,0,5,2023,Round 13
9,9,Blake Hardwick,DEF,9,0,0,0,1,2023,Round 13
10,9,Nic Martin,MID,9,1,0,1,0,2023,Round 13
11,9,Luke Ryan,DEF,9,0,0,0,2,2023,Round 13
12,9,Nasiah Wanganeen-Milera,DEF,9,0,0,0,1,2023,Round 13
13,14,Darcy Cameron,RUC,8,1,3,0,4,2023,Round 13
14,14,Will Day,MID,8,0,1,1,3,2023,Round 13
15,14,Sam Docherty,MID,8,0,0,0,1,2023,Round 13
16,14,Dyson Heppell,DEF,8,0,0,0,1,2023,Round 13
17,14,Eric Hipwood,KEYF,8,5,1,1,0,2023,Round 13
18,14,Jesse Hogan,KEYF,8,4,2,2,0,2023,Round 13
19,14,Lachie Hunter,MID,8,0,0,0,0,2023,Round 13
20,14,Griffin Logue,KEYD,8,0,2,1,5,2023,Round 13
21,14,Brayden Maynard,DEF,8,0,0,0,2,2023,Round 13
22,14,Darcy Moore,KEYD,8,0,3,0,6,2023,Round 13
23,14,Mitch Owens,KEYF,8,0,3,0,1,2023,Round 13
24,14,Isaac Quaynor,DEF,8,0,0,0,2,2023,Round 13
25,14,Mason Redman,DEF,8,0,0,0,0,2023,Round 13
26,14,Jake Riccardi,KEYF,8,3,2,0,0,2023,Round 13
27,14,Jordan Ridley,KEYD,8,0,0,0,2,2023,Round 13
28,14,Brodie Smith,DEF,8,0,1,1,1,2023,Round 13
29,14,Callum Wilkie,KEYD,8,0,0,0,2,2023,Round 13
30,14,Bailey Williams,MID,8,0,0,0,3,2023,Round 13
31,32,Harris Andrews,KEYD,7,0,1,0,5,2023,Round 13
32,32,Miles Bergman,DEF,7,0,1,0,3,2023,Round 13
33,32,Caleb Daniel,FWD,7,1,0,0,0,2023,Round 13
34,32,Josh Dunkley,MID,7,0,1,1,0,2023,Round 13
35,32,Eddie Ford,FWD,7,1,1,0,3,2023,Round 13
36,32,Billy Frampton,KEYD,7,0,1,0,2,2023,Round 13
37,32,Jake Lloyd,DEF,7,0,0,0,0,2023,Round 13
38,32,Steven May,KEYD,7,0,0,0,4,2023,Round 13
39,32,Jack Payne,KEYD,7,0,1,0,5,2023,Round 13
40,32,Harry Sheezel,DEF,7,0,0,0,2,2023,Round 13
41,32,Lachie Whitfield,DEF,7,1,0,0,4,2023,Round 13
42,32,Josh Worrell,KEYD,7,0,1,0,1,2023,Round 13
43,32,Peter Wright,KEYF,7,5,1,2,0,2023,Round 13
44,32,Brandon Zerk-Thatcher,KEYD,7,0,0,0,3,2023,Round 13
45,46,Aliir Aliir,KEYD,6,0,1,0,2,2023,Round 13
46,46,Jye Amiss,KEYF,6,4,3,1,0,2023,Round 13
47,46,Lachie Ash,DEF,6,0,2,0,3,2023,Round 13
48,46,Rhett Bazzo,KEYD,6,0,2,0,2,2023,Round 13
49,46,Tyler Brockman,FWD,6,1,1,0,0,2023,Round 13
50,46,Zak Butters,MID,6,0,0,0,0,2023,Round 13
51,46,Sam Durham,MID,6,1,1,2,0,2023,Round 13
52,46,Oliver Florent,DEF,6,0,1,0,2,2023,Round 13
53,46,Darcy Fogarty,KEYF,6,2,1,5,0,2023,Round 13
54,46,Aaron Francis,KEYD,6,0,0,0,1,2023,Round 13
55,46,Max Gawn,RUC,6,0,2,0,4,2023,Round 13
56,46,Nick Haynes,DEF,6,0,0,0,1,2023,Round 13
57,46,Nick Hind,DEF,6,0,0,0,0,2023,Round 13
58,46,Dan Houston,DEF,6,0,1,0,1,2023,Round 13
59,46,Lachie Jones,DEF,6,0,2,0,2,2023,Round 13
60,46,Alex Keath,KEYD,6,0,1,0,3,2023,Round 13
61,46,Mitch Lewis,KEYF,6,4,1,3,0,2023,Round 13
62,46,Justin McInerney,MID,6,1,0,0,0,2023,Round 13
63,46,Trent McKenzie,KEYD,6,0,2,0,3,2023,Round 13
64,46,Hayden McLean,RUC,6,1,4,0,2,2023,Round 13
65,46,Nathan Murphy,KEYD,6,0,0,0,1,2023,Round 13
66,46,Conor Nash,MID,6,0,0,0,1,2023,Round 13
67,46,John Noble,DEF,6,0,0,0,1,2023,Round 13
68,46,Dane Rampe,KEYD,6,0,1,0,1,2023,Round 13
69,46,Trent Rivers,DEF,6,0,2,0,3,2023,Round 13
70,46,Jack Scrimshaw,DEF,6,0,1,0,1,2023,Round 13
71,46,Jayden Short,DEF,6,0,0,0,1,2023,Round 13
72,46,Joel Smith,KEYF,6,2,1,1,0,2023,Round 13
73,46,Jaidyn Stephenson,FWD,6,1,0,2,0,2023,Round 13
74,46,Josh Treacy,KEYF,6,2,1,0,1,2023,Round 13
75,46,Jamarra Ugle-Hagan,KEYF,6,4,2,2,1,2023,Round 13
76,46,Jacob Weitering,KEYD,6,0,1,0,4,2023,Round 13
77,46,Hayden Young,DEF,6,0,1,0,2,2023,Round 13
78,79,James Aish,MID,5,0,0,0,2,2023,Round 13
79,79,Nick Blakey,DEF,5,0,0,0,1,2023,Round 13
80,79,Josh Bruce,KEYD,5,0,0,0,1,2023,Round 13
81,79,Jordon Butts,KEYD,5,0,0,0,1,2023,Round 13
82,79,Callum Coleman-Jones,KEYF,5,3,2,1,0,2023,Round 13
83,79,Jack Crisp,MID,5,0,0,0,1,2023,Round 13
84,79,Charlie Curnow,KEYF,5,2,2,0,2,2023,Round 13
85,79,Joe Daniher,KEYF,5,1,3,0,0,2023,Round 13
86,79,Brodie Grundy,RUC,5,2,1,0,2,2023,Round 13
87,79,Jack Gunston,KEYF,5,0,0,0,0,2023,Round 13
88,79,Aaron Hall,DEF,5,0,0,0,0,2023,Round 13
89,79,Harry Himmelberg,KEYD,5,0,1,0,1,2023,Round 13
90,79,Ben Hobbs,MID,5,0,0,0,0,2023,Round 13
91,79,Brady Hough,DEF,5,0,1,0,1,2023,Round 13
92,79,Dougal Howard,KEYD,5,0,0,0,4,2023,Round 13
93,79,Chayce Jones,MID,5,0,1,0,1,2023,Round 13
94,79,Jayden Laverde,KEYD,5,0,0,0,1,2023,Round 13
95,79,Todd Marshall,KEYF,5,4,0,2,0,2023,Round 13
96,79,Jed McEntee,FWD,5,2,0,0,0,2023,Round 13
97,79,Mitch McGovern,DEF,5,0,1,0,3,2023,Round 13
98,79,Ben McKay,KEYD,5,0,0,0,2,2023,Round 13
99,79,Zach Merrett,MID,5,1,0,0,0,2023,Round 13
100,79,Dylan Moore,FWD,5,1,0,0,0,2023,Round 13
101,79,Jai Newcombe,MID,5,0,0,0,0,2023,Round 13
102,79,Luke Pedlar,FWD,5,1,0,0,0,2023,Round 13
103,79,Jack Petruccelle,FWD,5,1,1,0,1,2023,Round 13
104,79,Cam Rayner,FWD,5,2,2,0,0,2023,Round 13
105,79,Daniel Rich,DEF,5,0,0,0,1,2023,Round 13
106,79,Connor Rozee,MID,5,2,2,0,1,2023,Round 13
107,79,Adam Saad,DEF,5,0,0,0,0,2023,Round 13
108,79,Dom Sheed,MID,5,0,0,0,0,2023,Round 13
109,79,Liam Stocker,DEF,5,0,1,0,2,2023,Round 13
110,79,Callan Ward,MID,5,0,0,1,0,2023,Round 13
111,79,Jimmy Webster,DEF,5,0,0,0,0,2023,Round 13
112,79,Josh Weddle,DEF,5,0,0,0,2,2023,Round 13
113,79,Sam Weideman,KEYF,5,1,0,3,0,2023,Round 13
114,79,Dylan Williams,DEF,5,0,1,0,2,2023,Round 13
115,79,Mason Wood,MID,5,0,0,0,1,2023,Round 13
116,117,Blake Acres,MID,4,0,0,0,1,2023,Round 13
117,117,Taylor Adams,FWD,4,0,0,0,0,2023,Round 13
118,117,Toby Bedford,FWD,4,1,1,0,0,2023,Round 13
119,117,Marcus Bontempelli,MID,4,0,0,0,1,2023,Round 13
120,117,Angus Brayshaw,MID,4,0,0,0,0,2023,Round 13
121,117,Nathan Broad,DEF,4,0,0,0,1,2023,Round 13
122,117,Callum M. Brown,FWD,4,2,1,2,0,2023,Round 13
123,117,Finn Callaghan,MID,4,0,0,0,1,2023,Round 13
124,117,Braeden Campbell,MID,4,2,0,0,0,2023,Round 13
125,117,Kade Chandler,FWD,4,1,0,0,1,2023,Round 13
126,117,Jordan Clark,DEF,4,0,0,0,1,2023,Round 13
127,117,Trent Cotchin,FWD,4,0,0,0,0,2023,Round 13
128,117,Matthew Cottrell,FWD,4,0,0,0,0,2023,Round 13
129,117,Mason Cox,RUC,4,1,0,1,2,2023,Round 13
130,117,Brad Crouch,MID,4,1,0,0,2,2023,Round 13
131,117,Ed Curnow,FWD,4,1,0,1,0,2023,Round 13
132,117,Josh Daicos,MID,4,0,0,0,1,2023,Round 13
133,117,Bailey Dale,DEF,4,0,0,0,0,2023,Round 13
134,117,Charlie Dixon,KEYF,4,2,2,0,0,2023,Round 13
135,117,Tim English,RUC,4,1,1,0,1,2023,Round 13
136,117,Kane Farrell,DEF,4,0,0,0,0,2023,Round 13
137,117,Bayley Fritsch,FWD,4,3,1,0,0,2023,Round 13
138,117,Jack Graham,FWD,4,1,0,0,0,2023,Round 13
139,117,Mitchell Hinge,DEF,4,1,0,0,3,2023,Round 13
140,117,Luke Jackson,RUC,4,1,1,0,2,2023,Round 13
141,117,Liam Jones,KEYD,4,0,1,0,2,2023,Round 13
142,117,Brodie Kemp,KEYD,4,0,0,0,1,2023,Round 13
143,117,Rory Laird,MID,4,0,0,0,1,2023,Round 13
144,117,Cam Mackenzie,FWD,4,0,0,0,0,2023,Round 13
145,117,Jack Martin,FWD,4,2,0,3,0,2023,Round 13
146,117,Dustin Martin,FWD,4,1,0,1,0,2023,Round 13
