,Rank,Player,Position,M    ,Mi50,CM,MOL,IM,Season,Round
0,1,Mitch Duncan,DEF,14,1,1,1,3,2022,Round 16
1,2,Jake Kelly,DEF,13,0,0,0,0,2022,Round 16
2,3,Rowan Marshall,RUC,12,1,4,0,1,2022,Round 16
3,4,Nathan Broad,DEF,11,0,1,0,2,2022,Round 16
4,4,Aidan Corr,KEYD,11,0,0,0,0,2022,Round 16
5,4,Steven May,KEYD,11,0,2,0,7,2022,Round 16
6,4,Jack Sinclair,DEF,11,0,1,0,1,2022,Round 16
7,8,Callum Ah Chee,MID,10,1,0,1,1,2022,Round 16
8,8,Harris Andrews,KEYD,10,0,2,0,5,2022,Round 16
9,8,Jack Billings,MID,10,0,0,1,1,2022,Round 16
10,8,Jeremy Cameron,KEYF,10,5,2,2,0,2022,Round 16
11,8,Keidean Coleman,DEF,10,1,1,0,3,2022,Round 16
12,8,Jordan Dawson,DEF,10,1,3,0,2,2022,Round 16
13,8,Tom Hawkins,KEYF,10,7,2,3,0,2022,Round 16
14,8,Brady Hough,MID,10,0,0,0,2,2022,Round 16
15,8,Jake Waterman,KEYF,10,2,2,5,0,2022,Round 16
16,17,Marcus Adams,KEYD,9,0,1,0,2,2022,Round 16
17,17,Charlie Ballard,KEYD,9,0,3,0,3,2022,Round 16
18,17,Jarrod Berry,MID,9,2,0,1,3,2022,Round 16
19,17,Angus Brayshaw,DEF,9,0,1,0,5,2022,Round 16
20,17,Lance Franklin,KEYF,9,4,2,6,0,2022,Round 16
21,17,Brandon Zerk-Thatcher,KEYD,9,0,0,0,3,2022,Round 16
22,23,James Aish,MID,8,1,0,0,0,2022,Round 16
23,23,Dyson Heppell,DEF,8,1,0,1,3,2022,Round 16
24,23,Jesse Hogan,KEYF,8,2,2,1,0,2022,Round 16
25,23,Shannon Hurn,DEF,8,0,3,0,5,2022,Round 16
26,23,Kamdyn McIntosh,MID,8,2,0,0,1,2022,Round 16
27,23,Brody Mihocek,KEYF,8,3,1,1,1,2022,Round 16
28,23,Nic Newman,DEF,8,0,1,0,3,2022,Round 16
29,23,Jordan Ridley,KEYD,8,0,1,0,3,2022,Round 16
30,23,Luke Ryan,DEF,8,0,3,0,3,2022,Round 16
31,23,Jaidyn Stephenson,FWD,8,0,0,0,1,2022,Round 16
32,33,Marcus Bontempelli,MID,7,0,1,2,1,2022,Round 16
33,33,Brennan Cox,KEYD,7,0,2,0,3,2022,Round 16
34,33,Jamie Cripps,FWD,7,1,0,1,0,2022,Round 16
35,33,Luke Davies-Uniacke,MID,7,0,2,0,2,2022,Round 16
36,33,Sam Durham,MID,7,1,0,1,1,2022,Round 16
37,33,Jamie Elliott,FWD,7,2,3,3,0,2022,Round 16
38,33,Brandon Ellis,MID,7,1,0,0,2,2022,Round 16
39,33,Mitch Georgiades,KEYF,7,3,3,2,0,2022,Round 16
40,33,Dylan Grimes,KEYD,7,0,0,1,5,2022,Round 16
41,33,Errol Gulden,FWD,7,0,0,1,0,2022,Round 16
42,33,Zach Guthrie,DEF,7,0,0,0,1,2022,Round 16
43,33,Nick Hind,DEF,7,0,0,0,0,2022,Round 16
44,33,Eric Hipwood,KEYF,7,2,0,1,0,2022,Round 16
45,33,Max King,KEYF,7,2,4,1,0,2022,Round 16
46,33,Jake Lever,KEYD,7,0,0,0,4,2022,Round 16
47,33,Tom Liberatore,MID,7,1,1,1,0,2022,Round 16
48,33,Hugh McCluggage,MID,7,1,0,0,0,2022,Round 16
49,33,Harry McKay,KEYF,7,4,3,2,0,2022,Round 16
50,33,Darcy Moore,KEYD,7,0,2,0,5,2022,Round 16
51,33,Aaron Naughton,KEYF,7,5,3,3,0,2022,Round 16
52,33,Alex Pearce,KEYD,7,0,1,0,2,2022,Round 16
53,33,Marlion Pickett,MID,7,0,2,0,3,2022,Round 16
54,33,Lachie Plowman,DEF,7,0,0,0,3,2022,Round 16
55,33,Mason Redman,DEF,7,0,1,0,2,2022,Round 16
56,33,Liam Ryan,FWD,7,3,0,4,1,2022,Round 16
57,33,Christian Salem,DEF,7,0,0,0,2,2022,Round 16
