,Rank,Player,Position,M    ,Mi50,CM,MOL,IM,Season,Round
0,1,Nick Riewoldt,KEYF,16,3,2,8,0,2014,Round 18
1,2,Rhys Stanley,KEYF,14,5,3,8,0,2014,Round 18
2,3,James Gwilt,KEYD,13,0,0,0,3,2014,Round 18
3,4,Jake Carlisle,KEYF,12,10,5,5,1,2014,Round 18
4,4,Cale Hooker,KEYD,12,0,4,0,3,2014,Round 18
5,4,Steve Johnson,MID,12,1,0,0,0,2014,Round 18
6,4,Cameron O'Shea,DEF,12,0,0,0,0,2014,Round 18
7,8,Sam Fisher,KEYD,11,0,2,0,4,2014,Round 18
8,9,Jeremy Cameron,KEYF,10,3,2,2,2,2014,Round 18
9,9,Steele Sidebottom,MID,10,1,1,3,1,2014,Round 18
10,9,Kade Simpson,DEF,10,0,1,0,2,2014,Round 18
11,9,Jarrad Waite,KEYF,10,5,6,2,1,2014,Round 18
12,13,James Frawley,KEYF,9,3,2,3,1,2014,Round 18
13,13,Pearce Hanley,MID,9,0,0,2,0,2014,Round 18
14,13,Jonathon Patton,KEYF,9,3,1,2,2,2014,Round 18
15,13,Dane Rampe,DEF,9,0,1,0,2,2014,Round 18
16,13,Farren Ray,MID,9,0,1,0,1,2014,Round 18
17,13,Harry Taylor,KEYD,9,0,1,0,4,2014,Round 18
18,13,Dale Thomas,FWD,9,0,0,1,0,2014,Round 18
19,13,Chris Yarran,DEF,9,0,0,0,2,2014,Round 18
20,21,Marcus Bontempelli,FWD,8,4,5,1,2,2014,Round 18
21,21,Tom Hawkins,KEYF,8,2,3,3,0,2014,Round 18
22,21,Josh Hunt,DEF,8,0,0,0,0,2014,Round 18
23,21,Stefan Martin,RUC,8,0,1,2,2,2014,Round 18
24,21,Jack Newnes,DEF,8,0,0,0,2,2014,Round 18
25,21,Ted Richards,KEYD,8,0,0,0,3,2014,Round 18
26,21,Dylan Roberton,DEF,8,0,0,0,2,2014,Round 18
27,21,Shane Savage,DEF,8,0,0,0,0,2014,Round 18
28,21,Adam Schneider,FWD,8,1,1,2,0,2014,Round 18
29,21,Joel Selwood,MID,8,4,0,0,0,2014,Round 18
30,21,Scott D. Thompson,KEYD,8,0,0,0,4,2014,Round 18
31,21,Jason Winderlich,DEF,8,1,2,0,1,2014,Round 18
32,33,Travis Cloke,KEYF,7,2,2,3,0,2014,Round 18
33,33,Kane Cornes,MID,7,1,0,2,0,2014,Round 18
34,33,Sam Docherty,DEF,7,0,0,1,1,2014,Round 18
35,33,Mitch Duncan,MID,7,0,0,0,1,2014,Round 18
36,33,Corey Enright,DEF,7,0,1,0,2,2014,Round 18
37,33,Lance Franklin,KEYF,7,5,2,2,0,2014,Round 18
38,33,Jack Grimes,DEF,7,0,0,0,0,2014,Round 18
39,33,Brent Harvey,FWD,7,1,1,2,0,2014,Round 18
40,33,Lachie Henderson,KEYF,7,6,1,4,0,2014,Round 18
41,33,Will Hoskin-Elliott,FWD,7,0,0,0,0,2014,Round 18
42,33,Matthew Jaensch,DEF,7,0,2,0,4,2014,Round 18
43,33,Lewis Jetta,FWD,7,0,0,0,1,2014,Round 18
44,33,Jack Macrae,MID,7,0,0,0,1,2014,Round 18
45,33,Ben McGlynn,MID,7,1,0,0,0,2014,Round 18
46,33,Joel Patfull,KEYD,7,0,1,0,4,2014,Round 18
47,33,Jared Rivers,KEYD,7,0,2,1,4,2014,Round 18
48,33,Jarryd Roughead,KEYF,7,4,0,2,0,2014,Round 18
49,33,Isaac Smith,FWD,7,2,0,0,0,2014,Round 18
50,33,Adam Tomlinson,KEYD,7,0,1,0,3,2014,Round 18
51,33,Justin Westhoff,KEYF,7,1,3,0,2,2014,Round 18
52,33,Cameron Wood,RUC,7,2,3,0,2,2014,Round 18
53,54,Mark Baguley,DEF,6,0,1,0,2,2014,Round 18
54,54,Michael Barlow,MID,6,1,0,0,1,2014,Round 18
55,54,Jack Billings,FWD,6,1,0,1,0,2014,Round 18
56,54,Grant Birchall,DEF,6,0,1,0,1,2014,Round 18
57,54,Paul Chapman,FWD,6,2,1,1,0,2014,Round 18
58,54,Luke Delaney,KEYD,6,0,0,0,0,2014,Round 18
59,54,Dustin Fletcher,KEYD,6,0,0,0,1,2014,Round 18
60,54,Nat Fyfe,MID,6,1,0,1,1,2014,Round 18
61,54,Colin Garland,DEF,6,0,0,0,1,2014,Round 18
62,54,Lachlan Hansen,KEYD,6,0,1,0,1,2014,Round 18
63,54,Jason Johannisen,DEF,6,0,0,0,0,2014,Round 18
64,54,Chris Judd,MID,6,0,0,0,0,2014,Round 18
65,54,Jordan Lewis,MID,6,0,0,0,1,2014,Round 18
66,54,Andrew Mackie,DEF,6,0,0,0,0,2014,Round 18
67,54,Chris Mayne,FWD,6,1,0,4,1,2014,Round 18
68,54,Tom McDonald,KEYD,6,0,1,0,1,2014,Round 18
69,54,Brodie Murdoch,FWD,6,3,0,0,0,2014,Round 18
70,54,Marc Murphy,MID,6,0,0,1,0,2014,Round 18
71,54,Matthew Pavlich,KEYF,6,3,3,0,0,2014,Round 18
72,54,Drew Petrie,KEYF,6,1,2,4,0,2014,Round 18
73,54,Sam Rowe,KEYD,6,0,0,0,1,2014,Round 18
74,54,Tom Scully,MID,6,0,1,0,1,2014,Round 18
75,54,Cameron Shenton,DEF,6,0,0,0,0,2014,Round 18
76,54,Dylan Shiel,MID,6,1,0,0,0,2014,Round 18
77,54,Lee Spurr,DEF,6,0,1,0,1,2014,Round 18
78,54,Brent Stanton,MID,6,1,0,0,1,2014,Round 18
79,54,Daniel Talia,KEYD,6,0,1,0,2,2014,Round 18
80,54,Kurt Tippett,KEYF,6,4,5,1,0,2014,Round 18
81,54,Zach Tuohy,DEF,6,0,0,0,1,2014,Round 18
82,54,Bernie Vince,MID,6,0,2,0,2,2014,Round 18
