,Rank,Player,Position,M    ,Mi50,CM,MOL,IM,Season,Round
0,1,Robbie Tarrant,KEYD,15,0,1,0,3,2021,Round 16
1,2,Aaron Hall,DEF,13,0,0,0,1,2021,Round 16
2,2,Tom Stewart,DEF,13,0,0,0,3,2021,Round 16
3,4,Patrick Dangerfield,MID,11,1,0,1,2,2021,Round 16
4,4,Tom Jonas,KEYD,11,0,1,0,2,2021,Round 16
5,4,Nic Newman,DEF,11,0,1,0,4,2021,Round 16
6,7,Jack Lukosius,DEF,10,0,2,0,3,2021,Round 16
7,7,Tom McDonald,KEYF,10,0,3,3,0,2021,Round 16
8,7,Ben McKay,KEYD,10,0,4,0,5,2021,Round 16
9,7,Christian Petracca,MID,10,1,3,2,1,2021,Round 16
10,7,Jacob Weitering,KEYD,10,0,4,0,5,2021,Round 16
11,7,Callum Wilkie,KEYD,10,0,1,0,2,2021,Round 16
12,13,Karl Amon,MID,9,0,0,2,0,2021,Round 16
13,13,Charlie Ballard,KEYD,9,0,3,0,7,2021,Round 16
14,13,Jordan De Goey,FWD,9,3,0,3,0,2021,Round 16
15,13,Max Gawn,RUC,9,1,2,1,4,2021,Round 16
16,13,Nick Haynes,DEF,9,0,0,0,3,2021,Round 16
17,13,Adam Kennedy,MID,9,0,1,0,3,2021,Round 16
18,13,Luke Ryan,KEYD,9,0,0,0,2,2021,Round 16
19,13,Christian Salem,DEF,9,1,0,0,2,2021,Round 16
20,13,Jack Silvagni,FWD,9,4,1,1,1,2021,Round 16
21,22,Marcus Adams,KEYD,8,0,4,0,6,2021,Round 16
22,22,Ben Ainsworth,FWD,8,3,1,3,0,2021,Round 16
23,22,Shaun Atley,DEF,8,0,0,0,0,2021,Round 16
24,22,Jed Bews,DEF,8,0,0,0,2,2021,Round 16
25,22,Marcus Bontempelli,MID,8,1,0,0,0,2021,Round 16
26,22,Jack Bowes,DEF,8,0,0,0,0,2021,Round 16
27,22,Andrew Brayshaw,MID,8,1,0,2,1,2021,Round 16
28,22,Ben Cunnington,MID,8,1,0,0,1,2021,Round 16
29,22,Sean Darcy,RUC,8,2,3,1,2,2021,Round 16
30,22,Brandon Ellis,MID,8,0,1,0,1,2021,Round 16
31,22,Bayley Fritsch,FWD,8,4,3,2,0,2021,Round 16
32,22,Shannon Hurn,DEF,8,0,1,0,3,2021,Round 16
33,22,Liam Jones,KEYD,8,0,1,0,2,2021,Round 16
34,22,Oleg Markov,DEF,8,0,0,1,0,2021,Round 16
35,22,Chris Mayne,DEF,8,0,0,0,1,2021,Round 16
36,22,Luke McDonald,MID,8,0,2,0,3,2021,Round 16
37,22,Jy Simpkin,MID,8,0,0,0,1,2021,Round 16
38,22,Jack Sinclair,DEF,8,0,0,0,1,2021,Round 16
39,22,James Stewart,KEYD,8,0,5,0,6,2021,Round 16
40,22,Zach Tuohy,DEF,8,0,0,0,0,2021,Round 16
41,22,Sam Walsh,MID,8,1,0,3,0,2021,Round 16
42,43,Aliir Aliir,KEYD,7,0,1,0,1,2021,Round 16
43,43,Trent Bianco,FWD,7,1,0,1,1,2021,Round 16
44,43,Lachlan Bramble,DEF,7,1,0,0,1,2021,Round 16
45,43,Harry Cunningham,DEF,7,1,0,0,2,2021,Round 16
46,43,Caleb Daniel,DEF,7,0,0,1,1,2021,Round 16
47,43,Jack Darling,KEYF,7,3,4,3,0,2021,Round 16
48,43,Phil Davis,KEYD,7,0,2,0,4,2021,Round 16
49,43,Trent Dumont,MID,7,0,0,0,0,2021,Round 16
50,43,Brayden Fiorini,MID,7,0,0,0,0,2021,Round 16
51,43,Todd Goldstein,RUC,7,2,3,1,0,2021,Round 16
52,43,Mitch Hannan,FWD,7,3,1,1,0,2021,Round 16
53,43,Jack Henry,KEYD,7,0,1,0,2,2021,Round 16
54,43,Nick Hind,DEF,7,1,0,0,2,2021,Round 16
55,43,Ben King,KEYF,7,4,2,3,0,2021,Round 16
56,43,Jake Lever,KEYD,7,0,2,0,5,2021,Round 16
57,43,Jarrod Lienert,DEF,7,0,0,0,1,2021,Round 16
58,43,Jake Lloyd,DEF,7,0,0,0,2,2021,Round 16
59,43,Rowan Marshall,RUC,7,2,3,1,2,2021,Round 16
60,43,Trent McKenzie,KEYD,7,0,1,0,1,2021,Round 16
61,43,Tim Membrey,KEYF,7,0,1,2,1,2021,Round 16
62,43,Touk Miller,MID,7,0,0,0,1,2021,Round 16
63,43,Dane Rampe,KEYD,7,0,1,0,1,2021,Round 16
64,43,Bailey Scott,FWD,7,2,0,2,0,2021,Round 16
65,43,Brad Sheppard,DEF,7,0,2,0,3,2021,Round 16
66,43,Josh Thomas,FWD,7,2,0,0,0,2021,Round 16
67,43,Callan Ward,MID,7,1,1,0,2,2021,Round 16
68,43,Cody Weightman,FWD,7,5,2,2,1,2021,Round 16
69,43,Jack Ziebell,DEF,7,0,0,0,0,2021,Round 16
70,71,James Aish,DEF,6,0,0,0,2,2021,Round 16
71,71,Tom Barrass,KEYD,6,0,1,0,3,2021,Round 16
72,71,James Bell,FWD,6,1,1,0,0,2021,Round 16
73,71,Nick Blakey,DEF,6,0,1,0,4,2021,Round 16
74,71,Angus Brayshaw,MID,6,0,1,1,0,2021,Round 16
75,71,Darcy Byrne-Jones,DEF,6,0,0,0,1,2021,Round 16
76,71,Zaine Cordy,KEYD,6,0,1,0,4,2021,Round 16
77,71,Mason Cox,KEYF,6,2,2,0,0,2021,Round 16
78,71,Patrick Cripps,MID,6,0,3,0,0,2021,Round 16
79,71,Tom Green,MID,6,0,0,1,0,2021,Round 16
80,71,James Harmes,MID,6,0,1,2,0,2021,Round 16
81,71,Tom Hawkins,KEYF,6,4,1,2,0,2021,Round 16
82,71,Dougal Howard,KEYD,6,0,0,0,0,2021,Round 16
83,71,Alex Keath,KEYD,6,0,2,0,3,2021,Round 16
84,71,Ed Langdon,MID,6,0,1,1,1,2021,Round 16
85,71,Tom Liberatore,MID,6,0,0,1,0,2021,Round 16
86,71,Tom J. Lynch,KEYF,6,5,3,1,0,2021,Round 16
87,71,Jack Martin,FWD,6,2,0,0,1,2021,Round 16
88,71,Steven May,KEYD,6,0,2,0,5,2021,Round 16
89,71,Lincoln McCarthy,FWD,6,1,2,0,0,2021,Round 16
90,71,Jeremy McGovern,KEYD,6,0,1,0,2,2021,Round 16
