,Rank,Player,Position,M    ,Mi50,CM,MOL,IM,Season,Round
0,1,Cale Hooker,KEYD,13,1,3,0,6,2018,Round 20
1,1,Josh Walker,KEYD,13,0,2,0,5,2018,Round 20
2,3,Aliir Aliir,KEYD,12,0,1,0,2,2018,Round 20
3,3,Nic Newman,DEF,12,0,0,1,3,2018,Round 20
4,3,Brad Sheppard,DEF,12,1,0,0,3,2018,Round 20
5,6,Rory Atkins,MID,11,2,0,1,1,2018,Round 20
6,6,Alex Johnson,KEYD,11,0,1,0,2,2018,Round 20
7,6,Jack Lonie,FWD,11,3,0,1,0,2018,Round 20
8,6,Tom McDonald,KEYF,11,3,2,4,0,2018,Round 20
9,6,Clayton Oliver,MID,11,6,1,2,1,2018,Round 20
10,6,Dane Rampe,KEYD,11,0,0,0,1,2018,Round 20
11,6,Ben Stratton,DEF,11,0,2,0,7,2018,Round 20
12,13,Harris Andrews,KEYD,10,0,0,0,0,2018,Round 20
13,13,Jake Carlisle,KEYD,10,0,3,0,4,2018,Round 20
14,13,Caleb Daniel,FWD,10,0,0,1,1,2018,Round 20
15,13,Jesse Hogan,KEYF,10,6,2,6,0,2018,Round 20
16,13,Patrick Lipinski,FWD,10,1,0,2,1,2018,Round 20
17,13,Jack Redden,MID,10,0,0,0,2,2018,Round 20
18,19,Tom Barrass,KEYD,9,0,2,0,4,2018,Round 20
19,19,Tom Doedee,DEF,9,0,2,0,5,2018,Round 20
20,19,Lance Franklin,KEYF,9,6,3,5,0,2018,Round 20
21,19,Bayley Fritsch,FWD,9,1,1,2,1,2018,Round 20
22,19,Michael Hurley,KEYD,9,0,2,0,4,2018,Round 20
23,19,Adam Kennedy,DEF,9,0,0,0,1,2018,Round 20
24,19,Mitch Robinson,FWD,9,2,2,2,1,2018,Round 20
25,19,Sebastian Ross,MID,9,1,0,1,1,2018,Round 20
26,19,Jordan Roughead,RUC,9,1,2,0,1,2018,Round 20
27,19,Luke Ryan,DEF,9,0,2,0,5,2018,Round 20
28,19,Alex Witherden,DEF,9,1,0,0,1,2018,Round 20
29,30,Jack Billings,FWD,8,0,0,0,0,2018,Round 20
30,30,Kaiden Brand,KEYD,8,0,0,0,1,2018,Round 20
31,30,Angus Brayshaw,MID,8,1,1,2,0,2018,Round 20
32,30,Luke Brown,DEF,8,0,1,0,3,2018,Round 20
33,30,Jeremy Cameron,KEYF,8,4,2,2,0,2018,Round 20
34,30,Travis Colyer,FWD,8,0,0,4,0,2018,Round 20
35,30,Phil Davis,KEYD,8,0,2,0,2,2018,Round 20
36,30,Darcy Gardiner,KEYD,8,0,0,0,1,2018,Round 20
37,30,Jarryn Geary,DEF,8,0,0,0,0,2018,Round 20
38,30,Jack Gunston,KEYF,8,3,0,3,0,2018,Round 20
39,30,Ricky Henderson,MID,8,1,0,0,0,2018,Round 20
40,30,Luke Hodge,DEF,8,0,1,0,1,2018,Round 20
41,30,Dan Houston,DEF,8,0,1,0,5,2018,Round 20
42,30,Josh Jenkins,KEYF,8,2,2,3,0,2018,Round 20
43,30,Lewis Jetta,DEF,8,0,0,0,0,2018,Round 20
44,30,Tom Langdon,DEF,8,0,2,2,4,2018,Round 20
45,30,Jarrod Lienert,KEYD,8,0,0,0,2,2018,Round 20
46,30,Jack Macrae,MID,8,0,0,0,1,2018,Round 20
47,30,Chris Masten,MID,8,0,0,0,1,2018,Round 20
48,30,Harry McKay,KEYF,8,3,4,1,0,2018,Round 20
49,30,Marc Murphy,MID,8,0,0,1,0,2018,Round 20
50,51,Ryan Burton,DEF,7,0,0,0,0,2018,Round 20
51,51,James Frawley,KEYD,7,0,2,0,3,2018,Round 20
52,51,Bradley Hill,MID,7,0,0,1,0,2018,Round 20
53,51,Lachie Hunter,MID,7,2,0,0,0,2018,Round 20
54,51,Neville Jetta,DEF,7,0,1,0,5,2018,Round 20
55,51,Josh Kelly,MID,7,1,0,0,2,2018,Round 20
56,51,Chris Mayne,MID,7,2,1,0,0,2018,Round 20
57,51,Hugh McCluggage,MID,7,1,1,1,1,2018,Round 20
58,51,Jarrad McVeigh,DEF,7,0,0,0,1,2018,Round 20
59,51,Aaron Naughton,KEYD,7,0,2,0,4,2018,Round 20
60,51,Callum Sinclair,RUC,7,0,3,0,4,2018,Round 20
61,51,Nick Smith,DEF,7,0,0,0,2,2018,Round 20
62,51,Jack Steven,MID,7,2,1,0,0,2018,Round 20
63,51,Robbie Tarrant,KEYD,7,0,0,0,4,2018,Round 20
64,51,Taylor Walker,KEYF,7,3,4,3,0,2018,Round 20
65,51,Callan Ward,MID,7,1,0,1,0,2018,Round 20
66,51,Matthew Wright,FWD,7,2,0,1,1,2018,Round 20
67,51,Jack Ziebell,FWD,7,2,0,1,0,2018,Round 20
68,51,Aaron vandenBerg,FWD,7,1,0,0,0,2018,Round 20
69,70,Ryan Bastinac,MID,6,3,0,3,1,2018,Round 20
70,70,Jack Bowes,MID,6,0,2,0,6,2018,Round 20
71,70,Luke Breust,FWD,6,2,1,1,0,2018,Round 20
72,70,Mitch Brown,KEYF,6,2,0,3,0,2018,Round 20
73,70,Nathan Brown,KEYD,6,0,0,0,1,2018,Round 20
74,70,Matt Buntine,DEF,6,0,2,0,2,2018,Round 20
75,70,Tom Clurey,KEYD,6,0,1,0,1,2018,Round 20
76,70,Stephen Coniglio,MID,6,1,0,0,0,2018,Round 20
77,70,Jamie Cripps,FWD,6,1,0,1,0,2018,Round 20
78,70,Hayden Crozier,DEF,6,0,2,0,3,2018,Round 20
79,70,Majak Daw,KEYD,6,0,3,0,5,2018,Round 20
80,70,Josh Dunkley,FWD,6,0,1,0,1,2018,Round 20
81,70,Jeff Garlett,FWD,6,3,0,4,0,2018,Round 20
82,70,Max Gawn,RUC,6,0,1,1,3,2018,Round 20
83,70,Fergus Greene,FWD,6,3,0,3,0,2018,Round 20
84,70,Levi Greenwood,DEF,6,0,1,1,3,2018,Round 20
85,70,Dylan Grimes,DEF,6,0,1,0,3,2018,Round 20
86,70,Stephen Hill,DEF,6,0,0,0,2,2018,Round 20
87,70,Jacob Hopper,MID,6,1,0,0,0,2018,Round 20
88,70,Mark Hutchings,MID,6,0,0,1,1,2018,Round 20
89,70,Kane Lambert,FWD,6,0,0,0,2,2018,Round 20
90,70,Jake Lloyd,DEF,6,0,0,0,1,2018,Round 20
91,70,Cam McCarthy,KEYF,6,3,1,1,0,2018,Round 20
92,70,Daniel McKenzie,DEF,6,0,1,0,2,2018,Round 20
93,70,Brody Mihocek,KEYF,6,0,1,1,3,2018,Round 20
94,70,Tom Mitchell,MID,6,0,0,1,1,2018,Round 20
95,70,Harry Morrison,FWD,6,1,0,2,1,2018,Round 20
96,70,Christian Petracca,FWD,6,3,0,0,0,2018,Round 20
97,70,Sam Petrevski-Seton,FWD,6,0,0,1,1,2018,Round 20
98,70,Cam Rayner,FWD,6,2,0,1,0,2018,Round 20
99,70,Nick Robertson,DEF,6,0,0,0,0,2018,Round 20
100,70,Daniel Robinson,FWD,6,0,1,0,0,2018,Round 20
101,70,Rory Sloane,MID,6,1,1,2,1,2018,Round 20
102,70,Isaac Smith,MID,6,0,0,1,0,2018,Round 20
103,70,Joel Smith,DEF,6,0,2,0,4,2018,Round 20
104,70,Jack Steele,MID,6,0,1,0,2,2018,Round 20
105,70,Dom Tyson,MID,6,0,0,0,0,2018,Round 20
106,70,Justin Westhoff,KEYF,6,1,0,0,1,2018,Round 20
107,70,Lachie Whitfield,DEF,6,0,0,0,2,2018,Round 20
108,70,Elliot Yeo,MID,6,1,0,2,1,2018,Round 20
109,70,Matt de Boer,FWD,6,1,0,0,0,2018,Round 20
110,111,Callum Ah Chee,DEF,5,0,0,0,1,2018,Round 20
111,111,Jarrod Berry,MID,5,0,0,0,0,2018,Round 20
112,111,Josh Caddy,FWD,5,1,0,1,0,2018,Round 20
113,111,Hunter Clark,DEF,5,0,0,1,0,2018,Round 20
114,111,Mason Cox,KEYF,5,2,5,0,0,2018,Round 20
115,111,Jack Darling,KEYF,5,5,1,2,0,2018,Round 20
116,111,Cameron Ellis-Yolmen,MID,5,1,0,1,0,2018,Round 20
117,111,Orazio Fantasia,FWD,5,1,0,2,0,2018,Round 20
118,111,Aaron Francis,KEYD,5,0,1,0,2,2018,Round 20
119,111,Sam Frost,KEYD,5,0,2,0,2,2018,Round 20
120,111,Bryce Gibbs,MID,5,0,1,0,1,2018,Round 20
121,111,Robbie Gray,FWD,5,3,3,2,0,2018,Round 20
122,111,Jarrod Harbrow,DEF,5,0,0,1,1,2018,Round 20
123,111,Dyson Heppell,MID,5,0,0,0,0,2018,Round 20
124,111,Shannon Hurn,DEF,5,0,0,0,2,2018,Round 20
125,111,Jarman Impey,DEF,5,0,0,0,1,2018,Round 20
126,111,Tom Jonas,KEYD,5,0,0,0,0,2018,Round 20
127,111,Nathan Jones,MID,5,1,1,1,1,2018,Round 20
128,111,Kade Kolodjashnij,DEF,5,0,0,0,4,2018,Round 20
129,111,Jed Lamb,DEF,5,0,0,0,0,2018,Round 20
130,111,Kyle Langford,FWD,5,0,2,1,0,2018,Round 20
131,111,Rory Lobb,RUC,5,2,0,1,1,2018,Round 20
132,111,Jamie Macmillan,DEF,5,0,2,0,2,2018,Round 20
133,111,Oscar McDonald,KEYD,5,0,0,0,1,2018,Round 20
134,111,Jeremy McGovern,KEYD,5,0,2,0,2,2018,Round 20
