,Rank,Player,Position,M    ,Mi50,CM,MOL,IM,Season,Round
0,1,Angus Brayshaw,DEF,13,0,2,0,4,2022,Round 8
1,2,Mitch Duncan,DEF,12,0,1,0,1,2022,Round 8
2,2,Zach Guthrie,DEF,12,0,4,0,4,2022,Round 8
3,2,Dyson Heppell,DEF,12,0,0,0,5,2022,Round 8
4,2,Callum Wilkie,DEF,12,0,1,0,3,2022,Round 8
5,6,Connor Budarick,DEF,11,0,1,1,4,2022,Round 8
6,6,Tom J. Lynch,KEYF,11,6,3,4,0,2022,Round 8
7,6,Dylan Moore,FWD,11,2,0,2,2,2022,Round 8
8,6,Tom Stewart,DEF,11,0,0,0,3,2022,Round 8
9,6,Jake Waterman,KEYF,11,1,0,0,2,2022,Round 8
10,11,Charlie Ballard,KEYD,10,1,2,0,5,2022,Round 8
11,11,Charlie Curnow,KEYF,10,5,4,4,0,2022,Round 8
12,11,Jordan Dawson,DEF,10,0,0,0,2,2022,Round 8
13,11,Sam Docherty,DEF,10,0,0,0,3,2022,Round 8
14,11,Brandon Ellis,MID,10,1,0,1,0,2022,Round 8
15,11,Dougal Howard,KEYD,10,0,1,0,5,2022,Round 8
16,11,Sean Lemmens,DEF,10,0,0,0,0,2022,Round 8
17,11,Paddy McCartin,KEYD,10,0,2,0,6,2022,Round 8
18,11,Lewis Young,KEYD,10,0,2,0,5,2022,Round 8
19,11,Dayne Zorko,FWD,10,0,0,1,1,2022,Round 8
20,21,Noah Balta,KEYD,9,0,2,0,7,2022,Round 8
21,21,Josh Battle,KEYD,9,0,0,0,1,2022,Round 8
22,21,Oliver Florent,DEF,9,0,0,0,0,2022,Round 8
23,21,Nic Martin,FWD,9,2,0,1,0,2022,Round 8
24,21,Luke McDonald,DEF,9,0,0,0,0,2022,Round 8
25,21,Tim Membrey,KEYF,9,2,3,2,1,2022,Round 8
26,21,Nic Newman,DEF,9,0,0,1,0,2022,Round 8
27,21,Jack Sinclair,DEF,9,0,0,0,0,2022,Round 8
28,21,Lachie Whitfield,MID,9,1,0,0,2,2022,Round 8
29,21,Mason Wood,MID,9,0,1,1,0,2022,Round 8
30,21,Lachie Young,DEF,9,0,1,1,3,2022,Round 8
31,32,Ben Ainsworth,FWD,8,3,0,5,0,2022,Round 8
32,32,Bailey Banfield,FWD,8,4,1,3,0,2022,Round 8
33,32,Tom Cutler,MID,8,0,0,0,0,2022,Round 8
34,32,Sam De Koning,KEYD,8,0,1,0,2,2022,Round 8
35,32,Liam Duggan,DEF,8,0,0,0,1,2022,Round 8
36,32,Jy Farrar,DEF,8,0,1,1,3,2022,Round 8
37,32,Zac Fisher,FWD,8,1,0,1,0,2022,Round 8
38,32,Jack Gunston,KEYF,8,4,4,1,0,2022,Round 8
39,32,Mitchell Hinge,DEF,8,0,0,0,2,2022,Round 8
40,32,Jesse Hogan,KEYF,8,3,3,0,0,2022,Round 8
41,32,Shannon Hurn,DEF,8,0,3,0,5,2022,Round 8
42,32,Ed Langdon,MID,8,1,0,0,1,2022,Round 8
43,32,Todd Marshall,KEYF,8,3,4,3,0,2022,Round 8
44,32,Ben McKay,KEYD,8,0,5,0,8,2022,Round 8
45,32,Jai Newcombe,MID,8,0,0,0,0,2022,Round 8
46,32,Ben Paton,DEF,8,0,0,0,2,2022,Round 8
47,32,Daniel Rich,DEF,8,0,0,0,1,2022,Round 8
48,32,Josh Rotham,DEF,8,0,1,0,2,2022,Round 8
49,32,Luke Ryan,DEF,8,0,1,0,2,2022,Round 8
50,32,Peter Wright,KEYF,8,4,2,3,0,2022,Round 8
51,52,Marcus Adams,KEYD,7,0,0,0,2,2022,Round 8
52,52,Callum Ah Chee,MID,7,0,0,0,1,2022,Round 8
53,52,James Aish,MID,7,0,0,0,0,2022,Round 8
54,52,Noah Answerth,DEF,7,0,1,0,1,2022,Round 8
55,52,Mark Blicavs,RUC,7,0,0,0,2,2022,Round 8
56,52,Zak Butters,FWD,7,1,0,0,0,2022,Round 8
57,52,Finn Callaghan,MID,7,0,0,1,0,2022,Round 8
58,52,Jeremy Cameron,KEYF,7,5,0,5,0,2022,Round 8
59,52,Jordan Clark,DEF,7,0,1,0,2,2022,Round 8
60,52,Aidan Corr,KEYD,7,0,0,0,1,2022,Round 8
61,52,Sean Darcy,RUC,7,1,4,0,2,2022,Round 8
62,52,Jeremy Finlayson,RUC,7,4,3,0,1,2022,Round 8
63,52,Brayden Fiorini,MID,7,0,0,2,0,2022,Round 8
64,52,Jack Graham,FWD,7,0,0,0,1,2022,Round 8
65,52,Cameron Guthrie,MID,7,0,0,1,0,2022,Round 8
66,52,James Harmes,FWD,7,1,0,0,1,2022,Round 8
67,52,Ben Hobbs,FWD,7,2,0,1,0,2022,Round 8
68,52,Jarman Impey,DEF,7,0,0,0,0,2022,Round 8
69,52,Mitch Knevitt,MID,7,0,1,1,0,2022,Round 8
70,52,Harry Morrison,MID,7,1,1,1,2,2022,Round 8
71,52,Quinton Narkle,MID,7,1,0,1,1,2022,Round 8
72,52,Lochie O'Brien,MID,7,1,1,0,0,2022,Round 8
73,52,Mark O'Connor,DEF,7,0,1,0,3,2022,Round 8
74,52,Ed Richards,DEF,7,0,2,0,2,2022,Round 8
75,52,James Sicily,KEYD,7,0,2,0,2,2022,Round 8
76,52,Jack Silvagni,KEYF,7,1,0,1,1,2022,Round 8
77,52,Jack Steele,MID,7,1,0,0,1,2022,Round 8
78,52,David Swallow,MID,7,0,0,1,1,2022,Round 8
79,52,Zach Tuohy,DEF,7,0,0,0,1,2022,Round 8
80,52,Sam Walsh,MID,7,0,0,1,0,2022,Round 8
81,52,Jacob Weitering,KEYD,7,0,2,0,3,2022,Round 8
82,52,Zac Williams,DEF,7,0,1,0,1,2022,Round 8
83,52,Cameron Zurhaar,FWD,7,3,3,1,1,2022,Round 8
84,85,Harris Andrews,KEYD,6,0,0,0,0,2022,Round 8
85,85,Tom Atkins,DEF,6,0,0,0,1,2022,Round 8
86,85,Jarrod Berry,MID,6,1,0,0,1,2022,Round 8
87,85,Riley Bonner,DEF,6,0,0,0,0,2022,Round 8
88,85,Andrew Brayshaw,MID,6,0,0,0,0,2022,Round 8
89,85,Luke Brown,DEF,6,0,0,0,0,2022,Round 8
90,85,Ben Brown,KEYF,6,1,2,1,0,2022,Round 8
91,85,Jordon Butts,KEYD,6,0,1,0,2,2022,Round 8
92,85,Darcy Byrne-Jones,DEF,6,0,0,0,1,2022,Round 8
93,85,Charlie Cameron,FWD,6,5,1,2,0,2022,Round 8
94,85,Darcy Cameron,RUC,6,1,3,0,4,2022,Round 8
95,85,Tom Clurey,KEYD,6,0,1,0,2,2022,Round 8
96,85,Keidean Coleman,DEF,6,0,0,0,1,2022,Round 8
97,85,Jamie Cripps,FWD,6,0,0,1,0,2022,Round 8
98,85,Isaac Cumming,DEF,6,0,1,0,1,2022,Round 8
99,85,Nick Daicos,DEF,6,0,0,0,2,2022,Round 8
100,85,Patrick Dangerfield,MID,6,1,0,2,1,2022,Round 8
101,85,Billy Frampton,KEYD,6,0,0,0,0,2022,Round 8
102,85,Blake Hardwick,DEF,6,0,0,1,1,2022,Round 8
103,85,Jeremy Howe,KEYD,6,0,0,0,2,2022,Round 8
104,85,Tom Jonas,KEYD,6,0,1,0,2,2022,Round 8
105,85,Jamaine Jones,DEF,6,0,0,0,1,2022,Round 8
106,85,Jake Kolodjashnij,KEYD,6,0,1,0,2,2022,Round 8
107,85,Kane Lambert,FWD,6,1,0,0,0,2022,Round 8
108,85,Jack Macrae,MID,6,0,1,0,3,2022,Round 8
109,85,Tom McCartin,KEYD,6,0,3,0,3,2022,Round 8
110,85,Tom McDonald,KEYF,6,3,1,2,0,2022,Round 8
111,85,Jeremy McGovern,KEYD,6,0,2,0,2,2022,Round 8
112,85,Touk Miller,MID,6,1,0,3,1,2022,Round 8
113,85,Callum Mills,MID,6,0,0,2,0,2022,Round 8
114,85,Steven Motlop,FWD,6,1,1,0,0,2022,Round 8
115,85,Aaron Naughton,KEYF,6,3,3,2,0,2022,Round 8
116,85,Lachie Neale,MID,6,2,0,0,0,2022,Round 8
117,85,Darcy Parish,MID,6,1,0,1,0,2022,Round 8
118,85,Christian Petracca,MID,6,1,0,0,0,2022,Round 8
119,85,Jack Redden,MID,6,0,0,0,0,2022,Round 8
120,85,Mason Redman,DEF,6,0,0,0,1,2022,Round 8
121,85,Jack Riewoldt,KEYF,6,5,2,0,0,2022,Round 8
122,85,Jack Scrimshaw,DEF,6,0,1,0,1,2022,Round 8
123,85,Charlie Spargo,FWD,6,1,0,0,0,2022,Round 8
124,85,Tyson Stengle,FWD,6,1,0,2,0,2022,Round 8
125,85,Nasiah Wanganeen-Milera,MID,6,0,0,0,1,2022,Round 8
126,85,Chad Warner,MID,6,1,0,0,1,2022,Round 8
127,128,Jye Amiss,KEYF,5,2,1,2,0,2022,Round 8
128,128,Tom Barrass,KEYD,5,1,2,0,1,2022,Round 8
129,128,Sam Berry,MID,5,1,0,0,0,2022,Round 8
130,128,Nick Blakey,DEF,5,1,0,0,0,2022,Round 8
131,128,Shai Bolton,FWD,5,3,0,1,0,2022,Round 8
132,128,Jake Bowey,DEF,5,0,0,0,2,2022,Round 8
133,128,Lachlan Bramble,DEF,5,0,0,0,1,2022,Round 8
134,128,Nathan Broad,DEF,5,0,0,0,1,2022,Round 8
135,128,Jye Caldwell,MID,5,1,0,0,0,2022,Round 8
136,128,Levi Casboult,KEYF,5,2,2,3,0,2022,Round 8
137,128,Heath Chapman,DEF,5,0,1,0,3,2022,Round 8
138,128,Sam Collins,KEYD,5,0,1,0,1,2022,Round 8
139,128,Patrick Cripps,MID,5,0,0,0,1,2022,Round 8
140,128,Bailey Dale,DEF,5,0,0,0,2,2022,Round 8
141,128,Will Day,DEF,5,0,1,0,2,2022,Round 8
142,128,Tom Doedee,KEYD,5,0,0,0,2,2022,Round 8
143,128,Aaron Francis,KEYF,5,3,2,1,0,2022,Round 8
144,128,Mitch Georgiades,KEYF,5,4,0,3,0,2022,Round 8
145,128,Toby Greene,FWD,5,1,1,1,0,2022,Round 8
146,128,Errol Gulden,FWD,5,1,0,0,0,2022,Round 8
147,128,Tom Hawkins,KEYF,5,3,1,3,0,2022,Round 8
148,128,Isaac Heeney,FWD,5,2,0,2,0,2022,Round 8
149,128,Will Hoskin-Elliott,FWD,5,1,1,1,1,2022,Round 8
150,128,Rory Laird,MID,5,0,0,0,0,2022,Round 8
151,128,Jake Lever,KEYD,5,0,1,0,3,2022,Round 8
152,128,Jake Lloyd,DEF,5,0,0,0,0,2022,Round 8
153,128,Jarryd Lyons,MID,5,1,0,0,1,2022,Round 8
154,128,Finn Maginness,MID,5,0,0,0,1,2022,Round 8
155,128,Rhyan Mansell,DEF,5,0,0,0,0,2022,Round 8
156,128,Dustin Martin,FWD,5,2,0,0,0,2022,Round 8
157,128,Shane McAdam,FWD,5,3,2,2,0,2022,Round 8
158,128,Justin McInerney,MID,5,0,2,0,1,2022,Round 8
159,128,Daniel McKenzie,MID,5,0,0,0,0,2022,Round 8
160,128,Gryan Miers,FWD,5,1,0,1,0,2022,Round 8
161,128,Darcy Moore,KEYD,5,0,3,0,4,2022,Round 8
162,128,Toby Nankervis,RUC,5,0,1,0,2,2022,Round 8
163,128,Alex Neal-Bullen,FWD,5,1,1,1,1,2022,Round 8
164,128,Jaeger O'Meara,MID,5,1,0,1,0,2022,Round 8
165,128,Alex Pearce,KEYD,5,0,0,0,2,2022,Round 8
166,128,Sam Petrevski-Seton,FWD,5,0,0,0,0,2022,Round 8
167,128,Harrison Petty,KEYD,5,0,1,0,4,2022,Round 8
168,128,Wil Powell,DEF,5,0,0,0,2,2022,Round 8
169,128,Sebastian Ross,MID,5,0,0,0,1,2022,Round 8
170,128,Dylan Shiel,MID,5,0,0,1,0,2022,Round 8
171,128,Jayden Short,MID,5,0,0,0,0,2022,Round 8
172,128,Brandon Starcevich,DEF,5,0,1,0,3,2022,Round 8
173,128,Sam Taylor,KEYD,5,0,3,0,5,2022,Round 8
174,128,Josh Treacy,KEYF,5,1,2,0,1,2022,Round 8
175,128,Adam Treloar,MID,5,0,0,0,0,2022,Round 8
176,128,Josh Walker,KEYD,5,2,0,2,0,2022,Round 8
177,128,Isiah Winder,FWD,5,0,0,0,0,2022,Round 8
178,128,Hayden Young,DEF,5,0,0,0,0,2022,Round 8
179,180,Lachie Ash,MID,4,0,0,0,0,2022,Round 8
180,180,Zac Bailey,FWD,4,0,0,1,0,2022,Round 8
181,180,Kaine Baldwin,KEYF,4,2,2,0,0,2022,Round 8
182,180,Thomas Berry,FWD,4,1,0,0,0,2022,Round 8
183,180,Trent Bianco,FWD,4,0,0,0,0,2022,Round 8
184,180,Adam Cerra,MID,4,0,0,0,1,2022,Round 8
185,180,Brad Close,FWD,4,1,0,3,0,2022,Round 8
186,180,Jack Crisp,MID,4,0,0,1,0,2022,Round 8
187,180,Brad Crouch,MID,4,0,0,0,0,2022,Round 8
188,180,Jack Darling,KEYF,4,2,1,1,0,2022,Round 8
189,180,Luke Davies-Uniacke,MID,4,0,0,0,0,2022,Round 8
190,180,Trent Dumont,MID,4,1,1,0,1,2022,Round 8
191,180,Taylor Duryea,DEF,4,0,0,0,1,2022,Round 8
192,180,Neil Erasmus,MID,4,0,0,1,0,2022,Round 8
193,180,Luke Foley,DEF,4,0,0,0,0,2022,Round 8
194,180,Lance Franklin,KEYF,4,2,1,1,0,2022,Round 8
195,180,Sam Frost,KEYD,4,0,0,0,0,2022,Round 8
196,180,Andrew Gaff,MID,4,0,0,1,0,2022,Round 8
197,180,Max Gawn,RUC,4,0,3,0,1,2022,Round 8
198,180,Brayden Ham,FWD,4,1,0,1,0,2022,Round 8
199,180,Will Hamill,DEF,4,0,1,0,1,2022,Round 8
200,180,Nick Haynes,DEF,4,0,0,0,0,2022,Round 8
201,180,Oliver Henry,KEYF,4,3,1,2,0,2022,Round 8
202,180,Nick Hind,DEF,4,0,0,0,0,2022,Round 8
203,180,Dan Houston,DEF,4,0,0,0,1,2022,Round 8
204,180,Connor Idun,DEF,4,0,0,0,1,2022,Round 8
205,180,Callum Jamieson,RUC,4,0,1,0,0,2022,Round 8
206,180,Adam Kennedy,DEF,4,0,0,0,0,2022,Round 8
207,180,Josh P. Kennedy,MID,4,1,1,0,2,2022,Round 8
208,180,Matthew Kennedy,MID,4,1,0,0,0,2022,Round 8
209,180,Buku Khamis,KEYF,4,2,0,0,0,2022,Round 8
210,180,Patrick Lipinski,FWD,4,0,0,0,0,2022,Round 8
211,180,Max Lynch,RUC,4,3,1,0,0,2022,Round 8
212,180,Darcy Macpherson,FWD,4,1,0,1,0,2022,Round 8
213,180,Hugh McCluggage,MID,4,0,1,0,0,2022,Round 8
214,180,Andrew McGrath,MID,4,1,0,0,1,2022,Round 8
215,180,Hayden McLean,KEYF,4,1,1,0,2,2022,Round 8
216,180,Brody Mihocek,KEYF,4,2,0,3,0,2022,Round 8
217,180,David Mundy,MID,4,0,0,1,0,2022,Round 8
218,180,Lachlan Murphy,FWD,4,0,0,0,0,2022,Round 8
219,180,Tim O'Brien,KEYD,4,0,1,0,2,2022,Round 8
220,180,Nathan O'Driscoll,MID,4,1,0,0,2,2022,Round 8
221,180,Clayton Oliver,MID,4,0,0,2,0,2022,Round 8
222,180,Jack Payne,KEYD,4,1,1,2,1,2022,Round 8
223,180,Flynn Perez,MID,4,0,0,0,2,2022,Round 8
224,180,Harry Perryman,MID,4,0,0,0,2,2022,Round 8
225,180,Sam Powell-Pepper,FWD,4,3,1,1,0,2022,Round 8
226,180,Braydon Preuss,RUC,4,0,2,0,0,2022,Round 8
227,180,Jaxon Prior,MID,4,0,0,0,0,2022,Round 8
228,180,Dane Rampe,KEYD,4,0,0,0,0,2022,Round 8
229,180,Zach Reid,KEYD,4,0,0,0,1,2022,Round 8
230,180,Daniel Rioli,DEF,4,0,0,0,2,2022,Round 8
231,180,Trent Rivers,DEF,4,0,0,0,0,2022,Round 8
232,180,Adam Saad,DEF,4,0,0,0,1,2022,Round 8
233,180,Bailey Scott,DEF,4,0,0,0,1,2022,Round 8
234,180,Lachlan Sholl,MID,4,0,0,0,0,2022,Round 8
235,180,Cooper Stephens,MID,4,1,0,0,0,2022,Round 8
236,180,Tim Taranto,FWD,4,0,0,1,0,2022,Round 8
237,180,Rory Thompson,KEYD,4,0,0,0,0,2022,Round 8
238,180,Jimmy Webster,DEF,4,0,0,0,0,2022,Round 8
239,180,Cody Weightman,FWD,4,0,2,0,0,2022,Round 8
240,180,Lachie Weller,DEF,4,0,0,1,0,2022,Round 8
241,180,Bailey Williams,MID,4,0,0,1,1,2022,Round 8
242,180,Jarrod Witts,RUC,4,0,1,0,0,2022,Round 8
243,244,Karl Amon,MID,3,0,0,0,0,2022,Round 8
244,244,Aiden Begg,RUC,3,1,0,0,0,2022,Round 8
245,244,Travis Boak,MID,3,1,0,2,0,2022,Round 8
246,244,Atu Bosenavulagi,DEF,3,0,0,0,0,2022,Round 8
247,244,Nick Bryan,RUC,3,1,1,0,0,2022,Round 8
248,244,Ryan Burton,DEF,3,0,0,0,1,2022,Round 8
249,244,Dan Butler,FWD,3,0,0,0,1,2022,Round 8
250,244,Jackson Callow,KEYF,3,1,2,0,0,2022,Round 8
251,244,Jack Carroll,FWD,3,0,0,0,0,2022,Round 8
252,244,Callum Coleman-Jones,RUC,3,0,2,0,2,2022,Round 8
