,Rank,Player,Position,M    ,Mi50,CM,MOL,IM,Season,Round
0,1,Troy Chaplin,KEYD,15,0,0,0,1,2014,Round 22
1,2,Ricky Petterd,FWD,14,1,1,4,2,2014,Round 22
2,2,Nick Riewoldt,KEYF,14,3,2,3,0,2014,Round 22
3,4,Michael Hibberd,DEF,12,0,0,1,3,2014,Round 22
4,4,Michael Hurley,KEYD,12,2,2,2,3,2014,Round 22
5,4,Chad Wingard,FWD,12,5,1,1,0,2014,Round 22
6,7,Sam Rowe,KEYD,11,0,3,0,6,2014,Round 22
7,8,Hayden Ballantyne,FWD,10,6,0,2,1,2014,Round 22
8,8,Tom Jonas,KEYD,10,0,3,0,5,2014,Round 22
9,8,Eric Mackenzie,KEYD,10,0,1,0,3,2014,Round 22
10,8,Andrew Mackie,DEF,10,0,0,0,0,2014,Round 22
11,8,Jack Macrae,MID,10,0,0,0,2,2014,Round 22
12,8,Liam Picken,DEF,10,0,0,0,1,2014,Round 22
13,8,Matt Taberner,KEYF,10,2,0,2,0,2014,Round 22
14,15,Sean Dempster,DEF,9,0,6,0,6,2014,Round 22
15,15,Lance Franklin,KEYF,9,5,6,3,1,2014,Round 22
16,15,Brendon Goddard,MID,9,5,2,3,0,2014,Round 22
17,15,Shannon Hurn,DEF,9,0,0,2,1,2014,Round 22
18,15,Jack Martin,FWD,9,1,1,2,0,2014,Round 22
19,15,Chris Masten,MID,9,0,0,1,1,2014,Round 22
20,15,Alex Rance,KEYD,9,0,0,0,2,2014,Round 22
21,15,Ben Stratton,KEYD,9,0,1,0,4,2014,Round 22
22,15,Justin Westhoff,KEYF,9,2,0,0,0,2014,Round 22
23,24,Rohan Bewick,MID,8,0,0,1,0,2014,Round 22
24,24,Grant Birchall,DEF,8,0,0,0,0,2014,Round 22
25,24,Paul Chapman,FWD,8,0,0,1,0,2014,Round 22
26,24,Adam Cooney,MID,8,0,1,3,1,2014,Round 22
27,24,Harry Cunningham,FWD,8,1,0,3,1,2014,Round 22
28,24,Brandon Ellis,MID,8,1,0,0,1,2014,Round 22
29,24,Josh Gibson,KEYD,8,0,0,0,0,2014,Round 22
30,24,Levi Greenwood,MID,8,1,1,1,1,2014,Round 22
31,24,Luke Hodge,MID,8,0,0,1,2,2014,Round 22
32,24,Mark LeCras,FWD,8,5,0,3,0,2014,Round 22
33,24,Tom J. Lynch,KEYF,8,6,2,4,0,2014,Round 22
34,24,Robert Murphy,DEF,8,0,1,0,2,2014,Round 22
35,24,Jasper Pittard,DEF,8,0,1,0,5,2014,Round 22
36,24,Harry Taylor,KEYD,8,1,1,0,3,2014,Round 22
37,24,Travis Varcoe,DEF,8,0,0,1,0,2014,Round 22
38,24,Cameron Wood,RUC,8,0,1,2,0,2014,Round 22
39,24,Jack Ziebell,MID,8,5,4,2,0,2014,Round 22
40,41,Mark Baguley,DEF,7,0,1,0,1,2014,Round 22
41,41,Jake Batchelor,DEF,7,1,0,0,1,2014,Round 22
42,41,Luke Dahlhaus,FWD,7,0,0,3,1,2014,Round 22
43,41,Patrick Dangerfield,MID,7,1,2,1,1,2014,Round 22
44,41,Brett Deledio,FWD,7,2,1,1,0,2014,Round 22
45,41,Mitch Duncan,MID,7,1,1,1,0,2014,Round 22
46,41,Jack Fitzpatrick,KEYF,7,0,2,1,1,2014,Round 22
47,41,James Frawley,KEYF,7,0,0,0,1,2014,Round 22
48,41,Toby Greene,MID,7,0,0,1,0,2014,Round 22
49,41,Dylan Grimes,KEYD,7,1,1,0,1,2014,Round 22
50,41,Cale Hooker,KEYD,7,0,2,0,3,2014,Round 22
51,41,Brian Lake,KEYD,7,0,1,0,3,2014,Round 22
52,41,Jordan Lewis,MID,7,2,0,0,2,2014,Round 22
53,41,Tom Lonergan,KEYD,7,0,1,1,3,2014,Round 22
54,41,Chris Mayne,FWD,7,1,1,2,1,2014,Round 22
55,41,Dale Morris,KEYD,7,0,2,0,3,2014,Round 22
56,41,Jake Neade,FWD,7,1,0,0,0,2014,Round 22
57,41,Lachie Neale,MID,7,1,0,0,0,2014,Round 22
58,41,Jaeger O'Meara,MID,7,0,0,2,0,2014,Round 22
59,41,James Podsiadly,KEYF,7,3,6,0,0,2014,Round 22
60,41,Jay Schulz,KEYF,7,3,0,4,0,2014,Round 22
61,41,Luke Shuey,MID,7,0,1,0,1,2014,Round 22
62,41,Lewis Taylor,FWD,7,0,0,1,0,2014,Round 22
63,41,Matthew White,FWD,7,0,0,1,0,2014,Round 22
64,41,Nathan Wilson,DEF,7,0,0,1,1,2014,Round 22
65,41,Sam Wright,DEF,7,0,0,0,1,2014,Round 22
66,41,David Zaharakis,FWD,7,1,0,1,0,2014,Round 22
67,41,Dayne Zorko,FWD,7,1,0,0,0,2014,Round 22
68,69,Travis Boak,MID,6,1,0,1,0,2014,Round 22
69,69,Matthew Boyd,MID,6,0,0,0,0,2014,Round 22
70,69,Sam Butler,DEF,6,0,0,0,0,2014,Round 22
71,69,Clay Cameron,KEYD,6,1,0,3,0,2014,Round 22
72,69,Dean Cox,RUC,6,0,0,0,0,2014,Round 22
73,69,Jack Crisp,FWD,6,1,1,0,0,2014,Round 22
74,69,Courtenay Dempsey,DEF,6,0,0,2,0,2014,Round 22
75,69,Corey Enright,DEF,6,0,0,0,1,2014,Round 22
76,69,Adam Goodes,FWD,6,2,0,3,0,2014,Round 22
77,69,Dan Hannebery,MID,6,0,0,3,0,2014,Round 22
78,69,Tom Hawkins,KEYF,6,3,1,1,0,2014,Round 22
79,69,Bachar Houli,DEF,6,0,0,0,0,2014,Round 22
80,69,Nathan Hrovat,FWD,6,0,0,0,0,2014,Round 22
81,69,Garrick Ibbotson,DEF,6,0,0,0,2,2014,Round 22
82,69,Jason Johannisen,DEF,6,0,0,1,0,2014,Round 22
83,69,Michael Johnson,KEYD,6,0,0,0,0,2014,Round 22
84,69,Chris Judd,MID,6,1,0,1,1,2014,Round 22
85,69,Josh Kelly,FWD,6,0,0,0,0,2014,Round 22
86,69,Nick Malceski,DEF,6,1,0,0,2,2014,Round 22
87,69,Brodie Martin,MID,6,1,1,0,4,2014,Round 22
88,69,Ashley McGrath,FWD,6,5,0,4,0,2014,Round 22
89,69,Trent McKenzie,DEF,6,0,0,0,2,2014,Round 22
90,69,Sam Mitchell,MID,6,1,0,1,0,2014,Round 22
91,69,Angus Monfries,FWD,6,3,1,2,1,2014,Round 22
92,69,Tendai Mzungu,MID,6,0,0,0,1,2014,Round 22
93,69,Jack Newnes,DEF,6,1,0,0,0,2014,Round 22
94,69,Joel Patfull,KEYD,6,0,3,0,3,2014,Round 22
95,69,Drew Petrie,KEYF,6,2,2,3,2,2014,Round 22
96,69,Farren Ray,MID,6,0,0,0,0,2014,Round 22
97,69,Ted Richards,KEYD,6,0,1,0,3,2014,Round 22
98,69,Jack Riewoldt,KEYF,6,6,0,6,0,2014,Round 22
99,69,Jared Rivers,KEYD,6,0,0,0,0,2014,Round 22
100,69,Jordan Roughead,KEYD,6,0,1,1,1,2014,Round 22
101,69,Ben Rutten,KEYD,6,0,2,0,4,2014,Round 22
102,69,Will Schofield,DEF,6,0,0,0,0,2014,Round 22
103,69,Matt Shaw,MID,6,0,1,1,0,2014,Round 22
104,69,Danny Stanley,MID,6,0,0,0,1,2014,Round 22
105,69,Jake Stringer,FWD,6,4,1,3,0,2014,Round 22
106,69,Taylor Walker,KEYF,6,1,1,4,0,2014,Round 22
107,108,James Aish,MID,5,0,0,0,0,2014,Round 22
108,108,David Armitage,MID,5,0,1,1,0,2014,Round 22
109,108,Luke Ball,FWD,5,1,1,0,0,2014,Round 22
110,108,Claye Beams,MID,5,0,0,1,0,2014,Round 22
111,108,Jamie Bennell,DEF,5,0,1,0,1,2014,Round 22
112,108,Aaron Black,KEYF,5,2,0,2,0,2014,Round 22
113,108,Tim Broomhead,FWD,5,2,0,0,1,2014,Round 22
114,108,Matt Buntine,DEF,5,0,1,0,3,2014,Round 22
115,108,Levi Casboult,KEYF,5,1,2,0,3,2014,Round 22
116,108,Reece Conca,MID,5,0,0,0,0,2014,Round 22
117,108,Chris Dawes,KEYF,5,1,1,1,0,2014,Round 22
118,108,Richard Douglas,MID,5,1,0,0,1,2014,Round 22
119,108,Sam Dwyer,MID,5,0,0,0,0,2014,Round 22
120,108,Brad Ebert,MID,5,1,1,0,1,2014,Round 22
121,108,Michael Firrito,DEF,5,0,1,0,1,2014,Round 22
122,108,Sam Fisher,KEYD,5,0,3,0,3,2014,Round 22
123,108,Bryce Gibbs,MID,5,1,1,0,1,2014,Round 22
124,108,Sam Gibson,MID,5,0,0,0,0,2014,Round 22
125,108,Nathan Gordon,FWD,5,0,1,2,0,2014,Round 22
126,108,Robbie Gray,FWD,5,4,1,2,0,2014,Round 22
127,108,Ben Griffiths,KEYF,5,1,2,1,0,2014,Round 22
128,108,Shaun Grigg,MID,5,0,0,1,0,2014,Round 22
129,108,David Hale,RUC,5,3,3,0,1,2014,Round 22
130,108,Hamish Hartlett,FWD,5,0,0,0,3,2014,Round 22
131,108,Ryan Harwood,DEF,5,0,2,0,3,2014,Round 22
132,108,Jeremy Howe,DEF,5,0,0,0,0,2014,Round 22
133,108,Ben Howlett,FWD,5,1,0,1,0,2014,Round 22
134,108,Kieren Jack,MID,5,0,0,1,0,2014,Round 22
135,108,Jake Lloyd,FWD,5,1,0,0,1,2014,Round 22
136,108,Stefan Martin,RUC,5,0,1,2,1,2014,Round 22
137,108,Brandon Matera,FWD,5,2,0,2,0,2014,Round 22
138,108,Sam Mayes,MID,5,0,1,0,1,2014,Round 22
139,108,Tom McDonald,KEYD,5,0,0,0,2,2014,Round 22
140,108,Viv Michie,MID,5,0,0,1,0,2014,Round 22
141,108,Leigh Montagna,MID,5,1,0,1,0,2014,Round 22
142,108,Jordan Murdoch,FWD,5,1,0,0,0,2014,Round 22
143,108,Lachie Plowman,KEYD,5,0,0,0,0,2014,Round 22
144,108,Paul Puopolo,FWD,5,1,0,1,0,2014,Round 22
145,108,Dane Rampe,DEF,5,0,0,0,1,2014,Round 22
146,108,Alex Silvagni,KEYD,5,0,0,0,1,2014,Round 22
147,108,Nick Smith,DEF,5,0,0,0,1,2014,Round 22
148,108,Mathew Stokes,MID,5,0,0,0,1,2014,Round 22
149,108,Scott Thompson,MID,5,0,0,1,0,2014,Round 22
150,108,Dom Tyson,MID,5,0,0,0,0,2014,Round 22
151,108,Michael Walters,FWD,5,4,1,1,0,2014,Round 22
152,108,Maverick Weller,MID,5,0,0,0,0,2014,Round 22
153,108,Simon White,DEF,5,0,1,0,1,2014,Round 22
154,155,Jed Adcock,DEF,4,0,0,0,0,2014,Round 22
155,155,Patrick Ambrose,FWD,4,0,1,0,0,2014,Round 22
156,155,Mark Austin,KEYD,4,0,0,0,0,2014,Round 22
157,155,Jimmy Bartel,FWD,4,0,0,0,1,2014,Round 22
158,155,Eddie Betts,FWD,4,0,0,2,0,2014,Round 22
159,155,Shane Biggs,MID,4,0,0,1,0,2014,Round 22
160,155,Mark Blicavs,RUC,4,0,0,0,0,2014,Round 22
161,155,Tomas Bugg,MID,4,2,0,1,0,2014,Round 22
162,155,Jonathon Ceglar,RUC,4,1,1,2,0,2014,Round 22
163,155,Kane Cornes,MID,4,0,0,0,0,2014,Round 22
164,155,Hayden Crozier,FWD,4,1,0,2,0,2014,Round 22
165,155,Ben Cunnington,MID,4,0,0,0,0,2014,Round 22
166,155,Tom Curren,MID,4,2,0,1,0,2014,Round 22
167,155,Nick Dal Santo,FWD,4,0,0,0,1,2014,Round 22
168,155,Joe Daniher,KEYF,4,1,0,3,0,2014,Round 22
169,155,Zac Dawson,KEYD,4,0,1,0,1,2014,Round 22
170,155,Paul Duffield,DEF,4,0,1,0,2,2014,Round 22
171,155,Lynden Dunn,DEF,4,0,0,1,0,2014,Round 22
172,155,Andrew Gaff,MID,4,0,0,0,0,2014,Round 22
173,155,Daniel Giansiracusa,FWD,4,0,0,2,0,2014,Round 22
174,155,Tim Golds,FWD,4,0,1,0,0,2014,Round 22
175,155,Tyson Goldsack,DEF,4,0,1,0,3,2014,Round 22
176,155,Ryan Griffen,MID,4,1,1,2,1,2014,Round 22
177,155,Nathan Grima,KEYD,4,0,3,0,3,2014,Round 22
178,155,Heath Grundy,KEYD,4,0,0,0,1,2014,Round 22
179,155,Jack Gunston,FWD,4,1,1,0,1,2014,Round 22
180,155,Lenny Hayes,MID,4,0,0,0,0,2014,Round 22
181,155,Shaun Higgins,DEF,4,0,0,0,2,2014,Round 22
182,155,Stephen Hill,MID,4,0,0,1,0,2014,Round 22
183,155,Heath Hocking,MID,4,0,0,2,1,2014,Round 22
184,155,Jack Hombsch,KEYD,4,0,1,0,4,2014,Round 22
185,155,Josh Hunt,DEF,4,1,0,1,2,2014,Round 22
186,155,Michael Jamison,KEYD,4,0,0,1,0,2014,Round 22
187,155,Josh Jenkins,KEYF,4,1,3,1,0,2014,Round 22
188,155,Lewis Jetta,FWD,4,0,0,1,0,2014,Round 22
189,155,Josh J. Kennedy,KEYF,4,2,2,1,0,2014,Round 22
190,155,Kade Kolodjashnij,DEF,4,0,0,0,1,2014,Round 22
191,155,Will Langford,MID,4,2,1,0,0,2014,Round 22
192,155,Kane Lucas,MID,4,0,0,0,0,2014,Round 22
193,155,Scott Lycett,RUC,4,1,0,2,0,2014,Round 22
194,155,Jeremy McGovern,KEYF,4,0,0,0,2,2014,Round 22
195,155,Troy Menzel,FWD,4,2,1,2,0,2014,Round 22
196,155,Michael Rischitelli,MID,4,0,0,0,1,2014,Round 22
197,155,Tom Rockliff,MID,4,0,0,0,1,2014,Round 22
198,155,Jarryd Roughead,KEYF,4,2,0,1,0,2014,Round 22
199,155,Paddy Ryder,RUC,4,2,1,2,0,2014,Round 22
200,155,Jonathan Simpkin,FWD,4,0,0,0,0,2014,Round 22
201,155,Rhys Stanley,KEYF,4,0,1,1,1,2014,Round 22
202,155,Koby Stevens,FWD,4,0,1,3,0,2014,Round 22
203,155,Josh Thomas,FWD,4,1,0,0,0,2014,Round 22
204,155,Rory Thompson,KEYD,4,0,0,0,1,2014,Round 22
205,155,Jackson Thurlow,DEF,4,0,1,0,2,2014,Round 22
206,155,Kurt Tippett,KEYF,4,1,1,1,1,2014,Round 22
207,155,Adam Tomlinson,KEYD,4,0,0,0,0,2014,Round 22
208,155,Jackson Trengove,KEYD,4,0,1,0,2,2014,Round 22
209,155,Zach Tuohy,DEF,4,0,0,0,0,2014,Round 22
210,155,Kayne Turner,FWD,4,2,1,0,1,2014,Round 22
