,Rank,Player,Position,M    ,Mi50,CM,MOL,IM,Season,Round
0,1,Jarrad Waite,KEYF,13,2,3,0,4,2018,Round 2
1,1,Lachie Whitfield,DEF,13,1,0,0,1,2018,Round 2
2,3,Connor Blakely,DEF,12,1,0,0,2,2018,Round 2
3,3,Luke Ryan,DEF,12,0,1,0,3,2018,Round 2
4,5,Jake Carlisle,KEYD,11,1,2,0,5,2018,Round 2
5,5,Jack Darling,KEYF,11,6,4,1,1,2018,Round 2
6,5,Tom Jonas,KEYD,11,0,0,0,3,2018,Round 2
7,5,Nathan Wilson,DEF,11,0,1,0,1,2018,Round 2
8,9,Hamish Hartlett,DEF,10,1,0,0,4,2018,Round 2
9,9,Shannon Hurn,DEF,10,0,1,1,1,2018,Round 2
10,9,Tom Phillips,MID,10,0,0,0,2,2018,Round 2
11,9,Zach Tuohy,DEF,10,0,0,2,1,2018,Round 2
12,13,Jeremy Cameron,KEYF,9,5,1,2,0,2018,Round 2
13,13,Zaine Cordy,KEYD,9,0,1,0,3,2018,Round 2
14,13,Blake Hardwick,DEF,9,0,0,0,2,2018,Round 2
15,13,Billy Hartung,MID,9,1,1,0,1,2018,Round 2
16,13,Jesse Hogan,KEYF,9,6,2,3,1,2018,Round 2
17,13,Jeremy Howe,DEF,9,0,3,0,4,2018,Round 2
18,13,Lachie Hunter,MID,9,2,0,2,1,2018,Round 2
19,13,Rory Laird,DEF,9,0,0,0,1,2018,Round 2
20,13,Adam Tomlinson,MID,9,1,1,0,1,2018,Round 2
21,13,Easton Wood,DEF,9,0,4,0,5,2018,Round 2
22,23,Cameron Ellis-Yolmen,MID,8,1,0,1,0,2018,Round 2
23,23,Billy Gowers,FWD,8,5,0,1,0,2018,Round 2
24,23,Jack Gunston,KEYF,8,4,1,2,0,2018,Round 2
25,23,Kyle Hartigan,KEYD,8,0,0,0,2,2018,Round 2
26,23,Michael Hurley,KEYD,8,0,1,0,3,2018,Round 2
27,23,Lewis Jetta,DEF,8,0,0,0,0,2018,Round 2
28,23,Luke McDonald,DEF,8,1,0,0,0,2018,Round 2
29,23,Jeremy McGovern,KEYD,8,0,3,0,4,2018,Round 2
30,23,Matthew Scharenberg,DEF,8,0,2,0,2,2018,Round 2
31,23,Daniel Talia,KEYD,8,0,3,0,4,2018,Round 2
32,23,Bailey Williams,DEF,8,1,1,1,3,2018,Round 2
33,23,Jack Ziebell,FWD,8,1,0,0,0,2018,Round 2
34,35,Gary Ablett,MID,7,1,1,1,0,2018,Round 2
35,35,Charles Cameron,FWD,7,2,0,5,0,2018,Round 2
36,35,Stephen Coniglio,MID,7,1,1,0,1,2018,Round 2
37,35,Ed Curnow,MID,7,0,0,0,0,2018,Round 2
38,35,Caleb Daniel,FWD,7,0,0,1,0,2018,Round 2
39,35,Josh Dunkley,FWD,7,3,1,1,0,2018,Round 2
40,35,Taylor Duryea,DEF,7,0,0,0,1,2018,Round 2
41,35,Nat Fyfe,MID,7,2,3,1,0,2018,Round 2
42,35,Tom Hawkins,KEYF,7,3,2,3,0,2018,Round 2
43,35,Liam Jones,KEYD,7,0,2,0,4,2018,Round 2
44,35,Darcy MacPherson,FWD,7,2,1,2,0,2018,Round 2
45,35,Steven May,KEYD,7,0,0,0,1,2018,Round 2
46,35,Daniel Menzel,FWD,7,2,1,3,1,2018,Round 2
47,35,Marc Murphy,MID,7,0,0,0,1,2018,Round 2
48,35,Aaron Naughton,KEYD,7,0,2,0,3,2018,Round 2
49,35,Jackson Nelson,DEF,7,0,0,0,0,2018,Round 2
50,35,Mark O'Connor,DEF,7,0,1,2,2,2018,Round 2
51,35,Alex Rance,KEYD,7,0,3,0,7,2018,Round 2
52,35,Shane Savage,DEF,7,0,0,1,0,2018,Round 2
53,35,Koby Stevens,MID,7,3,0,0,0,2018,Round 2
54,35,Tom Stewart,DEF,7,0,1,0,2,2018,Round 2
55,35,Dom Tyson,MID,7,0,0,2,0,2018,Round 2
56,35,Daniel Venables,FWD,7,4,1,3,1,2018,Round 2
57,35,Elliot Yeo,MID,7,0,1,0,0,2018,Round 2
58,59,James Aish,MID,6,0,2,0,1,2018,Round 2
59,59,David Astbury,KEYD,6,0,1,1,3,2018,Round 2
