,Rank,Player,Position,M    ,Mi50,CM,MOL,IM,Season,Round
0,1,Brennan Cox,KEYD,14,0,0,0,3,2023,Round 22
1,2,Karl Amon,MID,13,1,0,0,0,2023,Round 22
2,3,Jai Newcombe,MID,12,0,0,1,0,2023,Round 22
3,4,Blake Hardwick,DEF,11,0,2,0,3,2023,Round 22
4,4,Callum Wilkie,KEYD,11,0,2,0,3,2023,Round 22
5,6,Jordan Clark,DEF,10,0,0,0,1,2023,Round 22
6,6,Dan Houston,DEF,10,1,1,0,2,2023,Round 22
7,6,Jack Sinclair,DEF,10,0,0,2,1,2023,Round 22
8,9,Nathan Broad,DEF,9,0,0,0,3,2023,Round 22
9,9,Zak Butters,MID,9,0,0,2,0,2023,Round 22
10,9,Matthew Johnson,MID,9,1,0,0,3,2023,Round 22
11,9,Rowan Marshall,RUC,9,1,1,0,4,2023,Round 22
12,9,Nic Newman,DEF,9,0,0,0,2,2023,Round 22
13,9,Isaac Smith,FWD,9,0,0,0,0,2023,Round 22
14,9,Liam Stocker,DEF,9,0,0,0,2,2023,Round 22
15,9,Nasiah Wanganeen-Milera,DEF,9,0,1,0,1,2023,Round 22
16,9,Bailey Williams,MID,9,1,0,0,1,2023,Round 22
17,18,Josh Battle,KEYD,8,0,1,0,3,2023,Round 22
18,18,Nick Blakey,DEF,8,0,3,0,7,2023,Round 22
19,18,Brandon Ellis,MID,8,0,0,0,3,2023,Round 22
20,18,Jeremy Finlayson,KEYF,8,5,2,2,0,2023,Round 22
21,18,Nick Hind,DEF,8,0,0,0,2,2023,Round 22
22,18,Jamaine Jones,DEF,8,1,0,1,0,2023,Round 22
23,18,Brodie Kemp,KEYD,8,0,1,0,3,2023,Round 22
24,18,Jacob Koschitzke,KEYF,8,4,5,2,0,2023,Round 22
25,18,Ryan Lester,KEYD,8,0,1,0,3,2023,Round 22
26,18,Jeremy McGovern,KEYD,8,0,1,0,4,2023,Round 22
27,18,Ben McKay,KEYD,8,0,3,0,5,2023,Round 22
28,18,Wayne Milera,DEF,8,0,0,0,2,2023,Round 22
29,18,Mason Redman,DEF,8,0,0,0,4,2023,Round 22
30,18,Sebastian Ross,MID,8,1,0,0,0,2023,Round 22
31,18,Nick Vlastuin,DEF,8,0,0,0,4,2023,Round 22
32,18,Josh Weddle,DEF,8,0,0,0,2,2023,Round 22
33,18,Jacob Weitering,KEYD,8,0,0,0,4,2023,Round 22
34,35,James Aish,MID,7,1,0,0,0,2023,Round 22
