,Rank,Player,Position,M    ,Mi50,CM,MOL,IM,Season,Round
0,1,Lachie Whitfield,DEF,13,0,0,1,0,2020,Round 9
1,2,Mitch Duncan,MID,11,1,1,0,0,2020,Round 9
2,3,Tom Stewart,DEF,10,0,2,0,2,2020,Round 9
3,4,Ben Ainsworth,FWD,9,3,1,3,0,2020,Round 9
4,4,Aaron Hall,FWD,9,2,2,1,0,2020,Round 9
5,6,Shaun Atley,DEF,8,0,0,0,0,2020,Round 9
6,6,Nick Coffield,DEF,8,0,1,0,3,2020,Round 9
7,6,Nick Haynes,DEF,8,0,1,0,5,2020,Round 9
8,6,Ethan Hughes,DEF,8,0,1,0,0,2020,Round 9
9,6,Brayden Maynard,DEF,8,0,4,0,6,2020,Round 9
10,6,Luke McDonald,DEF,8,0,1,0,2,2020,Round 9
11,6,Ben McKay,KEYD,8,0,0,0,1,2020,Round 9
12,6,Josh Walker,KEYD,8,0,2,0,3,2020,Round 9
13,14,Harris Andrews,KEYD,7,0,0,0,1,2020,Round 9
14,14,Zac Bailey,FWD,7,1,0,0,0,2020,Round 9
15,14,Jason Castagna,FWD,7,4,0,0,1,2020,Round 9
16,14,Jack Gunston,KEYF,7,3,3,0,0,2020,Round 9
17,14,Kyron Hayden,DEF,7,0,0,0,1,2020,Round 9
18,14,Harry Himmelberg,KEYF,7,3,2,1,1,2020,Round 9
19,14,Darcy Moore,KEYD,7,0,1,0,5,2020,Round 9
20,14,John Noble,DEF,7,0,0,0,3,2020,Round 9
21,14,Ben Paton,DEF,7,0,1,0,1,2020,Round 9
22,14,Harry Perryman,MID,7,0,0,1,0,2020,Round 9
23,14,Luke Ryan,KEYD,7,0,2,0,3,2020,Round 9
24,14,Jayden Short,DEF,7,0,0,0,0,2020,Round 9
25,14,Sam Skinner,KEYF,7,2,0,1,0,2020,Round 9
26,14,Harry Taylor,KEYD,7,0,0,0,1,2020,Round 9
27,14,Jacob Weitering,KEYD,7,0,1,0,2,2020,Round 9
28,29,Noah Answerth,DEF,6,0,1,0,1,2020,Round 9
29,29,Lachie Ash,DEF,6,0,0,0,1,2020,Round 9
30,29,Liam Baker,DEF,6,0,0,1,1,2020,Round 9
31,29,Jarrod Berry,MID,6,0,0,0,0,2020,Round 9
32,29,Grant Birchall,DEF,6,0,0,0,0,2020,Round 9
33,29,Nathan Broad,DEF,6,0,0,0,0,2020,Round 9
34,29,Zak Butters,FWD,6,1,1,0,0,2020,Round 9
35,29,Hunter Clark,DEF,6,1,1,0,2,2020,Round 9
36,29,Phil Davis,KEYD,6,1,2,0,3,2020,Round 9
37,29,Darcy Gardiner,KEYD,6,0,1,0,2,2020,Round 9
38,29,Dylan Grimes,KEYD,6,0,0,0,1,2020,Round 9
