,Rank,Player,Position,M    ,Mi50,CM,MOL,IM,Season,Round
0,1,Jacob Weitering,KEYD,16,0,2,0,6,2021,Round 15
1,2,Nick Haynes,DEF,13,0,3,0,6,2021,Round 15
2,2,Jordan Roughead,KEYD,13,0,0,1,3,2021,Round 15
3,4,Josh Rotham,KEYD,12,0,1,0,1,2021,Round 15
4,4,Brad Sheppard,DEF,12,0,0,0,2,2021,Round 15
5,6,Trent Dumont,MID,11,0,0,1,2,2021,Round 15
6,6,Tom Mitchell,MID,11,0,0,2,3,2021,Round 15
7,6,Nic Newman,DEF,11,0,0,0,1,2021,Round 15
8,9,Dyson Heppell,DEF,10,1,1,0,2,2021,Round 15
9,9,Ed Langdon,MID,10,0,0,0,1,2021,Round 15
10,9,Chris Mayne,DEF,10,0,1,0,3,2021,Round 15
11,9,Jack Redden,MID,10,0,1,0,1,2021,Round 15
12,9,Christian Salem,DEF,10,0,0,0,1,2021,Round 15
13,9,Steele Sidebottom,FWD,10,2,0,0,0,2021,Round 15
14,9,Jake Waterman,FWD,10,1,1,0,0,2021,Round 15
15,9,Dayne Zorko,MID,10,1,0,0,2,2021,Round 15
16,17,Nathan Broad,DEF,9,0,0,0,2,2021,Round 15
17,17,Jack Crisp,DEF,9,0,1,0,1,2021,Round 15
18,17,Caleb Daniel,DEF,9,0,1,1,2,2021,Round 15
19,17,Sam Docherty,DEF,9,0,0,1,0,2021,Round 15
20,17,Aaron Hall,DEF,9,1,1,0,2,2021,Round 15
21,17,Lachie Henderson,KEYD,9,0,0,0,2,2021,Round 15
22,17,Dougal Howard,KEYD,9,0,3,0,3,2021,Round 15
23,17,Daniel Howe,MID,9,0,0,0,2,2021,Round 15
24,17,Jeremy McGovern,KEYD,9,0,2,0,4,2021,Round 15
25,17,Aaron Naughton,KEYF,9,6,5,1,0,2021,Round 15
26,17,Luke Ryan,KEYD,9,0,1,0,3,2021,Round 15
27,17,Callum Wilkie,KEYD,9,0,0,0,1,2021,Round 15
28,29,Josh Battle,FWD,8,0,0,0,1,2021,Round 15
29,29,Angus Brayshaw,MID,8,1,1,1,1,2021,Round 15
30,29,Isaac Cumming,DEF,8,0,3,0,3,2021,Round 15
31,29,Taylor Duryea,DEF,8,0,0,0,2,2021,Round 15
32,29,Dylan Grimes,KEYD,8,0,3,0,7,2021,Round 15
33,29,Nick Holman,FWD,8,2,1,3,1,2021,Round 15
34,29,Shannon Hurn,DEF,8,0,3,0,4,2021,Round 15
35,29,Changkuoth Jiath,DEF,8,0,1,0,3,2021,Round 15
36,29,Liam Jones,KEYD,8,0,3,0,6,2021,Round 15
37,29,Nick Larkey,KEYF,8,4,3,2,1,2021,Round 15
38,29,Jake Lever,KEYD,8,0,2,0,5,2021,Round 15
39,29,Rory Lobb,KEYF,8,3,4,2,1,2021,Round 15
40,29,Brayden Maynard,DEF,8,0,0,0,0,2021,Round 15
41,29,Ben McEvoy,RUC,8,3,3,2,0,2021,Round 15
42,29,Tim Membrey,KEYF,8,0,2,1,0,2021,Round 15
43,29,Nathan Murphy,FWD,8,0,0,0,2,2021,Round 15
44,29,Matthew Owies,FWD,8,4,0,2,0,2021,Round 15
45,29,Jeremy Sharp,MID,8,0,1,0,0,2021,Round 15
46,29,Brodie Smith,DEF,8,0,0,0,1,2021,Round 15
47,48,Tom Barrass,KEYD,7,0,2,0,3,2021,Round 15
48,48,Miles Bergman,MID,7,2,1,0,1,2021,Round 15
49,48,Darcy Cameron,KEYF,7,1,4,1,3,2021,Round 15
50,48,Jonathon Ceglar,RUC,7,1,2,0,3,2021,Round 15
51,48,Tom Cole,DEF,7,0,0,2,1,2021,Round 15
52,48,Leo Connolly,DEF,7,0,0,0,0,2021,Round 15
53,48,Josh Corbett,KEYF,7,3,3,3,0,2021,Round 15
54,48,Jack Darling,KEYF,7,0,3,2,0,2021,Round 15
55,48,Will Day,DEF,7,0,1,0,1,2021,Round 15
56,48,Liam Duggan,DEF,7,0,1,0,2,2021,Round 15
57,48,Tim English,RUC,7,1,3,0,2,2021,Round 15
58,48,Andrew Gaff,MID,7,0,0,0,0,2021,Round 15
59,48,Brodie Grundy,RUC,7,3,3,0,1,2021,Round 15
60,48,Jack Henry,KEYD,7,0,1,0,1,2021,Round 15
61,48,Michael Hibberd,DEF,7,0,0,1,1,2021,Round 15
62,48,Chayce Jones,DEF,7,0,0,0,3,2021,Round 15
63,48,Jake Kelly,DEF,7,0,0,0,1,2021,Round 15
64,48,Matthew Kennedy,MID,7,0,1,0,2,2021,Round 15
65,48,Jack Madgen,DEF,7,0,1,0,2,2021,Round 15
66,48,Oleg Markov,DEF,7,0,0,0,1,2021,Round 15
67,48,Steven May,KEYD,7,0,1,0,4,2021,Round 15
68,48,Brody Mihocek,KEYF,7,2,2,0,0,2021,Round 15
69,48,Lachie Neale,MID,7,0,0,0,0,2021,Round 15
70,48,Lachie Plowman,DEF,7,0,0,0,1,2021,Round 15
71,48,Daniel Rich,DEF,7,0,0,1,1,2021,Round 15
72,48,Paddy Ryder,RUC,7,0,1,0,4,2021,Round 15
73,48,Lachie Schultz,FWD,7,2,1,2,0,2021,Round 15
74,48,Isaac Smith,MID,7,0,0,1,0,2021,Round 15
75,48,Liam Stocker,DEF,7,0,0,0,0,2021,Round 15
76,48,Nick Vlastuin,DEF,7,0,0,0,2,2021,Round 15
77,48,Sam Walsh,MID,7,1,0,5,0,2021,Round 15
78,48,Jimmy Webster,DEF,7,0,0,0,0,2021,Round 15
79,48,Cameron Zurhaar,FWD,7,2,0,2,0,2021,Round 15
80,81,James Aish,DEF,6,0,0,0,1,2021,Round 15
81,81,Tom Atkins,DEF,6,0,1,1,2,2021,Round 15
82,81,Jack Buckley,KEYD,6,0,1,0,2,2021,Round 15
83,81,Charlie Cameron,FWD,6,4,1,2,0,2021,Round 15
84,81,Nick Coffield,DEF,6,0,1,0,3,2021,Round 15
85,81,Ben Cunnington,MID,6,0,1,0,2,2021,Round 15
86,81,Patrick Dangerfield,MID,6,1,1,0,2,2021,Round 15
87,81,Joe Daniher,KEYF,6,2,2,0,0,2021,Round 15
88,81,Brandon Ellis,MID,6,0,0,0,1,2021,Round 15
89,81,Matt Flynn,RUC,6,1,4,0,2,2021,Round 15
90,81,Cameron Guthrie,MID,6,0,0,0,0,2021,Round 15
91,81,Dan Houston,DEF,6,1,1,0,3,2021,Round 15
92,81,Jayden Hunt,DEF,6,0,1,0,1,2021,Round 15
93,81,Lachie Hunter,MID,6,0,0,0,1,2021,Round 15
94,81,Connor Idun,DEF,6,0,0,0,0,2021,Round 15
95,81,Kyle Langford,MID,6,0,0,0,1,2021,Round 15
96,81,Daniel Lloyd,FWD,6,1,0,2,1,2021,Round 15
97,81,Griffin Logue,KEYD,6,0,0,0,1,2021,Round 15
98,81,Jack Martin,FWD,6,5,1,2,0,2021,Round 15
99,81,Lincoln McCarthy,FWD,6,3,2,1,0,2021,Round 15
100,81,Luke McDonald,MID,6,1,0,0,0,2021,Round 15
101,81,Tom McDonald,KEYF,6,1,0,3,0,2021,Round 15
102,81,Justin McInerney,MID,6,0,1,0,0,2021,Round 15
103,81,Oscar McInerney,RUC,6,0,2,0,3,2021,Round 15
104,81,Ben McKay,KEYD,6,0,1,0,4,2021,Round 15
105,81,Harry McKay,KEYF,6,3,2,2,0,2021,Round 15
106,81,Touk Miller,MID,6,0,0,0,1,2021,Round 15
107,81,Callum Mills,MID,6,0,0,0,1,2021,Round 15
108,81,Jaeger O'Meara,MID,6,0,0,1,2,2021,Round 15
109,81,Clayton Oliver,MID,6,0,0,0,0,2021,Round 15
110,81,Luke Parker,MID,6,1,2,0,1,2021,Round 15
111,81,Christian Petracca,MID,6,2,0,2,0,2021,Round 15
112,81,Jordan Ridley,DEF,6,0,2,0,2,2021,Round 15
113,81,Mitch Robinson,MID,6,0,0,0,1,2021,Round 15
114,81,Jack Scrimshaw,DEF,6,0,2,0,3,2021,Round 15
115,81,Lachlan Sholl,MID,6,1,0,0,0,2021,Round 15
116,81,James Stewart,KEYD,6,0,0,0,3,2021,Round 15
117,81,Zach Tuohy,DEF,6,2,0,0,2,2021,Round 15
118,81,Lachie Whitfield,MID,6,0,0,0,1,2021,Round 15
119,81,Nathan Wilson,DEF,6,0,0,0,1,2021,Round 15
120,81,Brandon Zerk-Thatcher,KEYD,6,0,1,0,2,2021,Round 15
121,122,Marcus Adams,KEYD,5,0,1,0,5,2021,Round 15
122,122,Noah Balta,KEYD,5,0,0,0,0,2021,Round 15
123,122,Trent Bianco,FWD,5,2,1,0,0,2021,Round 15
124,122,Andrew Brayshaw,MID,5,0,0,0,2,2021,Round 15
125,122,Callum Coleman-Jones,KEYF,5,2,0,1,1,2021,Round 15
126,122,Brad Crouch,MID,5,0,0,0,0,2021,Round 15
127,122,Ed Curnow,MID,5,0,0,1,0,2021,Round 15
128,122,Josh Daicos,MID,5,0,0,0,0,2021,Round 15
129,122,Sam Day,KEYF,5,0,0,2,0,2021,Round 15
130,122,Lachie Fogarty,FWD,5,1,0,1,0,2021,Round 15
131,122,Bayley Fritsch,FWD,5,2,0,3,0,2021,Round 15
132,122,Brayden Ham,FWD,5,0,0,0,0,2021,Round 15
133,122,Tom Highmore,DEF,5,0,2,0,0,2021,Round 15
134,122,James Jordon,MID,5,0,0,0,0,2021,Round 15
135,122,Adam Kennedy,MID,5,1,0,0,1,2021,Round 15
136,122,Josh J. Kennedy,KEYF,5,4,1,2,0,2021,Round 15
