,Rank,Player,Position,M    ,Mi50,CM,MOL,IM,Season,Round
0,1,Nick Riewoldt,KEYF,21,12,4,13,0,2016,Round 23
1,2,Garrick Ibbotson,DEF,14,0,1,0,5,2016,Round 23
2,3,Jake Lloyd,MID,12,0,0,0,1,2016,Round 23
3,3,Danyle Pearce,MID,12,0,0,0,2,2016,Round 23
4,5,Lance Franklin,KEYF,11,9,2,5,0,2016,Round 23
5,5,Jeremy Howe,DEF,11,0,2,0,3,2016,Round 23
6,7,David Armitage,MID,10,1,1,4,2,2016,Round 23
7,7,Tom Barrass,KEYD,10,0,2,0,6,2016,Round 23
8,7,Matt Dea,DEF,10,0,1,0,3,2016,Round 23
9,7,Sam Gibson,MID,10,1,0,1,1,2016,Round 23
10,7,Isaac Heeney,FWD,10,0,1,2,2,2016,Round 23
11,7,Ben McGlynn,FWD,10,1,0,4,1,2016,Round 23
12,7,Matthew Pavlich,KEYF,10,4,2,4,0,2016,Round 23
13,14,Jimmy Bartel,MID,9,2,0,1,1,2016,Round 23
14,14,Shaun Burgoyne,DEF,9,0,0,1,0,2016,Round 23
15,14,Shaun Grigg,MID,9,0,1,1,2,2016,Round 23
16,14,Heath Grundy,KEYD,9,0,4,0,5,2016,Round 23
17,14,Tom Hawkins,KEYF,9,7,5,2,0,2016,Round 23
18,14,Stephen Hill,MID,9,1,1,1,0,2016,Round 23
19,14,Kyle Langford,FWD,9,2,2,0,1,2016,Round 23
20,14,Jordan Lewis,MID,9,0,0,0,0,2016,Round 23
21,14,Steven May,KEYD,9,0,1,0,3,2016,Round 23
22,14,Chris Mayne,FWD,9,0,0,2,0,2016,Round 23
23,14,Tom Mitchell,MID,9,0,1,1,1,2016,Round 23
24,14,Jonathon Patton,KEYF,9,4,2,4,1,2016,Round 23
25,14,Alex Rance,KEYD,9,0,1,0,5,2016,Round 23
26,14,Cam Sutcliffe,DEF,9,0,0,0,0,2016,Round 23
27,14,Harry Taylor,KEYD,9,0,2,0,6,2016,Round 23
28,14,Travis Varcoe,FWD,9,1,0,0,1,2016,Round 23
29,14,Josh Walker,KEYF,9,4,3,2,0,2016,Round 23
30,31,Aliir Aliir,KEYD,8,0,1,0,3,2016,Round 23
31,31,Travis Cloke,KEYF,8,5,4,0,0,2016,Round 23
32,31,Phil Davis,KEYD,8,0,2,0,3,2016,Round 23
33,31,Sam Docherty,DEF,8,0,0,0,2,2016,Round 23
34,31,Taylor Duryea,DEF,8,0,0,0,2,2016,Round 23
35,31,Sam Gilbert,KEYD,8,0,0,0,0,2016,Round 23
36,31,Taylor Hunt,DEF,8,0,0,0,2,2016,Round 23
37,31,James Kelly,DEF,8,0,0,1,1,2016,Round 23
38,31,Josh J. Kennedy,KEYF,8,6,1,6,0,2016,Round 23
39,31,Dane Rampe,KEYD,8,0,1,0,3,2016,Round 23
40,31,Xavier Richards,KEYF,8,2,2,2,0,2016,Round 23
41,31,Lachie Weller,FWD,8,0,0,0,1,2016,Round 23
42,43,Matthew Boyd,DEF,7,0,0,0,0,2016,Round 23
43,43,Levi Casboult,KEYF,7,4,3,2,0,2016,Round 23
44,43,Majak Daw,RUC,7,2,3,1,1,2016,Round 23
45,43,Trent Dumont,MID,7,1,0,1,0,2016,Round 23
46,43,Brayden Fiorini,MID,7,0,0,0,0,2016,Round 23
47,43,Sam Fisher,KEYD,7,1,3,1,3,2016,Round 23
48,43,James Frawley,KEYD,7,0,0,1,2,2016,Round 23
49,43,Levi Greenwood,FWD,7,0,0,3,1,2016,Round 23
50,43,Pearce Hanley,MID,7,1,0,0,0,2016,Round 23
51,43,Lachlan Hansen,KEYD,7,0,1,0,2,2016,Round 23
52,43,Kyle Hartigan,KEYD,7,0,1,0,3,2016,Round 23
53,43,Kieren Jack,MID,7,0,0,0,0,2016,Round 23
54,43,Jayden Laverde,FWD,7,2,0,3,1,2016,Round 23
55,43,Tom J. Lynch,KEYF,7,2,3,2,1,2016,Round 23
56,43,Andrew Mackie,DEF,7,1,1,0,2,2016,Round 23
57,43,Jarrad McVeigh,DEF,7,0,0,1,0,2016,Round 23
58,43,Sam Menegola,MID,7,1,0,1,0,2016,Round 23
59,43,Daniel Menzel,FWD,7,2,3,2,0,2016,Round 23
60,43,Tom Phillips,FWD,7,0,0,1,0,2016,Round 23
61,43,Matt Rosa,MID,7,1,0,0,0,2016,Round 23
62,43,Sebastian Ross,MID,7,0,0,0,0,2016,Round 23
63,43,Adam Saad,DEF,7,0,0,0,1,2016,Round 23
64,43,Tom Scully,MID,7,0,0,1,0,2016,Round 23
65,43,Dom Sheed,MID,7,1,0,0,0,2016,Round 23
66,43,Dylan Shiel,MID,7,0,0,0,0,2016,Round 23
67,43,Steele Sidebottom,MID,7,1,0,0,0,2016,Round 23
68,43,Kade Simpson,DEF,7,0,0,0,1,2016,Round 23
69,43,Devon Smith,FWD,7,0,0,0,0,2016,Round 23
70,43,Nick Smith,DEF,7,0,1,0,3,2016,Round 23
71,43,Lee Spurr,DEF,7,0,1,0,2,2016,Round 23
72,43,Justin Westhoff,KEYF,7,1,1,0,2,2016,Round 23
73,43,Matthew Wright,FWD,7,3,0,0,0,2016,Round 23
74,75,Tom Bell,FWD,6,0,1,3,0,2016,Round 23
75,75,Grant Birchall,DEF,6,0,0,0,1,2016,Round 23
76,75,Mark Blicavs,MID,6,0,1,0,1,2016,Round 23
77,75,Luke Breust,FWD,6,4,1,1,0,2016,Round 23
78,75,Matthew Broadbent,DEF,6,0,0,0,1,2016,Round 23
79,75,Ben Brown,KEYF,6,6,3,1,0,2016,Round 23
80,75,Mitch Brown,KEYF,6,0,0,0,1,2016,Round 23
81,75,Josh Bruce,KEYF,6,3,2,1,0,2016,Round 23
82,75,Kyle Cheney,DEF,6,0,1,0,6,2016,Round 23
83,75,Ben Crocker,FWD,6,2,2,3,0,2016,Round 23
84,75,Joe Daniher,KEYF,6,4,0,3,0,2016,Round 23
85,75,Courtenay Dempsey,DEF,6,2,1,0,1,2016,Round 23
86,75,Brad Ebert,MID,6,1,1,0,1,2016,Round 23
87,75,Brandon Ellis,MID,6,0,0,1,2,2016,Round 23
88,75,Michael Firrito,KEYD,6,0,0,0,1,2016,Round 23
89,75,Joel Hamling,KEYD,6,0,1,0,6,2016,Round 23
90,75,Brent Harvey,FWD,6,0,0,0,0,2016,Round 23
91,75,Shaun Higgins,FWD,6,1,0,1,0,2016,Round 23
92,75,Luke Hodge,DEF,6,1,0,0,1,2016,Round 23
93,75,Lin Jong,FWD,6,1,0,0,1,2016,Round 23
94,75,Kade Kolodjashnij,DEF,6,0,0,0,0,2016,Round 23
95,75,Rory Laird,DEF,6,0,0,0,0,2016,Round 23
96,75,Jack Martin,DEF,6,0,0,0,1,2016,Round 23
97,75,Stefan Martin,RUC,6,1,1,0,1,2016,Round 23
98,75,Brayden Maynard,DEF,6,0,0,0,0,2016,Round 23
99,75,Oscar McDonald,KEYD,6,0,0,0,1,2016,Round 23
100,75,Luke McDonald,DEF,6,0,0,0,1,2016,Round 23
101,75,Jeremy McGovern,KEYD,6,0,2,0,2,2016,Round 23
102,75,Daniel McKenzie,DEF,6,0,0,0,3,2016,Round 23
103,75,Leigh Montagna,DEF,6,0,0,1,0,2016,Round 23
104,75,Aaron Mullett,DEF,6,0,0,0,0,2016,Round 23
105,75,David Mundy,MID,6,0,0,0,1,2016,Round 23
106,75,Jack Newnes,MID,6,0,0,3,0,2016,Round 23
107,75,Jack Riewoldt,KEYF,6,4,4,2,0,2016,Round 23
108,75,Alex Silvagni,KEYD,6,0,0,0,2,2016,Round 23
109,75,Robbie Tarrant,KEYD,6,0,0,0,1,2016,Round 23
110,75,Rory Thompson,KEYD,6,0,0,0,0,2016,Round 23
111,75,Darcy Tucker,MID,6,0,0,0,0,2016,Round 23
112,75,Taylor Walker,KEYF,6,2,3,0,0,2016,Round 23
113,75,Jesse White,KEYF,6,2,2,3,0,2016,Round 23
114,75,Brendan Whitecross,FWD,6,0,0,0,1,2016,Round 23
115,75,Marley Williams,DEF,6,0,0,0,1,2016,Round 23
116,75,David Zaharakis,MID,6,0,0,1,0,2016,Round 23
117,75,Jack Ziebell,MID,6,0,1,0,1,2016,Round 23
118,119,Callum Ah Chee,FWD,5,0,1,1,0,2016,Round 23
119,119,David Astbury,KEYD,5,0,0,0,0,2016,Round 23
120,119,Hayden Ballantyne,FWD,5,0,0,0,0,2016,Round 23
121,119,Craig Bird,MID,5,1,0,0,0,2016,Round 23
122,119,Travis Boak,MID,5,0,0,0,0,2016,Round 23
123,119,Ryan Burton,KEYD,5,0,0,0,2,2016,Round 23
124,119,Matt Crouch,MID,5,0,1,0,1,2016,Round 23
125,119,Sean Dempster,KEYD,5,0,0,0,1,2016,Round 23
126,119,Brendon Goddard,MID,5,0,0,0,0,2016,Round 23
127,119,Todd Goldstein,RUC,5,1,1,1,1,2016,Round 23
128,119,Nick Graham,FWD,5,1,0,0,2,2016,Round 23
129,119,Toby Greene,FWD,5,0,2,0,0,2016,Round 23
130,119,Dan Hannebery,MID,5,0,0,0,0,2016,Round 23
131,119,George Hewett,FWD,5,1,0,0,0,2016,Round 23
132,119,Jacob Hopper,FWD,5,2,0,0,0,2016,Round 23
133,119,Shannon Hurn,DEF,5,0,0,0,2,2016,Round 23
134,119,Steve Johnson,FWD,5,2,0,0,0,2016,Round 23
135,119,Nathan Jones,MID,5,0,1,0,1,2016,Round 23
136,119,Josh Kelly,MID,5,1,0,0,0,2016,Round 23
137,119,Josh P. Kennedy,MID,5,0,0,0,0,2016,Round 23
138,119,Mark LeCras,FWD,5,3,1,2,0,2016,Round 23
139,119,Jake Lever,KEYD,5,0,0,0,2,2016,Round 23
140,119,Tom Lonergan,KEYD,5,0,2,0,3,2016,Round 23
141,119,Jarryd Lyons,MID,5,1,0,0,1,2016,Round 23
142,119,Harrison Marsh,DEF,5,0,1,0,2,2016,Round 23
143,119,Dustin Martin,MID,5,0,0,0,0,2016,Round 23
144,119,Tom McDonald,KEYD,5,0,2,0,4,2016,Round 23
145,119,Shaun McKernan,KEYF,5,0,1,0,0,2016,Round 23
146,119,Jackson Merrett,FWD,5,0,1,0,1,2016,Round 23
147,119,Lachie Neale,MID,5,0,0,0,0,2016,Round 23
148,119,Jesse Palmer,FWD,5,1,0,1,0,2016,Round 23
149,119,Darcy Parish,MID,5,0,0,0,0,2016,Round 23
150,119,Paul Puopolo,FWD,5,2,2,0,0,2016,Round 23
151,119,Daniel Rich,MID,5,0,1,0,3,2016,Round 23
