,Rank,Player,Position,M    ,Mi50,CM,MOL,IM,Season,Round
0,1,Aaron Naughton,KEYF,14,7,9,2,0,2019,Round 7
1,2,Jeremy Cameron,KEYF,11,5,6,4,0,2019,Round 7
2,2,Jake Kolodjashnij,DEF,11,0,4,0,4,2019,Round 7
3,2,Jeremy McGovern,KEYD,11,0,3,0,4,2019,Round 7
4,2,Steele Sidebottom,MID,11,0,0,1,0,2019,Round 7
5,6,Jack Crisp,DEF,10,0,0,0,1,2019,Round 7
6,6,Mitch Duncan,MID,10,2,0,0,1,2019,Round 7
7,6,Andrew Gaff,MID,10,0,0,0,2,2019,Round 7
8,6,Tom Hawkins,KEYF,10,3,2,2,0,2019,Round 7
9,6,Sam J. Reid,DEF,10,0,0,0,1,2019,Round 7
10,11,Marcus Bontempelli,MID,9,3,2,2,0,2019,Round 7
11,11,Hayden Crozier,DEF,9,0,0,0,2,2019,Round 7
12,11,Nick Haynes,DEF,9,0,3,0,5,2019,Round 7
13,11,Jack Henry,DEF,9,0,2,0,2,2019,Round 7
14,11,Michael Hurley,KEYD,9,0,1,0,1,2019,Round 7
15,11,Jamie Macmillan,DEF,9,0,0,0,4,2019,Round 7
16,11,Callum Mills,DEF,9,0,1,0,3,2019,Round 7
17,11,Dom Sheed,MID,9,1,2,1,0,2019,Round 7
18,11,Tom Stewart,DEF,9,0,1,0,2,2019,Round 7
19,20,Shaun Burgoyne,DEF,8,0,1,0,2,2019,Round 7
20,20,Josh Dunkley,MID,8,0,2,1,2,2019,Round 7
21,20,Jamie Elliott,FWD,8,2,1,0,0,2019,Round 7
22,20,Jack Gunston,KEYF,8,3,2,1,1,2019,Round 7
23,20,Ricky Henderson,MID,8,0,1,1,0,2019,Round 7
24,20,Michael Hibberd,DEF,8,0,0,0,2,2019,Round 7
25,20,Dean Kent,FWD,8,5,0,3,0,2019,Round 7
26,20,Ed Langdon,MID,8,0,1,1,2,2019,Round 7
27,20,Tom Langdon,DEF,8,0,2,0,3,2019,Round 7
28,20,Kyle Langford,FWD,8,2,0,0,1,2019,Round 7
29,20,Jay Lockhart,FWD,8,2,0,2,2,2019,Round 7
30,20,Tom Lynch,FWD,8,0,2,1,1,2019,Round 7
31,20,Toby McLean,FWD,8,1,1,0,1,2019,Round 7
32,20,Sam Menegola,MID,8,0,3,0,1,2019,Round 7
33,20,Clayton Oliver,MID,8,1,1,0,1,2019,Round 7
34,20,Tom Phillips,MID,8,0,0,1,0,2019,Round 7
