,Rank,Player,Position,M    ,Mi50,CM,MOL,IM,Season,Round
0,1,Liam Jones,KEYD,14,0,3,0,10,2018,Round 14
1,2,Marcus Adams,KEYD,12,0,1,0,7,2018,Round 14
2,2,Tom Cutler,MID,12,0,0,1,0,2018,Round 14
3,2,Billy Gowers,FWD,12,2,2,3,1,2018,Round 14
4,2,Dale Thomas,DEF,12,0,0,1,2,2018,Round 14
5,6,Dyson Heppell,MID,11,0,1,0,0,2018,Round 14
6,6,Luke Hodge,DEF,11,0,2,0,3,2018,Round 14
7,6,Michael Hurley,KEYD,11,0,0,0,3,2018,Round 14
8,6,Tom Jonas,KEYD,11,0,1,0,4,2018,Round 14
9,6,Kade Simpson,DEF,11,0,1,0,1,2018,Round 14
10,11,Dayne Beams,MID,10,2,0,2,1,2018,Round 14
11,11,Charlie Curnow,KEYF,10,2,5,2,0,2018,Round 14
12,11,Ryan Lester,DEF,10,0,0,0,0,2018,Round 14
13,11,Liam Shiels,MID,10,0,1,0,3,2018,Round 14
14,15,Mitch Brown,KEYF,9,3,1,2,0,2018,Round 14
15,15,Nick Haynes,DEF,9,0,1,0,3,2018,Round 14
16,15,Cale Hooker,KEYD,9,0,3,0,4,2018,Round 14
17,15,Jeremy Howe,DEF,9,0,2,0,6,2018,Round 14
18,15,Shannon Hurn,DEF,9,0,2,0,5,2018,Round 14
19,15,Lewis Taylor,FWD,9,0,0,2,1,2018,Round 14
20,15,Josh Walker,KEYD,9,0,1,0,3,2018,Round 14
21,15,Jacob Weitering,KEYD,9,0,2,0,4,2018,Round 14
22,15,Alex Witherden,DEF,9,0,0,0,0,2018,Round 14
23,24,Luke Breust,FWD,8,5,2,4,0,2018,Round 14
24,24,Jack Crisp,DEF,8,0,1,1,1,2018,Round 14
25,24,Matt Dea,DEF,8,0,1,0,2,2018,Round 14
26,24,Josh Kelly,MID,8,1,1,0,2,2018,Round 14
27,24,Tom J. Lynch,KEYF,8,3,4,0,0,2018,Round 14
28,24,Hugh McCluggage,MID,8,1,0,1,1,2018,Round 14
29,24,Tim O'Brien,KEYF,8,4,2,2,0,2018,Round 14
30,24,Jonathon Patton,KEYF,8,5,1,3,2,2018,Round 14
31,24,Tom Phillips,MID,8,1,0,0,1,2018,Round 14
