,Rank,Player,Position,M    ,Mi50,CM,MOL,IM,Season,Round
0,1,Jeremy Howe,KEYD,13,0,4,0,6,2022,Round 6
1,1,Jacob Weitering,KEYD,13,0,1,0,2,2022,Round 6
2,3,Brennan Cox,KEYD,12,0,4,0,4,2022,Round 6
3,3,Josh Gibcus,KEYD,12,0,2,0,3,2022,Round 6
4,3,Nick Vlastuin,DEF,12,0,1,0,4,2022,Round 6
5,6,Todd Marshall,KEYF,11,5,2,1,1,2022,Round 6
6,6,Callum Mills,MID,11,0,2,1,2,2022,Round 6
7,6,Lachie Schultz,FWD,11,3,0,3,1,2022,Round 6
8,6,James Sicily,KEYD,11,0,2,0,4,2022,Round 6
9,10,Josh Battle,KEYD,10,0,1,0,3,2022,Round 6
10,10,Nathan Broad,DEF,10,0,1,0,2,2022,Round 6
11,10,Nick Haynes,DEF,10,0,1,0,2,2022,Round 6
12,10,Shannon Hurn,DEF,10,0,1,0,1,2022,Round 6
13,10,Luke Ryan,DEF,10,0,1,0,2,2022,Round 6
14,10,Lewis Young,KEYD,10,1,1,0,3,2022,Round 6
15,16,Charlie Ballard,KEYD,9,0,0,1,3,2022,Round 6
16,16,Jeremy Cameron,KEYF,9,7,1,6,0,2022,Round 6
17,16,Jordan Clark,DEF,9,0,0,0,1,2022,Round 6
18,16,Billy Frampton,KEYD,9,0,2,0,4,2022,Round 6
19,16,Jack Higgins,FWD,9,4,0,2,0,2022,Round 6
20,16,Finn Maginness,MID,9,1,1,0,2,2022,Round 6
21,16,Andrew McGrath,MID,9,0,0,0,0,2022,Round 6
22,16,Ben McKay,KEYD,9,0,5,0,9,2022,Round 6
23,16,Tim O'Brien,KEYD,9,0,4,0,6,2022,Round 6
24,16,Sam Powell-Pepper,FWD,9,3,1,1,0,2022,Round 6
25,16,Jayden Short,MID,9,0,0,0,0,2022,Round 6
26,16,Tom Stewart,DEF,9,0,1,0,4,2022,Round 6
27,16,Zach Tuohy,DEF,9,0,0,0,1,2022,Round 6
28,29,Ben Ainsworth,FWD,8,1,0,3,0,2022,Round 6
29,29,Riley Bonner,DEF,8,0,0,0,0,2022,Round 6
30,29,Jake Bowey,DEF,8,0,0,0,3,2022,Round 6
31,29,Keidean Coleman,DEF,8,0,0,0,1,2022,Round 6
32,29,Jordan Dawson,DEF,8,0,1,0,2,2022,Round 6
33,29,Jordan De Goey,MID,8,0,0,2,0,2022,Round 6
34,29,Mitch Duncan,DEF,8,1,1,1,2,2022,Round 6
35,29,Taylor Duryea,DEF,8,1,0,0,1,2022,Round 6
36,29,Sam Frost,KEYD,8,0,0,0,4,2022,Round 6
37,29,Ryan Gardner,KEYD,8,0,0,0,0,2022,Round 6
38,29,Max Gawn,RUC,8,1,4,2,3,2022,Round 6
39,29,Mitch Georgiades,KEYF,8,3,2,3,0,2022,Round 6
40,29,Griffin Logue,KEYD,8,0,2,0,2,2022,Round 6
41,29,Justin McInerney,MID,8,0,0,1,3,2022,Round 6
42,29,Patrick Naish,MID,8,0,0,0,1,2022,Round 6
43,29,John Noble,DEF,8,0,0,0,0,2022,Round 6
44,29,Trent Rivers,DEF,8,0,0,0,2,2022,Round 6
45,29,Adam Saad,DEF,8,0,1,0,4,2022,Round 6
46,47,Blake Acres,MID,7,0,1,0,3,2022,Round 6
47,47,Sam Collins,KEYD,7,0,2,0,5,2022,Round 6
48,47,Charlie Curnow,KEYF,7,3,4,0,1,2022,Round 6
49,47,Jack Darling,KEYF,7,2,2,1,0,2022,Round 6
50,47,Sam Docherty,DEF,7,0,0,0,1,2022,Round 6
51,47,Josh Dunkley,FWD,7,1,1,1,0,2022,Round 6
52,47,Denver Grainger-Barras,KEYD,7,0,0,0,3,2022,Round 6
53,47,Tim Kelly,MID,7,1,0,0,1,2022,Round 6
54,47,Peter Ladhams,RUC,7,0,1,2,3,2022,Round 6
55,47,Ed Langdon,MID,7,1,0,1,1,2022,Round 6
56,47,Rhyan Mansell,DEF,7,0,0,0,1,2022,Round 6
57,47,Nic Martin,FWD,7,0,0,0,1,2022,Round 6
58,47,Luke McDonald,DEF,7,0,0,0,2,2022,Round 6
59,47,Darcy Moore,KEYD,7,0,1,0,3,2022,Round 6
60,47,Dylan Moore,FWD,7,1,1,3,0,2022,Round 6
61,47,Harrison Petty,KEYD,7,0,2,0,4,2022,Round 6
62,47,Connor Rozee,FWD,7,0,0,0,0,2022,Round 6
63,47,Jack Scrimshaw,DEF,7,0,1,0,2,2022,Round 6
64,47,Lachlan Sholl,MID,7,0,0,0,2,2022,Round 6
65,47,Isaac Smith,FWD,7,0,0,1,1,2022,Round 6
66,47,Taylor Walker,KEYF,7,3,1,1,0,2022,Round 6
67,47,Alex Witherden,DEF,7,0,0,0,1,2022,Round 6
68,69,Noah Anderson,MID,6,1,0,0,1,2022,Round 6
69,69,Tom Barrass,KEYD,6,0,2,0,6,2022,Round 6
70,69,Angus Brayshaw,DEF,6,0,0,1,1,2022,Round 6
71,69,Jordon Butts,KEYD,6,0,2,0,3,2022,Round 6
72,69,Levi Casboult,KEYF,6,3,2,0,0,2022,Round 6
73,69,Tom Clurey,KEYD,6,0,1,0,2,2022,Round 6
74,69,Trent Cotchin,MID,6,0,0,0,1,2022,Round 6
75,69,Nick Daicos,DEF,6,0,0,0,1,2022,Round 6
76,69,Bailey Dale,DEF,6,0,0,0,1,2022,Round 6
77,69,Sean Darcy,RUC,6,2,2,0,2,2022,Round 6
78,69,Will Day,DEF,6,0,0,0,3,2022,Round 6
79,69,Tom De Koning,RUC,6,0,3,1,2,2022,Round 6
80,69,Tom Doedee,KEYD,6,0,2,0,5,2022,Round 6
81,69,Jeremy Finlayson,RUC,6,4,1,1,0,2022,Round 6
82,69,Lance Franklin,KEYF,6,5,2,2,0,2022,Round 6
83,69,Brodie Grundy,RUC,6,0,2,0,2,2022,Round 6
84,69,Matt Guelfi,FWD,6,1,0,2,0,2022,Round 6
85,69,Will Hayward,FWD,6,0,0,4,0,2022,Round 6
86,69,Isaac Heeney,FWD,6,1,1,2,2,2022,Round 6
87,69,Dan Houston,DEF,6,0,2,0,3,2022,Round 6
88,69,Adam Kennedy,DEF,6,0,0,0,2,2022,Round 6
89,69,Max King,KEYF,6,6,3,1,0,2022,Round 6
90,69,Ben Long,FWD,6,0,0,0,1,2022,Round 6
91,69,Steven May,KEYD,6,0,1,0,2,2022,Round 6
92,69,Shane McAdam,FWD,6,5,2,1,1,2022,Round 6
93,69,Lincoln McCarthy,FWD,6,1,1,1,0,2022,Round 6
94,69,Hayden McLean,KEYF,6,1,5,0,1,2022,Round 6
95,69,Tom Mitchell,MID,6,1,0,0,0,2022,Round 6
96,69,Harry Morrison,MID,6,0,0,0,1,2022,Round 6
97,69,Toby Nankervis,RUC,6,0,1,0,3,2022,Round 6
98,69,Nic Newman,DEF,6,0,0,0,0,2022,Round 6
99,69,Braydon Preuss,RUC,6,0,4,0,1,2022,Round 6
100,69,Isaac Quaynor,DEF,6,0,0,0,1,2022,Round 6
101,69,Jordan Ridley,KEYD,6,0,0,0,1,2022,Round 6
102,69,Josh Schache,KEYF,6,1,0,2,1,2022,Round 6
103,69,Bailey Scott,DEF,6,0,0,0,0,2022,Round 6
104,69,Dylan Shiel,MID,6,1,0,1,1,2022,Round 6
105,69,Jack Sinclair,DEF,6,0,0,0,1,2022,Round 6
106,69,Sam Taylor,KEYD,6,0,0,0,1,2022,Round 6
107,69,Josh Walker,KEYD,6,0,2,0,3,2022,Round 6
108,69,Lachie Whitfield,MID,6,0,0,0,0,2022,Round 6
109,69,Callum Wilkie,DEF,6,0,1,0,2,2022,Round 6
110,69,Ollie Wines,MID,6,0,0,0,1,2022,Round 6
111,112,Taylor Adams,MID,5,3,0,3,0,2022,Round 6
112,112,Nick Blakey,DEF,5,0,0,0,1,2022,Round 6
113,112,Jordan Boyd,DEF,5,0,0,0,0,2022,Round 6
114,112,Andrew Brayshaw,MID,5,0,0,0,0,2022,Round 6
