,Rank,Player,Position,M    ,Mi50,CM,MOL,IM,Season,Round
0,1,Daniel Talia,KEYD,17,0,1,0,5,2016,Round 11
1,2,Sam Kerridge,MID,16,2,2,1,1,2016,Round 11
2,3,Hayden Crozier,DEF,14,0,3,0,4,2016,Round 11
3,3,Jacob Weitering,KEYD,14,0,3,0,7,2016,Round 11
4,5,Josh Jenkins,KEYF,13,9,3,4,0,2016,Round 11
5,5,Jake Lever,KEYD,13,0,2,0,5,2016,Round 11
6,7,Sam Collins,KEYD,11,0,2,0,3,2016,Round 11
7,7,Lachie Hunter,MID,11,2,1,0,0,2016,Round 11
8,9,Jeremy Howe,DEF,10,0,3,0,5,2016,Round 11
9,9,Brayden Maynard,DEF,10,0,0,0,2,2016,Round 11
10,9,Paul Seedsman,MID,10,0,0,0,0,2016,Round 11
11,9,Taylor Walker,KEYF,10,5,3,5,0,2016,Round 11
12,13,Matthew Boyd,DEF,9,0,0,0,0,2016,Round 11
13,13,Kyle Cheney,DEF,9,0,0,0,2,2016,Round 11
14,13,Brendon Goddard,MID,9,1,0,1,1,2016,Round 11
15,13,Kyle Hartigan,KEYD,9,0,2,0,2,2016,Round 11
16,13,Eric Mackenzie,KEYD,9,0,1,0,4,2016,Round 11
17,13,Drew Petrie,KEYF,9,2,2,4,2,2016,Round 11
18,13,Liam Picken,MID,9,1,1,0,1,2016,Round 11
19,13,Kade Simpson,DEF,9,0,0,0,0,2016,Round 11
20,13,Lachie Whitfield,MID,9,2,0,1,2,2016,Round 11
21,22,Rory Atkins,MID,8,1,0,2,0,2016,Round 11
22,22,Sam Docherty,DEF,8,0,0,0,5,2016,Round 11
23,22,Jarman Impey,FWD,8,2,0,0,1,2016,Round 11
24,22,Rory Laird,DEF,8,0,0,0,1,2016,Round 11
25,22,Stefan Martin,RUC,8,1,0,1,1,2016,Round 11
26,22,Chris Mayne,FWD,8,5,1,5,0,2016,Round 11
27,22,Alex Rance,KEYD,8,0,2,0,4,2016,Round 11
28,22,Tom Rockliff,MID,8,0,0,1,0,2016,Round 11
29,22,Heath Shaw,DEF,8,0,1,0,2,2016,Round 11
30,22,Cam Sutcliffe,DEF,8,0,0,0,1,2016,Round 11
31,22,Adam Tomlinson,KEYD,8,1,0,0,1,2016,Round 11
32,22,Jesse White,KEYF,8,1,0,4,0,2016,Round 11
33,22,Zac Williams,DEF,8,0,0,0,1,2016,Round 11
34,35,Shane Biggs,DEF,7,0,0,0,3,2016,Round 11
35,35,Luke Brown,DEF,7,0,0,0,0,2016,Round 11
36,35,Sam Butler,DEF,7,0,0,0,2,2016,Round 11
37,35,Matt Crouch,MID,7,0,0,0,0,2016,Round 11
38,35,Tom Cutler,DEF,7,1,0,3,1,2016,Round 11
39,35,Brett Deledio,FWD,7,1,1,0,0,2016,Round 11
40,35,James Frawley,KEYD,7,0,1,0,4,2016,Round 11
41,35,Martin Gleeson,DEF,7,0,0,0,3,2016,Round 11
42,35,Daniel Gorringe,KEYF,7,2,3,1,2,2016,Round 11
43,35,Sam Gray,MID,7,2,0,0,1,2016,Round 11
44,35,James Gwilt,KEYD,7,0,0,0,0,2016,Round 11
45,35,Tom Hawkins,KEYF,7,5,1,4,0,2016,Round 11
46,35,Ricky Henderson,MID,7,1,1,0,0,2016,Round 11
47,35,Tom Lynch,FWD,7,2,0,2,0,2016,Round 11
48,35,Mitch McGovern,KEYF,7,4,5,1,0,2016,Round 11
49,35,Tim Membrey,FWD,7,1,1,4,0,2016,Round 11
50,35,Dale Morris,KEYD,7,0,1,0,3,2016,Round 11
51,35,Jack Redpath,KEYF,7,3,3,1,0,2016,Round 11
52,35,Ben Reid,KEYD,7,0,1,0,3,2016,Round 11
53,35,Rory Sloane,MID,7,1,2,0,0,2016,Round 11
54,35,Isaac Smith,FWD,7,0,0,0,0,2016,Round 11
55,35,Brodie Smith,DEF,7,0,1,0,1,2016,Round 11
56,35,Matthew Suckling,DEF,7,0,0,0,3,2016,Round 11
57,35,Travis Varcoe,FWD,7,0,1,1,1,2016,Round 11
58,35,Michael Walters,FWD,7,2,0,4,1,2016,Round 11
59,60,Michael Barlow,MID,6,1,0,0,1,2016,Round 11
60,60,Ryan Bastinac,MID,6,0,0,1,0,2016,Round 11
61,60,Grant Birchall,DEF,6,0,0,0,2,2016,Round 11
62,60,Matthew Broadbent,DEF,6,0,0,0,2,2016,Round 11
63,60,Ben Brown,KEYF,6,3,3,1,2,2016,Round 11
64,60,Travis Cloke,KEYF,6,1,1,2,0,2016,Round 11
65,60,Adam Cooney,MID,6,1,0,1,1,2016,Round 11
66,60,Mason Cox,KEYF,6,2,4,1,2,2016,Round 11
67,60,Luke Dahlhaus,FWD,6,1,0,0,0,2016,Round 11
68,60,Josh Gibson,KEYD,6,0,1,0,2,2016,Round 11
69,60,Nick Graham,FWD,6,0,0,0,0,2016,Round 11
70,60,Ryan Harwood,DEF,6,0,0,2,1,2016,Round 11
71,60,Lachie Henderson,KEYD,6,0,1,0,4,2016,Round 11
72,60,Stephen Hill,MID,6,0,0,0,0,2016,Round 11
73,60,Sam Jacobs,RUC,6,1,1,0,0,2016,Round 11
74,60,Kyle Langford,FWD,6,1,1,0,1,2016,Round 11
75,60,Mark LeCras,FWD,6,3,1,2,0,2016,Round 11
76,60,Jordan Lewis,MID,6,0,0,0,1,2016,Round 11
77,60,Jack Macrae,FWD,6,0,0,1,0,2016,Round 11
78,60,Chris Masten,MID,6,0,0,0,0,2016,Round 11
79,60,Sam Mayes,DEF,6,0,0,0,1,2016,Round 11
80,60,David Mundy,MID,6,0,0,0,0,2016,Round 11
81,60,Matthew Pavlich,KEYF,6,1,2,2,0,2016,Round 11
82,60,Danyle Pearce,MID,6,0,0,1,0,2016,Round 11
83,60,Jasper Pittard,DEF,6,0,0,0,1,2016,Round 11
84,60,Jack Riewoldt,KEYF,6,1,3,1,0,2016,Round 11
85,60,Shane Savage,DEF,6,0,1,0,3,2016,Round 11
86,60,Lee Spurr,DEF,6,0,0,0,1,2016,Round 11
87,60,Ben Stratton,DEF,6,0,2,0,2,2016,Round 11
88,60,Callan Ward,MID,6,0,0,0,0,2016,Round 11
89,90,Marcus Adams,KEYD,5,0,0,0,1,2016,Round 11
90,90,Dennis Armfield,FWD,5,3,0,1,1,2016,Round 11
91,90,Logan Austin,KEYD,5,0,0,0,0,2016,Round 11
92,90,Hayden Ballantyne,FWD,5,0,1,1,1,2016,Round 11
93,90,Jack Billings,FWD,5,1,1,1,0,2016,Round 11
94,90,Connor Blakely,MID,5,0,0,1,0,2016,Round 11
95,90,Darcy Byrne-Jones,DEF,5,0,0,0,1,2016,Round 11
96,90,Levi Casboult,KEYF,5,1,1,0,0,2016,Round 11
