,Rank,Player,Position,M    ,Mi50,CM,MOL,IM,Season,Round
0,1,Brayden Maynard,DEF,12,0,0,0,1,2019,Round 22
1,2,Pearce Hanley,DEF,11,0,1,0,3,2019,Round 22
2,2,Will Hoskin-Elliott,FWD,11,4,1,3,2,2019,Round 22
3,2,Jeremy Howe,KEYD,11,0,4,0,7,2019,Round 22
4,2,Harry McKay,KEYF,11,4,5,3,0,2019,Round 22
5,2,Daniel Talia,KEYD,11,0,1,0,3,2019,Round 22
6,7,Marcus Adams,KEYD,10,0,4,0,9,2019,Round 22
7,7,Levi Casboult,KEYF,10,0,6,0,9,2019,Round 22
8,7,Jamie Elliott,FWD,10,5,2,4,0,2019,Round 22
9,7,Shannon Hurn,DEF,10,0,0,0,2,2019,Round 22
10,7,Tim Membrey,KEYF,10,5,3,3,1,2019,Round 22
11,7,Scott Pendlebury,MID,10,0,0,0,1,2019,Round 22
12,7,Mitch Robinson,MID,10,0,0,0,3,2019,Round 22
13,7,Brodie Smith,DEF,10,0,0,0,2,2019,Round 22
14,15,Charlie Ballard,KEYD,9,0,1,0,2,2019,Round 22
15,15,Mitch Brown,KEYF,9,0,3,0,2,2019,Round 22
16,15,Callum L. Brown,FWD,9,0,0,1,0,2019,Round 22
17,15,Jack Crisp,DEF,9,0,0,0,1,2019,Round 22
18,15,Nick Haynes,DEF,9,0,2,0,4,2019,Round 22
19,15,Bachar Houli,DEF,9,0,0,0,2,2019,Round 22
20,15,Nic Newman,DEF,9,0,1,0,3,2019,Round 22
21,15,Lochie O'Brien,MID,9,0,0,0,1,2019,Round 22
22,23,Phil Davis,KEYD,8,0,2,0,5,2019,Round 22
23,23,Dylan Grimes,KEYD,8,0,2,0,4,2019,Round 22
24,23,Chris Mayne,MID,8,1,1,0,0,2019,Round 22
25,23,Cam McCarthy,KEYF,8,6,1,3,0,2019,Round 22
26,23,Jeremy McGovern,KEYD,8,0,1,0,4,2019,Round 22
27,23,Shaun McKernan,KEYF,8,1,3,2,1,2019,Round 22
28,23,Dane Rampe,KEYD,8,0,0,0,3,2019,Round 22
29,23,Michael Walters,FWD,8,3,0,1,0,2019,Round 22
30,31,Noah Answerth,DEF,7,0,2,0,4,2019,Round 22
31,31,Jack Billings,MID,7,1,0,0,1,2019,Round 22
32,31,Taylor Duryea,DEF,7,0,0,0,2,2019,Round 22
33,31,Jack Gunston,KEYF,7,2,0,4,0,2019,Round 22
34,31,Jarrod Harbrow,DEF,7,0,0,0,0,2019,Round 22
35,31,Kyle Hartigan,KEYD,7,0,0,0,3,2019,Round 22
36,31,Isaac Heeney,FWD,7,2,4,0,0,2019,Round 22
37,31,Michael Hibberd,DEF,7,0,1,0,3,2019,Round 22
38,31,Shaun Higgins,MID,7,0,0,0,0,2019,Round 22
39,31,Michael Hurley,KEYD,7,0,2,0,5,2019,Round 22
40,31,Jake Kelly,DEF,7,0,0,0,0,2019,Round 22
41,31,Rory Laird,DEF,7,0,1,0,1,2019,Round 22
42,31,Nick Larkey,KEYF,7,4,2,0,0,2019,Round 22
