,Rank,Player,Position,M    ,Mi50,CM,MOL,IM,Season,Round
0,1,Jayden Hunt,DEF,15,1,0,1,2,2023,Round 17
1,2,Brady Hough,DEF,14,0,1,1,1,2023,Round 17
2,3,Harris Andrews,KEYD,13,0,3,0,8,2023,Round 17
3,3,Isaac Quaynor,DEF,13,0,2,0,8,2023,Round 17
4,5,Steven May,KEYD,12,0,3,0,8,2023,Round 17
5,6,Josh Daicos,MID,11,1,0,1,1,2023,Round 17
6,6,Gryan Miers,FWD,11,1,0,2,0,2023,Round 17
7,6,Nic Newman,DEF,11,0,1,0,3,2023,Round 17
8,9,Jack Bowes,DEF,10,1,0,0,2,2023,Round 17
9,9,Oliver Florent,DEF,10,0,0,0,3,2023,Round 17
10,9,Jeremy Howe,KEYD,10,0,0,0,1,2023,Round 17
11,9,Rowan Marshall,RUC,10,0,3,0,5,2023,Round 17
12,9,Luke Ryan,DEF,10,0,3,0,6,2023,Round 17
13,9,Jamarra Ugle-Hagan,KEYF,10,5,3,1,0,2023,Round 17
14,9,Callum Wilkie,KEYD,10,0,0,0,2,2023,Round 17
15,16,Liam Duggan,DEF,9,0,0,0,0,2023,Round 17
16,16,Dyson Heppell,DEF,9,0,1,0,4,2023,Round 17
17,16,Dougal Howard,KEYD,9,0,1,0,5,2023,Round 17
18,16,Jake Lever,KEYD,9,0,0,0,2,2023,Round 17
19,16,Nic Martin,MID,9,2,2,0,1,2023,Round 17
20,16,Jeremy McGovern,KEYD,9,0,0,0,2,2023,Round 17
21,16,Ben McKay,KEYD,9,0,2,0,8,2023,Round 17
22,16,John Noble,DEF,9,0,0,0,1,2023,Round 17
23,16,Ed Richards,DEF,9,0,0,0,1,2023,Round 17
24,16,Tom Stewart,DEF,9,0,0,1,2,2023,Round 17
25,16,Alex Witherden,DEF,9,0,0,0,2,2023,Round 17
26,27,Rory Atkins,DEF,8,0,0,0,1,2023,Round 17
27,27,Jordan Clark,DEF,8,0,0,0,4,2023,Round 17
28,27,Stephen Coniglio,MID,8,2,0,0,0,2023,Round 17
29,27,Jordan Dawson,MID,8,0,3,0,4,2023,Round 17
30,27,Sam Docherty,MID,8,0,0,0,2,2023,Round 17
31,27,Mitch Duncan,DEF,8,1,0,0,0,2023,Round 17
32,27,Jack Gunston,KEYF,8,5,3,2,1,2023,Round 17
33,27,Eric Hipwood,KEYF,8,6,1,4,0,2023,Round 17
34,27,Connor Idun,DEF,8,0,1,0,2,2023,Round 17
35,27,Jack Macrae,FWD,8,0,0,0,0,2023,Round 17
36,27,Hugh McCluggage,MID,8,1,0,1,1,2023,Round 17
37,27,Harry McKay,KEYF,8,3,3,0,0,2023,Round 17
38,27,Harrison Petty,KEYD,8,0,0,0,3,2023,Round 17
39,27,Christian Salem,DEF,8,0,0,0,1,2023,Round 17
40,27,Sam Taylor,KEYD,8,0,4,0,5,2023,Round 17
41,27,Nick Vlastuin,DEF,8,1,1,0,5,2023,Round 17
