,Rank,Player,Position,M    ,Mi50,CM,MOL,IM,Season,Round
0,1,Tom Barrass,KEYD,18,0,2,0,8,2022,Round 18
1,2,Callum Wilkie,DEF,16,0,3,0,8,2022,Round 18
2,3,Josh Battle,KEYD,14,0,2,0,5,2022,Round 18
3,4,Robbie Fox,DEF,13,0,1,0,2,2022,Round 18
4,4,Jake Lloyd,DEF,13,0,0,0,0,2022,Round 18
5,4,Mason Wood,MID,13,3,0,0,1,2022,Round 18
6,7,Tim Membrey,KEYF,12,0,1,3,2,2022,Round 18
7,8,Marcus Bontempelli,MID,11,2,2,0,3,2022,Round 18
8,8,Oliver Florent,DEF,11,0,0,1,3,2022,Round 18
9,8,Dan Houston,DEF,11,0,0,0,1,2022,Round 18
10,8,Andrew McGrath,MID,11,0,0,1,1,2022,Round 18
11,8,Luke Parker,MID,11,0,1,1,0,2022,Round 18
12,8,Dane Rampe,KEYD,11,0,0,0,2,2022,Round 18
13,8,Jack Sinclair,DEF,11,0,0,0,0,2022,Round 18
14,8,Jimmy Webster,DEF,11,0,0,0,0,2022,Round 18
15,16,Darcy Byrne-Jones,DEF,10,0,0,0,1,2022,Round 18
16,16,Tom Jonas,KEYD,10,0,0,0,3,2022,Round 18
17,16,Mason Redman,DEF,10,0,1,0,3,2022,Round 18
18,16,Ed Richards,DEF,10,1,1,0,2,2022,Round 18
19,16,Jack Scrimshaw,DEF,10,1,0,0,3,2022,Round 18
20,16,Cooper Sharman,KEYF,10,0,0,0,2,2022,Round 18
21,22,Mitch Duncan,DEF,9,0,1,0,3,2022,Round 18
22,22,Shannon Hurn,DEF,9,0,0,0,0,2022,Round 18
23,22,Callum Mills,MID,9,2,0,0,0,2022,Round 18
24,22,Jack Payne,KEYD,9,0,2,0,3,2022,Round 18
25,22,Joel Selwood,MID,9,2,1,0,1,2022,Round 18
26,22,Nick Vlastuin,DEF,9,0,0,0,1,2022,Round 18
27,22,Hayden Young,DEF,9,0,1,0,2,2022,Round 18
28,29,Karl Amon,MID,8,1,0,0,1,2022,Round 18
29,29,Miles Bergman,MID,8,1,0,0,1,2022,Round 18
30,29,Jack Billings,MID,8,1,1,0,1,2022,Round 18
31,29,Riley Bonner,DEF,8,0,0,0,1,2022,Round 18
32,29,Ben Brown,KEYF,8,3,3,1,0,2022,Round 18
33,29,Brennan Cox,KEYD,8,0,3,0,4,2022,Round 18
34,29,Isaac Cumming,DEF,8,0,0,0,5,2022,Round 18
35,29,Liam Duggan,DEF,8,0,0,0,2,2022,Round 18
36,29,Josh Dunkley,FWD,8,1,0,0,0,2022,Round 18
37,29,Errol Gulden,FWD,8,1,1,0,0,2022,Round 18
38,29,Dyson Heppell,DEF,8,0,1,0,1,2022,Round 18
39,29,Michael Hibberd,DEF,8,0,0,0,2,2022,Round 18
40,29,Harry Himmelberg,KEYF,8,0,2,0,4,2022,Round 18
41,29,Ed Langdon,MID,8,0,0,1,0,2022,Round 18
42,29,Hugh McCluggage,MID,8,3,0,0,0,2022,Round 18
43,29,Luke McDonald,DEF,8,1,0,0,0,2022,Round 18
44,29,Zach Merrett,MID,8,0,0,1,1,2022,Round 18
45,29,Harry Morrison,MID,8,0,0,0,0,2022,Round 18
46,29,Sam Powell-Pepper,FWD,8,0,1,0,0,2022,Round 18
47,29,Jack Riewoldt,KEYF,8,5,1,3,0,2022,Round 18
48,29,Adam Treloar,MID,8,1,1,0,3,2022,Round 18
