,Rank,Player,Position,M    ,Mi50,CM,MOL,IM,Season,Round
0,1,Brandon Ellis,MID,16,0,0,0,1,2013,Round 23
1,2,Brent Stanton,MID,14,0,0,0,0,2013,Round 23
2,3,Drew Petrie,KEYF,13,3,1,7,1,2013,Round 23
3,4,Kane Cornes,MID,12,1,0,1,0,2013,Round 23
4,4,Aaron Edwards,FWD,12,6,1,6,0,2013,Round 23
5,4,Leigh Montagna,MID,12,2,0,0,0,2013,Round 23
6,4,Nick Riewoldt,KEYF,12,2,0,6,0,2013,Round 23
7,4,Adam Tomlinson,KEYF,12,2,0,5,1,2013,Round 23
8,9,Sean Dempster,DEF,11,0,1,0,2,2013,Round 23
9,9,Sam Gibson,MID,11,0,0,0,0,2013,Round 23
10,9,Sam Gilbert,KEYD,11,0,3,0,4,2013,Round 23
11,9,Maverick Weller,DEF,11,0,1,2,1,2013,Round 23
12,13,Adam Cooney,MID,10,1,0,0,0,2013,Round 23
13,13,Brendon Goddard,MID,10,0,0,0,2,2013,Round 23
14,15,Matt Buntine,DEF,9,1,1,1,1,2013,Round 23
15,15,Troy Chaplin,KEYD,9,0,2,0,4,2013,Round 23
16,15,Sam Colquhoun,MID,9,0,0,0,0,2013,Round 23
17,15,Bachar Houli,DEF,9,0,0,0,0,2013,Round 23
18,15,Brian Lake,KEYD,9,1,3,0,5,2013,Round 23
19,15,Jake Melksham,MID,9,2,1,0,0,2013,Round 23
20,15,Robert Murphy,DEF,9,0,0,1,2,2013,Round 23
21,15,Tom Rockliff,MID,9,0,1,0,1,2013,Round 23
22,15,Jordan Roughead,KEYD,9,0,3,0,2,2013,Round 23
23,15,Ty Vickery,KEYF,9,5,2,2,0,2013,Round 23
24,25,Shaun Atley,DEF,8,0,0,0,1,2013,Round 23
25,25,Jimmy Bartel,DEF,8,0,0,0,5,2013,Round 23
26,25,Aaron Black,KEYF,8,3,1,3,0,2013,Round 23
27,25,Matthew Boyd,MID,8,0,0,0,1,2013,Round 23
28,25,Dean Cox,RUC,8,0,1,0,0,2013,Round 23
29,25,Daniel Cross,MID,8,1,2,0,1,2013,Round 23
30,25,Ryan Crowley,MID,8,0,1,0,0,2013,Round 23
31,25,Patrick Dangerfield,MID,8,3,2,2,0,2013,Round 23
32,25,Phil Davis,KEYD,8,0,2,0,4,2013,Round 23
33,25,Jarryn Geary,DEF,8,0,0,0,0,2013,Round 23
34,25,Stephen Gilham,KEYD,8,0,0,0,0,2013,Round 23
35,25,Nick Haynes,DEF,8,0,2,0,3,2013,Round 23
36,25,Daniel Jackson,MID,8,1,1,0,0,2013,Round 23
37,25,Adam Kennedy,DEF,8,0,0,0,1,2013,Round 23
38,25,Tom Logan,DEF,8,1,0,0,0,2013,Round 23
39,25,Nathan Lovett-Murray,MID,8,1,0,1,0,2013,Round 23
40,25,Jamie Macmillan,MID,8,1,0,0,1,2013,Round 23
41,25,Matt Maguire,KEYD,8,0,0,0,5,2013,Round 23
42,25,Stephen Milne,FWD,8,3,1,0,0,2013,Round 23
43,25,Tim Mohr,KEYD,8,0,0,0,0,2013,Round 23
44,25,Luke Russell,DEF,8,0,0,0,0,2013,Round 23
45,25,Jay Schulz,KEYF,8,4,2,3,0,2013,Round 23
46,25,Scott Selwood,MID,8,0,0,2,0,2013,Round 23
47,25,Robbie Tarrant,KEYF,8,4,0,4,0,2013,Round 23
48,25,Rory Thompson,KEYD,8,0,1,0,4,2013,Round 23
49,25,Jarrad Waite,KEYF,8,3,3,1,0,2013,Round 23
50,51,Jason Blake,DEF,7,2,2,1,2,2013,Round 23
51,51,Jared Brennan,MID,7,2,0,3,1,2013,Round 23
52,51,Sam Butler,DEF,7,0,1,0,1,2013,Round 23
53,51,Travis Cloke,KEYF,7,7,6,0,0,2013,Round 23
54,51,Stephen Coniglio,MID,7,1,1,0,0,2013,Round 23
55,51,Trent Cotchin,MID,7,1,1,0,1,2013,Round 23
56,51,Stewart Crameri,KEYF,7,3,0,3,0,2013,Round 23
57,51,Brett Deledio,MID,7,0,0,0,2,2013,Round 23
58,51,Alan Didak,FWD,7,1,0,0,2,2013,Round 23
59,51,Mitch Duncan,MID,7,1,0,2,1,2013,Round 23
60,51,Colin Garland,DEF,7,0,0,0,4,2013,Round 23
61,51,Jack Grimes,MID,7,0,1,0,2,2013,Round 23
62,51,Jack Gunston,FWD,7,2,2,3,0,2013,Round 23
63,51,Michael Hibberd,DEF,7,0,0,0,0,2013,Round 23
64,51,Jack Hombsch,KEYD,7,0,0,0,2,2013,Round 23
65,51,Lachie Hunter,FWD,7,1,0,1,0,2013,Round 23
66,51,Michael Hurley,KEYF,7,6,1,3,0,2013,Round 23
67,51,Clinton Jones,MID,7,0,0,0,2,2013,Round 23
68,51,Sam Kerridge,MID,7,0,0,0,0,2013,Round 23
69,51,Thomas Lee,FWD,7,5,1,1,0,2013,Round 23
70,51,Andrew Mackie,DEF,7,0,1,0,2,2013,Round 23
71,51,Dustin Martin,FWD,7,0,0,0,0,2013,Round 23
72,51,Ben McEvoy,RUC,7,1,1,1,3,2013,Round 23
73,51,Ben McGlynn,FWD,7,0,0,0,0,2013,Round 23
74,51,Trent McKenzie,DEF,7,0,1,0,1,2013,Round 23
75,51,Jackson Merrett,FWD,7,1,0,0,0,2013,Round 23
76,51,Ricky Petterd,DEF,7,3,0,2,1,2013,Round 23
77,51,Liam Picken,DEF,7,0,0,0,1,2013,Round 23
78,51,James Podsiadly,KEYF,7,1,0,0,0,2013,Round 23
79,51,Ben Reid,KEYD,7,5,3,1,0,2013,Round 23
80,51,Ted Richards,KEYD,7,0,2,0,6,2013,Round 23
81,51,Michael Rischitelli,MID,7,2,0,0,0,2013,Round 23
82,51,Dane Swan,MID,7,2,0,0,0,2013,Round 23
83,51,Andrew Walker,DEF,7,1,0,0,1,2013,Round 23
84,51,Aaron Young,FWD,7,2,0,2,0,2013,Round 23
85,51,Jack Ziebell,MID,7,2,0,0,0,2013,Round 23
86,87,Jed Adcock,DEF,6,0,0,0,3,2013,Round 23
87,87,Mark Baguley,DEF,6,0,0,0,3,2013,Round 23
88,87,Ryan Bastinac,MID,6,0,0,0,0,2013,Round 23
89,87,Shane Biggs,DEF,6,0,0,0,0,2013,Round 23
90,87,Ed Curnow,MID,6,1,0,0,0,2013,Round 23
91,87,Lauchlan Dalgleish,DEF,6,0,0,0,1,2013,Round 23
92,87,Lynden Dunn,DEF,6,1,1,0,4,2013,Round 23
93,87,Andrejs Everitt,DEF,6,0,0,0,3,2013,Round 23
94,87,Michael Firrito,DEF,6,0,0,0,0,2013,Round 23
95,87,Nathan Foley,MID,6,0,0,0,0,2013,Round 23
96,87,Aaron Hall,FWD,6,1,0,0,0,2013,Round 23
97,87,Kyle Hartigan,KEYD,6,0,1,0,2,2013,Round 23
98,87,Bradley Hill,MID,6,0,0,0,0,2013,Round 23
99,87,Justin Koschitzke,KEYF,6,4,2,1,0,2013,Round 23
100,87,Ryan O'Keefe,MID,6,0,1,0,1,2013,Round 23
101,87,Cameron O'Shea,DEF,6,0,0,0,2,2013,Round 23
102,87,Andy Otten,DEF,6,2,3,2,0,2013,Round 23
103,87,Scott Pendlebury,MID,6,0,1,0,1,2013,Round 23
104,87,Farren Ray,MID,6,1,0,0,1,2013,Round 23
105,87,Jarryd Roughead,KEYF,6,5,1,4,0,2013,Round 23
106,87,Jack Steven,MID,6,1,0,0,0,2013,Round 23
107,87,Mathew Stokes,MID,6,1,0,0,0,2013,Round 23
108,87,Daniel Talia,KEYD,6,0,1,0,2,2013,Round 23
109,87,Harry Taylor,KEYD,6,2,4,0,0,2013,Round 23
110,87,Dean Terlich,DEF,6,0,1,1,2,2013,Round 23
111,87,Nick Vlastuin,DEF,6,0,0,0,0,2013,Round 23
112,87,Justin Westhoff,KEYF,6,1,1,0,5,2013,Round 23
113,87,Blayne Wilson,DEF,6,0,2,0,4,2013,Round 23
114,87,Chris Yarran,FWD,6,2,0,1,2,2013,Round 23
115,87,Elliot Yeo,DEF,6,0,1,1,2,2013,Round 23
116,117,Gary Ablett,MID,5,2,0,1,1,2013,Round 23
117,117,Andrew Boston,FWD,5,3,0,0,0,2013,Round 23
118,117,Matthew Broadbent,DEF,5,0,0,1,0,2013,Round 23
119,117,Jesse Crichton,DEF,5,0,0,0,1,2013,Round 23
120,117,Tom Curren,MID,5,0,0,1,0,2013,Round 23
